
[00:00:00.000 --> 00:00:02.000]  大英姐妹平安
[00:00:02.000 --> 00:00:03.000]  平安
[00:00:03.000 --> 00:00:06.000]  很感恩今天又是八月中了
[00:00:06.000 --> 00:00:10.000]  竟然有機會在大家當中
[00:00:10.000 --> 00:00:13.000]  和大家分享神的話
[00:00:13.000 --> 00:00:15.000]  我們開始的時候
[00:00:15.000 --> 00:00:17.000]  我們一起低頭祈禱
[00:00:17.000 --> 00:00:19.000]  天父上帝你使用孩子
[00:00:19.000 --> 00:00:21.000]  幫助孩子今天所說的
[00:00:21.000 --> 00:00:23.000]  讓孩子能夠將你的說話
[00:00:23.000 --> 00:00:25.000]  說得清楚明白
[00:00:25.000 --> 00:00:28.000]  也讓會眾能夠了解
[00:00:28.000 --> 00:00:30.000]  也能夠進行
[00:00:30.000 --> 00:00:31.000]  我們今天的禱告
[00:00:31.000 --> 00:00:33.000]  是奉耶穌基督的名求
[00:00:33.000 --> 00:00:35.000]  阿們
[00:00:35.000 --> 00:00:37.000]  最近我們大家都說
[00:00:37.000 --> 00:00:39.000]  是不是要復償
[00:00:39.000 --> 00:00:40.000]  去復償的時候
[00:00:40.000 --> 00:00:42.000]  我們發覺原來開了關
[00:00:42.000 --> 00:00:45.000]  所以很多人都可以進去
[00:00:45.000 --> 00:00:47.000]  現在好像香港
[00:00:47.000 --> 00:00:50.000]  平時的人就少了
[00:00:50.000 --> 00:00:52.000]  因為那些人可能去國內
[00:00:52.000 --> 00:00:56.000]  花錢或者會出外旅遊
[00:00:56.000 --> 00:00:58.000]  或者會去探訪
[00:00:58.000 --> 00:01:00.000]  去不同的事情
[00:01:00.000 --> 00:01:02.000]  我今年都有這個機會
[00:01:02.000 --> 00:01:05.000]  六月底的時候就去了紐約
[00:01:05.000 --> 00:01:07.000]  因為我弟弟嫁女兒
[00:01:07.000 --> 00:01:09.000]  過去高興一下
[00:01:09.000 --> 00:01:12.000]  因為好像很久都沒有機會離開香港
[00:01:12.000 --> 00:01:14.000]  然後我就會帶隊
[00:01:14.000 --> 00:01:17.000]  去了南美蘇利南
[00:01:17.000 --> 00:01:20.000]  就帶了我們一行八人
[00:01:20.000 --> 00:01:21.000]  我和周牧師
[00:01:21.000 --> 00:01:23.000]  帶了六個神學生
[00:01:23.000 --> 00:01:25.000]  去蘇利南幫他們教會
[00:01:25.000 --> 00:01:29.000]  做一些海外實習的工作
[00:01:29.000 --> 00:01:31.000]  回來之後還不夠
[00:01:31.000 --> 00:01:33.000]  我八月初回來
[00:01:33.000 --> 00:01:35.000]  還去了黃山幾天
[00:01:35.000 --> 00:01:37.000]  因為覺得我還可以走
[00:01:37.000 --> 00:01:39.000]  最近都六十多歲了
[00:01:39.000 --> 00:01:41.000]  再不去的話
[00:01:41.000 --> 00:01:43.000]  遲早就走不了
[00:01:43.000 --> 00:01:45.000]  不如趁著走到就去
[00:01:45.000 --> 00:01:47.000]  所以其實發覺
[00:01:47.000 --> 00:01:49.000]  可能大家都是
[00:01:49.000 --> 00:01:51.000]  我發覺在網上看到
[00:01:51.000 --> 00:01:53.000]  原來Rita好像最近在英國
