
[00:00:00.000 --> 00:00:07.000]  頂姐妹平安
[00:00:07.000 --> 00:00:12.000]  今天神讓我們在這裡有福氣
[00:00:12.000 --> 00:00:14.000]  來敬拜親近她
[00:00:14.000 --> 00:00:17.000]  我們開始的時候再有一個禱告
[00:00:17.000 --> 00:00:22.000]  天父上帝感謝你
[00:00:22.000 --> 00:00:24.000]  真的很愛我們
[00:00:24.000 --> 00:00:27.000]  我們這麼卑微的人
[00:00:27.000 --> 00:00:29.000]  能夠來到你的面前
[00:00:29.000 --> 00:00:34.000]  實在是很不配
[00:00:34.000 --> 00:00:36.000]  天父我很感謝你
[00:00:36.000 --> 00:00:40.000]  藉著美娟的禱告提醒我們
[00:00:40.000 --> 00:00:42.000]  我們生命裡有很多軟弱
[00:00:42.000 --> 00:00:45.000]  有很多罪惡
[00:00:45.000 --> 00:00:48.000]  很願意神光照我們
[00:00:48.000 --> 00:00:51.000]  寬恕和潔淨我們
[00:00:51.000 --> 00:00:53.000]  願意我們這一刻
[00:00:53.000 --> 00:00:56.000]  就是守潔心清的來到你的面前
[00:00:56.000 --> 00:00:58.000]  你對我們每一個說話
[00:00:58.000 --> 00:01:02.000]  願意聖靈在我們每一個人的生命裡工作
[00:01:02.000 --> 00:01:06.000]  讓我們真的聽到上帝你的聲音
[00:01:06.000 --> 00:01:08.000]  我們又能夠作出回應
[00:01:08.000 --> 00:01:12.000]  奉耶穌基督的名字祈禱
[00:01:12.000 --> 00:01:14.000]  阿們
[00:01:14.000 --> 00:01:18.000]  11月份就是我們的堂慶月
[00:01:18.000 --> 00:01:21.000]  這句話今天已經不是第一次說了
[00:01:21.000 --> 00:01:25.000]  我們會紀念紅人堂十週年的堂慶
[00:01:25.000 --> 00:01:28.000]  這是大日子
[00:01:28.000 --> 00:01:30.000]  過去這十年的時間
[00:01:30.000 --> 00:01:34.000]  有很多人在紅人堂這個地方
[00:01:34.000 --> 00:01:37.000]  留下了他們的故事
[00:01:37.000 --> 00:01:39.000]  或者我們的故事
[00:01:39.000 --> 00:01:43.000]  很多人應該包括弟兄姊妹和全道同工
[00:01:43.000 --> 00:01:46.000]  全道同工是我們的目者
[00:01:46.000 --> 00:01:50.000]  對我們的生命影響非常深遠
[00:01:50.000 --> 00:01:52.000]  我不知道有哪位目者
[00:01:52.000 --> 00:01:57.000]  在你心中留下了很深刻的印象
[00:01:57.000 --> 00:02:01.000]  十週年是一個時間去回顧
[00:02:01.000 --> 00:02:03.000]  除了地面上的目者
[00:02:03.000 --> 00:02:06.000]  我們還有一位在天上的目者
[00:02:06.000 --> 00:02:10.000]  這一位目者對我們來說是最重要的
[00:02:10.000 --> 00:02:13.000]  因為他牧養我們的時間
[00:02:13.000 --> 00:02:17.000]  是從過去到現在
[00:02:17.000 --> 00:02:19.000]  直到永遠
[00:02:19.000 --> 00:02:21.000]  是最長最長
[00:02:21.000 --> 00:02:23.000]  這一位天上的大目者
[00:02:23.000 --> 00:02:26.000]  絕對是一位好目者
[00:02:26.000 --> 00:02:28.000]  他有多紅呢?
[00:02:28.000 --> 00:02:32.000]  今天就讓我們透過這首寶貴的詩篇
[00:02:32.000 --> 00:02:35.000]  讓我們去思考
[00:02:35.000 --> 00:02:40.000]  詩篇23篇被稱為大衛的詩
[00:02:40.000 --> 00:02:44.000]  有不少學者認為是大衛逃避他的兒子
[00:02:44.000 --> 00:02:47.000]  壓沙龍追殺的時候寫的
[00:02:47.000 --> 00:02:51.000]  在這裡讓我們稍稍說一下
[00:02:51.000 --> 00:02:53.000]  大衛的生平事蹟
[00:02:53.000 --> 00:02:55.000]  讓電影姐妹可以去重溫
[00:02:55.000 --> 00:02:59.000]  伯利恆人耶西的兒子
[00:02:59.000 --> 00:03:01.000]  就是大衛
[00:03:01.000 --> 00:03:05.000]  大衛對上有七個哥哥
[00:03:05.000 --> 00:03:06.000]  很厲害
[00:03:06.000 --> 00:03:09.000]  大衛原先是放羊的
[00:03:09.000 --> 00:03:11.000]  他三個最大的哥哥
[00:03:11.000 --> 00:03:13.000]  就跟著當時第一任
[00:03:13.000 --> 00:03:14.000]  以色列第一任的軍王
[00:03:14.000 --> 00:03:17.000]  索羅出去打仗
[00:03:17.000 --> 00:03:18.000]  當時一般人都覺得
[00:03:18.000 --> 00:03:21.000]  打仗的比較有出色
[00:03:21.000 --> 00:03:23.000]  放羊的呢?
[00:03:23.000 --> 00:03:24.000]  如果對比打仗的
[00:03:24.000 --> 00:03:28.000]  就比不上打仗的那麼威風
[00:03:28.000 --> 00:03:30.000]  所以大衛的哥哥
[00:03:30.000 --> 00:03:32.000]  當時的人會覺得
[00:03:32.000 --> 00:03:35.000]  他們是比大衛更加有出色的
[00:03:35.000 --> 00:03:39.000]  但是上帝卻偏偏揀選了
[00:03:39.000 --> 00:03:43.000]  大衛作為以色列第二任的軍王
[00:03:43.000 --> 00:03:45.000]  當時菲利士人哥利亞
[00:03:45.000 --> 00:03:48.000]  向以色列盟罵戰
[00:03:48.000 --> 00:03:50.000]  如果有看過聖經裏面
[00:03:50.000 --> 00:03:53.000]  這些故事的電影姐妹就會知道
[00:03:53.000 --> 00:03:55.000]  哥利亞真是一個巨人
[00:03:55.000 --> 00:03:57.000]  當他罵戰的時候
[00:03:57.000 --> 00:03:59.000]  索羅王和以色列眾人
[00:03:59.000 --> 00:04:01.000]  都感到很害怕
[00:04:01.000 --> 00:04:04.000]  沒有人願意出去迎戰
[00:04:04.000 --> 00:04:08.000]  大衛就勇敢地去挑戰哥利亞
[00:04:08.000 --> 00:04:11.000]  將她打敗和殺死
[00:04:11.000 --> 00:04:14.000]  婦女唱歌稱讚大衛
[00:04:14.000 --> 00:04:17.000]  更甚於索羅
[00:04:17.000 --> 00:04:21.000]  大家還記不記得那首歌是怎樣說的?
[00:04:21.000 --> 00:04:24.000]  誰千千誰萬萬?
[00:04:24.000 --> 00:04:25.000]  真是很雷
[00:04:25.000 --> 00:04:28.000]  原來大家很熟悉大衛的故事
[00:04:28.000 --> 00:04:31.000]  索羅殺死千千
[00:04:31.000 --> 00:04:33.000]  大衛就殺死萬萬
[00:04:33.000 --> 00:04:35.000]  真是這一下不得了
[00:04:35.000 --> 00:04:37.000]  招惹了索羅的妒忌
[00:04:37.000 --> 00:04:39.000]  過了一段時間之後
[00:04:39.000 --> 00:04:41.000]  索羅追殺大衛
[00:04:41.000 --> 00:04:45.000]  讓大衛進入人生第一次的逃亡當中
[00:04:45.000 --> 00:04:47.000]  神一直保護大衛
[00:04:47.000 --> 00:04:51.000]  索羅沒有辦法去捉拿大衛
[00:04:51.000 --> 00:04:52.000]  索羅死了之後
[00:04:52.000 --> 00:04:53.000]  過了一段時間
[00:04:53.000 --> 00:04:56.000]  大衛成為了以色列的君王
[00:04:56.000 --> 00:04:58.000]  他統一全國
[00:04:58.000 --> 00:05:00.000]  有一天
[00:05:00.000 --> 00:05:03.000]  他睡到黃昏才起床
[00:05:03.000 --> 00:05:07.000]  當他在皇宮的平頂散步的時候
[00:05:07.000 --> 00:05:11.000]  他看到一個容貌非常美麗的女人
[00:05:11.000 --> 00:05:13.000]  在那裏沐浴
[00:05:13.000 --> 00:05:15.000]  後來大家都知道了
[00:05:15.000 --> 00:05:17.000]  故事發生就是
[00:05:17.000 --> 00:05:20.000]  他和這個女人發生了關係
[00:05:20.000 --> 00:05:25.000]  這個女人其實是大衛一個非常忠心的手下
[00:05:25.000 --> 00:05:28.000]  烏莉亞的太太
[00:05:28.000 --> 00:05:30.000]  女人或者人
[00:05:30.000 --> 00:05:33.000]  大衛很想隱瞞這件事情
[00:05:33.000 --> 00:05:37.000]  希望不斷地用一些方法造成局勢
[00:05:37.000 --> 00:05:39.000]  令人覺得這個孩子
[00:05:39.000 --> 00:05:43.000]  是女人和她的丈夫烏莉亞所生的
[00:05:43.000 --> 00:05:45.000]  結果他不成功
[00:05:45.000 --> 00:05:47.000]  他就借刀殺人
[00:05:47.000 --> 00:05:50.000]  讓烏莉亞戰死沙場
[00:05:50.000 --> 00:05:53.000]  神非常不喜悅這件事
[00:05:53.000 --> 00:05:57.000]  就讓先知拿丹去責備大衛
[00:05:57.000 --> 00:05:59.000]  最後拿丹說
[00:05:59.000 --> 00:06:02.000]  刀劍永遠都不會離開他的家
[00:06:02.000 --> 00:06:07.000]  神也會從大衛家裏興起災禍攻擊他
[00:06:07.000 --> 00:06:09.000]  結果大衛的家就接二連三
[00:06:09.000 --> 00:06:11.000]  發生了一些很悲慘的事情
[00:06:11.000 --> 00:06:14.000]  大衛的孩子彼此傷害
[00:06:14.000 --> 00:06:18.000]  厄沙隆就是大衛的兒子
[00:06:18.000 --> 00:06:20.000]  他很想做王
[00:06:20.000 --> 00:06:24.000]  所以他起來背叛和追殺大衛
[00:06:24.000 --> 00:06:26.000]  詩篇23篇
[00:06:26.000 --> 00:06:31.000]  就是大衛在逃避厄沙隆的時候所寫的
[00:06:31.000 --> 00:06:34.000]  大衛在一個特別的時勢
[00:06:34.000 --> 00:06:37.000]  正正要透過詩篇
[00:06:37.000 --> 00:06:42.000]  去描述神和他之間的關係
[00:06:42.000 --> 00:06:46.000]  他的眼目再次望著上帝
[00:06:46.000 --> 00:06:48.000]  再提醒自己
[00:06:48.000 --> 00:06:50.000]  這個神是一個怎樣的神
[00:06:50.000 --> 00:06:53.000]  他要去依靠祂
[00:06:53.000 --> 00:06:55.000]  在詩篇裏面我們可以看到
[00:06:55.000 --> 00:06:58.000]  神是一位好目者
[00:06:58.000 --> 00:07:01.000]  詩篇23篇
[00:07:01.000 --> 00:07:07.000]  大衛用了兩幅圖像去表達他想說的內容
[00:07:07.000 --> 00:07:10.000]  第一個圖像是一到四節
[00:07:10.000 --> 00:07:13.000]  就是牧羊人和羊的圖像
[00:07:13.000 --> 00:07:15.000]  第二個圖像是五到六節
[00:07:15.000 --> 00:07:18.000]  是君王和戰士的圖像
[00:07:18.000 --> 00:07:20.000]  但我想跟大家說
[00:07:20.000 --> 00:07:22.000]  其實這兩個圖像是相通的
[00:07:22.000 --> 00:07:25.000]  並不是分開的各有各講
[00:07:25.000 --> 00:07:28.000]  其實在舊約裏面
[00:07:28.000 --> 00:07:31.000]  他們去看君王
[00:07:31.000 --> 00:07:35.000]  經常會想起牧羊人和牧者
[00:07:35.000 --> 00:07:39.000]  所以君王和牧者這個角色
[00:07:39.000 --> 00:07:41.000]  不會說是彼此分開
[00:07:41.000 --> 00:07:46.000]  基本上大家差不多會走在一起
[00:07:46.000 --> 00:07:48.000]  在這個過程中
[00:07:48.000 --> 00:07:51.000]  我們透過這六節經文去看
[00:07:51.000 --> 00:07:54.000]  好目者是怎樣的
[00:07:54.000 --> 00:07:56.000]  第一件事
[00:07:56.000 --> 00:08:06.000]  好目者和羊有一個很親密的個人關係
[00:08:06.000 --> 00:08:07.000]  第一節
[00:08:07.000 --> 00:08:10.000]  耶和華說牧者必不辭缺乏
[00:08:10.000 --> 00:08:14.000]  牧羊人和羊有一個很親密的個人關係
[00:08:14.000 --> 00:08:16.000]  去認識牠的羊
[00:08:16.000 --> 00:08:18.000]  在外國
[00:08:18.000 --> 00:08:21.000]  有些牧羊人會為羊起名
[00:08:21.000 --> 00:08:23.000]  不知道這裡有沒有
[00:08:23.000 --> 00:08:25.000]  頂姐妹去外國旅行
[00:08:25.000 --> 00:08:27.000]  有見過這樣的情況
