
[00:00:00.000 --> 00:00:02.000]  各位姐妹早晨
[00:00:02.000 --> 00:00:05.000]  我想請問今天是甚麼日子呀?
[00:00:05.000 --> 00:00:10.000]  好像今天也是
[00:00:10.000 --> 00:00:12.000]  但另外呢
[00:00:12.000 --> 00:00:14.000]  今天是呀
[00:00:14.000 --> 00:00:16.000]  那另外呢
[00:00:16.000 --> 00:00:18.000]  我當然不是問你這個日子啦
[00:00:18.000 --> 00:00:22.000]  今天是聖靈降臨日
[00:00:22.000 --> 00:00:27.000]  就是耶穌基督復活之後的五十日
[00:00:27.000 --> 00:00:29.000]  就是五旬節
[00:00:29.000 --> 00:00:31.000]  就是聖靈降臨日
[00:00:31.000 --> 00:00:33.000]  在舊約裏面
[00:00:33.000 --> 00:00:35.000]  就是如意節之後
[00:00:35.000 --> 00:00:37.000]  五十日之後
[00:00:37.000 --> 00:00:39.000]  就是五旬節
[00:00:39.000 --> 00:00:41.000]  所以在舊約裏面
[00:00:41.000 --> 00:00:44.000]  去指向新約的時候
[00:00:44.000 --> 00:00:46.000]  就是聖靈降臨日
[00:00:46.000 --> 00:00:48.000]  聖靈降臨日很重要
[00:00:48.000 --> 00:00:52.000]  因為在當日的時候
[00:00:52.000 --> 00:00:55.000]  聖靈臨到地上的時候
[00:00:55.000 --> 00:00:59.000]  講到三千人信主
[00:00:59.000 --> 00:01:03.000]  而這個教會
[00:01:03.000 --> 00:01:05.000]  亦都在當時開始
[00:01:05.000 --> 00:01:08.000]  一路一路發展下去
[00:01:08.000 --> 00:01:11.000]  所以一些禮儀教會就定了
[00:01:11.000 --> 00:01:13.000]  這個聖靈降臨日
[00:01:13.000 --> 00:01:16.000]  就是這個教會的生日
[00:01:16.000 --> 00:01:18.000]  所以可能一陣子完崇拜的時候
[00:01:18.000 --> 00:01:22.000]  我們要為教會唱一首生日歌
[00:01:22.000 --> 00:01:26.000]  這個聖靈降臨日
[00:01:26.000 --> 00:01:29.000]  有人說到聖靈充滿
[00:01:29.000 --> 00:01:32.000]  有一位姐妹
[00:01:32.000 --> 00:01:35.000]  她被人去按手祈禱之後
[00:01:35.000 --> 00:01:38.000]  她就說我被聖靈充滿了
[00:01:38.000 --> 00:01:39.000]  很開心
[00:01:39.000 --> 00:01:42.000]  她笑了七天
[00:01:42.000 --> 00:01:45.000]  她就說笑得我很辛苦
[00:01:45.000 --> 00:01:50.000]  她感恩那段時間沒有安息禮拜
[00:01:50.000 --> 00:01:54.000]  否則她安息禮拜仍然在笑就慘了
[00:01:54.000 --> 00:01:57.000]  有人說當她被聖靈充滿之後
[00:01:57.000 --> 00:02:00.000]  她又會哭了七天
[00:02:00.000 --> 00:02:02.000]  因為聖靈充滿的時候
[00:02:02.000 --> 00:02:06.000]  人就會為義為罪
[00:02:06.000 --> 00:02:08.000]  去極度難過
[00:02:08.000 --> 00:02:11.000]  所以要不斷哭
[00:02:11.000 --> 00:02:14.000]  又有些人在聖靈充滿之後
[00:02:14.000 --> 00:02:16.000]  又會講方言
[00:02:16.000 --> 00:02:20.000]  究竟當聖靈充滿我們的時候
[00:02:20.000 --> 00:02:24.000]  是不是真的要有一些特殊現象
[00:02:24.000 --> 00:02:29.000]  然後才叫做被聖靈充滿呢?
[00:02:29.000 --> 00:02:32.000]  耶穌基督在地上
