
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹早安
[00:00:02.000 --> 00:00:07.000]  很感恩和感動和大家一起敬拜
[00:00:07.000 --> 00:00:12.000]  可以在聖餐出前紀念主耶穌基督
[00:00:12.000 --> 00:00:16.000]  我今天舌頭長了很多痱子
[00:00:16.000 --> 00:00:20.000]  所以我怕走音
[00:00:20.000 --> 00:00:23.000]  求主祝福我說話不要走音
[00:00:23.000 --> 00:00:29.000]  我想問問弟兄姊妹
[00:00:29.000 --> 00:00:31.000]  誰會背主禱文?
[00:00:31.000 --> 00:00:33.000]  舉手給我看看
[00:00:33.000 --> 00:00:35.000]  很多人會背
[00:00:35.000 --> 00:00:40.000]  我們很多人都會背主禱文
[00:00:40.000 --> 00:00:47.000]  我們今天很想看看聖經主禱文是怎樣的
[00:00:47.000 --> 00:00:51.000]  剛才主席已經幫我們讀一次
[00:00:51.000 --> 00:00:53.000]  我逐句會說
[00:00:53.000 --> 00:00:56.000]  我們在天上的符
[00:00:56.000 --> 00:00:58.000]  紅色那裡
[00:00:58.000 --> 00:01:04.000]  耶穌基督立下一個很好的榜樣
[00:01:04.000 --> 00:01:06.000]  耶穌基督自己也這樣祈禱
[00:01:06.000 --> 00:01:11.000]  我們可不可以讀一下馬考弗14:36這段經文呢?
[00:01:11.000 --> 00:01:13.000]  預備請
[00:01:13.000 --> 00:01:21.000]  耶穌說:阿爸父啊,在你凡事都能,求你將這杯撤去
[00:01:21.000 --> 00:01:27.000]  然而不要照我所願的,而是照你所願的
[00:01:27.000 --> 00:01:30.000]  耶穌基督其實他向天父祈禱的時候
[00:01:30.000 --> 00:01:37.000]  他說天父,在你凡事都能,求你將這杯撤去
[00:01:37.000 --> 00:01:39.000]  不要照我的意思,乃是照你的意思
[00:01:39.000 --> 00:01:44.000]  在這裡大家有沒有印象這段經文在哪裡祈禱?
[00:01:44.000 --> 00:01:48.000]  在赫失馬利園
[00:01:48.000 --> 00:01:51.000]  對,赫失馬利園,大家都很熟悉聖經
[00:01:51.000 --> 00:01:54.000]  在赫失馬利園,耶穌基督面對很大的苦難
[00:01:54.000 --> 00:01:56.000]  祂只要自己釘十字架的時候
[00:01:56.000 --> 00:01:58.000]  是很悲嘮
[00:01:58.000 --> 00:02:01.000]  所以在赫失馬利園,祂說天父爸爸
[00:02:01.000 --> 00:02:05.000]  如果你將這杯撤去
[00:02:05.000 --> 00:02:07.000]  你是能夠的,你凡事都能
[00:02:07.000 --> 00:02:09.000]  不過我都照你的意思
[00:02:09.000 --> 00:02:12.000]  所以耶穌基督都是向天父祈禱
[00:02:12.000 --> 00:02:14.000]  各位等於姐妹
[00:02:14.000 --> 00:02:17.000]  其實當初信耶穌的時候
[00:02:17.000 --> 00:02:19.000]  向天父祈禱,難不難呢?
[00:02:19.000 --> 00:02:21.000]  如果說天父
[00:02:21.000 --> 00:02:23.000]  我記得我初信耶穌的時候
[00:02:23.000 --> 00:02:25.000]  回教會,回宣道會信律課
[00:02:25.000 --> 00:02:27.000]  我見到一個年輕人
[00:02:27.000 --> 00:02:29.000]  他是做社工的
[00:02:29.000 --> 00:02:31.000]  他經常祈禱天父爸爸
[00:02:31.000 --> 00:02:34.000]  我真的毛骨悚然
[00:02:34.000 --> 00:02:37.000]  當時我初信天父爸爸
[00:02:37.000 --> 00:02:39.000]  我真的覺得毛骨悚然
[00:02:39.000 --> 00:02:41.000]  這麼親切
[00:02:41.000 --> 00:02:43.000]  大家知不知道
[00:02:43.000 --> 00:02:45.000]  有些人是不能叫天父爸爸的
[00:02:45.000 --> 00:02:47.000]  叫不出來的
[00:02:47.000 --> 00:02:49.000]  因為有些是單身家庭
[00:02:49.000 --> 00:02:51.000]  我今早很早來
[00:02:51.000 --> 00:02:55.000]  我十點二來到這附近
[00:02:55.000 --> 00:02:59.000]  我走過這附近
[00:02:59.000 --> 00:03:02.000]  我想起洪福村
[00:03:02.000 --> 00:03:04.000]  我其實探過一個人
[00:03:04.000 --> 00:03:06.000]  有一個SEM
[00:03:06.000 --> 00:03:08.000]  讀寫障礙的小朋友
[00:03:08.000 --> 00:03:10.000]  和媽媽照顧他
[00:03:10.000 --> 00:03:14.000]  在香港很多人是單身家庭
[00:03:14.000 --> 00:03:16.000]  沒有爸爸
[00:03:16.000 --> 00:03:18.000]  可能爸爸離婚
[00:03:18.000 --> 00:03:20.000]  所以叫天父爸爸
[00:03:20.000 --> 00:03:22.000]  是否很艱難呢?
[00:03:22.000 --> 00:03:24.000]  是有點艱難的
[00:03:24.000 --> 00:03:26.000]  聖經告訴我們
[00:03:26.000 --> 00:03:28.000]  我們所領受的不是奴僕的靈
[00:03:28.000 --> 00:03:30.000]  營救害怕
[00:03:30.000 --> 00:03:32.000]  而是我們所領受的
[00:03:32.000 --> 00:03:34.000]  是兒子的靈
[00:03:34.000 --> 00:03:36.000]  因此我們呼叫阿爸父
[00:03:36.000 --> 00:03:38.000]  聖靈和我們的靈同症
[00:03:38.000 --> 00:03:40.000]  我們是上帝的子女
[00:03:40.000 --> 00:03:42.000]  因為我們信了耶穌基督
[00:03:42.000 --> 00:03:44.000]  聖靈在我們裡面
[00:03:44.000 --> 00:03:46.000]  而我們是神的兒子
[00:03:46.000 --> 00:03:48.000]  上帝是我們的神
[00:03:48.000 --> 00:03:50.000]  所以我們可以很親切地
[00:03:50.000 --> 00:03:52.000]  叫阿爸父
[00:03:52.000 --> 00:03:54.000]  在《迦勒西書》四章六至七節
[00:03:54.000 --> 00:03:56.000]  因為你們是神的兒子
[00:03:56.000 --> 00:03:58.000]  上帝就猜他的兒子的靈
[00:03:58.000 --> 00:04:00.000]  進入我們的心
[00:04:00.000 --> 00:04:02.000]  呼叫阿爸父
[00:04:02.000 --> 00:04:04.000]  可見我們不是奴隸
[00:04:04.000 --> 00:04:06.000]  而是神的兒子
[00:04:06.000 --> 00:04:08.000]  各位弟兄姊妹
[00:04:08.000 --> 00:04:10.000]  以前我們未信耶穌的時候
[00:04:10.000 --> 00:04:12.000]  我們是罪的奴隸
[00:04:12.000 --> 00:04:14.000]  我們是撒旦魔鬼的奴隸
[00:04:14.000 --> 00:04:16.000]  以前我們未信耶穌
[00:04:16.000 --> 00:04:18.000]  我們說謊話
[00:04:18.000 --> 00:04:20.000]  是不用眨眼的
[00:04:20.000 --> 00:04:22.000]  我們說一個謊話
[00:04:22.000 --> 00:04:24.000]  有四千個謊話蓋著他
[00:04:24.000 --> 00:04:26.000]  都不用眨眼
[00:04:26.000 --> 00:04:28.000]  當我們信耶穌的時候
[00:04:28.000 --> 00:04:30.000]  聖靈經常提醒我們
[00:04:30.000 --> 00:04:32.000]  你剛才說話得罪了人
[00:04:32.000 --> 00:04:34.000]  你剛才說謊
[00:04:34.000 --> 00:04:36.000]  你說話又不真實
