
[00:00:00.000 --> 00:00:02.000]  (鄧家彪) 各位姐妹早安
[00:00:02.000 --> 00:00:03.000]  (各位姐妹) 早安
[00:00:03.000 --> 00:00:05.000]  (鄧家彪) 多謝鄧姑娘的邀請
[00:00:05.000 --> 00:00:07.000]  (鄧家彪) 多謝曾牧師的邀請
[00:00:07.000 --> 00:00:09.000]  (鄧家彪) 今天有機會來到這裡
[00:00:09.000 --> 00:00:11.000]  (鄧家彪) 跟大家一起分享神教話
[00:00:11.000 --> 00:00:12.000]  (鄧家彪) 很感恩
[00:00:12.000 --> 00:00:14.000]  (鄧家彪) 剛才可以跟大家一起去敬拜
[00:00:14.000 --> 00:00:16.000]  (鄧家彪) 雖然今天第一次來
[00:00:16.000 --> 00:00:18.000]  (鄧家彪) 不過來到這裡很舒服
[00:00:18.000 --> 00:00:20.000]  (鄧家彪) 原來我們是特別空曠的
[00:00:20.000 --> 00:00:22.000]  (鄧家彪) 逛市區的人
[00:00:22.000 --> 00:00:24.000]  (鄧家彪) 多點來元朗
[00:00:24.000 --> 00:00:30.000]  (鄧家彪) 前陣子跟兒子一起看Netflix
[00:00:30.000 --> 00:00:34.000]  (鄧家彪) 我介紹他看一套舊舊的電影
[00:00:34.000 --> 00:00:36.000]  (鄧家彪) 已經二十多年前了
[00:00:36.000 --> 00:00:37.000]  (鄧家彪) 可能你也看過的
[00:00:37.000 --> 00:00:39.000]  (鄧家彪) 叫做《雷霆救兵》
[00:00:39.000 --> 00:00:40.000]  (鄧家彪) 有沒有人看過?
[00:00:40.000 --> 00:00:42.000]  (鄧家彪) 看過吧?
[00:00:42.000 --> 00:00:44.000]  (鄧家彪) 都是舊舊的
[00:00:44.000 --> 00:00:46.000]  (鄧家彪) 不過太經典了
[00:00:46.000 --> 00:00:48.000]  (鄧家彪) 我兒子還沒看過
[00:00:48.000 --> 00:00:50.000]  (鄧家彪) 所以我介紹他看
[00:00:50.000 --> 00:00:51.000]  (鄧家彪) 他今年十八歲
[00:00:51.000 --> 00:00:52.000]  (鄧家彪) 剛剛考完DSE
[00:00:52.000 --> 00:00:56.000]  (鄧家彪) 如果你有印象
[00:00:56.000 --> 00:00:58.000]  (鄧家彪) 你大概知道情節了
[00:00:58.000 --> 00:01:00.000]  (鄧家彪) 開頭是一個
[00:01:00.000 --> 00:01:02.000]  (鄧家彪) 一開始就很轟烈的
[00:01:02.000 --> 00:01:04.000]  (鄧家彪) 盟軍搶灘
[00:01:04.000 --> 00:01:08.000]  (鄧家彪) 搶灘落萬幣是成功的
[00:01:08.000 --> 00:01:10.000]  (鄧家彪) 站穩陣腳之後
[00:01:10.000 --> 00:01:13.000]  (鄧家彪) 就統計一下傷亡人數
[00:01:13.000 --> 00:01:15.000]  (鄧家彪) 你也知道有多慘烈
[00:01:15.000 --> 00:01:17.000]  (鄧家彪) 死了很多人
[00:01:17.000 --> 00:01:20.000]  (鄧家彪) 那些統計資料去到總部之後
[00:01:20.000 --> 00:01:22.000]  (鄧家彪) 那個秘書打字的那個
[00:01:22.000 --> 00:01:26.000]  (鄧家彪) 他統計全球各地的美軍傷亡
[00:01:26.000 --> 00:01:32.000]  (鄧家彪) 看到落萬幣有一個陣亡的士兵
[00:01:32.000 --> 00:01:36.000]  (鄧家彪) 又有另一個在非洲戰場陣亡的士兵
[00:01:36.000 --> 00:01:40.000]  (鄧家彪) 又有另一個在亞洲戰場陣亡的士兵
[00:01:40.000 --> 00:01:42.000]  (鄧家彪) 原來是三兄弟
[00:01:42.000 --> 00:01:44.000]  (鄧家彪) 三兄弟
[00:01:44.000 --> 00:01:47.000]  (鄧家彪) 這個秘書就很惡心
[00:01:47.000 --> 00:01:49.000]  (鄧家彪) 就去跟上司說
[00:01:49.000 --> 00:01:52.000]  (鄧家彪) 上司又再跟將軍說
[00:01:52.000 --> 00:01:54.000]  (鄧家彪) 怎麼辦呢
[00:01:54.000 --> 00:01:59.000]  (鄧家彪) 因為還有另一個兄弟
[00:01:59.000 --> 00:02:03.000]  (鄧家彪) 就是在歐洲某個位置
[00:02:03.000 --> 00:02:06.000]  (鄧家彪) 就問將軍
[00:02:06.000 --> 00:02:08.000]  (鄧家彪) 這個媽媽她有四個兒子
[00:02:08.000 --> 00:02:10.000]  (鄧家彪) 有三個已經陣亡了
[00:02:10.000 --> 00:02:12.000]  (鄧家彪) 只剩下最後一個
[00:02:12.000 --> 00:02:14.000]  (鄧家彪) 要不要去救她呢
[00:02:14.000 --> 00:02:16.000]  (鄧家彪) 將軍想了一會
[00:02:16.000 --> 00:02:18.000]  (鄧家彪) 就決定要去救她
[00:02:18.000 --> 00:02:22.000]  (鄧家彪) 要派一支拯救的一小隊人
[00:02:22.000 --> 00:02:24.000]  (鄧家彪) 去救主角
[00:02:24.000 --> 00:02:26.000]  (鄧家彪) 叫做Ryan
[00:02:26.000 --> 00:02:28.000]  (鄧家彪) 記不記得 雷霆救兵
[00:02:28.000 --> 00:02:30.000]  (鄧家彪) 當然可以有很多思考
[00:02:30.000 --> 00:02:32.000]  (鄧家彪) 值不值得呢
[00:02:32.000 --> 00:02:34.000]  (鄧家彪) 但肯定一件事
[00:02:34.000 --> 00:02:36.000]  (鄧家彪) 其實是很高風險的
[00:02:36.000 --> 00:02:39.000]  (鄧家彪) 第一 都不知道他在哪裏
[00:02:39.000 --> 00:02:41.000]  (鄧家彪) 大概是那邊
[00:02:41.000 --> 00:02:43.000]  (鄧家彪) 但不是就這樣去的
[00:02:43.000 --> 00:02:46.000]  (鄧家彪) 中間要穿越敵人控制的地區
[00:02:46.000 --> 00:02:49.000]  (鄧家彪) 即是你預計可能會發生衝突
[00:02:49.000 --> 00:02:52.000]  (鄧家彪) 去到 找不找到有一件事
[00:02:52.000 --> 00:02:54.000]  (鄧家彪) 還有 他會不會死了呢
[00:02:54.000 --> 00:02:56.000]  (鄧家彪) 又不知道
[00:02:56.000 --> 00:02:58.000]  (鄧家彪) 即是很多不確定
[00:02:58.000 --> 00:03:00.000]  (鄧家彪) 很多的危險
[00:03:00.000 --> 00:03:03.000]  (鄧家彪) 但最後將軍都覺得
[00:03:03.000 --> 00:03:06.000]  (鄧家彪) 他很同情那個媽媽
[00:03:06.000 --> 00:03:08.000]  (鄧家彪) 那個媽媽已經沒有了三個兒子
[00:03:08.000 --> 00:03:10.000]  (鄧家彪) 這個是他最後一個
[00:03:10.000 --> 00:03:12.000]  (鄧家彪) 他很憐憫這個媽媽
[00:03:12.000 --> 00:03:14.000]  (鄧家彪) 雖然任務很危險
[00:03:14.000 --> 00:03:17.000]  (鄧家彪) 但他都決定要派一支拯救隊
[00:03:17.000 --> 00:03:20.000]  (鄧家彪) 去救 Ryan
[00:03:20.000 --> 00:03:24.000]  (鄧家彪) 其實我很感動這個故事
[00:03:24.000 --> 00:03:26.000]  (鄧家彪) 如果你忘記了
[00:03:26.000 --> 00:03:28.000]  (鄧家彪) 或者你未看過
[00:03:28.000 --> 00:03:29.000]  (鄧家彪) 我都鼓勵你看看
[00:03:29.000 --> 00:03:30.000]  (鄧家彪) 不過有少少血腥
[00:03:30.000 --> 00:03:32.000]  (鄧家彪) 即是頭那一幕
[00:03:32.000 --> 00:03:34.000]  (鄧家彪) 如果頂不住可以skip
[00:03:34.000 --> 00:03:37.000]  (鄧家彪) 原來在聖經裏面也有類似的故事
[00:03:37.000 --> 00:03:41.000]  (鄧家彪) 聖經記載耶穌憐憫一個沒有人重視的人
[00:03:41.000 --> 00:03:44.000]  (鄧家彪) 為他做了一件大事
[00:03:44.000 --> 00:03:46.000]  (鄧家彪) 所以我今天分享的題目是
[00:03:46.000 --> 00:03:49.000]  (鄧家彪) 多麼大的憐憫
[00:03:49.000 --> 00:03:52.000]  (鄧家彪) 今天早上讓我們和主耶穌說話
[00:03:52.000 --> 00:03:55.000]  (鄧家彪) 去看看耶穌是怎樣憐憫我們
[00:03:55.000 --> 00:03:59.000]  (鄧家彪) 特別當我們覺得沒有人重視你
[00:03:59.000 --> 00:04:01.000]  (鄧家彪) 沒有人愛惜你的時候
[00:04:01.000 --> 00:04:02.000]  (鄧家彪) 今天是經文
[00:04:02.000 --> 00:04:04.000]  (鄧家彪) 我們特別要留意
[00:04:04.000 --> 00:04:06.000]  (鄧家彪) 我們一起祈禱吧
[00:04:06.000 --> 00:04:08.000]  (鄧家彪) 親愛的天主
[00:04:08.000 --> 00:04:09.000]  (鄧家彪) 祈禱給我們
[00:04:09.000 --> 00:04:11.000]  (鄧家彪) 親愛的天父
[00:04:11.000 --> 00:04:13.000]  (鄧家彪) 我來到你的面前
[00:04:13.000 --> 00:04:15.000]  (鄧家彪) 要聆聽你的說話
[00:04:15.000 --> 00:04:17.000]  (鄧家彪) 求真理的聖靈
[00:04:17.000 --> 00:04:19.000]  (鄧家彪) 帶領我們進入你的真理當中
[00:04:19.000 --> 00:04:21.000]  (鄧家彪) 多謝你聽我們禱告
[00:04:21.000 --> 00:04:23.000]  (鄧家彪) 逢主耶穌基督明求
[00:04:23.000 --> 00:04:25.000]  (鄧家彪) 阿門
[00:04:25.000 --> 00:04:28.000]  剛才我們已經讀了這個故事
[00:04:28.000 --> 00:04:30.000]  在《馬學福音》的五章
[00:04:30.000 --> 00:04:32.000]  一至二十節
[00:04:32.000 --> 00:04:34.000]  可能你也有些印象
[00:04:34.000 --> 00:04:37.000]  其實《馬學福音》第五章
[00:04:37.000 --> 00:04:40.000]  整個第五章有三個神蹟
[00:04:40.000 --> 00:04:42.000]  一個緊接一個
[00:04:42.000 --> 00:04:44.000]  三個神蹟
[00:04:44.000 --> 00:04:46.000]  第一個就是剛才我們讀了的
[00:04:46.000 --> 00:04:48.000]  接著就是患血漏的婦人
[00:04:48.000 --> 00:04:51.000]  和艾路的女兒
[00:04:51.000 --> 00:04:53.000]  連同前面那一章
[00:04:53.000 --> 00:04:54.000]  最後那幾節
[00:04:54.000 --> 00:04:55.000]  即是第四章尾
[00:04:55.000 --> 00:04:57.000]  就是平靜風和浪
[00:04:57.000 --> 00:04:59.000]  大家應該也很熟悉
[00:04:59.000 --> 00:05:02.000]  所以連續四個神蹟
[00:05:02.000 --> 00:05:04.000]  放在一起
[00:05:04.000 --> 00:05:08.000]  其實就連續了前面第三章
[00:05:08.000 --> 00:05:09.000]  甚至第一章開始
[00:05:09.000 --> 00:05:10.000]  已經帶出了一個主題
[00:05:10.000 --> 00:05:13.000]  就是耶穌的權柄
[00:05:13.000 --> 00:05:16.000]  所以前面是一個大段落
[00:05:16.000 --> 00:05:17.000]  這裡第四章尾開始
[00:05:17.000 --> 00:05:19.000]  是第二個大段落
[00:05:19.000 --> 00:05:21.000]  是連續四個神蹟
[00:05:21.000 --> 00:05:23.000]  為什麼是新的段落呢?
[00:05:23.000 --> 00:05:24.000]  很簡單
[00:05:24.000 --> 00:05:26.000]  因為轉了地方
[00:05:26.000 --> 00:05:28.000]  因為耶穌在四章三十五節說
[00:05:28.000 --> 00:05:31.000]  我們到哪邊去吧
[00:05:31.000 --> 00:05:35.000]  原本是在加利利海的西岸
[00:05:35.000 --> 00:05:37.000]  即是加利利省
[00:05:37.000 --> 00:05:39.000]  大家有印象吧
[00:05:39.000 --> 00:05:40.000]  如果你有實體聖經
[00:05:40.000 --> 00:05:42.000]  其實我挺喜歡實體聖經
[00:05:42.000 --> 00:05:46.000]  眼睛舒服一點
[00:05:46.000 --> 00:05:48.000]  後面也有地圖
[00:05:48.000 --> 00:05:50.000]  你看地圖就看到了
[00:05:50.000 --> 00:05:53.000]  加利利是北部的省份
[00:05:53.000 --> 00:05:56.000]  右下角有一個
[00:05:56.000 --> 00:05:57.000]  你叫海也可以
[00:05:57.000 --> 00:05:58.000]  你叫湖也可以
[00:05:58.000 --> 00:05:59.000]  加利利海
[00:05:59.000 --> 00:06:01.000]  耶穌一出來傳道的時候
[00:06:01.000 --> 00:06:03.000]  就在加利利那裡
[00:06:03.000 --> 00:06:05.000]  特別是在加伯農
[00:06:05.000 --> 00:06:06.000]  有很多記載
[00:06:06.000 --> 00:06:08.000]  馬克福音頭三章
[00:06:08.000 --> 00:06:09.000]  到四章尾就說
[00:06:09.000 --> 00:06:11.000]  我們到東邊
[00:06:11.000 --> 00:06:12.000]  即是到對面海
[00:06:12.000 --> 00:06:17.000]  就是指加利利海或湖的東岸
[00:06:17.000 --> 00:06:20.000]  由西岸坐船到東岸
[00:06:20.000 --> 00:06:24.000]  所以這裡就開始新的段落了
[00:06:24.000 --> 00:06:28.000]  原本加利利就是猶太人聚居的地方
[00:06:28.000 --> 00:06:31.000]  去到東岸除了地方轉了之外
[00:06:31.000 --> 00:06:34.000]  那裡也是外邦人住的地方
[00:06:34.000 --> 00:06:35.000]  很容易的
[00:06:35.000 --> 00:06:37.000]  因為你看到有豬
[00:06:37.000 --> 00:06:39.000]  有這麼多豬
[00:06:39.000 --> 00:06:42.000]  猶太人是不吃豬的
[00:06:42.000 --> 00:06:45.000]  因為律法說是不潔的食物
[00:06:45.000 --> 00:06:46.000]  所以不吃豬
[00:06:46.000 --> 00:06:48.000]  所以當然不會養豬
[00:06:48.000 --> 00:06:50.000]  所以看到那裡這麼多豬
[00:06:50.000 --> 00:06:53.000]  你知道那裡不是猶太人住的地方
[00:06:53.000 --> 00:06:55.000]  外邦人住的地方
[00:06:55.000 --> 00:07:01.000]  所以這段經文其實很有特色
[00:07:01.000 --> 00:07:04.000]  很緊湊和很多細節
[00:07:04.000 --> 00:07:08.000]  雖然馬太和盧迦都有記載這件事
[00:07:08.000 --> 00:07:09.000]  但沒有它這麼詳細
[00:07:09.000 --> 00:07:11.000]  你看到足足有二十節
[00:07:11.000 --> 00:07:15.000]  馬太馬口很短
[00:07:15.000 --> 00:07:17.000]  只有十五章
[00:07:17.000 --> 00:07:18.000]  這麼短
[00:07:18.000 --> 00:07:21.000]  有二十節的經文
[00:07:21.000 --> 00:07:23.000]  比馬太和盧迦還要長
[00:07:23.000 --> 00:07:27.000]  所以在《講鬼》的神蹟裡
[00:07:27.000 --> 00:07:28.000]  最精彩
[00:07:28.000 --> 00:07:30.000]  最多細節的地方
[00:07:30.000 --> 00:07:36.000]  很值得我們今天仔細去看一看
[00:07:36.000 --> 00:07:40.000]  透過這段話去鼓勵我們
[00:07:40.000 --> 00:07:44.000]  這段經文一開始
[00:07:44.000 --> 00:07:47.000]  第二歲精美就說到
[00:07:47.000 --> 00:07:49.000]  去到加利利海的東邊
[00:07:49.000 --> 00:07:55.000]  那裡是外邦人居住的地方
[00:07:55.000 --> 00:07:59.000]  而格拉森是一個城市
[00:07:59.000 --> 00:08:01.000]  廣闊的地區
[00:08:01.000 --> 00:08:03.000]  在這段結尾
[00:08:03.000 --> 00:08:05.000]  我們看到底加玻利
[00:08:05.000 --> 00:08:07.000]  串了這個地方名
[00:08:07.000 --> 00:08:08.000]  底加玻利
[00:08:08.000 --> 00:08:10.000]  底加玻利是音譯
[00:08:10.000 --> 00:08:12.000]  這個名字是音譯
[00:08:12.000 --> 00:08:14.000]  底加即是Deca
[00:08:14.000 --> 00:08:16.000]  即是十的意思
[00:08:16.000 --> 00:08:18.000]  玻利
[00:08:18.000 --> 00:08:20.000]  Polis
[00:08:20.000 --> 00:08:22.000]  即是城市
[00:08:22.000 --> 00:08:24.000]  即是十個城市
[00:08:24.000 --> 00:08:26.000]  底加玻利這個字的意思
[00:08:26.000 --> 00:08:28.000]  即是十城
[00:08:28.000 --> 00:08:30.000]  十城是一個地區
[00:08:30.000 --> 00:08:33.000]  其中一個就是格拉森
[00:08:33.000 --> 00:08:35.000]  耶穌去到東岸
[00:08:35.000 --> 00:08:37.000]  就是去到格拉森
[00:08:37.000 --> 00:08:40.000]  底加玻利的其中一個城
[00:08:40.000 --> 00:08:42.000]  耶穌一下船
[00:08:42.000 --> 00:08:45.000]  一下船就看到一個
[00:08:45.000 --> 00:08:48.000]  從墳墓裡出來
[00:08:48.000 --> 00:08:52.000]  被污淩附身的人
[00:08:52.000 --> 00:08:54.000]  加少少想像一下
[00:08:54.000 --> 00:08:57.000]  加少少想像
[00:08:57.000 --> 00:08:58.000]  可能少一點
[00:08:58.000 --> 00:09:00.000]  你假裝上來坐車
[00:09:00.000 --> 00:09:01.000]  一下車
[00:09:01.000 --> 00:09:03.000]  你就看到一個
[00:09:03.000 --> 00:09:05.000]  由墳墓裡走出來的污淩人
[00:09:05.000 --> 00:09:06.000]  你想像一下
[00:09:06.000 --> 00:09:08.000]  這個情景都幾嚇人
[00:09:08.000 --> 00:09:10.000]  是嗎?
[00:09:10.000 --> 00:09:15.000]  那些墳墓是依山打造而成的
[00:09:15.000 --> 00:09:17.000]  和我們中國人不同
[00:09:17.000 --> 00:09:21.000]  我們古代的中國人通常是土葬
[00:09:21.000 --> 00:09:23.000]  猶太人就不是
[00:09:23.000 --> 00:09:25.000]  在巴勒斯坦地區應該這樣說
[00:09:25.000 --> 00:09:27.000]  他們是放在墳墓裡
[00:09:27.000 --> 00:09:31.000]  放在一個由山造的洞出來
[00:09:31.000 --> 00:09:34.000]  屍體放在那些山洞裡
[00:09:34.000 --> 00:09:37.000]  那些山洞當然比較容易造
[00:09:37.000 --> 00:09:40.000]  比一般的花崗岩更硬
[00:09:40.000 --> 00:09:44.000]  所以為什麼人會在墳墓裡走出來
[00:09:44.000 --> 00:09:47.000]  而不是在地上
[00:09:47.000 --> 00:09:49.000]  在山洞裡走出來
[00:09:49.000 --> 00:09:52.000]  是在山裡走出來
[00:09:52.000 --> 00:09:56.000]  所以如果熟悉猶太信仰的人
[00:09:56.000 --> 00:10:00.000]  很快就會聯想到什麼呢?
[00:10:00.000 --> 00:10:03.000]  律法說死人是不潔的
[00:10:03.000 --> 00:10:06.000]  住在墳墓的人
[00:10:06.000 --> 00:10:08.000]  自然是不潔
[00:10:08.000 --> 00:10:11.000]  一個不潔的人走出來
[00:10:11.000 --> 00:10:13.000]  就算不是從猶太人角度
[00:10:13.000 --> 00:10:15.000]  從外邦人的角度
[00:10:15.000 --> 00:10:17.000]  墳墓是在近岸地區
[00:10:17.000 --> 00:10:19.000]  不是在城市裡
[00:10:19.000 --> 00:10:21.000]  遠在城外
[00:10:21.000 --> 00:10:23.000]  如果說明了
[00:10:23.000 --> 00:10:25.000]  其實城市裡的人
[00:10:25.000 --> 00:10:27.000]  包括家人
[00:10:27.000 --> 00:10:29.000]  其實是不要他的
[00:10:29.000 --> 00:10:31.000]  對他很有戒心
[00:10:31.000 --> 00:10:35.000]  將他遺棄在一個很偏遠的地方
[00:10:35.000 --> 00:10:37.000]  但他真正令人害怕的
[00:10:37.000 --> 00:10:39.000]  不是因為他住在墳墓
[00:10:39.000 --> 00:10:43.000]  而是他被鬼纏身
[00:10:43.000 --> 00:10:45.000]  被魔鬼控制
[00:10:45.000 --> 00:10:48.000]  他那麼強大的力量
[00:10:48.000 --> 00:10:52.000]  令人害怕
[00:10:52.000 --> 00:10:54.000]  馬學很少用一個
[00:10:54.000 --> 00:10:57.000]  很串聯、覆聚的手法
[00:10:57.000 --> 00:10:59.000]  去強調
[00:10:59.000 --> 00:11:01.000]  好像很沉氣
[00:11:01.000 --> 00:11:02.000]  第三至第四節
[00:11:02.000 --> 00:11:03.000]  剛才大家讀過
[00:11:03.000 --> 00:11:05.000]  有些字很相似
[00:11:05.000 --> 00:11:08.000]  沒有人也不能
[00:11:08.000 --> 00:11:10.000]  大家可以回來看
[00:11:10.000 --> 00:11:12.000]  有些經文
[00:11:12.000 --> 00:11:14.000]  總沒有人能
[00:11:14.000 --> 00:11:17.000]  花了很多篇幅
[00:11:17.000 --> 00:11:21.000]  去描寫被鬼控制的人
[00:11:21.000 --> 00:11:23.000]  他力量太大了
[00:11:23.000 --> 00:11:27.000]  大到根本沒有人可以制服他
