
[00:00:00.000 --> 00:00:02.000]  大兄姐妹平安
[00:00:02.000 --> 00:00:03.500]  如果手頭上
[00:00:03.500 --> 00:00:06.000]  剛才主席在讀聖經的時候
[00:00:06.000 --> 00:00:07.000]  你有打開聖經的話
[00:00:07.000 --> 00:00:09.000]  千萬不要收起來
[00:00:09.000 --> 00:00:10.500]  因為待會講道的時候
[00:00:10.500 --> 00:00:13.000]  都需要我們大家一起看著聖經
[00:00:13.000 --> 00:00:16.000]  一起去領受
[00:00:16.000 --> 00:00:19.000]  最近正在看一本
[00:00:19.000 --> 00:00:21.000]  由日本作家
[00:00:21.000 --> 00:00:24.000]  遠藤周作所寫的翻譯小說
[00:00:24.000 --> 00:00:26.000]  它叫做《沉默》
[00:00:26.000 --> 00:00:29.000]  故事講了兩個葡萄牙神父
[00:00:29.000 --> 00:00:32.000]  去日本找他們師父的經歷
[00:00:32.000 --> 00:00:34.500]  因為這兩個神父
[00:00:34.500 --> 00:00:36.000]  收到教廷的消息
[00:00:36.000 --> 00:00:38.500]  說他們的師父在日本
[00:00:38.500 --> 00:00:40.000]  放棄了信仰
[00:00:40.000 --> 00:00:42.000]  他所指的放棄信仰
[00:00:42.000 --> 00:00:43.500]  即是叛教
[00:00:43.500 --> 00:00:45.500]  他們很不明白
[00:00:45.500 --> 00:00:47.500]  他們的師父為何要這樣做
[00:00:47.500 --> 00:00:49.500]  所以他很想
[00:00:49.500 --> 00:00:51.500]  去日本找他的師父
[00:00:51.500 --> 00:00:54.000]  求證這件事情的真偽
[00:00:54.000 --> 00:00:56.500]  這本小說講道
[00:00:56.500 --> 00:00:58.500]  這兩個神父去日本
[00:00:59.000 --> 00:01:01.500]  親身體會到當時日本的
[00:01:01.500 --> 00:01:03.500]  鎖國禁教的策略
[00:01:03.500 --> 00:01:07.500]  而當時的幕府政權
[00:01:07.500 --> 00:01:10.500]  執政官井上
[00:01:10.500 --> 00:01:12.500]  如何用酷刑
[00:01:12.500 --> 00:01:14.000]  去迫害信徒
[00:01:14.000 --> 00:01:17.500]  而信徒在信仰生活
[00:01:17.500 --> 00:01:20.000]  和現實迫害的對比裏面
[00:01:20.000 --> 00:01:22.000]  有很多的掙扎
[00:01:22.000 --> 00:01:24.500]  以及他們對信仰的回應
[00:01:26.000 --> 00:01:29.000]  兩個神父經過很多次的逃避
[00:01:29.000 --> 00:01:31.500]  追捕的過程裏面
[00:01:31.500 --> 00:01:34.000]  他見到當時的信徒
[00:01:34.000 --> 00:01:36.500]  為了救他們兩個而犧牲
[00:01:36.500 --> 00:01:40.000]  其中一個神父向神埋怨
[00:01:40.000 --> 00:01:43.000]  主啊,我恨你
[00:01:43.000 --> 00:01:45.500]  我恨你一直都在沉默
[00:01:45.500 --> 00:01:48.500]  不過有個聲音
[00:01:48.500 --> 00:01:50.500]  他向這個神父回應
[00:01:50.500 --> 00:01:54.000]  他說,我不是沉默
[00:01:54.500 --> 00:01:56.500]  我是和你一起受苦
[00:01:56.500 --> 00:02:01.000]  另外,當神父最後選擇
[00:02:01.000 --> 00:02:04.500]  用腳去踐踏聖像
[00:02:04.500 --> 00:02:06.500]  向政權表明
[00:02:06.500 --> 00:02:09.000]  他都要叛教的時候
[00:02:09.000 --> 00:02:12.500]  他聽見來自聖像的聲音
[00:02:12.500 --> 00:02:15.500]  他說,踏下去吧
[00:02:15.500 --> 00:02:17.000]  踏下去吧
[00:02:17.000 --> 00:02:19.000]  你腳上那種痛
[00:02:19.000 --> 00:02:21.000]  我是最清楚的
[00:02:21.000 --> 00:02:23.000]  你踩下去吧
[00:02:23.000 --> 00:02:26.000]  我是為了要讓你踐踏
[00:02:26.000 --> 00:02:29.500]  然後才出生在這個世上
[00:02:29.500 --> 00:02:32.000]  是為了分擔你的苦痛
[00:02:32.000 --> 00:02:34.500]  才背起這個十字架
[00:02:34.500 --> 00:02:39.000]  我們所相信的神
[00:02:39.000 --> 00:02:42.000]  在我們受苦的時候
[00:02:42.000 --> 00:02:44.000]  祂並不是沉默的
[00:02:44.000 --> 00:02:46.500]  是和我們一起受苦的
[00:02:46.500 --> 00:02:49.500]  我們所相信的耶穌
[00:02:49.500 --> 00:02:52.000]  是要分擔我們的痛苦
[00:02:52.500 --> 00:02:54.000]  而走上十字架
[00:02:54.000 --> 00:02:56.000]  今天是復活節
[00:02:56.000 --> 00:02:58.500]  我們一起透過
[00:02:58.500 --> 00:03:02.000]  路加福音23章32-49節
[00:03:02.000 --> 00:03:06.500]  藉著耶穌在十字架上的一片經歷和片段
[00:03:06.500 --> 00:03:11.500]  去反思耶穌在十字架上的救贖和復活
[00:03:11.500 --> 00:03:13.500]  對我們帶來甚麼意義
[00:03:13.500 --> 00:03:15.500]  我們一起有個祈禱
[00:03:15.500 --> 00:03:19.000]  主耶穌,我們感謝祢
[00:03:19.500 --> 00:03:23.500]  因為祢是為我們而來到這個世界
[00:03:23.500 --> 00:03:27.500]  祢也是為我們的緣故走上十字架
[00:03:27.500 --> 00:03:30.500]  承擔著我們的生命
[00:03:30.500 --> 00:03:35.500]  祂讓我們每一天所言所行
[00:03:35.500 --> 00:03:38.500]  都能夠與祢恩典相稱
[00:03:38.500 --> 00:03:42.500]  不要做一個污辱主的聖徒
[00:03:42.500 --> 00:03:45.000]  我們的祈禱是奉靠主耶穌基督
[00:03:45.000 --> 00:03:46.500]  得勝明智祈求
[00:03:46.500 --> 00:03:47.500]  阿們
[00:03:47.500 --> 00:03:52.500]  如果我們仔細一點
[00:03:52.500 --> 00:03:55.500]  去對比四卷福音書的話
[00:03:55.500 --> 00:03:57.500]  我們一定會發覺到
[00:03:57.500 --> 00:04:00.500]  耶穌在被釘上十字架之後
[00:04:00.500 --> 00:04:03.000]  一共說了七句說話
[00:04:03.000 --> 00:04:06.500]  在路加福音記載了三句
[00:04:06.500 --> 00:04:10.500]  約翰福音又記載了三句
[00:04:10.500 --> 00:04:15.000]  而馬太和馬可都同樣記載了一句
[00:04:15.500 --> 00:04:18.500]  所以如果我們綜合四卷福音書的內容
[00:04:18.500 --> 00:04:20.500]  我們就可以歸納出
[00:04:20.500 --> 00:04:23.000]  耶穌在被釘上十字架之後
[00:04:23.000 --> 00:04:25.000]  祂說了七句說話
[00:04:25.000 --> 00:04:28.000]  我們稱作十加七言
[00:04:28.000 --> 00:04:32.000]  如果我們手裏拿著一本
[00:04:32.000 --> 00:04:34.000]  和合本修訂版的聖經
[00:04:34.000 --> 00:04:39.000]  在路加福音第23章34節那裏有一個括號
[00:04:39.000 --> 00:04:43.500]  而這篇聖經的左下角有一個注釋
[00:04:44.000 --> 00:04:49.000]  寫著有古卷沒有括號裡的文字
[00:04:49.000 --> 00:04:51.000]  這是甚麼意思呢?
[00:04:51.000 --> 00:04:55.500]  即是說當聖經翻譯的時候
[00:04:55.500 --> 00:05:01.000]  它手上的譯本是有34節這段經文的
[00:05:01.000 --> 00:05:04.000]  但是有些考古學的發現
[00:05:04.000 --> 00:05:09.000]  發覺有些抄本是沒有這一節經文的
[00:05:09.000 --> 00:05:11.000]  翻譯的學者
[00:05:11.500 --> 00:05:16.500]  不肯定這篇經文究竟是有還是沒有
[00:05:16.500 --> 00:05:21.000]  而這篇經文又不是可有可無的
[00:05:21.000 --> 00:05:26.000]  不能夠隨隨便便就剪掉了
[00:05:26.000 --> 00:05:30.500]  所以在修訂的時候就加了注釋
[00:05:30.500 --> 00:05:36.000]  而這篇經文正正是耶穌被釘上十字架之後的一句說話
[00:05:36.000 --> 00:05:40.500]  「父啊,赦免他們,因為他們所做的
[00:05:41.000 --> 00:05:43.000]  他們不知道」
[00:05:43.000 --> 00:05:48.000]  如果聖經真的沒有這節經文的話
[00:05:48.000 --> 00:05:51.000]  那就只有十架六賢
[00:05:51.000 --> 00:05:53.000]  就不是七賢了
[00:05:53.000 --> 00:05:56.500]  另外我們還需要去問一個問題
[00:05:56.500 --> 00:05:59.000]  就算真的有這段經文
[00:05:59.000 --> 00:06:01.000]  在這節經文裏面
[00:06:01.000 --> 00:06:06.000]  「赦免他們,因為他們所做的
[00:06:06.000 --> 00:06:08.000]  他們不知道」
[00:06:08.000 --> 00:06:10.500]  這三個「他們」
[00:06:10.500 --> 00:06:13.500]  是指哪些人?
[00:06:13.500 --> 00:06:16.500]  是指同樣被釘十字架
[00:06:16.500 --> 00:06:19.500]  在耶穌左右兩邊的犯人?
[00:06:19.500 --> 00:06:22.000]  因為他們對於自己所犯的錯事
[00:06:22.000 --> 00:06:23.500]  他們不知道
[00:06:23.500 --> 00:06:27.500]  所以耶穌要求天父赦免他們
[00:06:27.500 --> 00:06:33.500]  抑或是嘲笑和戲弄他的羅馬長官和士兵?
[00:06:33.500 --> 00:06:35.500]  他們不知道
[00:06:35.500 --> 00:06:37.500]  其實他們是釘了神
[00:06:37.500 --> 00:06:40.000]  在十字架上而不自知
[00:06:40.000 --> 00:06:45.000]  因此耶穌要求天父赦免他們的無知
[00:06:45.000 --> 00:06:50.000]  抑或是耶穌所指的是另有其人?
[00:06:50.000 --> 00:06:53.000]  會不會是要求釘死他的猶太人
[00:06:53.000 --> 00:06:58.000]  和大祭司蓋亞法和他們的祭司擋雨?
[00:06:58.000 --> 00:07:02.000]  又或者明知道耶穌沒有罪
[00:07:02.000 --> 00:07:05.000]  卻又將耶穌交給猶太人
[00:07:05.500 --> 00:07:10.000]  和判他釘十字架的羅馬巡撫比拉多?
[00:07:10.000 --> 00:07:16.500]  我們試試根據路加福音23章32-49節經文
[00:07:16.500 --> 00:07:22.500]  從耶穌在釘十字架期間圍繞耶穌的人
[00:07:22.500 --> 00:07:25.000]  對耶穌的看法和反應
[00:07:25.000 --> 00:07:27.000]  從而估計一下
[00:07:27.000 --> 00:07:30.500]  耶穌在34節所說的「他們」
[00:07:30.500 --> 00:07:33.000]  究竟是甚麼人?
[00:07:34.000 --> 00:07:38.000]  我們剛才叫大家不要收起聖經
[00:07:38.000 --> 00:07:43.000]  我們現在一邊看經文一邊繼續分享
[00:07:43.000 --> 00:07:47.000]  在經文的觀察可以發現一共有五批人
[00:07:47.000 --> 00:07:53.000]  在第35至37節的官長和士兵
[00:07:53.000 --> 00:07:57.500]  士兵說:你若是猶太人的王
[00:07:57.500 --> 00:08:00.000]  救救你自己吧!
[00:08:00.500 --> 00:08:04.000]  在耶穌左上方有一個牌
[00:08:04.000 --> 00:08:07.000]  寫著「這是猶太人的王」
[00:08:07.000 --> 00:08:10.000]  士兵對耶穌的認識
[00:08:10.000 --> 00:08:14.500]  是從掛在耶穌頸上的牌而來
[00:08:14.500 --> 00:08:17.500]  因為掛在耶穌頸上的牌
[00:08:17.500 --> 00:08:20.500]  寫著「這是猶太人的王」
[00:08:20.500 --> 00:08:24.500]  所以士兵是根據牌上的資料
[00:08:24.500 --> 00:08:27.000]  對耶穌作出嘲諷
[00:08:27.000 --> 00:08:30.000]  士兵嘲諷耶穌
[00:08:30.000 --> 00:08:32.000]  你既是猶太人的王
[00:08:32.000 --> 00:08:34.500]  那就救救你自己吧!
[00:08:34.500 --> 00:08:39.000]  從士兵對待耶穌的態度可以知道
[00:08:39.000 --> 00:08:42.500]  他們既不相信耶穌的身份
[00:08:42.500 --> 00:08:45.500]  亦不相信耶穌的能力
[00:08:45.500 --> 00:08:48.500]  這種對人的態度
[00:08:48.500 --> 00:08:50.500]  其實源於無知
[00:08:50.500 --> 00:08:53.500]  因為他們對人的判斷
[00:08:53.500 --> 00:08:56.000]  只是從眼睛所見到的
[00:08:56.000 --> 00:08:59.000]  一種非常膚淺的認知
[00:08:59.500 --> 00:09:01.000]  一個無知的人
[00:09:01.000 --> 00:09:05.000]  是不是耶穌要求天父赦免的對象呢?
[00:09:05.000 --> 00:09:08.000]  那長官呢?
[00:09:08.000 --> 00:09:11.000]  長官應該是羅馬人
[00:09:11.000 --> 00:09:14.500]  他沒有猶太社群的信仰背景
[00:09:14.500 --> 00:09:19.500]  但是長官嘲笑耶穌說
[00:09:19.500 --> 00:09:21.000]  他救了別人
[00:09:21.000 --> 00:09:24.500]  他若是基督是神所揀選的
[00:09:24.500 --> 00:09:26.500]  救救自己吧!
[00:09:26.500 --> 00:09:29.000]  我們要問
[00:09:30.000 --> 00:09:32.500]  那些官長為何會知道
[00:09:32.500 --> 00:09:35.500]  耶穌是基督這個稱謂呢?
[00:09:35.500 --> 00:09:40.000]  又如何知道耶穌是神所揀選的呢?
[00:09:40.000 --> 00:09:44.000]  長官稱呼耶穌為基督
[00:09:44.000 --> 00:09:49.500]  相對於士兵稱呼耶穌為猶太人的王
[00:09:49.500 --> 00:09:52.500]  長官這個基督的稱呼
[00:09:52.500 --> 00:09:56.500]  更加貼近耶穌的真實身份
[00:09:57.500 --> 00:10:03.000]  而且長官不單單對耶穌的身份有較貼切的稱呼
[00:10:03.000 --> 00:10:06.000]  他對耶穌過往的行為
[00:10:06.000 --> 00:10:09.000]  亦比士兵有多一些的了解
[00:10:09.000 --> 00:10:12.000]  他說:他救了別人
[00:10:12.000 --> 00:10:16.000]  羅馬的長官知道耶穌救過別人
[00:10:16.000 --> 00:10:19.500]  可能他聽過耶穌曾經行過的神蹟
[00:10:19.500 --> 00:10:21.500]  好像拉薩路
[00:10:21.500 --> 00:10:25.000]  或者管會堂艾魯的女兒
[00:10:25.500 --> 00:10:28.500]  或者那因城寡婦的兒子
[00:10:28.500 --> 00:10:32.000]  這些事件都是耶穌能夠使人復活
