
[00:00:00.000 --> 00:00:03.140]  請姐妹主女們平安
[00:00:03.140 --> 00:00:05.840]  和大家一起有祈禱
[00:00:05.840 --> 00:00:12.020]  天父我們在這個時候安靜我們的心靈
[00:00:12.020 --> 00:00:15.300]  聆聽你的真道的教誨
[00:00:15.300 --> 00:00:19.060]  我們真的很需要在神的豐厚恩典
[00:00:19.060 --> 00:00:21.760]  和祢的慈悲憐憫裏面
[00:00:21.760 --> 00:00:23.760]  去認識我們自己
[00:00:23.760 --> 00:00:25.340]  求神幫助
[00:00:25.340 --> 00:00:27.900]  以致我們每一位都能夠
[00:00:27.900 --> 00:00:31.540]  真是合乎忠道來看自己
[00:00:31.540 --> 00:00:34.940]  在神面前所領受的信心
[00:00:34.940 --> 00:00:38.760]  以及我們能夠在神的揀選
[00:00:38.760 --> 00:00:42.220]  請救的選照裏面
[00:00:42.220 --> 00:00:45.000]  來在教會
[00:00:45.000 --> 00:00:48.060]  在神安排的不同領域
[00:00:48.060 --> 00:00:51.340]  來成為一個合神使用的器皿
[00:00:51.340 --> 00:00:52.860]  願神帶領我們
[00:00:52.860 --> 00:00:54.920]  特別我們今天下午
[00:00:54.920 --> 00:00:59.720]  都會有我們在洪恩家有三位弟兄姊妹
[00:00:59.720 --> 00:01:01.440]  接受水禮
[00:01:01.440 --> 00:01:04.760]  正式來向世人宣認
[00:01:04.760 --> 00:01:06.360]  是歸屬主
[00:01:06.360 --> 00:01:08.240]  成為主的兒女
[00:01:08.240 --> 00:01:09.800]  亦有我們母堂
[00:01:09.800 --> 00:01:10.880]  嘉欣堂
[00:01:10.880 --> 00:01:13.640]  總共十幾位弟兄姊妹
[00:01:13.640 --> 00:01:17.920]  我們見到這是一個出死入生的過程
[00:01:17.920 --> 00:01:19.800]  藉著一個水禮
[00:01:19.800 --> 00:01:21.360]  好像浸下水
[00:01:21.360 --> 00:01:25.240]  然後有新生的復活的樣式
[00:01:25.240 --> 00:01:27.640]  這本身就是告訴我們
[00:01:27.640 --> 00:01:29.520]  我們是新造的人
[00:01:29.520 --> 00:01:31.000]  所以我們很盼望
[00:01:31.000 --> 00:01:34.120]  神自己來聖靈的工作
[00:01:34.120 --> 00:01:36.440]  在弟兄姊妹的內心
[00:01:36.440 --> 00:01:38.080]  亦在我們今早
[00:01:38.080 --> 00:01:41.440]  我們集中思想這個課題的時候
[00:01:41.440 --> 00:01:45.640]  讓我們能夠從聖經保羅的教導
[00:01:45.640 --> 00:01:47.040]  我們去認識
[00:01:47.040 --> 00:01:48.600]  我們這樣禱告
[00:01:48.600 --> 00:01:50.960]  奉耶穌基督的名
[00:01:50.960 --> 00:01:51.920]  阿門
[00:01:51.920 --> 00:02:03.400]  這個題目也是重要
[00:02:03.400 --> 00:02:07.440]  今日的訊息很重要的中心思想
[00:02:07.440 --> 00:02:09.840]  是怎樣來認識自己呢?
[00:02:09.840 --> 00:02:14.520]  必須要從神的眼中去認識
[00:02:14.520 --> 00:02:16.400]  我們在昨日
[00:02:16.400 --> 00:02:18.200]  我們有堂位
[00:02:18.200 --> 00:02:19.680]  有目者
[00:02:19.680 --> 00:02:21.680]  來跟弟兄姊妹
[00:02:21.680 --> 00:02:24.440]  準備申請洗禮的弟兄姊妹
[00:02:24.440 --> 00:02:27.360]  來接見、聊天
[00:02:27.360 --> 00:02:29.360]  我們叫做「民心事」
[00:02:29.360 --> 00:02:31.560]  就是他內心的信德
[00:02:31.560 --> 00:02:35.760]  我們每一個堂都有這樣的安排
[00:02:35.760 --> 00:02:37.640]  如果過不了這個信德
[00:02:37.640 --> 00:02:39.200]  就不能洗禮
[00:02:39.200 --> 00:02:41.360]  當然我們沒有這樣跟他們說
[00:02:41.360 --> 00:02:42.880]  怕嚇到他們
[00:02:42.880 --> 00:02:45.520]  但如果我們不通過就不能洗禮
[00:02:45.520 --> 00:02:49.800]  當然我們一致內心都說阿門
[00:02:49.800 --> 00:02:54.640]  都能夠很清楚聽到弟兄姊妹的生命的改變
[00:02:54.640 --> 00:02:57.280]  但有一件事很重要
[00:02:57.280 --> 00:03:01.720]  就是我們每一次聽弟兄姊妹洗禮的時候
[00:03:01.720 --> 00:03:04.000]  連他們自己都發現
[00:03:04.000 --> 00:03:07.720]  他們過去舊有的生命
[00:03:07.720 --> 00:03:09.920]  未認識耶穌之前
[00:03:09.920 --> 00:03:12.720]  他們無論怎樣掙扎
[00:03:12.720 --> 00:03:14.240]  怎樣想活
