
[00:00:00.000 --> 00:00:02.000]  大兄姊妹平安
[00:00:02.000 --> 00:00:06.000]  很感恩今天第一次來到紅引堂當中
[00:00:06.000 --> 00:00:08.000]  跟大家分享上帝的話語
[00:00:08.000 --> 00:00:11.000]  願意我們開始之前我們都有個祈禱
[00:00:11.000 --> 00:00:13.000]  再一次感謝你
[00:00:13.000 --> 00:00:16.000]  感謝你讓我們可以在主日當中
[00:00:16.000 --> 00:00:18.000]  我們回到你的殿當中去敬拜
[00:00:18.000 --> 00:00:20.000]  一同去聽你的話語
[00:00:20.000 --> 00:00:23.000]  一失間孩子要去分享你自己的信息的時候
[00:00:23.000 --> 00:00:26.000]  求真理的聖靈與我們無論說的
[00:00:26.000 --> 00:00:28.000]  我們聽的同在
[00:00:28.000 --> 00:00:31.000]  願意我們進入你自己的真理當中
[00:00:31.000 --> 00:00:33.000]  進入主你自己的話語當中
[00:00:33.000 --> 00:00:36.000]  我們被主你自己的話語去得著
[00:00:36.000 --> 00:00:38.000]  我們恭敬的將以下的時間去交賞
[00:00:38.000 --> 00:00:40.000]  奉主耶穌基督明治祈求
[00:00:40.000 --> 00:00:42.000]  阿們
[00:00:42.000 --> 00:00:44.000]  大兄姊妹
[00:00:44.000 --> 00:00:46.000]  不知道大家有沒有看過
[00:00:46.000 --> 00:00:49.000]  Star Wars星球大戰
[00:00:49.000 --> 00:00:51.000]  這套戲已經很多年了
[00:00:51.000 --> 00:00:53.000]  其中有一句對白
[00:00:53.000 --> 00:00:56.000]  May the force be with you
[00:00:56.000 --> 00:01:00.000]  中文就是願原力與你同在
[00:01:00.000 --> 00:01:03.000]  在當中在星球大戰中
[00:01:03.000 --> 00:01:07.000]  一個主角絕對沒有使用你來祝福對方
[00:01:07.000 --> 00:01:09.000]  很多時候在道別的時間
[00:01:09.000 --> 00:01:14.000]  說這句話就好像取代了說再見
[00:01:14.000 --> 00:01:16.000]  而這句話如果在今時今日
[00:01:16.000 --> 00:01:18.000]  對一些星戰迷
[00:01:18.000 --> 00:01:22.000]  很多時候就像祝福的句子
[00:01:22.000 --> 00:01:24.000]  通常在離別的時候
[00:01:24.000 --> 00:01:27.000]  祝福對方好運的意思
[00:01:27.000 --> 00:01:30.000]  希望他們將來如果面對什麼困難
[00:01:30.000 --> 00:01:32.000]  好像絕地無事一樣
[00:01:32.000 --> 00:01:35.000]  都有一些原力與他們同在
[00:01:35.000 --> 00:01:39.000]  如果大家有留意
[00:01:39.000 --> 00:01:41.000]  如果是星戰看開的話
[00:01:41.000 --> 00:01:44.000]  因為May the force
[00:01:44.000 --> 00:01:57.000]  與May the 4th很相似
[00:01:57.000 --> 00:01:59.000]  所以如果在5月4日
[00:01:59.000 --> 00:02:02.000]  甚至是星球大戰日
[00:02:02.000 --> 00:02:06.000]  即是大家要來紀念星球大戰
[00:02:06.000 --> 00:02:09.000]  但為什麼會說這句話呢
[00:02:09.000 --> 00:02:13.000]  這句話與基督徒有句話很相似
[00:02:13.000 --> 00:02:16.000]  May God be with you
[00:02:16.000 --> 00:02:18.000]  願神與你同在
[00:02:18.000 --> 00:02:20.000]  有時候我們說這句話的時候
[00:02:20.000 --> 00:02:23.000]  可能都是想與對方祝福
[00:02:23.000 --> 00:02:26.000]  希望對方可以有神同在
[00:02:26.000 --> 00:02:30.000]  希望可以有神的保守保佑我們
[00:02:30.000 --> 00:02:34.000]  其實都幾像我們中國人的民間信仰
[00:02:34.000 --> 00:02:36.000]  有時候求神拜佛
[00:02:36.000 --> 00:02:40.000]  我們都希望保佑我們順順利利
[00:02:40.000 --> 00:02:41.000]  平平安安
[00:02:41.000 --> 00:02:43.000]  這也沒錯
[00:02:43.000 --> 00:02:45.000]  因為我們知道在聖經當中
[00:02:45.000 --> 00:02:48.000]  我們的神是一位保守我們的神
[00:02:48.000 --> 00:02:51.000]  也是一位賜下平安給我們的神
[00:02:51.000 --> 00:02:54.000]  但我們的神是否只是這樣呢
