
[00:00:00.000 --> 00:00:02.000]  頂姐妹平安
[00:00:02.000 --> 00:00:07.000]  對於收到紙屑這個閱題
[00:00:07.000 --> 00:00:10.000]  不知道你們想起什麼呢
[00:00:10.000 --> 00:00:13.000]  我當時收到是什麼都想不起
[00:00:13.000 --> 00:00:16.000]  不過聽到這個講題就馬上
[00:00:16.000 --> 00:00:19.000]  我覺得要邀請PowerPoint
[00:00:19.000 --> 00:00:23.000]  裡面一位我們很熟悉的人物
[00:00:23.000 --> 00:00:26.000]  她出來了嗎
[00:00:26.000 --> 00:00:28.000]  就是丁蟹
[00:00:28.000 --> 00:00:30.000]  如果你有看過《神學百貨》
[00:00:30.000 --> 00:00:32.000]  你就知道我在說什麼
[00:00:32.000 --> 00:00:37.000]  我想起金融投資的股票是持有還是放
[00:00:37.000 --> 00:00:40.000]  我想紙屑大家如果有投資都知道
[00:00:40.000 --> 00:00:43.000]  是一項投資的價格持續下跌
[00:00:43.000 --> 00:00:45.000]  觸及你的底線
[00:00:45.000 --> 00:00:47.000]  投資者一定要果斷去賣出
[00:00:47.000 --> 00:00:49.000]  因為你不想再蝕下去
[00:00:49.000 --> 00:00:51.000]  我們叫什麼
[00:00:51.000 --> 00:00:53.000]  斬倉
[00:00:53.000 --> 00:00:55.000]  其實這個行為也是一個
[00:00:55.000 --> 00:00:58.000]  我們要承認自己投資失利
[00:00:58.000 --> 00:00:59.000]  做錯了
[00:00:59.000 --> 00:01:02.000]  不過如果套在我們生命層面裡面
[00:01:02.000 --> 00:01:04.000]  或者就是說會不會有些東西
[00:01:04.000 --> 00:01:05.000]  我們做錯了
[00:01:05.000 --> 00:01:08.000]  我們一定要去停止
[00:01:08.000 --> 00:01:10.000]  不過說說而已
[00:01:10.000 --> 00:01:11.000]  怎麼做呢
[00:01:11.000 --> 00:01:13.000]  特別在職場裡面
[00:01:13.000 --> 00:01:15.000]  我們明明知道有些工作
[00:01:15.000 --> 00:01:18.000]  甚至你覺得上帝都不喜悅
