
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹平安
[00:00:02.000 --> 00:00:06.200]  我不知道大家聽到月體是女人的時候
[00:00:06.200 --> 00:00:09.000]  大家的反應是什麼呢?
[00:00:09.000 --> 00:00:15.600]  我覺得只是堂會安排這個月由四位女目者講到
[00:00:15.600 --> 00:00:18.600]  所以拼湊成為了一個月體
[00:00:18.600 --> 00:00:21.600]  純粹是噱頭?吸睛?
[00:00:21.600 --> 00:00:25.000]  我不是在說月體,不是我們四個
[00:00:25.000 --> 00:00:32.000]  外面有部分教會通常會在三月第一個主日定為婦女主日
[00:00:32.000 --> 00:00:37.000]  有目的的,是要讓女性的聲音被聽見
[00:00:37.000 --> 00:00:40.000]  讓女性被看中
[00:00:40.000 --> 00:00:46.000]  所以當我收到我要負責這個月體的講道的時候
[00:00:46.000 --> 00:00:51.000]  我第一時間想的不是聖經裡面哪一個女性
[00:00:51.000 --> 00:00:57.000]  反正流唐不同月體,我主要都會選擇女性去講
[00:00:57.000 --> 00:01:02.000]  而是去想哪一本書最能夠代表女性
[00:01:02.000 --> 00:01:05.000]  最能夠讓女性發聲
[00:01:05.000 --> 00:01:11.000]  不是我們以為用女性命名的路德記或者以斯帖記
[00:01:11.000 --> 00:01:14.000]  我們再去想路德記
[00:01:14.000 --> 00:01:19.000]  路德記在整本書裡面有多少時候可以發聲
[00:01:19.000 --> 00:01:22.000]  或者是研究路德記的學者Daniel Bloch
[00:01:22.000 --> 00:01:28.000]  他會覺得路德記的主角是有很長時間都沒有輪到路德
[00:01:28.000 --> 00:01:32.000]  波亞斯可以是對話裡面的主角
[00:01:32.000 --> 00:01:36.000]  拿訛米是整個路德記敘事情節的主角
[00:01:36.000 --> 00:01:39.000]  甚或整本路德記的目的是為了誰而寫
[00:01:39.000 --> 00:01:41.000]  是為了俄彼得而寫的
[00:01:41.000 --> 00:01:45.000]  簡單來說,頭三位都沒有輪到路德
[00:01:45.000 --> 00:01:48.000]  我們再想想以斯帖記
[00:01:48.000 --> 00:01:52.000]  敘事的背景是講述強大的波斯帝國
[00:01:52.000 --> 00:01:56.000]  能夠發聲,有權力的都是不同的男人
[00:01:56.000 --> 00:02:02.000]  直到末底改,出了亂子,搞了個爛攤子
[00:02:02.000 --> 00:02:04.000]  最後是由誰去收拾?
[00:02:04.000 --> 00:02:06.000]  是由以斯帖去搞定
[00:02:06.000 --> 00:02:10.000]  但是再看以斯帖記最後一章被紀念的是誰?
[00:02:10.000 --> 00:02:13.000]  被紀念的是末底改
[00:02:13.000 --> 00:02:17.000]  所以這兩本書都不是為女人而寫的
[00:02:17.000 --> 00:02:21.000]  當我去想哪本書最能代表女人的時候
[00:02:21.000 --> 00:02:25.000]  我發現《雅歌》是最能代表女人的
[00:02:25.000 --> 00:02:27.000]  因為在《雅歌》裡面
[00:02:27.000 --> 00:02:31.000]  最能夠讓女主角去暢所欲言
[00:02:31.000 --> 00:02:38.000]  她不斷向讀者透視她內心的感受和想法
[00:02:38.000 --> 00:02:40.000]  讓我們可以了解她
[00:02:40.000 --> 00:02:45.000]  同時女主角為整本《雅歌》揭開了序幕
[00:02:45.000 --> 00:02:48.000]  一章一節其實是一個書題
[00:02:48.000 --> 00:02:51.000]  所以一章二節才是正文
[00:02:51.000 --> 00:02:54.000]  然後一開始是女人說話
[00:02:54.000 --> 00:02:57.000]  到最後都是女人做總結
[00:02:57.000 --> 00:03:03.000]  女人在《雅歌》一開始說話是重要的
[00:03:03.000 --> 00:03:09.000]  這個年輕女子認為自己可以和男人平起平坐
[00:03:09.000 --> 00:03:14.000]  她首先向男主角表達他的愛意
[00:03:14.000 --> 00:03:17.000]  向他對他的渴求
[00:03:17.000 --> 00:03:21.000]  然後希望他可以正面地回應她
[00:03:21.000 --> 00:03:24.000]  所以從某種意義上來說
[00:03:24.000 --> 00:03:30.000]  《雅歌》的女主角是整卷《雅歌》的靈魂人物
[00:03:30.000 --> 00:03:34.000]  或者是她令《雅歌》獨特的一個地方
[00:03:34.000 --> 00:03:37.000]  在《雅歌》大部分的內容
[00:03:37.000 --> 00:03:42.000]  通常都是來自女主角的說話和想法
[00:03:42.000 --> 00:03:45.000]  如果我們仔細做統計的時候
[00:03:45.000 --> 00:03:49.000]  女主角發言的比例大概是佔53%
[00:03:49.000 --> 00:03:52.000]  男主角是39%
[00:03:52.000 --> 00:03:56.000]  其餘就是不相關的耶路撒冷族女子等等
[00:03:56.000 --> 00:03:59.000]  所以從以上種種的特點
[00:03:59.000 --> 00:04:05.000]  都反映《雅歌》在希伯來聖經裡的特別和不尋常
[00:04:05.000 --> 00:04:10.000]  《雅歌》裡的男女主角大概是沒有正式的名字
[00:04:10.000 --> 00:04:14.000]  女主角被稱為「舒拉蜜」
[00:04:14.000 --> 00:04:18.000]  在《雅歌》6章13節只出現過一次
[00:04:18.000 --> 00:04:23.000]  「舒拉蜜」這個名字究竟是什麼意思呢?
[00:04:23.000 --> 00:04:25.000]  眾說紛紜
[00:04:25.000 --> 00:04:30.000]  有學者說「舒拉蜜」可以指出一個地方
[00:04:30.000 --> 00:04:34.000]  就是《約書雅記》19章8節提到的書念
[00:04:34.000 --> 00:04:37.000]  所以我們過往對《雅歌》的認識
[00:04:37.000 --> 00:04:40.000]  通常稱為「舒拉蜜女」
[00:04:40.000 --> 00:04:46.000]  就像我們現在稱呼她為「中國籍女子」
[00:04:46.000 --> 00:04:51.000]  「舒拉蜜」的字根其實和「所羅門」是一樣的
[00:04:51.000 --> 00:04:57.000]  所以也有人說「舒拉蜜」是否就是所羅門女性的形式
[00:04:57.000 --> 00:04:59.000]  不過無論如何
[00:04:59.000 --> 00:05:02.000]  我們從經文中可以肯定
[00:05:02.000 --> 00:05:07.000]  「舒拉蜜」與平安的聯繫是相當肯定的
[00:05:07.000 --> 00:05:09.000]  《約書雅記》8章1節提到
[00:05:09.000 --> 00:05:14.000]  「舒拉蜜」說「我在她眼中找到平安的人」
[00:05:14.000 --> 00:05:20.000]  「舒拉蜜」正正就是為《雅歌》中的娘子帶來平安
[00:05:20.000 --> 00:05:25.000]  當我們仔細去看《雅歌》中的女主角「舒拉蜜」的時候
[00:05:25.000 --> 00:05:32.000]  她代表著美麗、愛、慾望的本質
[00:05:32.000 --> 00:05:38.000]  同時她也象徵著女性的力量和自我認同
[00:05:38.000 --> 00:05:41.000]  如果從神學角度來看
[00:05:41.000 --> 00:05:49.000]  「舒拉蜜」經常被視為教會或信徒的象徵或代表
[00:05:49.000 --> 00:05:58.000]  如果我們將整卷《雅歌》視為基督愛神父教會的屬靈預言
[00:05:58.000 --> 00:06:03.000]  這種詮釋將舒拉蜜與她所愛的人之間的關係
[00:06:03.000 --> 00:06:12.000]  我們會看成為耶穌基督與祂子民之間的神聖愛與納約的關係
[00:06:12.000 --> 00:06:17.000]  我們今天就從《雅歌》1章2到7節
[00:06:17.000 --> 00:06:23.000]  我們來看看舒拉蜜對我們有什麼啟迪
[00:06:23.000 --> 00:06:26.000]  她的敘事如何啟發我們
[00:06:26.000 --> 00:06:28.000]  或者在當下的處境
[00:06:28.000 --> 00:06:35.000]  我們如何發揮女性的力量、影響力、勇氣等等
[00:06:35.000 --> 00:06:44.000]  《雅歌》一開始是舒拉蜜向她愛的人表達一份渴求
[00:06:44.000 --> 00:06:47.000]  《雅歌》1章2到4節是這樣說的
[00:06:47.000 --> 00:06:52.000]  「願祂用口語我親吻,你的愛情比酒更美」
[00:06:52.000 --> 00:06:56.000]  「你的膏油輕香,你的名譽傾瀉而出的香膏」
[00:06:56.000 --> 00:07:02.000]  「所有同類都愛你,願你吸引我跟隨你,讓我們快跑吧」
[00:07:02.000 --> 00:07:06.000]  「王領我進入他的內室,我們必因你歡喜快樂」
[00:07:06.000 --> 00:07:10.000]  「我們要思念你的愛情,甚至思念美酒」
[00:07:10.000 --> 00:07:13.000]  「他們愛你是理所當然的」
[00:07:13.000 --> 00:07:19.000]  一開始舒拉蜜一卵嘴向她所愛的人說了一堆話
[00:07:19.000 --> 00:07:23.000]  她很直率地表達她的想法
[00:07:23.000 --> 00:07:25.000]  她在表達什麼呢
[00:07:25.000 --> 00:07:28.000]  她在催促男主角可以採取主動
[00:07:28.000 --> 00:07:31.000]  主動做什麼呢?主動親她
[00:07:31.000 --> 00:07:38.000]  在往後的《雅歌》中都經常出現女主角的主動
[00:07:38.000 --> 00:07:43.000]  我想說她這樣說話或表達這個想法
[00:07:43.000 --> 00:07:46.000]  其實是顛覆了我們對古代
[00:07:46.000 --> 00:07:51.000]  古近東性別角色的黑板印象
[00:07:51.000 --> 00:07:54.000]  我們經常覺得女人不應該這麼主動
[00:07:54.000 --> 00:07:57.000]  女人要保持矜持
[00:07:57.000 --> 00:08:00.000]  有什麼都不可以說,不可以表達
[00:08:00.000 --> 00:08:05.000]  《雅歌》一開始就讓我們看到
[00:08:05.000 --> 00:08:09.000]  一個女子很勇於表達她的情感
[00:08:09.000 --> 00:08:12.000]  很坦然地向我們表達
[00:08:12.000 --> 00:08:15.000]  《雅歌》透過一種詩歌形式
[00:08:15.000 --> 00:08:19.000]  表達一種普遍女性的情感
[00:08:19.000 --> 00:08:23.000]  《雅歌》的人物不是說一個特定的女人
[00:08:23.000 --> 00:08:27.000]  而是想用詩歌形式去代表所有的女人
[00:08:27.000 --> 00:08:29.000]  男人都是
[00:08:29.000 --> 00:08:34.000]  這種人物不是用特定的形式去塑造
[00:08:34.000 --> 00:08:40.000]  因為《敘事者》不是只說某一對特定的情侶
[00:08:40.000 --> 00:08:44.000]  而是邀請我們嘗試將自己
[00:08:44.000 --> 00:08:49.000]  代入《雅歌》中女人和男人的位置
[00:08:49.000 --> 00:08:52.000]  如果從這個角度去看
[00:08:52.000 --> 00:08:55.000]  《雅歌》和詩篇都很類似
[00:08:55.000 --> 00:08:58.000]  就像我們閱讀詩篇的時候
[00:08:58.000 --> 00:09:01.000]  詩人的禱告都好像是邀請我們
[00:09:01.000 --> 00:09:04.000]  用那些經文鼓勵我們
[00:09:04.000 --> 00:09:07.000]  將自己放在第一人稱的位置上
[00:09:07.000 --> 00:09:11.000]  我們再看《雅歌》中的書拉麥
[00:09:11.000 --> 00:09:13.000]  她是主動的
[00:09:13.000 --> 00:09:17.000]  她是勇敢地表達自己的訴求
[00:09:17.000 --> 00:09:20.000]  在古代的處境中相當不容易
[00:09:20.000 --> 00:09:24.000]  多數女性在成長的過程中
[00:09:24.000 --> 00:09:31.000]  女人比男人不容易發聲
[00:09:31.000 --> 00:09:38.000]  女人亦很少被鼓勵可以做主動或領導的角色
[00:09:38.000 --> 00:09:41.000]  相反在社教化的底下
[00:09:41.000 --> 00:09:44.000]  女人被教導要怎樣?
[00:09:44.000 --> 00:09:46.000]  要做配合的角色
[00:09:46.000 --> 00:09:48.000]  做支援的角色
[00:09:48.000 --> 00:09:51.000]  回到教會的處境
[00:09:51.000 --> 00:09:54.000]  我想說女性在信仰群體中
[00:09:54.000 --> 00:09:57.000]  真的需要更多被鼓勵
[00:09:57.000 --> 00:10:01.000]  或有更多空間去表達自己
[00:10:01.000 --> 00:10:07.000]  以致我們可以將自己所領受的信仰經驗
[00:10:07.000 --> 00:10:10.000]  好好地呈現在公眾面前
[00:10:10.000 --> 00:10:16.000]  希望教會可以多點聆聽到女性的聲音
[00:10:16.000 --> 00:10:20.000]  又或者可以突破舊有的黑板印象
[00:10:20.000 --> 00:10:25.000]  當然留堂和外面的教會有些不同
[00:10:25.000 --> 00:10:31.000]  外面未必有很多女權到站在港台
[00:10:31.000 --> 00:10:33.000]  大家仍然知道有些教會
[00:10:33.000 --> 00:10:39.000]  最主要的堂崇拜是女人很少可以做講員
[00:10:39.000 --> 00:10:46.000]  又或者很少在公共空間可以擔任領導的角色
[00:10:46.000 --> 00:10:50.000]  不太鼓勵表達他們的想法
[00:10:50.000 --> 00:10:55.000]  有些教會甚至如果有一個男權到女權到
[00:10:55.000 --> 00:10:57.000]  誰要做堂主呢?
[00:10:57.000 --> 00:10:59.000]  往往不是按經驗的
[00:10:59.000 --> 00:11:04.000]  就算男同工的經驗比女性淺
[00:11:04.000 --> 00:11:09.000]  教會仍然有很多人推男權到做堂主任
[00:11:09.000 --> 00:11:15.000]  這些可能是外面一般的情況
