
[00:00:00.000 --> 00:00:02.000]  請姐妹平安
[00:00:02.000 --> 00:00:04.000]  很開心今天在這裡
[00:00:04.000 --> 00:00:06.000]  跟大家分享神的話
[00:00:06.000 --> 00:00:08.000]  女人的最後一講
[00:00:08.000 --> 00:00:10.000]  我們說到之前再一次祈禱
[00:00:10.000 --> 00:00:14.000]  就像剛才敬拜裡面
[00:00:14.000 --> 00:00:16.000]  很多的詩歌再一次提醒我們
[00:00:16.000 --> 00:00:20.000]  主啊你的慈愛的確比生命更美好
[00:00:20.000 --> 00:00:22.000]  我們的嘴唇要來讚美你
[00:00:22.000 --> 00:00:24.000]  求主你的愛再一次去感動我們
[00:00:24.000 --> 00:00:26.000]  激勵我們
[00:00:26.000 --> 00:00:28.000]  吸引我們
[00:00:28.000 --> 00:00:30.000]  希望我們的生命能夠更加像你
[00:00:30.000 --> 00:00:33.000]  求聖靈你現在在我們每一個人的心裡面
[00:00:33.000 --> 00:00:37.000]  去工作去運行去教導我們
[00:00:37.000 --> 00:00:40.000]  以致我們能夠明白主你自己的話
[00:00:40.000 --> 00:00:43.000]  也賜給我們能力繼續追求你
[00:00:43.000 --> 00:00:45.000]  認識你更多
[00:00:45.000 --> 00:00:47.000]  我們這樣祈禱是奉耶穌基督的使命祈求
[00:00:47.000 --> 00:00:49.000]  阿們
[00:00:49.000 --> 00:00:51.000]  今天跟大家說的女人
[00:00:51.000 --> 00:00:54.000]  一看這裡就知道在說哪一個
[00:00:54.000 --> 00:00:57.000]  就是想擁有的女人
[00:00:57.000 --> 00:00:59.000]  一看就知道是誰
[00:00:59.000 --> 00:01:03.000]  就是《針研三十一章》的那個
[00:01:03.000 --> 00:01:05.000]  因為他寫在這裡
[00:01:05.000 --> 00:01:07.000]  這個就是想擁有的女人
[00:01:07.000 --> 00:01:09.000]  真心的
[00:01:09.000 --> 00:01:13.000]  弟兄姊妹不是每個女人或男人都想擁有
[00:01:13.000 --> 00:01:15.000]  有些人點頭了
[00:01:15.000 --> 00:01:18.000]  有些人不分男女會令你增添很多煩惱
[00:01:18.000 --> 00:01:21.000]  可能你要想去哪裡吃東西
[00:01:21.000 --> 00:01:24.000]  有些特別日子可能要想一些特別活動
[00:01:24.000 --> 00:01:26.000]  或者他很沒手味的要你幫忙跟進
[00:01:26.000 --> 00:01:29.000]  或者他連自己都不懂照顧自己
[00:01:29.000 --> 00:01:31.000]  要你照顧他
[00:01:31.000 --> 00:01:34.000]  其實如果人生是擁有這些人的話
[00:01:34.000 --> 00:01:36.000]  生命確實是很疲累的
[00:01:36.000 --> 00:01:38.000]  有些人你會覺得
[00:01:38.000 --> 00:01:41.000]  大家也聽過或說過
[00:01:41.000 --> 00:01:44.000]  現在如果上班工作
[00:01:44.000 --> 00:01:46.000]  有什麼同事是最好的
[00:01:46.000 --> 00:01:49.000]  是正常的同事
[00:01:49.000 --> 00:01:51.000]  有沒有人聽過
[00:01:51.000 --> 00:01:53.000]  如果身邊的人是正常的
[00:01:53.000 --> 00:01:56.000]  已經是Hallelujah讚美主了
[00:01:56.000 --> 00:01:59.000]  我不單是Hallelujah讚美主
[00:01:59.000 --> 00:02:01.000]  大家都知道
[00:02:01.000 --> 00:02:03.000]  我們不單是正常的同事
[00:02:03.000 --> 00:02:05.000]  如果有正常的同事
[00:02:05.000 --> 00:02:07.000]  是最高的讚美
[00:02:07.000 --> 00:02:09.000]  用一個正常的人
[00:02:09.000 --> 00:02:11.000]  做到正常的事
[00:02:11.000 --> 00:02:13.000]  有正常的效果
[00:02:13.000 --> 00:02:14.000]  感謝主
[00:02:14.000 --> 00:02:16.000]  但今天說這個女人
[00:02:16.000 --> 00:02:18.000]  我就覺得真心人人都想擁有她
[00:02:18.000 --> 00:02:20.000]  因為她不單是正常
[00:02:20.000 --> 00:02:24.000]  她甚至是神奇、頂級和超卓
[00:02:24.000 --> 00:02:26.000]  擁有這個優秀的女人
[00:02:26.000 --> 00:02:28.000]  人生少很多煩惱
[00:02:28.000 --> 00:02:30.000]  甚至可以說令你的生命
[00:02:30.000 --> 00:02:33.000]  充滿平安和喜樂
[00:02:33.000 --> 00:02:35.000]  一個這麼優秀的女人
[00:02:35.000 --> 00:02:38.000]  就是這個針妍
[00:02:38.000 --> 00:02:41.000]  你們在笑什麼
[00:02:41.000 --> 00:02:43.000]  就是針妍31章
[00:02:43.000 --> 00:02:46.000]  這個十至三十一節提到的
[00:02:46.000 --> 00:02:48.000]  才德的婦人
[00:02:48.000 --> 00:02:50.000]  這個這麼優秀的女人
[00:02:50.000 --> 00:02:52.000]  有什麼優秀
[00:02:52.000 --> 00:02:54.000]  以至想擁有她
[00:02:54.000 --> 00:02:56.000]  很簡單說她不自私
[00:02:56.000 --> 00:02:58.000]  願意為他人付出
[00:02:58.000 --> 00:03:00.000]  又有才華、有責任感
[00:03:00.000 --> 00:03:02.000]  充滿智慧、做事妥當
[00:03:02.000 --> 00:03:04.000]  未雨綢繆
