
[00:00:00.000 --> 00:00:02.000]  大英姐妹晚安
[00:00:02.000 --> 00:00:08.000]  感謝敬拜隊剛才帶我們行了一段心靈的山
[00:00:08.000 --> 00:00:12.000]  想在開始分享今晚的訊息之前
[00:00:12.000 --> 00:00:14.000]  跟大家一起禱告
[00:00:14.000 --> 00:00:20.000]  不知道大家現在的心靈
[00:00:20.000 --> 00:00:24.000]  又或者是你屬靈的生命和神的關係
[00:00:24.000 --> 00:00:26.000]  如果好像行山一樣
[00:00:26.000 --> 00:00:28.000]  你在哪一個位置
[00:00:28.000 --> 00:00:30.000]  可能很熱
[00:00:30.000 --> 00:00:34.000]  不夠水喝
[00:00:34.000 --> 00:00:36.000]  很累
[00:00:36.000 --> 00:00:41.000]  好像有無盡的梯級要行
[00:00:41.000 --> 00:00:45.000]  我們一起禱告吧
[00:00:45.000 --> 00:00:50.000]  天父我們感謝你
[00:00:50.000 --> 00:00:53.000]  讓我們聚在一起
[00:00:53.000 --> 00:00:56.000]  在這裡一起去敬拜你
[00:00:57.000 --> 00:00:59.000]  我們的人生
[00:00:59.000 --> 00:01:01.000]  我們的屬靈生命
[00:01:01.000 --> 00:01:04.000]  就好像一個登山的朝聖者一樣
[00:01:04.000 --> 00:01:07.000]  面對著很多挑戰困難
[00:01:07.000 --> 00:01:09.000]  我們有時不明白
[00:01:09.000 --> 00:01:12.000]  為什麼你帶我們進入幽谷
[00:01:12.000 --> 00:01:17.000]  但是當我們一路去唱詩歌的時候
[00:01:17.000 --> 00:01:19.000]  我們又再一次肯定
[00:01:19.000 --> 00:01:22.000]  榮耀的十價在我們面前
[00:01:22.000 --> 00:01:25.000]  你會帶我們走出這個幽谷
[00:01:26.000 --> 00:01:30.000]  我們求你賜我們有力
[00:01:30.000 --> 00:01:34.000]  去前行
[00:01:34.000 --> 00:01:36.000]  去和我們身邊的人一起走
[00:01:36.000 --> 00:01:39.000]  在一個不容易的階段
[00:01:39.000 --> 00:01:41.000]  無論是人生階段
[00:01:41.000 --> 00:01:43.000]  我們面對社會不同的時代階段
[00:01:43.000 --> 00:01:45.000]  去挑戰我們
[00:01:45.000 --> 00:01:47.000]  去回應你的說話
[00:01:47.000 --> 00:01:49.000]  感謝你聽我們的禱告
[00:01:49.000 --> 00:01:51.000]  奉主耶穌基督的名
[00:01:51.000 --> 00:01:53.000]  阿們
[00:01:53.000 --> 00:01:55.000]  大家一見到我
[00:01:55.000 --> 00:01:58.000]  都會想起行山
[00:01:58.000 --> 00:02:01.000]  我讀大學的時候是讀地理的
[00:02:01.000 --> 00:02:04.000]  都喜歡行山
[00:02:04.000 --> 00:02:06.000]  但是我在人生裡面不同的階段
[00:02:06.000 --> 00:02:08.000]  都有行過一段時間
[00:02:08.000 --> 00:02:10.000]  很喜歡去Field Trip
[00:02:10.000 --> 00:02:13.000]  我連回來上班都在堆填區裡做
[00:02:13.000 --> 00:02:15.000]  經常行一些你以為是山
[00:02:15.000 --> 00:02:17.000]  但其實是堆填區的地方
[00:02:17.000 --> 00:02:19.000]  但是因為年輕的時候
[00:02:19.000 --> 00:02:22.000]  開電單車有些小意外
[00:02:22.000 --> 00:02:24.000]  頸和背都不好
[00:02:24.000 --> 00:02:26.000]  所以有一段長時間
[00:02:26.000 --> 00:02:28.000]  我沒有行過山
[00:02:28.000 --> 00:02:30.000]  直到
[00:02:30.000 --> 00:02:33.000]  我以前第一間服侍的教會在長洲
[00:02:33.000 --> 00:02:35.000]  有一個幹事
[00:02:35.000 --> 00:02:36.000]  他很喜歡行山
[00:02:36.000 --> 00:02:37.000]  他每個星期四
[00:02:37.000 --> 00:02:39.000]  都會坐船出香港
[00:02:39.000 --> 00:02:43.000]  跟行山隊去行一天、半天
[00:02:43.000 --> 00:02:49.000]  又因為一個階段我不再行
[00:02:49.000 --> 00:02:52.000]  因為我發現自己的眼睛開始看不到東西
[00:02:52.000 --> 00:02:54.000]  我的右眼只有一成視力
[00:02:54.000 --> 00:02:57.000]  我們會給很多藉口
[00:02:57.000 --> 00:03:00.000]  或者原因自己去不做一件事
[00:03:00.000 --> 00:03:03.000]  直到2015年的時候
[00:03:03.000 --> 00:03:04.000]  這位很喜歡行山的幹事
[00:03:04.000 --> 00:03:06.000]  我一次都沒有跟他行過山
[00:03:06.000 --> 00:03:08.000]  他跟我一起去一些很刺激的Camp
[00:03:08.000 --> 00:03:10.000]  跟我們行過一下
[00:03:10.000 --> 00:03:12.000]  他得到癌病
[00:03:12.000 --> 00:03:16.000]  我記得最後一次去醫院探他的時候
[00:03:16.000 --> 00:03:19.000]  問他還有哪個山想行
[00:03:19.000 --> 00:03:22.000]  哪個地方他覺得是香港最美的山
[00:03:22.000 --> 00:03:27.000]  他就說他應該沒有機會再行這個山
[00:03:27.000 --> 00:03:30.000]  就是八仙嶺
[00:03:30.000 --> 00:03:33.000]  我再行山
[00:03:33.000 --> 00:03:34.000]  在2015年開始
[00:03:34.000 --> 00:03:37.000]  都是因為我很想他叫我去幫他
[00:03:37.000 --> 00:03:41.000]  行山和看行山的美景
[00:03:44.000 --> 00:03:49.000]  我們人生都會有很多時段是這樣
[00:03:49.000 --> 00:03:53.000]  生活在一個你很喜歡做某些事情的時間
[00:03:53.000 --> 00:03:57.000]  但有時候你又會不想繼續行下去
[00:03:57.000 --> 00:03:59.000]  你會放下
[00:03:59.000 --> 00:04:02.000]  我相信大家在人生的不同經歷
[00:04:02.000 --> 00:04:04.000]  會做著一些不同的事情
[00:04:04.000 --> 00:04:07.000]  但同時在這幾年
[00:04:07.000 --> 00:04:08.000]  尤其是在香港
[00:04:08.000 --> 00:04:10.000]  你會發覺我們和身邊的人
[00:04:10.000 --> 00:04:14.000]  時不時或經常會分道揚鑣
[00:04:14.000 --> 00:04:18.000]  小學、中學、大學
[00:04:18.000 --> 00:04:19.000]  甚至我神學院的同學
[00:04:19.000 --> 00:04:21.000]  現在都很少見
[00:04:21.000 --> 00:04:24.000]  有些弟兄姊妹
[00:04:24.000 --> 00:04:27.000]  因為生活面對各種難處
[00:04:27.000 --> 00:04:29.000]  他們不再在你的教會
[00:04:29.000 --> 00:04:30.000]  不再在你的團契
[00:04:30.000 --> 00:04:32.000]  或者不再在你的生活圈子
[00:04:32.000 --> 00:04:34.000]  有些弟兄姊妹他們離開香港
[00:04:34.000 --> 00:04:37.000]  又或者這樣問
[00:04:37.000 --> 00:04:39.000]  今天我們留下
[00:04:39.000 --> 00:04:41.000]  在人生這個階段
[00:04:41.000 --> 00:04:43.000]  在這裡做基督徒的時候
[00:04:43.000 --> 00:04:46.000]  這個階段告訴我們
[00:04:46.000 --> 00:04:49.000]  我們怎樣繼續按著主的生活
[00:04:49.000 --> 00:04:50.000]  又或者問神啊
[00:04:50.000 --> 00:04:53.000]  祢想我在這個時代去做些什麼
[00:04:53.000 --> 00:04:56.000]  我們會想到很大
[00:04:56.000 --> 00:04:58.000]  或者今天我們看約書亞記
[00:04:58.000 --> 00:04:59.000]  我們以為
[00:04:59.000 --> 00:05:01.000]  是不是一定要像約書亞一樣
[00:05:01.000 --> 00:05:03.000]  成為一個偉大的領袖
[00:05:03.000 --> 00:05:04.000]  但其實不是
[00:05:04.000 --> 00:05:06.000]  約書亞他自己面對個人
[00:05:06.000 --> 00:05:08.000]  很多生活和內裡
[00:05:08.000 --> 00:05:09.000]  的挑戰
[00:05:09.000 --> 00:05:11.000]  一會兒我會多說一點
[00:05:11.000 --> 00:05:13.000]  但一開始的時候
[00:05:13.000 --> 00:05:16.000]  我想問當我們不斷去送別
[00:05:16.000 --> 00:05:18.000]  我們身邊的人的時候
[00:05:18.000 --> 00:05:21.000]  你憑把持著什麼
[00:05:21.000 --> 00:05:22.000]  你憑什麼
[00:05:22.000 --> 00:05:25.000]  繼續在這個地方走下去
[00:05:25.000 --> 00:05:30.000]  今天我們看約書亞記第一章
[00:05:30.000 --> 00:05:32.000]  約書亞記是
[00:05:32.000 --> 00:05:33.000]  約書亞本身是一個
[00:05:33.000 --> 00:05:35.000]  不斷送走人的人
[00:05:35.000 --> 00:05:37.000]  在進入英許地之前
[00:05:37.000 --> 00:05:38.000]  有少少背景
[00:05:38.000 --> 00:05:41.000]  就是文蘇記第十三章
