
[00:00:00.000 --> 00:00:02.000]  各位丁姐妹晚安
[00:00:02.000 --> 00:00:06.400]  最近經常想起一件事
[00:00:06.400 --> 00:00:07.400]  就是聖誕節
[00:00:07.400 --> 00:00:09.800]  木組會二十多年
[00:00:09.800 --> 00:00:11.800]  由畢業到現在
[00:00:11.800 --> 00:00:15.400]  說聖誕節其實是很慣常
[00:00:15.400 --> 00:00:18.600]  但這幾年都挺抗拒說聖誕節
[00:00:18.600 --> 00:00:21.400]  因為智叔說他不習慣
[00:00:21.400 --> 00:00:26.400]  其實在這個年代要說訊息要怎麼說
[00:00:26.400 --> 00:00:30.800]  都成為了很多牧者的難題
[00:00:30.800 --> 00:00:32.400]  尤其是聖誕節的時候
[00:00:32.400 --> 00:00:35.400]  是否還是一個很溫馨很愉快
[00:00:35.400 --> 00:00:40.400]  純粹是一個慶祝的算數
[00:00:40.400 --> 00:00:42.400]  還是耶穌基督降生在這個時代
[00:00:42.400 --> 00:00:45.400]  香港面對很多事情要不習慣的時候
[00:00:45.400 --> 00:00:48.400]  我們應該要怎麼重新詮釋聖誕節
[00:00:48.400 --> 00:00:51.400]  這些都是我們要去想的課題
[00:00:51.400 --> 00:00:56.400]  例如Full Church在23月4日和25日有一個絕望研究所
[00:00:56.400 --> 00:01:00.400]  我想正正在裡面我們重新思考一下
[00:01:00.400 --> 00:01:03.400]  到底聖誕節是什麼
[00:01:03.400 --> 00:01:05.400]  聖誕節當我們看燈飾
[00:01:05.400 --> 00:01:07.400]  他們有沒有燈飾看
[00:01:07.400 --> 00:01:09.400]  看一些裝飾漂亮一點的東西之外
[00:01:09.400 --> 00:01:12.400]  其實聖誕節今天對於我們意義是什麼
[00:01:12.400 --> 00:01:18.400]  這個成為了希望我們在不習慣的裡面的時候
[00:01:18.400 --> 00:01:21.400]  讓自己生命裡面有些事情不習慣
[00:01:21.400 --> 00:01:24.400]  就是要不習慣的時候
[00:01:24.400 --> 00:01:26.400]  例如很多匪夷所思的事情發生
[00:01:26.400 --> 00:01:28.400]  很多古怪的事情
[00:01:28.400 --> 00:01:30.400]  新聞經常出現
[00:01:30.400 --> 00:01:32.400]  在這些日子裡面的時候
[00:01:32.400 --> 00:01:36.400]  自己經常都有一些習慣不習慣
[00:01:36.400 --> 00:01:40.400]  才能夠幫自己在這些事情裡面不習慣
[00:01:40.400 --> 00:01:43.400]  除了那些事情不要習慣之外
[00:01:43.400 --> 00:01:45.400]  自己平常生活裡面有沒有什麼
[00:01:45.400 --> 00:01:49.400]  讓自己不要習慣常做的
[00:01:49.400 --> 00:01:51.400]  我想這個是在幫我們
[00:01:51.400 --> 00:01:55.400]  在日子裡面要面對很多事情不要習慣的時候
[00:01:55.400 --> 00:01:58.400]  有少少的幫助和提醒
[00:01:58.400 --> 00:02:04.400]  今天我們會說十二記下的24章
[00:02:04.400 --> 00:02:06.400]  基本上上兩個月
[00:02:06.400 --> 00:02:08.400]  即是從十月我沒有記錯
[00:02:08.400 --> 00:02:10.400]  十月十一月我都說十二記上
[00:02:10.400 --> 00:02:14.400]  今次我們會說十二記下的24章
[00:02:14.400 --> 00:02:16.400]  我們再說經文那段
[00:02:16.400 --> 00:02:19.400]  再按一張
[00:02:19.400 --> 00:02:22.400]  原來很小
[00:02:22.400 --> 00:02:26.400]  希望你們看到
[00:02:26.400 --> 00:02:28.400]  看到就可以了
[00:02:28.400 --> 00:02:30.400]  我看到就可以了
[00:02:30.400 --> 00:02:34.400]  我先看看手機
[00:02:34.400 --> 00:02:36.400]  原來這麼小
[00:02:36.400 --> 00:02:38.400]  這一段經文其實是我
[00:02:38.400 --> 00:02:40.400]  花多氣力研究三個月記上下的
[00:02:40.400 --> 00:02:42.400]  其實很多事情不應該說
[00:02:42.400 --> 00:02:44.400]  不過讓我表達一下很辛苦
[00:02:44.400 --> 00:02:47.400]  我花一年時間看了三個月記上下
[00:02:47.400 --> 00:02:50.400]  我應該半年左右就看完三個月記下
