
[00:00:00.000 --> 00:00:03.000]  頂姊妹平安
[00:00:03.000 --> 00:00:04.000]  來到八月份
[00:00:04.000 --> 00:00:07.000]  我們有很多不同的主題
[00:00:07.000 --> 00:00:09.000]  食、傾、玩、笑
[00:00:09.000 --> 00:00:12.000]  今天最後就是「瞓覺」
[00:00:12.000 --> 00:00:15.000]  我收到「瞓覺」這個題目的時候
[00:00:15.000 --> 00:00:16.000]  第一個反應是問
[00:00:16.000 --> 00:00:18.000]  是不是說什麼都可以
[00:00:18.000 --> 00:00:19.000]  那是是的
[00:00:19.000 --> 00:00:20.000]  說什麼都可以的時候
[00:00:20.000 --> 00:00:21.000]  是很開心
[00:00:21.000 --> 00:00:22.000]  因為我自己本身
[00:00:22.000 --> 00:00:25.000]  瞓覺是嗜好
[00:00:25.000 --> 00:00:27.000]  我真的很喜歡睡覺
[00:00:27.000 --> 00:00:29.000]  如果你真的很認真跟我說
[00:00:29.000 --> 00:00:31.000]  怎樣睡得好一點
[00:00:31.000 --> 00:00:34.000]  有很多東西可以跟你說
[00:00:34.000 --> 00:00:36.000]  不過既然是說到主題
[00:00:36.000 --> 00:00:38.000]  通常是有後半節的
[00:00:38.000 --> 00:00:40.000]  後半節就是說
[00:00:40.000 --> 00:00:44.000]  都要看看會不會在睡覺裡面
[00:00:44.000 --> 00:00:48.000]  都可以有一些屬靈的思考
[00:00:48.000 --> 00:00:51.000]  我就馬上停了一停
[00:00:51.000 --> 00:00:54.000]  因為大家其實明白
[00:00:54.000 --> 00:00:56.000]  你真的睡著的一刻
[00:00:56.000 --> 00:00:57.000]  是沒什麼事情可以做的
[00:00:57.000 --> 00:01:00.000]  整個人是沒有作為的
[00:01:00.000 --> 00:01:02.000]  就是說其實今天
[00:01:02.000 --> 00:01:05.000]  我們這篇道是想就著一個沒什麼作為
[00:01:05.000 --> 00:01:07.000]  其實自己都不知道發生了什麼事
[00:01:07.000 --> 00:01:09.000]  有一些迷糊的狀態
[00:01:09.000 --> 00:01:12.000]  我們就去做一些屬靈的思考
[00:01:12.000 --> 00:01:16.000]  所以那一下我是有一點
[00:01:16.000 --> 00:01:19.000]  我真的想了一會說什麼好呢
[00:01:19.000 --> 00:01:20.000]  通常想不到
[00:01:20.000 --> 00:01:21.000]  現代人就是這樣
[00:01:21.000 --> 00:01:25.000]  你想不到就Google一下
[00:01:25.000 --> 00:01:27.000]  打「睡覺」、「睡眠」
[00:01:27.000 --> 00:01:29.000]  隨便吧,打一些字
[00:01:29.000 --> 00:01:31.000]  看看會彈什麼出來
[00:01:31.000 --> 00:01:32.000]  大家有沒有打過?
[00:01:32.000 --> 00:01:35.000]  想不到會彈什麼嗎?
[00:01:35.000 --> 00:01:37.000]  看不清楚吧
[00:01:37.000 --> 00:01:40.000]  不過因為大家都是用同一個網
[00:01:40.000 --> 00:01:42.000]  基本上彈出來的東西
[00:01:42.000 --> 00:01:45.000]  都是優質睡眠是很重要的
[00:01:45.000 --> 00:01:47.000]  你睡少了會蠢了
[00:01:47.000 --> 00:01:49.000]  之後睡不著怎麼辦?
[00:01:49.000 --> 00:01:51.000]  為什麼睡不著?
[00:01:51.000 --> 00:01:53.000]  全部都是類似這樣的
[00:01:53.000 --> 00:01:55.000]  弄了一段時間之後
[00:01:55.000 --> 00:01:57.000]  我們就想了一會
[00:01:57.000 --> 00:01:59.000]  不如今天就還原基本步
[00:01:59.000 --> 00:02:01.000]  我們就簡簡單單
[00:02:01.000 --> 00:02:03.000]  今天就分三段說
[00:02:03.000 --> 00:02:05.000]  先說一下未睡
[00:02:05.000 --> 00:02:07.000]  即是睡不著,未睡的時候
[00:02:07.000 --> 00:02:09.000]  然後說一下睡醒的時候
[00:02:09.000 --> 00:02:11.000]  我們最後才想一下
[00:02:11.000 --> 00:02:13.000]  睡了的時候有什麼說
