
[00:00:00.000 --> 00:00:05.000]  兩姐妹平安
[00:00:05.000 --> 00:00:09.000]  很開心,先看看大家的樣子
[00:00:09.000 --> 00:00:14.000]  我們教會開了四年,三年被教會隔絕
[00:00:14.000 --> 00:00:21.000]  我每次握手送客的時候,都很想看下半截
[00:00:21.000 --> 00:00:26.000]  很開心見到大家的樣子
[00:00:26.000 --> 00:00:32.000]  期待越來越認到大家的樣子
[00:00:32.000 --> 00:00:34.000]  坦白說,真的認不到
[00:00:34.000 --> 00:00:39.000]  這幾年真的很考全道人
[00:00:39.000 --> 00:00:43.000]  尤其是在門口見到,拜拜的
[00:00:43.000 --> 00:00:46.000]  不容易認到大家的樣子
[00:00:46.000 --> 00:00:51.000]  很開心見到大家,一起回來崇拜
[00:00:51.000 --> 00:00:57.000]  很歡迎在不同地方和我們一起敬拜的弟姐妹
[00:00:57.000 --> 00:01:01.000]  這個月的月題是Sorry
[00:01:01.000 --> 00:01:05.000]  上星期當潘Sir公佈這個月的月題的時候
[00:01:05.000 --> 00:01:09.000]  我特別留意一下現場的弟兄姐妹有什麼反應
[00:01:09.000 --> 00:01:12.000]  我發現是沒有什麼反應
[00:01:12.000 --> 00:01:20.000]  每次這個月題的時候,都想知道弟姐妹對月題有什麼看法
[00:01:20.000 --> 00:01:23.000]  未來,很有趣
[00:01:23.000 --> 00:01:28.000]  漢建,Sorry,很有趣
[00:01:28.000 --> 00:01:32.000]  不知道大家對月題有什麼想法
[00:01:32.000 --> 00:01:36.000]  不知道大家有什麼感覺
[00:01:36.000 --> 00:01:39.000]  我自己建議這個月題的時候
[00:01:39.000 --> 00:01:45.000]  其實很想全道人的弟兄姐妹去思考一下罪
[00:01:45.000 --> 00:01:53.000]  我發覺我們開了4年,都比較少談及罪的題目
[00:01:53.000 --> 00:02:01.000]  所以我之前定的題目是認罪、懺悔、自首
[00:02:01.000 --> 00:02:04.000]  不過後來還是不要太嚴肅
[00:02:04.000 --> 00:02:07.000]  比較隨意一點比較好,不要太嚴肅
[00:02:07.000 --> 00:02:11.000]  後來就用了比較原性的Sorry來做月題
[00:02:11.000 --> 00:02:15.000]  不過我發覺香港人都很講Sorry
[00:02:15.000 --> 00:02:21.000]  我懷疑是我們全球除了日本人之外,講得最多Sorry的民族
[00:02:21.000 --> 00:02:28.000]  這樣令我們覺得Sorry這個字越來越失去應有的份量
[00:02:28.000 --> 00:02:30.000]  我懷疑是真的
[00:02:30.000 --> 00:02:33.000]  Sorry是我們每天講得最多的字之一
[00:02:33.000 --> 00:02:38.000]  它同時是我們最沒有去留意的一個字
[00:02:38.000 --> 00:02:43.000]  即使你講了也不覺得,也不記得,也不是很在意的字眼
[00:02:43.000 --> 00:02:47.000]  特別我發現我通常坐地鐵或逛街
[00:02:47.000 --> 00:02:51.000]  不小心撞到別人,是別人先跟我說Sorry
[00:02:51.000 --> 00:02:53.000]  大家有沒有發覺?
[00:02:53.000 --> 00:02:57.000]  明明是我撞到他,他也先跟我說Sorry
[00:02:57.000 --> 00:03:03.000]  所以我覺得這個字越來越失去應有的份量
[00:03:03.000 --> 00:03:07.000]  不好意思、對不起、Sorry、抱歉
[00:03:07.000 --> 00:03:11.000]  講得太多,好像也講得太少
[00:03:11.000 --> 00:03:15.000]  我們還發明了Sorry、Law這三個字
[00:03:15.000 --> 00:03:17.000]  很厲害的字
[00:03:17.000 --> 00:03:22.000]  實際上沒有一個語言是明明講了出來,突然又收回
[00:03:22.000 --> 00:03:26.000]  Sorry、Law,講了又收回
[00:03:26.000 --> 00:03:28.000]  所以我覺得很有趣
[00:03:28.000 --> 00:03:33.000]  希望這個月能夠一起思考一下
[00:03:33.000 --> 00:03:40.000]  道歉、悔罪、懺悔這個話題
[00:03:40.000 --> 00:03:47.000]  認認真真地對上帝、別人、自己說Sorry
[00:03:47.000 --> 00:03:50.000]  今天的講題叫做「陳明」
[00:03:50.000 --> 00:03:52.000]  我自己很喜歡「陳明」這個字
[00:03:52.000 --> 00:03:54.000]  一來就像一個人名
[00:03:54.000 --> 00:03:58.000]  確實是一個人名,應該有人會叫陳明
[00:03:58.000 --> 00:04:04.000]  陳明的意思是陳述心明、述說清楚的意思
[00:04:04.000 --> 00:04:07.000]  即是你一五一十地告訴別人
[00:04:07.000 --> 00:04:12.000]  將你心底裏的東西陳滅出來
[00:04:12.000 --> 00:04:15.000]  《醒》裏有很多陳明這個字眼
[00:04:15.000 --> 00:04:19.000]  令我一段時間懷疑這個字眼不是一個熟人字眼
[00:04:19.000 --> 00:04:22.000]  不過原來不是一個中文很普通的字眼
[00:04:22.000 --> 00:04:26.000]  我們一起來去教祖比神,一起去祈禱
[00:04:26.000 --> 00:04:28.000]  為我們Full Church去禱告
[00:04:28.000 --> 00:04:30.000]  為我們每一個頂尖會
