
[00:00:00.000 --> 00:00:02.000]  請節哀平安
[00:00:02.000 --> 00:00:07.000]  今天是留堂雙月題的傳奇
[00:00:07.000 --> 00:00:09.000]  最後一講
[00:00:09.000 --> 00:00:11.000]  也改名為耶穌
[00:00:11.000 --> 00:00:15.000]  因為他要將自己的子民從罪惡中拯救出來
[00:00:15.000 --> 00:00:17.000]  在明嚴先知所說
[00:00:17.000 --> 00:00:19.000]  必有同女懷人生子
[00:00:19.000 --> 00:00:22.000]  他的名叫以馬內利
[00:00:22.000 --> 00:00:26.000]  以馬內利翻出來的意思是神與人不同存在
[00:00:26.000 --> 00:00:32.000]  (無聲)
[00:00:32.000 --> 00:00:38.000]  (無聲)
[00:00:38.000 --> 00:00:41.000]  我相信這個故事大家都不陌生
[00:00:41.000 --> 00:00:43.000]  可能都聽過很多次
[00:00:43.000 --> 00:00:51.000]  (無聲)
[00:00:51.000 --> 00:00:55.000]  這個故事其實是很完整的
[00:00:55.000 --> 00:00:59.000]  馬太突然加了以馬內利
[00:00:59.000 --> 00:01:02.000]  放在故事中間
[00:01:02.000 --> 00:01:04.000]  很明顯是故意的
[00:01:04.000 --> 00:01:06.000]  如果抽走了那兩句話
[00:01:06.000 --> 00:01:08.000]  整個故事都很完整
[00:01:08.000 --> 00:01:10.000]  天使就向約瑟說了一堆話
[00:01:10.000 --> 00:01:13.000]  約瑟起來就遵照吩咐
[00:01:13.000 --> 00:01:15.000]  所以我們今天就去思考一件事
[00:01:15.000 --> 00:01:17.000]  究竟什麼是以馬內利
[00:01:17.000 --> 00:01:22.000]  或者什麼是馬太筆下的神與我們同在
[00:01:22.000 --> 00:01:24.000]  如果我們先不看經文
[00:01:24.000 --> 00:01:27.000]  我們去想想神與我們同在
[00:01:27.000 --> 00:01:29.000]  究竟是一件什麼事情呢?
[00:01:29.000 --> 00:01:32.000]  可能大家會立刻想到一些比較正面的東西
[00:01:32.000 --> 00:01:35.000]  可能是平安
[00:01:35.000 --> 00:01:37.000]  可能是喜樂
[00:01:37.000 --> 00:01:40.000]  可能是很多的力量
[00:01:40.000 --> 00:01:42.000]  可能是很有使命
[00:01:42.000 --> 00:01:44.000]  很多很多
[00:01:44.000 --> 00:01:46.000]  但究竟馬太的以馬內利
[00:01:46.000 --> 00:01:49.000]  是一件什麼事情呢?
[00:01:49.000 --> 00:01:51.000]  我們知道
[00:01:51.000 --> 00:01:54.000]  主席先知所說的話
[00:01:54.000 --> 00:01:57.000]  先知就叫做以塞亞
[00:01:57.000 --> 00:02:00.000]  我們回到以塞亞書中
[00:02:00.000 --> 00:02:03.000]  去看看馬太引用的以馬內利
[00:02:03.000 --> 00:02:06.000]  究竟是一件什麼事情呢?
[00:02:06.000 --> 00:02:09.000]  話說在以塞亞書的年代
[00:02:09.000 --> 00:02:11.000]  有一個皇帝
[00:02:11.000 --> 00:02:14.000]  皇帝就叫做阿哈斯
[00:02:14.000 --> 00:02:17.000]  阿哈斯是一個猶大國
[00:02:17.000 --> 00:02:19.000]  南國的皇帝
[00:02:19.000 --> 00:02:22.000]  他在那個年代就面對著兩個敵人
[00:02:22.000 --> 00:02:25.000]  一個就是北國的以色列
[00:02:25.000 --> 00:02:28.000]  一個就是阿蘭國
[00:02:28.000 --> 00:02:32.000]  這兩個敵人就聯手來欺負他
[00:02:32.000 --> 00:02:35.000]  所以他們就很害怕
[00:02:35.000 --> 00:02:36.000]  阿哈斯也很害怕
[00:02:36.000 --> 00:02:38.000]  他的國民也很害怕
[00:02:38.000 --> 00:02:41.000]  是一個快要滅亡的狀態
[00:02:41.000 --> 00:02:43.000]  所以大家就很擔心
[00:02:43.000 --> 00:02:47.000]  究竟這兩個敵人什麼時候會再打過來
[00:02:47.000 --> 00:02:49.000]  在這個時候
[00:02:49.000 --> 00:02:51.000]  上帝就差派了以塞亞
[00:02:51.000 --> 00:02:55.000]  去跟阿哈斯說
[00:02:55.000 --> 00:03:00.000]  他說現在上帝要給你一個記號
[00:03:00.000 --> 00:03:02.000]  這個記號就是說
[00:03:02.000 --> 00:03:04.000]  有一個女人會生小孩
[00:03:04.000 --> 00:03:07.000]  他就要把名字改成以馬內利
[00:03:07.000 --> 00:03:12.000]  當這個孩子慢慢成長的時候
[00:03:12.000 --> 00:03:16.000]  你所畏懼的那兩個敵人就會消失
[00:03:16.000 --> 00:03:19.000]  但是同一時間
[00:03:19.000 --> 00:03:25.000]  我要把猶大國交到亞述的手中
[00:03:25.000 --> 00:03:27.000]  我們給點想像
[00:03:27.000 --> 00:03:29.000]  我們想像一下
[00:03:29.000 --> 00:03:33.000]  當時的人聽到先知這個宣告的時候
[00:03:33.000 --> 00:03:35.000]  他們會想些什麼
[00:03:35.000 --> 00:03:37.000]  很明顯
[00:03:37.000 --> 00:03:40.000]  都是對先知的說話半信半疑
[00:03:40.000 --> 00:03:43.000]  一個小孩的成長
[00:03:43.000 --> 00:03:45.000]  和一個國家的滅亡
[00:03:45.000 --> 00:03:47.000]  其實是沒有什麼關係的
[00:03:47.000 --> 00:03:49.000]  我們是看不到什麼關係
[00:03:49.000 --> 00:03:51.000]  他不是說這個孩子長大會做將軍
[00:03:51.000 --> 00:03:53.000]  然後就會帶領以色列人去打贏他
[00:03:53.000 --> 00:03:54.000]  真的不是
[00:03:54.000 --> 00:03:56.000]  他是說這個孩子慢慢成長
[00:03:56.000 --> 00:03:58.000]  那兩個國家就會消失
[00:03:58.000 --> 00:04:03.000]  但是你們就會落入亞述的手中
[00:04:03.000 --> 00:04:05.000]  可能一開始都是半信半疑
[00:04:05.000 --> 00:04:08.000]  但是當他們真的見到這個以馬內利出生
[00:04:08.000 --> 00:04:11.000]  可能是阿哈斯的兒子出生
[00:04:11.000 --> 00:04:14.000]  然後見到這個孩子慢慢成長的時候
[00:04:14.000 --> 00:04:19.000]  他們見到北角的以色列和阿蘭
[00:04:19.000 --> 00:04:22.000]  都真的相繼消失了
[00:04:22.000 --> 00:04:26.000]  所以正常人就會想一個問題
[00:04:26.000 --> 00:04:31.000]  就是先知下半部分的預言
[00:04:31.000 --> 00:04:34.000]  究竟什麼時候會應驗呢
[00:04:34.000 --> 00:04:37.000]  如果真的像先知所說
[00:04:37.000 --> 00:04:39.000]  那兩個國家會消失
[00:04:39.000 --> 00:04:42.000]  我看著這個以馬內利的孩子
[00:04:42.000 --> 00:04:44.000]  我就知道終有一天
[00:04:44.000 --> 00:04:48.000]  我們這個國家就會落入亞述的手中
[00:04:48.000 --> 00:04:53.000]  所以這個以馬內利在當時的處境
[00:04:53.000 --> 00:04:57.000]  可以說是一個苦難的標記
[00:04:57.000 --> 00:05:00.000]  就是他代表了猶大國
[00:05:00.000 --> 00:05:03.000]  他將會落入亞述的手中
[00:05:03.000 --> 00:05:04.000]  雖然你不知道什麼時候
[00:05:04.000 --> 00:05:07.000]  但是你知道有一天他是會的
[00:05:07.000 --> 00:05:09.000]  所以對於當時的人來說
[00:05:09.000 --> 00:05:12.000]  這個不是一個很好的証明
[00:05:12.000 --> 00:05:14.000]  就是說以馬內利神與我們同在
[00:05:14.000 --> 00:05:16.000]  起碼不是一件很好的事
[00:05:16.000 --> 00:05:19.000]  你知道亞述是一個什麼國家
[00:05:19.000 --> 00:05:20.000]  亞述是一個很殘暴
[00:05:20.000 --> 00:05:22.000]  也是一個很大的帝國
[00:05:22.000 --> 00:05:26.000]  比他兩個敵人更加厲害一百倍
[00:05:26.000 --> 00:05:30.000]  而我們看舊有歷史都知道
[00:05:30.000 --> 00:05:33.000]  南角的猶大的確在亞述的手中
[00:05:33.000 --> 00:05:35.000]  是受過很多的苦
[00:05:35.000 --> 00:05:40.000]  所以這個以馬內利是一個苦難的標記
[00:05:40.000 --> 00:05:43.000]  於是我們就去問
[00:05:43.000 --> 00:05:47.000]  如果以賽亞述的以馬內利是這樣的時候
[00:05:47.000 --> 00:05:51.000]  究竟為什麼馬太會引用以馬內利
[00:05:51.000 --> 00:05:56.000]  放在耶穌出生的這件事上呢?
[00:05:56.000 --> 00:05:59.000]  其實對於弱失來說
[00:05:59.000 --> 00:06:02.000]  整件事的發生對於弱失來說
[00:06:02.000 --> 00:06:05.000]  其實都是一個苦難
[00:06:05.000 --> 00:06:09.000]  可能我們會很容易將焦點
[00:06:09.000 --> 00:06:12.000]  或者焦點放在耶穌出生
[00:06:12.000 --> 00:06:14.000]  以馬內利是很棒的
[00:06:14.000 --> 00:06:17.000]  但其實如果我們代入弱失的處境
[00:06:17.000 --> 00:06:20.000]  你會發現整個故事是可以反過來看的
[00:06:20.000 --> 00:06:24.000]  經文一開始就說弱失是一個二人
[00:06:24.000 --> 00:06:29.000]  二人第一件事要做就是要休了瑪利亞
[00:06:29.000 --> 00:06:34.000]  其實是一件很合理的事
[00:06:34.000 --> 00:06:37.000]  你想像一下如果今天你要結婚
[00:06:37.000 --> 00:06:41.000]  如果大家結過婚或者幫過人結婚都知道
[00:06:41.000 --> 00:06:43.000]  結婚有很多事情要做的
[00:06:43.000 --> 00:06:46.000]  首先一年前又要訂教堂
[00:06:46.000 --> 00:06:48.000]  又要見婚夫
[00:06:48.000 --> 00:06:50.000]  然後又要拍照結婚
[00:06:50.000 --> 00:06:51.000]  然後又要選衣服
[00:06:51.000 --> 00:06:53.000]  然後又試多少次都試不對
[00:06:53.000 --> 00:06:55.000]  這樣搞了很久很久
[00:06:55.000 --> 00:06:57.000]  總之由一年前開始搞
[00:06:57.000 --> 00:07:01.000]  搞到臨近一個月就要結婚了
[00:07:01.000 --> 00:07:04.000]  開始可以坐下來慢慢準備好心情的時候
[00:07:04.000 --> 00:07:06.000]  突然間收到消息
[00:07:06.000 --> 00:07:09.000]  就是你的未婚妻懷孕了
[00:07:09.000 --> 00:07:12.000]  你又知道兒子不是你的
[00:07:12.000 --> 00:07:14.000]  是不是
[00:07:14.000 --> 00:07:16.000]  真的是晴天霹靂
[00:07:16.000 --> 00:07:18.000]  我們有一個詞語就給這個東西
[00:07:18.000 --> 00:07:20.000]  這個就叫做大陸母
[00:07:20.000 --> 00:07:25.000]  其實弱失就是經歷一個這樣的事情
[00:07:25.000 --> 00:07:27.000]  當他知道瑪麗亞懷孕的時候
[00:07:27.000 --> 00:07:30.000]  他第一個反應就是想休了她
[00:07:30.000 --> 00:07:34.000]  因為是一個背叛
[00:07:34.000 --> 00:07:38.000]  但是經文是很有趣的
[00:07:38.000 --> 00:07:41.000]  他形容弱失是一個二人
[00:07:41.000 --> 00:07:43.000]  他不是一個只是守律法
