
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹晚安
[00:00:02.000 --> 00:00:05.680]  歡迎大家來到我們神樂百貨第三季的第四課
[00:00:05.680 --> 00:00:07.680]  忠誠
[00:00:07.680 --> 00:00:09.680]  怎麼說呢
[00:00:09.680 --> 00:00:13.680]  當我們計劃第三季的每一課的時候
[00:00:13.680 --> 00:00:17.680]  其實頭三課是我很早就想好了
[00:00:17.680 --> 00:00:19.680]  記得什麼嗎?
[00:00:19.680 --> 00:00:21.680]  我都忘記了
[00:00:21.680 --> 00:00:23.680]  第一句是什麼?
[00:00:23.680 --> 00:00:25.680]  本真沒錯
[00:00:25.680 --> 00:00:27.680]  然後就是高貴和快樂
[00:00:27.680 --> 00:00:33.680]  這三個是我自己想的時候就開始想的
[00:00:33.680 --> 00:00:35.680]  對我自己來說都是很重要的
[00:00:35.680 --> 00:00:39.680]  然後就慢慢和潘Sir一起去討論
[00:00:39.680 --> 00:00:41.680]  接下來的幾個
[00:00:41.680 --> 00:00:43.680]  當中大家去討論的時候
[00:00:43.680 --> 00:00:47.680]  其實都是在想我們Four Church這幾年裡
[00:00:47.680 --> 00:00:49.680]  我們弟兄姊妹
[00:00:49.680 --> 00:00:51.680]  或者我們流堂的弟兄姊妹
[00:00:51.680 --> 00:00:55.680]  我們很想他們有什麼生命的內涵呢
[00:00:55.680 --> 00:00:59.680]  這個是主要是潘Sir想的
[00:00:59.680 --> 00:01:03.680]  都是他很重視的一個質素
[00:01:03.680 --> 00:01:05.680]  所以我們待會都會
[00:01:05.680 --> 00:01:09.680]  不妨大家在Q&A時問多一點他
[00:01:09.680 --> 00:01:11.680]  忠誠的方面
[00:01:11.680 --> 00:01:13.680]  我自己都很重視的
[00:01:13.680 --> 00:01:19.680]  但是我就儘管來講一下我自己的看法
[00:01:19.680 --> 00:01:23.680]  然後潘Sir都可以講一下他自己的看法
[00:01:23.680 --> 00:01:27.680]  如果說到忠誠的話
[00:01:27.680 --> 00:01:29.680]  我轉回我們的題目
[00:01:29.680 --> 00:01:37.680]  忠誠這個題目
[00:01:37.680 --> 00:01:41.680]  不知道大家看到這個題目的時候
[00:01:41.680 --> 00:01:43.680]  會想起什麼呢
[00:01:43.680 --> 00:01:45.680]  因為我們想的時候
[00:01:45.680 --> 00:01:49.680]  這個字眼就想到忠誠
[00:01:49.680 --> 00:01:51.680]  其實有很多字眼都在說這個東西
[00:01:51.680 --> 00:01:53.680]  特別有個誠字在這裡
[00:01:53.680 --> 00:01:55.680]  有個忠字在這裡
[00:01:55.680 --> 00:01:57.680]  我們要說回
[00:01:57.680 --> 00:02:01.680]  如果我們從一個神學信仰的角度
[00:02:01.680 --> 00:02:03.680]  來思考這個題目的時候
[00:02:03.680 --> 00:02:05.680]  其實這個字你會發覺
[00:02:05.680 --> 00:02:10.680]  其實都是在聖經裡
[00:02:10.680 --> 00:02:14.680]  反而大家今天要學東西的話
[00:02:14.680 --> 00:02:16.680]  你要知道其實在聖經裡
[00:02:16.680 --> 00:02:22.680]  這個字的原本意思是很重要的
[00:02:22.680 --> 00:02:24.680]  不知道大家有沒有見過
[00:02:24.680 --> 00:02:26.680]  應該是經常出現的文字
[00:02:26.680 --> 00:02:30.680]  右邊這個叫Pistos
[00:02:30.680 --> 00:02:32.680]  Pistos是什麼意思呢
[00:02:32.680 --> 00:02:35.680]  Pistos其實是信心的意思
[00:02:35.680 --> 00:02:37.680]  不過這個用詞
[00:02:37.680 --> 00:02:42.680]  本身就是Pistis
[00:02:42.680 --> 00:02:44.680]  左邊這個叫Pistere
[00:02:44.680 --> 00:02:46.680]  就是動詞
[00:02:46.680 --> 00:02:48.680]  就是相信
[00:02:48.680 --> 00:02:50.680]  如果是一個形容詞就是Pistos
[00:02:50.680 --> 00:02:54.680]  但你會發覺原來我們在聖經裡
