
[00:00:00.000 --> 00:00:06.720]  (麥克風聲)
[00:00:06.720 --> 00:00:08.180]  我是不是隨時都可以了?
[00:00:08.180 --> 00:00:11.240]  這個Live的鏡頭
[00:00:11.240 --> 00:00:16.000]  因為以前有個弟兄姊妹在這裡秀
[00:00:16.000 --> 00:00:17.760]  5 4 3 2 1 這樣
[00:00:17.760 --> 00:00:20.360]  所以今天沒有在這裡
[00:00:20.360 --> 00:00:21.160]  所以我不知道
[00:00:21.160 --> 00:00:22.600]  好吧 我當應該OK啦
[00:00:22.600 --> 00:00:25.200]  弟兄姊妹平安
[00:00:25.200 --> 00:00:26.480]  (弟兄姊妹:平安)
[00:00:26.480 --> 00:00:28.160]  我多謝敬拜隊
[00:00:28.160 --> 00:00:30.600]  首先帶領我們一起敬拜
[00:00:30.600 --> 00:00:32.840]  很進入去崇拜的裡面
[00:00:32.840 --> 00:00:34.640]  我也多謝文宣組
[00:00:34.640 --> 00:00:37.320]  我覺得這張圖很可愛
[00:00:37.320 --> 00:00:41.680]  所以我們今天是講馬拉基書
[00:00:41.680 --> 00:00:44.520]  這個奉獻的閱題
[00:00:44.520 --> 00:00:47.880]  我覺得是一個好的機會給我
[00:00:47.880 --> 00:00:52.040]  也給大家一起直接認真地去看看
[00:00:52.040 --> 00:00:56.920]  馬拉基書這段講十一奉獻的經文
[00:00:56.920 --> 00:01:00.200]  本身一開始提到馬拉基書的時候
[00:01:00.200 --> 00:01:03.640]  最深的印象都是
[00:01:03.640 --> 00:01:06.120]  錢
[00:01:06.120 --> 00:01:08.520]  但是當我整本書這樣看的時候
[00:01:08.520 --> 00:01:12.400]  我發現原來是講約定
[00:01:12.400 --> 00:01:17.160]  當時上帝和以色列人原來看彼此都很不順眼
[00:01:17.160 --> 00:01:18.320]  大家想不想像到
[00:01:18.320 --> 00:01:19.360]  三章八節
[00:01:19.360 --> 00:01:21.960]  我們下一個PowerPoint
[00:01:21.960 --> 00:01:25.520]  上帝說以色列人搶他的東西
[00:01:25.520 --> 00:01:27.360]  我真的嚇到
[00:01:27.360 --> 00:01:30.360]  哪有人可以搶到上帝的東西
[00:01:30.360 --> 00:01:32.000]  但令我更加嚇到的是
[00:01:32.000 --> 00:01:33.680]  以色列人的反應
[00:01:33.680 --> 00:01:35.320]  再下一章PowerPoint
[00:01:35.320 --> 00:01:39.600]  他們說上帝我哪裡有偷你的東西
[00:01:39.600 --> 00:01:41.560]  嚇到
[00:01:41.560 --> 00:01:45.400]  當上帝知道以色列人不承認他搶東西的時候
[00:01:45.400 --> 00:01:46.960]  再下一章第九節
[00:01:46.960 --> 00:01:48.040]  他直接說
[00:01:48.040 --> 00:01:51.760]  你們以色列人舉國上下都搶我的東西
[00:01:51.760 --> 00:01:53.120]  還要一直搶
[00:01:53.120 --> 00:01:54.880]  到現在都沒有停過
[00:01:54.880 --> 00:01:57.720]  所以我要就坐你們
[00:01:57.720 --> 00:01:58.960]  哇
[00:01:58.960 --> 00:02:00.680]  我看《馬拉基斯》的時候
[00:02:00.680 --> 00:02:03.280]  我的心跳得很厲害
[00:02:03.280 --> 00:02:05.280]  以色列人和上帝之間
