
[00:00:00.000 --> 00:00:02.000]  大家知道嗎?
[00:00:02.000 --> 00:00:05.000]  三千八百元座位的你們知道嗎?
[00:00:05.000 --> 00:00:09.000]  第一句想說的話是不是說聖誕快樂呢?
[00:00:09.000 --> 00:00:10.000]  我都想了一會
[00:00:10.000 --> 00:00:13.000]  我這樣說會不會很離地?
[00:00:13.000 --> 00:00:16.000]  所以我輕輕搜尋了一下,麻煩你拍拍手
[00:00:16.000 --> 00:00:19.000]  前兩年Full Church的聖誕崇拜
[00:00:19.000 --> 00:00:21.000]  說完到底是怎麼說的?
[00:00:21.000 --> 00:00:23.000]  大家有沒有印象?
[00:00:23.000 --> 00:00:25.000]  原來John是一個很好的教師
[00:00:25.000 --> 00:00:27.000]  他教了很多人
[00:00:27.000 --> 00:00:29.000]  大家有沒有印象?
[00:00:29.000 --> 00:00:32.000]  原來John是沒有說聖誕快樂的
[00:00:32.000 --> 00:00:36.000]  他一開始就介紹他的introvert 2000 pro
[00:00:36.000 --> 00:00:39.000]  Pawn Sir也是沒有說聖誕快樂的
[00:00:39.000 --> 00:00:42.000]  他說的是很開心我們終於有場地
[00:00:42.000 --> 00:00:46.000]  不受限制,可以100%讓大家一起聚會
[00:00:46.000 --> 00:00:48.000]  到旁邊那個,大家認不認得?
[00:00:48.000 --> 00:00:50.000]  今天不在的,天目者
[00:00:50.000 --> 00:00:53.000]  他開頭第一句都是說,弟兄姊妹平安
[00:00:53.000 --> 00:00:56.000]  其實不說聖誕快樂
[00:00:56.000 --> 00:00:58.000]  已經是我們Full Church的傳統
[00:00:58.000 --> 00:01:03.000]  有人跟我說,報佳音還唱We Wish You a Merry Christmas
[00:01:03.000 --> 00:01:04.000]  我都不好好想一想
[00:01:04.000 --> 00:01:06.000]  他說大家想報一個怎樣的福音?
[00:01:06.000 --> 00:01:09.000]  我不是第一年聽到這個問題
[00:01:09.000 --> 00:01:11.000]  這個真的是一個很值得思考的東西
[00:01:11.000 --> 00:01:13.000]  所以今天
[00:01:13.000 --> 00:01:16.000]  其實我是不是應該選擇馬太福音更加適合呢?
[00:01:16.000 --> 00:01:18.000]  應是被追殺
[00:01:18.000 --> 00:01:20.000]  一個不平安的聖誕
[00:01:20.000 --> 00:01:22.000]  似乎這些
[00:01:22.000 --> 00:01:24.000]  是跟我們現在的生活更加相近
[00:01:25.000 --> 00:01:27.000]  起碼不像路加,是嗎?
[00:01:27.000 --> 00:01:29.000]  大家有沒有看過那段經文?
[00:01:29.000 --> 00:01:32.000]  他筆下的耶穌降生是揚日著歡喜快樂的
[00:01:32.000 --> 00:01:34.000]  有天使報大喜的訊息
[00:01:34.000 --> 00:01:36.000]  有牧羊人見證
[00:01:36.000 --> 00:01:39.000]  有一大隊天兵加入去到炸尾神
[00:01:39.000 --> 00:01:41.000]  之後還有寫兩個老人家
[00:01:41.000 --> 00:01:43.000]  有西冕和阿娜
[00:01:43.000 --> 00:01:45.000]  他在聖殿裏面稱頌著
[00:01:45.000 --> 00:01:48.000]  這個是路加福音所說的耶穌降生
[00:01:48.000 --> 00:01:51.000]  但是弟兄姊妹大家記不記得?
[00:01:51.000 --> 00:01:54.000]  又或者大家有沒有剛剛好
[00:01:54.000 --> 00:01:57.000]  在昨天的Discord裏面的靈修遊戲室
[00:01:57.000 --> 00:01:59.000]  又一起靈修了嗎?
[00:01:59.000 --> 00:02:01.000]  路加福音一開始就表示
[00:02:01.000 --> 00:02:03.000]  他的寫成是按著次序
[00:02:03.000 --> 00:02:06.000]  他說他為的是要讓人因此更加確信
[00:02:06.000 --> 00:02:08.000]  耶穌基督
[00:02:08.000 --> 00:02:10.000]  所以今天我想問的問題是
[00:02:10.000 --> 00:02:13.000]  路加這樣去記載耶穌降生
[00:02:13.000 --> 00:02:15.000]  在2023年的聖誕節
[00:02:15.000 --> 00:02:17.000]  我們怎樣看?
[00:02:17.000 --> 00:02:20.000]  我們今天會看兩小段經文
[00:02:20.000 --> 00:02:23.000]  第一段在路加福音2章10至12節
[00:02:23.000 --> 00:02:24.000]  那部分是
[00:02:24.000 --> 00:02:26.000]  經文一開始
[00:02:26.000 --> 00:02:28.000]  天使跟一群牧羊人說
[00:02:28.000 --> 00:02:29.000]  不要害怕
[00:02:29.000 --> 00:02:32.000]  因為那個時候有主的使者站在他們旁邊
[00:02:32.000 --> 00:02:34.000]  主的榮光四面照著他們
[00:02:34.000 --> 00:02:36.000]  牧羊人見到上帝的榮光
[00:02:36.000 --> 00:02:38.000]  他們就很害怕
[00:02:38.000 --> 00:02:39.000]  如果我們記得的話
[00:02:39.000 --> 00:02:42.000]  每一次救藥的人見到上帝的時候
[00:02:42.000 --> 00:02:43.000]  他們都是害怕的
[00:02:43.000 --> 00:02:46.000]  上帝一顯現他們就害怕
[00:02:46.000 --> 00:02:47.000]  大家有沒有印象?
[00:02:47.000 --> 00:02:48.000]  二菜啊,是不是?
[00:02:48.000 --> 00:02:50.000]  二菜啊,見到主坐在寶座上的時候
[00:02:50.000 --> 00:02:51.000]  他害怕得要死
[00:02:51.000 --> 00:02:54.000]  他說我有禍了,我要死了
[00:02:54.000 --> 00:02:57.000]  而這次是一群牧羊人見到主的使者
[00:02:57.000 --> 00:02:58.000]  他們就很害怕
[00:02:58.000 --> 00:03:01.000]  他們一群人都是非常害怕
[00:03:01.000 --> 00:03:04.000]  但弟兄姊妹,這次的害怕
[00:03:04.000 --> 00:03:06.000]  加多了一重的意思
[00:03:06.000 --> 00:03:08.000]  對於牧羊人來說
[00:03:08.000 --> 00:03:10.000]  他們可能怎樣也想不到
[00:03:10.000 --> 00:03:12.000]  原來有生之年
[00:03:12.000 --> 00:03:14.000]  可以有這番奇遇
[00:03:14.000 --> 00:03:16.000]  因為畢竟上帝的聲音
[00:03:16.000 --> 00:03:18.000]  彷彿停了四百年
[00:03:18.000 --> 00:03:19.000]  大家記不記得?
[00:03:19.000 --> 00:03:21.000]  繼先知馬拉基之後
[00:03:21.000 --> 00:03:23.000]  已經很久很久沒有先知出來
[00:03:23.000 --> 00:03:25.000]  再傳達上帝的話
[00:03:25.000 --> 00:03:29.000]  也很久很久沒有見到上帝的工作
[00:03:29.000 --> 00:03:32.000]  沉默了幾代人的日子之後
[00:03:32.000 --> 00:03:36.000]  牧羊人見到上帝再次出手工作
[00:03:36.000 --> 00:03:38.000]  十至十二節是這樣說的
[00:03:38.000 --> 00:03:39.000]  他說:天使華康啊
[00:03:39.000 --> 00:03:41.000]  我報給你們大喜的消息
[00:03:41.000 --> 00:03:43.000]  是關於萬民的
[00:03:43.000 --> 00:03:46.000]  今天在大衛的城裡為你們生了救主
[00:03:46.000 --> 00:03:47.000]  就是主基督
[00:03:47.000 --> 00:03:49.000]  你們要找到一個鷹鞋
[00:03:49.000 --> 00:03:51.000]  花雀布,我像馬槽裡
[00:03:51.000 --> 00:03:53.000]  那就是記號了
[00:03:53.000 --> 00:03:56.000]  這群牧羊人一聽到大衛的城
[00:03:56.000 --> 00:03:59.000]  一聽到救主,一聽到主基督這些關鍵字
[00:03:59.000 --> 00:04:01.000]  他們的天線立刻豎起了
[00:04:01.000 --> 00:04:03.000]  因為他們和所有的以色列一樣
[00:04:03.000 --> 00:04:05.000]  他們一直在等
[00:04:05.000 --> 00:04:08.000]  他們一直在等上帝會實現
[00:04:08.000 --> 00:04:10.000]  曾經藉著先知所說的英許
[00:04:10.000 --> 00:04:12.000]  那個英許大家都知道
[00:04:12.000 --> 00:04:14.000]  在大衛教會有一個苗裔
[00:04:14.000 --> 00:04:17.000]  成為他們永遠的王
[00:04:17.000 --> 00:04:19.000]  成為以色列人永遠的王
[00:04:19.000 --> 00:04:21.000]  所以當天使天兵離開了之後
[00:04:21.000 --> 00:04:23.000]  我們看十五至十七節
[00:04:23.000 --> 00:04:26.000]  牧羊人就立刻跑去伯尼行
[00:04:26.000 --> 00:04:29.000]  去找到馬槽中的那個鷹鞋
[00:04:29.000 --> 00:04:30.000]  當他們找到之後
[00:04:30.000 --> 00:04:32.000]  他們就說這件事是真的
[00:04:32.000 --> 00:04:33.000]  他fact check了
[00:04:33.000 --> 00:04:36.000]  上帝真的為我們成就了這件事
[00:04:36.000 --> 00:04:38.000]  他們就出去跟很多人說
[00:04:38.000 --> 00:04:40.000]  弟兄姊妹
[00:04:40.000 --> 00:04:42.000]  他們見證到的是
[00:04:42.000 --> 00:04:46.000]  上帝是一個說得出做得到的上帝
[00:04:46.000 --> 00:04:48.000]  他曾經的英許
[00:04:48.000 --> 00:04:50.000]  現在真的實現了
[00:04:50.000 --> 00:04:52.000]  他們又見證到的是
[00:04:52.000 --> 00:04:53.000]  上帝工作的時代
[00:04:53.000 --> 00:04:54.000]  隔了幾百年
[00:04:54.000 --> 00:04:57.000]  他們又再一次來到了
[00:04:57.000 --> 00:05:00.000]  上帝再一次出手工作
[00:05:00.000 --> 00:05:01.000]  這個我們都很明白
[00:05:01.000 --> 00:05:03.000]  我們已經聽了幾十年
[00:05:03.000 --> 00:05:04.000]  應該沒有的
[00:05:04.000 --> 00:05:07.000]  十年?幾年而已
[00:05:07.000 --> 00:05:10.000]  有些報佳音的事情
[00:05:10.000 --> 00:05:13.000]  但我發覺可能我們都有一個迷思
[00:05:13.000 --> 00:05:16.000]  覺得耶穌降生是二千多年前的事
[00:05:16.000 --> 00:05:19.000]  是上帝二千多年前的工作
[00:05:19.000 --> 00:05:22.000]  聖誕節紀念的是什麼?
[00:05:22.000 --> 00:05:26.000]  就是紀念二千多年前耶穌降生
[00:05:26.000 --> 00:05:29.000]  聖誕節對我們現在有什麼意義?
[00:05:29.000 --> 00:05:32.000]  除了我們可以連續放假之外
[00:05:32.000 --> 00:05:33.000]  熟悉一點說的
[00:05:33.000 --> 00:05:34.000]  我們有些事是熟悉一點說的
[00:05:34.000 --> 00:05:35.000]  熟悉一點說的就是
[00:05:35.000 --> 00:05:36.000]  紀念神很愛我們
[00:05:36.000 --> 00:05:38.000]  曾經在很多很多年前
[00:05:38.000 --> 00:05:39.000]  為神的兒子
[00:05:39.000 --> 00:05:41.000]  應該說是讓神的兒子
[00:05:41.000 --> 00:05:43.000]  為全人類降生
[00:05:43.000 --> 00:05:46.000]  所以一到聖誕我們就會想
[00:05:46.000 --> 00:05:48.000]  不如我們回教會
[00:05:48.000 --> 00:05:52.000]  大家千萬不要對它合作
[00:05:52.000 --> 00:05:53.000]  在我心裏
[00:05:53.000 --> 00:05:55.000]  沒有一個畫面出現
[00:05:55.000 --> 00:05:56.000]  沒有一個人出現
[00:05:56.000 --> 00:05:57.000]  最多是我媽媽
[00:05:57.000 --> 00:06:01.000]  因為以前我經常用聖誕聚餐來理由我媽媽
[00:06:01.000 --> 00:06:03.000]  不如你一年都回來一次
[00:06:03.000 --> 00:06:06.000]  聖誕節好像是什麼呢?
[00:06:06.000 --> 00:06:08.000]  好像是用來紀念的東西
[00:06:08.000 --> 00:06:11.000]  紀念曾經發生過的事
[00:06:11.000 --> 00:06:14.000]  紀念一些過去的事情
[00:06:14.000 --> 00:06:17.000]  一些事情我們不想遺忘
[00:06:17.000 --> 00:06:19.000]  所以我們有聖誕節
[00:06:19.000 --> 00:06:20.000]  我們紀念它
[00:06:20.000 --> 00:06:21.000]  就好像
[00:06:21.000 --> 00:06:24.000]  我今天本身拿了兩個磁石貼過來
[00:06:24.000 --> 00:06:25.000]  我忘記拿
[00:06:25.000 --> 00:06:28.000]  那些磁石貼就是我每一次去旅行的時候
[00:06:28.000 --> 00:06:33.000]  我都會去記住那趟旅程
[00:06:33.000 --> 00:06:36.000]  例如一個是澳洲的
[00:06:36.000 --> 00:06:37.000]  一個是英國的
[00:06:37.000 --> 00:06:38.000]  在我的袋子裏
[00:06:38.000 --> 00:06:39.000]  但不要緊
[00:06:39.000 --> 00:06:41.000]  因為最重要的是什麼呢?
[00:06:41.000 --> 00:06:42.000]  我會再去
[00:06:42.000 --> 00:06:44.000]  我下一次旅行去哪裏?
[00:06:44.000 --> 00:06:46.000]  我下一次旅行是何時?
[00:06:46.000 --> 00:06:47.000]  同樣地
[00:06:47.000 --> 00:06:50.000]  頂尖我們活在此時此刻
[00:06:50.000 --> 00:06:52.000]  不是活在二千多年前
[00:06:52.000 --> 00:06:54.000]  我們活在此時此刻的時候
[00:06:54.000 --> 00:06:56.000]  我們會繼續去祈禱等候
[00:06:56.000 --> 00:07:01.000]  我們等待上帝下一次出手的工作是什麼?
[00:07:01.000 --> 00:07:04.000]  我們最有信心的應該是
[00:07:04.000 --> 00:07:06.000]  我們盼望將來的耶穌
[00:07:06.000 --> 00:07:07.000]  第二次來臨
[00:07:07.000 --> 00:07:08.000]  再回來
[00:07:08.000 --> 00:07:11.000]  我們最有信心的就是
[00:07:11.000 --> 00:07:13.000]  我們會有一個幕後的審判
[00:07:13.000 --> 00:07:16.000]  另外的就是我們生活當中的事情
[00:07:16.000 --> 00:07:18.000]  我們祈禱上帝出手
[00:07:18.000 --> 00:07:20.000]  還有這幾年
[00:07:20.000 --> 00:07:23.000]  我們有很多很多集體祈禱的時間
[00:07:23.000 --> 00:07:27.000]  我們同心為大家一起經歷的事情祈禱
[00:07:27.000 --> 00:07:29.000]  至於上帝有多少出手呢?
[00:07:29.000 --> 00:07:31.000]  都是看上帝
[00:07:31.000 --> 00:07:32.000]  看上帝的主權
[00:07:32.000 --> 00:07:34.000]  看上帝的時間
[00:07:34.000 --> 00:07:37.000]  這是我們這幾年一直學習的功課
[00:07:37.000 --> 00:07:38.000]  是一個很好的
[00:07:38.000 --> 00:07:41.000]  是一個馴服等待的態度
[00:07:41.000 --> 00:07:42.000]  是很好
[00:07:42.000 --> 00:07:44.000]  因為上帝才是上帝
[00:07:44.000 --> 00:07:46.000]  我們是人
[00:07:46.000 --> 00:07:48.000]  但其實當我思考
[00:07:48.000 --> 00:07:51.000]  天使報很消失的這段經文的時候
[00:07:51.000 --> 00:07:54.000]  我是有一種想法浮現
[00:07:54.000 --> 00:07:56.000]  想跟大家分享一下
[00:07:56.000 --> 00:08:02.000]  其實上帝二千多年前的一次出手
[00:08:02.000 --> 00:08:04.000]  派耶穌來
[00:08:04.000 --> 00:08:09.000]  就已經足夠了未來所有時間的人
[00:08:09.000 --> 00:08:11.000]  包括現在的我們
[00:08:11.000 --> 00:08:13.000]  我再說一次
[00:08:13.000 --> 00:08:17.000]  就是上帝二千多年前的一次出手
[00:08:17.000 --> 00:08:18.000]  派耶穌來
[00:08:18.000 --> 00:08:22.000]  就已經足夠了未來所有時間的人
[00:08:22.000 --> 00:08:26.000]  包括我們和未來的人
[00:08:26.000 --> 00:08:28.000]  足夠了的意思是什麼呢?
[00:08:28.000 --> 00:08:30.000]  足夠的意思就是
[00:08:30.000 --> 00:08:32.000]  其實我們不用等再多都可以
[00:08:32.000 --> 00:08:34.000]  不需要更多都可以
[00:08:34.000 --> 00:08:36.000]  上帝那一次出手
[00:08:36.000 --> 00:08:38.000]  就跨時代地救了我們
[00:08:38.000 --> 00:08:41.000]  直到耶穌再次回來
[00:08:41.000 --> 00:08:44.000]  第一節我們想到保羅
[00:08:44.000 --> 00:08:48.000]  他說過一段很刻骨銘心的自白
[00:08:48.000 --> 00:08:50.000]  是《肥拿比書》三章
[00:08:50.000 --> 00:08:53.000]  其中第八節是這麼說的
[00:08:53.000 --> 00:08:55.000]  他說「不但如此」
[00:08:55.000 --> 00:08:57.000]  麻煩拍一下
[00:08:57.000 --> 00:09:09.000]  「不但如此,我又將萬事當作有損的,因我已認識我主基督耶穌為至寶,我為他已經凋棄萬事,看作糞土為要得著基督。」
[00:09:09.000 --> 00:09:11.000]  我剛剛說的是
[00:09:11.000 --> 00:09:13.000]  有耶穌這一手就足夠了
[00:09:13.000 --> 00:09:15.000]  但保羅更厲害
[00:09:15.000 --> 00:09:18.000]  他說其他東西都是垃圾
[00:09:18.000 --> 00:09:20.000]  他說其他東西都是垃圾
[00:09:20.000 --> 00:09:22.000]  只要認識耶穌就是至寶
[00:09:22.000 --> 00:09:24.000]  之後他解釋
[00:09:24.000 --> 00:09:26.000]  在三章十至十一節
[00:09:26.000 --> 00:09:35.000]  「使我認識基督,曉得他復活的大能,並且曉得和他一同受苦後發他的死,或我都得以從死裡復活。」
[00:09:35.000 --> 00:09:37.000]  我要解釋一下
[00:09:37.000 --> 00:09:39.000]  對他來說
[00:09:39.000 --> 00:09:41.000]  因為有耶穌降生這一手
[00:09:41.000 --> 00:09:44.000]  讓他可以認識到耶穌是怎樣的
[00:09:44.000 --> 00:09:46.000]  認識了之後
[00:09:46.000 --> 00:09:48.000]  他才明白兩件很重要的事
[00:09:48.000 --> 00:09:51.000]  第一,耶穌復活的大能
[00:09:51.000 --> 00:09:56.000]  第二,他知道要和耶穌一同受苦,後發他的死
[00:09:56.000 --> 00:10:01.000]  他說唯有這樣才有機會在死裡復活
[00:10:01.000 --> 00:10:04.000]  弟兄姊妹,我們現在記住這件事
[00:10:04.000 --> 00:10:07.000]  我們從另一個角度來看保羅
[00:10:07.000 --> 00:10:10.000]  大家會不會問一個問題
[00:10:10.000 --> 00:10:13.000]  保羅有沒有見過上帝會再一次出手
[00:10:13.000 --> 00:10:15.000]  有
[00:10:15.000 --> 00:10:17.000]  在《史獨行傳》中記錄
[00:10:17.000 --> 00:10:19.000]  他說被困在被囚
[00:10:19.000 --> 00:10:22.000]  被兩條鐵鏈捆綁住
[00:10:22.000 --> 00:10:24.000]  然後天使拍拍他
[00:10:24.000 --> 00:10:26.000]  鐵鏈就掉下來
[00:10:26.000 --> 00:10:32.000]  然後鐵門就像《多拉伊夢》的自動門
[00:10:32.000 --> 00:10:34.000]  自動打開
[00:10:34.000 --> 00:10:36.000]  然後徐燕門
[00:10:36.000 --> 00:10:38.000]  不知道是什麼門
[00:10:38.000 --> 00:10:42.000]  神蹟一樣很自由地可以放出來
[00:10:42.000 --> 00:10:44.000]  所以保羅是知道的
[00:10:44.000 --> 00:10:48.000]  他也知道上帝要出手的時候就會出手
[00:10:48.000 --> 00:10:50.000]  但對他來說
[00:10:50.000 --> 00:10:54.000]  這卻不是他所看的重點
[00:10:54.000 --> 00:10:56.000]  弟兄姊妹,有一樣很重要的事
[00:10:56.000 --> 00:10:58.000]  我想分享的是
[00:10:58.000 --> 00:11:02.000]  他經歷被打失去自由的時候
[00:11:02.000 --> 00:11:06.000]  他不是依靠上帝的特別出手
[00:11:06.000 --> 00:11:09.000]  他是依靠早就被耶穌基督
[00:11:09.000 --> 00:11:11.000]  在《肥納比書》他自己說
[00:11:11.000 --> 00:11:13.000]  只要認識耶穌
[00:11:13.000 --> 00:11:16.000]  就明白復活的大能是怎樣的
[00:11:16.000 --> 00:11:18.000]  他說單單耶穌來了
[00:11:18.000 --> 00:11:20.000]  自己可以認識到祂
[00:11:20.000 --> 00:11:23.000]  他就明白自己是要和祂一起受苦的
[00:11:23.000 --> 00:11:26.000]  他保羅自己是要效法耶穌的死
[00:11:26.000 --> 00:11:30.000]  這是他寫給教會的心聲自白
[00:11:30.000 --> 00:11:34.000]  說到這裡我分享一個小故事
[00:11:34.000 --> 00:11:37.000]  每一次我講flowchurch的道
[00:11:37.000 --> 00:11:39.000]  我都會先跟老公講
[00:11:39.000 --> 00:11:43.000]  這次他也有聽我說
[00:11:43.000 --> 00:11:45.000]  然後講到這一部分的時候
[00:11:45.000 --> 00:11:48.000]  他就說「好吧,有耶穌就夠了」
[00:11:48.000 --> 00:11:50.000]  「好耶,不用回教會了」
[00:11:50.000 --> 00:11:52.000]  「有耶穌就行了」
[00:11:52.000 --> 00:11:54.000]  「我也有耶穌,那還好吧」
[00:11:54.000 --> 00:11:56.000]  他就這樣跟我說
[00:11:56.000 --> 00:11:58.000]  所以因為他
[00:11:58.000 --> 00:12:01.000]  我就覺得會不會大家也有這些想法呢
[00:12:01.000 --> 00:12:02.000]  所以補充一句
[00:12:02.000 --> 00:12:04.000]  我要補充多一件事
[00:12:04.000 --> 00:12:09.000]  這也是保羅流著淚補充給教會聽的
[00:12:09.000 --> 00:12:11.000]  就在下一節,三章十二節
[00:12:11.000 --> 00:12:13.000]  保羅說
[00:12:13.000 --> 00:12:16.000]  「這並不是說我已經得著了」
[00:12:16.000 --> 00:12:17.000]  「已經完全了」
[00:12:17.000 --> 00:12:19.000]  「而是竭力追求」
[00:12:19.000 --> 00:12:20.000]  「好像我可以得著」
[00:12:20.000 --> 00:12:24.000]  「基督耶穌要我得著」
[00:12:24.000 --> 00:12:28.000]  保羅是覺得自己不夠多認識耶穌
[00:12:28.000 --> 00:12:30.000]  不是一個耶穌不夠
[00:12:30.000 --> 00:12:34.000]  而是自己不夠認識耶穌
[00:12:34.000 --> 00:12:37.000]  所以他說他要竭力追求
[00:12:37.000 --> 00:12:42.000]  弟兄姊妹我們這幾年其實也有很多信仰反思
[00:12:42.000 --> 00:12:46.000]  我相信每一個來Flow Church的弟兄姊妹
[00:12:46.000 --> 00:12:48.000]  可能他們會有更多
[00:12:48.000 --> 00:12:50.000]  你們會有更多的信仰反思
[00:12:50.000 --> 00:12:52.000]  所以你們會來到這裡
[00:12:52.000 --> 00:12:54.000]  所以現在我問一問大家
[00:12:54.000 --> 00:12:56.000]  我也問一問我自己
[00:12:56.000 --> 00:12:58.000]  耶穌對於我們來說
[00:12:58.000 --> 00:13:00.000]  是否已經足夠
[00:13:00.000 --> 00:13:05.000]  我們的信仰的心聲自白
[00:13:05.000 --> 00:13:07.000]  會是甚麼
[00:13:07.000 --> 00:13:13.000]  我們看看今天的第二段經文
[00:13:13.000 --> 00:13:15.000]  我再告訴大家
[00:13:15.000 --> 00:13:17.000]  我的心聲自白是甚麼
[00:13:17.000 --> 00:13:19.000]  第二段經文
[00:13:19.000 --> 00:13:22.000]  是寫耶穌作為小孩的時候
[00:13:22.000 --> 00:13:25.000]  終於踢到他小孩了
[00:13:25.000 --> 00:13:27.000]  因為之前其實也是嬰兒
[00:13:27.000 --> 00:13:31.000]  我看過網上的留言
[00:13:31.000 --> 00:13:33.000]  都是嬰兒
[00:13:33.000 --> 00:13:34.000]  所以我感謝路加
[00:13:34.000 --> 00:13:36.000]  因為他寫到小孩的時候
[00:13:36.000 --> 00:13:37.000]  但非常特別的是
[00:13:37.000 --> 00:13:39.000]  為何路加會寫耶穌降生的時候
[00:13:39.000 --> 00:13:41.000]  是寫到他12歲的時候才寫完
[00:13:41.000 --> 00:13:43.000]  我會問為甚麼
[00:13:43.000 --> 00:13:44.000]  為甚麼會這樣
[00:13:44.000 --> 00:13:48.000]  大家有沒有見過我們做耶穌降生的劇的時候
[00:13:48.000 --> 00:13:50.000]  除了塑膠嬰兒之外
[00:13:50.000 --> 00:13:54.000]  還有一個12歲的小孩會出來做這個角色
[00:13:54.000 --> 00:13:56.000]  我是沒有見過
[00:13:56.000 --> 00:14:01.000]  但作者路加是按次序的
[00:14:01.000 --> 00:14:04.000]  所以他寫12歲的耶穌的時候
[00:14:04.000 --> 00:14:05.000]  一定有他的意思
[00:14:05.000 --> 00:14:07.000]  他是怎樣寫的
[00:14:07.000 --> 00:14:11.000]  他說這個小孩跟著父母去聖殿的時候
[00:14:11.000 --> 00:14:12.000]  他不跟他們說話
[00:14:12.000 --> 00:14:15.000]  自己留在聖殿裡
[00:14:15.000 --> 00:14:17.000]  要父母瑪利亞和約瑟
[00:14:17.000 --> 00:14:20.000]  很擔心地找了他們三天
[00:14:20.000 --> 00:14:22.000]  其實在原文裡三天不是真的三天
[00:14:22.000 --> 00:14:25.000]  是說一段時間
[00:14:25.000 --> 00:14:30.000]  路加就是用這件事去完成耶穌降生這個記載
[00:14:30.000 --> 00:14:33.000]  我們一起分析一下
[00:14:33.000 --> 00:14:36.000]  耶穌失蹤這件事其實有兩個高潮
[00:14:36.000 --> 00:14:39.000]  一個就是找到耶穌之後
[00:14:39.000 --> 00:14:43.000]  發現他竟然坐在聖殿的老師當中對答
[00:14:43.000 --> 00:14:45.000]  就好像這張圖
[00:14:45.000 --> 00:14:49.000]  這個高潮是想說耶穌有超乎12歲小孩的智慧
[00:14:49.000 --> 00:14:53.000]  甚至是超乎在場所有老師的智慧
[00:14:53.000 --> 00:14:56.000]  這張46節是這樣記載的
[00:14:56.000 --> 00:14:58.000]  他說耶穌坐在教師中間
[00:14:58.000 --> 00:15:01.000]  一面聽一面聞
[00:15:01.000 --> 00:15:03.000]  不是每個人都可以坐
[00:15:03.000 --> 00:15:06.000]  我本身也可以坐但最後沒有坐
[00:15:06.000 --> 00:15:08.000]  因為我覺得自己不配
[00:15:08.000 --> 00:15:09.000]  不是每個人都可以坐
[00:15:09.000 --> 00:15:11.000]  本來是老師才可以坐
[00:15:11.000 --> 00:15:14.000]  現在的老師才這麼慘不能坐
[00:15:14.000 --> 00:15:16.000]  在課堂上只能站
[00:15:16.000 --> 00:15:19.000]  經文很仔細地形容
[00:15:19.000 --> 00:15:21.000]  一面聞一面聽
[00:15:21.000 --> 00:15:24.000]  他在說耶穌不是受教的學生
[00:15:24.000 --> 00:15:26.000]  而是在跟他們交流
[00:15:26.000 --> 00:15:29.000]  甚至是在教這班作為老師的人
[00:15:29.000 --> 00:15:33.000]  大家有沒有曾經腦中問過一個問題
[00:15:33.000 --> 00:15:35.000]  就是他們這樣圍著圈子
[00:15:35.000 --> 00:15:38.000]  他們在說什麼
[00:15:38.000 --> 00:15:40.000]  中文老師應該是在說中文
[00:15:40.000 --> 00:15:42.000]  IT老師應該是在說電腦程式
[00:15:42.000 --> 00:15:46.000]  在聖殿的老師其實應該是在說上帝的律法
[00:15:46.000 --> 00:15:50.000]  所以最後這張47節路加寫
