
[00:00:00.000 --> 00:00:02.000]  大兄姐妹平安
[00:00:02.000 --> 00:00:07.000]  今天是奉獻月題的第五講
[00:00:07.000 --> 00:00:09.000]  奉獻的道
[00:00:09.000 --> 00:00:11.000]  我都好像John一樣是第一次講
[00:00:11.000 --> 00:00:13.000]  所以當我收到這個月題的時候
[00:00:13.000 --> 00:00:15.000]  都想了很久
[00:00:15.000 --> 00:00:18.000]  想了很久的原因有幾個
[00:00:18.000 --> 00:00:20.000]  一來就是奉獻的經文好像很少
[00:00:20.000 --> 00:00:22.000]  我們一定會遇到
[00:00:22.000 --> 00:00:24.000]  所以你又要想一下
[00:00:24.000 --> 00:00:26.000]  究竟你這個星期又會講什麼
[00:00:26.000 --> 00:00:27.000]  不會跟別人遇到
[00:00:27.000 --> 00:00:30.000]  還有就是John在第二個星期的時候
[00:00:30.000 --> 00:00:32.000]  他就解話
[00:00:32.000 --> 00:00:35.000]  他聽那些行家講有幾個套路
[00:00:35.000 --> 00:00:37.000]  我在後面聽的時候就在想
[00:00:37.000 --> 00:00:38.000]  糟了
[00:00:38.000 --> 00:00:40.000]  他都差不多講完了套路
[00:00:40.000 --> 00:00:42.000]  那我還可以講什麼呢
[00:00:42.000 --> 00:00:44.000]  所以想了很久
[00:00:44.000 --> 00:00:46.000]  最後就想了這段經文
[00:00:46.000 --> 00:00:47.000]  想跟大家一起
[00:00:47.000 --> 00:00:49.000]  從不同的角度
[00:00:49.000 --> 00:00:51.000]  去思考一下奉獻這個課題
[00:00:51.000 --> 00:00:54.000]  經文就選至路加福音
[00:00:54.000 --> 00:00:56.000]  十四章一至三十五節
[00:00:56.000 --> 00:00:58.000]  先不下載
[00:00:58.000 --> 00:01:01.000]  這段經文就很長
[00:01:01.000 --> 00:01:04.000]  我今天都不會逐節跟大家讀
[00:01:04.000 --> 00:01:06.000]  如果大家有手機
[00:01:06.000 --> 00:01:08.000]  都建議大家可以拿出來
[00:01:08.000 --> 00:01:10.000]  因為字可能有點小
[00:01:10.000 --> 00:01:14.000]  為什麼會選這段經文呢
[00:01:14.000 --> 00:01:16.000]  因為這段經文
[00:01:16.000 --> 00:01:18.000]  都鼓勵了我很多
[00:01:18.000 --> 00:01:21.000]  所以今天雖然這段經文很長
[00:01:21.000 --> 00:01:24.000]  但是我們就嘗試從兩個問題
[00:01:24.000 --> 00:01:27.000]  去想一想這段經文講什麼
[00:01:27.000 --> 00:01:30.000]  第一個問題就是七至十一節
[00:01:30.000 --> 00:01:31.000]  七至十一節
[00:01:31.000 --> 00:01:33.000]  耶穌就說看到賓客
[00:01:33.000 --> 00:01:35.000]  爭坐首位
[00:01:35.000 --> 00:01:37.000]  於是他就講了一個比喻
[00:01:37.000 --> 00:01:39.000]  叫人們坐末位
[00:01:39.000 --> 00:01:42.000]  等家主來邀請你才坐首位
[00:01:42.000 --> 00:01:44.000]  你想像一下整個場面
[00:01:44.000 --> 00:01:46.000]  就是大家蜂擁爭那幾個位
[00:01:46.000 --> 00:01:48.000]  好像爭椅子一樣
[00:01:48.000 --> 00:01:50.000]  十幾個人這樣爭
[00:01:50.000 --> 00:01:53.000]  但是耶穌偏偏在十五到二十四節
[00:01:53.000 --> 00:01:55.000]  就講了一個筵席的比喻
[00:01:55.000 --> 00:01:58.000]  那些人是不去筵席的
[00:01:58.000 --> 00:02:00.000]  有人請吃飯
[00:02:00.000 --> 00:02:02.000]  有班人不去
[00:02:02.000 --> 00:02:04.000]  其實是一件很奇怪的事
[00:02:04.000 --> 00:02:06.000]  你想像一下如果今天
[00:02:06.000 --> 00:02:07.000]  我說要請吃飯
[00:02:07.000 --> 00:02:09.000]  我相信我的同工應該會馬上來
[00:02:09.000 --> 00:02:12.000]  或者你的朋友請你吃飯
[00:02:12.000 --> 00:02:14.000]  可能你都會放下你的東西
[00:02:14.000 --> 00:02:16.000]  去join那餐飯
[00:02:16.000 --> 00:02:18.000]  除非你很討厭他
[00:02:18.000 --> 00:02:20.000]  請吃飯是一種魔力
[00:02:20.000 --> 00:02:22.000]  我們是很喜歡吃一些不用付錢的飯
[00:02:22.000 --> 00:02:24.000]  所以我們要想一下
[00:02:24.000 --> 00:02:26.000]  為什麼耶穌在這個比喻裡面
[00:02:26.000 --> 00:02:29.000]  會說那些人不去筵席
[00:02:29.000 --> 00:02:31.000]  第二個問題就是
[00:02:31.000 --> 00:02:32.000]  經文一直講下去
[00:02:32.000 --> 00:02:34.000]  去到三十三節
[00:02:34.000 --> 00:02:36.000]  他就說你們無論什麼人
[00:02:36.000 --> 00:02:37.000]  若不撇下一切所有
[00:02:37.000 --> 00:02:39.000]  就不能作我的門徒
[00:02:39.000 --> 00:02:41.000]  究竟耶穌在說什麼呢
[00:02:41.000 --> 00:02:42.000]  如果我們按字面解釋
[00:02:42.000 --> 00:02:44.000]  撇下所有
[00:02:44.000 --> 00:02:46.000]  可能就是他在說的父母
[00:02:46.000 --> 00:02:48.000]  妻子
[00:02:48.000 --> 00:02:49.000]  兄弟姊妹兒女
[00:02:49.000 --> 00:02:51.000]  甚至是你自己的性命
[00:02:51.000 --> 00:02:53.000]  你的十字架
[00:02:53.000 --> 00:02:55.000]  如果是這樣的話
[00:02:55.000 --> 00:02:57.000]  我相信在座或者不要說在座
[00:02:57.000 --> 00:02:58.000]  說我吧
[00:02:58.000 --> 00:03:00.000]  我覺得我都沒有做到這個標準
[00:03:00.000 --> 00:03:02.000]  我都不是耶穌的門徒
[00:03:02.000 --> 00:03:04.000]  所以我們就要搞清楚
[00:03:04.000 --> 00:03:06.000]  究竟耶穌在說什麼
[00:03:06.000 --> 00:03:09.000]  在講經文之前
[00:03:09.000 --> 00:03:11.000]  我們首先講一些背景
[00:03:11.000 --> 00:03:14.000]  在福音書裡面
[00:03:14.000 --> 00:03:16.000]  其實有很多筵席的經文
[00:03:16.000 --> 00:03:18.000]  他們經常都吃飯
[00:03:18.000 --> 00:03:20.000]  吃飯宴請
[00:03:20.000 --> 00:03:22.000]  在那個年代是很常見的
[00:03:22.000 --> 00:03:24.000]  在那個年代
[00:03:24.000 --> 00:03:26.000]  有一種制度叫做
[00:03:26.000 --> 00:03:28.000]  因主制度
[00:03:28.000 --> 00:03:29.000]  不知道大家有沒有聽過
[00:03:29.000 --> 00:03:32.000]  有因主和受恩人的角色
