
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安
[00:00:02.000 --> 00:00:04.000]  先看一下
[00:00:04.000 --> 00:00:08.000]  有些很久沒見的朋友今天見到很開心
[00:00:08.000 --> 00:00:09.000]  所以都不知道坐在哪裡
[00:00:09.000 --> 00:00:11.000]  待會有機會打招呼
[00:00:11.000 --> 00:00:16.000]  上一個禮拜是開始傳奇相約題的第一講
[00:00:16.000 --> 00:00:19.000]  從Antihero開始入手一個反英雄
[00:00:19.000 --> 00:00:21.000]  今天是Legend
[00:00:21.000 --> 00:00:23.000]  我想對於你來說
[00:00:23.000 --> 00:00:25.000]  什麼是你的Legend
[00:00:25.000 --> 00:00:27.000]  可能個人定義都不同
[00:00:27.000 --> 00:00:30.000]  不知道大家最近有沒有看電影
[00:00:30.000 --> 00:00:34.000]  都有超級英雄的片相
[00:00:34.000 --> 00:00:36.000]  那次有人問我
[00:00:36.000 --> 00:00:38.000]  你會不會看永恆族
[00:00:38.000 --> 00:00:40.000]  我就搞個爛笑話
[00:00:40.000 --> 00:00:43.000]  我每天照鏡子看自己就知道
[00:00:43.000 --> 00:00:45.000]  我永生的
[00:00:45.000 --> 00:00:48.000]  我本身都是一個永恆族
[00:00:48.000 --> 00:00:50.000]  講完爛笑話之後
[00:00:50.000 --> 00:00:52.000]  覺得沒什麼好說
[00:00:52.000 --> 00:00:57.000]  我和他搞笑
[00:00:57.000 --> 00:01:01.000]  今天的講題講Legend是什麼呢
[00:01:01.000 --> 00:01:06.000]  如果有看過崇拜這段經文的弟兄姐妹
[00:01:06.000 --> 00:01:11.000]  都知道這件事件其實是後續的片段
[00:01:11.000 --> 00:01:15.000]  前段的片段就是《史學行傳》第十章的內容
[00:01:15.000 --> 00:01:17.000]  經文很長
[00:01:17.000 --> 00:01:23.000]  就是關於哥利留和彼得他們的雙重奇遇
[00:01:23.000 --> 00:01:27.000]  大家都經歷了聖靈的默示和提醒
[00:01:27.000 --> 00:01:30.000]  讓他們感受到大家要相遇的那一刻
[00:01:30.000 --> 00:01:32.000]  第十章的經文我就不會讀
[00:01:32.000 --> 00:01:35.000]  但想跟大家讀讀第十一章的經文
[00:01:35.000 --> 00:01:37.000]  這章的經文裡面
[00:01:37.000 --> 00:01:40.000]  今天大家一起參與
[00:01:40.000 --> 00:01:43.000]  在過去的幾個星期
[00:01:43.000 --> 00:01:50.000]  很多網上的弟兄姐妹都感受到會眾的臨在感
[00:01:50.000 --> 00:01:52.000]  大家一起參與崇拜當中
[00:01:52.000 --> 00:01:55.000]  無論是詩歌還是讀經
[00:01:55.000 --> 00:01:58.000]  希望大家一起參與
[00:01:58.000 --> 00:02:01.000]  讀經的環節只要扮彼得就行了
[00:02:01.000 --> 00:02:03.000]  為什麼扮彼得呢
[00:02:03.000 --> 00:02:06.000]  因為你會覺得全部都是彼得的東西
[00:02:06.000 --> 00:02:10.000]  藍色的經文就是彼得的經文
[00:02:10.000 --> 00:02:13.000]  我先讀了黑色做一個引題
[00:02:13.000 --> 00:02:14.000]  然後我也做結束
[00:02:14.000 --> 00:02:17.000]  大家就參與彼得的環節
[00:02:18.000 --> 00:02:21.000]  《少林行傳》第十一章第一節
[00:02:21.000 --> 00:02:24.000]  司徒和猶大的眾弟兄聽說
[00:02:24.000 --> 00:02:27.000]  外邦人也領受了上帝的道
[00:02:27.000 --> 00:02:30.000]  及至彼得上了耶路撒冷
[00:02:30.000 --> 00:02:34.000]  那些奉國禮的門徒和他爭辯說
[00:02:34.000 --> 00:02:39.000]  你進入未受國禮之人的家和他們一同吃飯了
[00:02:39.000 --> 00:02:44.000]  彼得就開口把這事挨刺給他們講解說
[00:02:44.000 --> 00:02:45.000]  請
[00:02:46.000 --> 00:02:50.000]  這段經文就是《少林行傳》第十一章一至十八節的經文
[00:02:50.000 --> 00:02:53.000]  這件事的發生是來自第十章
[00:02:53.000 --> 00:02:59.000]  哥尼留得上帝的使者叫他去見彼得
[00:02:59.000 --> 00:03:06.000]  而同時間彼得在門樓上靈修的時候
[00:03:06.000 --> 00:03:08.000]  也有使者跟他說
[00:03:08.000 --> 00:03:10.000]  就是剛才說的那個異象
[00:03:10.000 --> 00:03:11.000]  掉了東西下來
[00:03:11.000 --> 00:03:12.000]  叫他吃
