
[00:00:00.000 --> 00:00:02.000]  各位丁姐妹晚安
[00:00:02.000 --> 00:00:04.000]  在網上的丁姐妹晚安
[00:00:04.000 --> 00:00:06.000]  無論你在哪個地方
[00:00:06.000 --> 00:00:08.000]  在世界各地
[00:00:08.000 --> 00:00:10.000]  再看重播也好
[00:00:10.000 --> 00:00:12.000]  我相信上帝藉著
[00:00:12.000 --> 00:00:14.000]  師哥、藉著敬拜
[00:00:14.000 --> 00:00:16.000]  將我們每一個人的心都
[00:00:16.000 --> 00:00:18.000]  拿回一起
[00:00:18.000 --> 00:00:20.000]  過去的一個星期挺開心的
[00:00:20.000 --> 00:00:22.000]  因為放了兩天假
[00:00:22.000 --> 00:00:24.000]  無論是獅子山
[00:00:24.000 --> 00:00:26.000]  還是圓規
[00:00:26.000 --> 00:00:28.000]  都挺開心的
[00:00:28.000 --> 00:00:30.000]  尤其是昨天
[00:00:30.000 --> 00:00:32.000]  星期五不用上班
[00:00:32.000 --> 00:00:34.000]  請個annual leave
[00:00:34.000 --> 00:00:36.000]  人生就舒懷更多
[00:00:36.000 --> 00:00:38.000]  基本上
[00:00:38.000 --> 00:00:40.000]  我去吃火鍋
[00:00:40.000 --> 00:00:44.000]  星期四晚去吃
[00:00:44.000 --> 00:00:46.000]  婚宴的自助餐
[00:00:46.000 --> 00:00:48.000]  星期五吃火鍋
[00:00:48.000 --> 00:00:50.000]  無端端
[00:00:50.000 --> 00:00:52.000]  重陽就有一個
[00:00:52.000 --> 00:00:54.000]  驚喜的一個weekend
[00:00:54.000 --> 00:00:56.000]  基本上上個星期
[00:00:56.000 --> 00:00:58.000]  香港人的心
[00:00:58.000 --> 00:01:00.000]  都不想工作
[00:01:00.000 --> 00:01:02.000]  我的productivity
[00:01:02.000 --> 00:01:04.000]  是很低的
[00:01:04.000 --> 00:01:06.000]  我打算悔改
[00:01:06.000 --> 00:01:08.000]  但我說人生不要悔改那麼多
[00:01:08.000 --> 00:01:10.000]  讓自己休息一下
[00:01:10.000 --> 00:01:12.000]  是很重要的
[00:01:12.000 --> 00:01:14.000]  我希望這個休息
[00:01:14.000 --> 00:01:16.000]  成為我們重新得力的機會
[00:01:16.000 --> 00:01:18.000]  我們今天會說
[00:01:18.000 --> 00:01:20.000]  兩段經文
[00:01:20.000 --> 00:01:22.000]  首先看二卓雅書
[00:01:22.000 --> 00:01:24.000]  十九章的十四字
[00:01:24.000 --> 00:01:26.000]  十九章的十四字
[00:01:26.000 --> 00:01:28.000]  這一句說話
[00:01:28.000 --> 00:01:30.000]  是來自
[00:01:30.000 --> 00:01:32.000]  對埃及的一個說話
[00:01:32.000 --> 00:01:34.000]  我不仔細看
[00:01:34.000 --> 00:01:36.000]  整個十九章說什麼
[00:01:36.000 --> 00:01:38.000]  或者我們不要仔細看太多
[00:01:38.000 --> 00:01:40.000]  但起碼這句說話說的
[00:01:40.000 --> 00:01:42.000]  是使歪謬的靈
[00:01:42.000 --> 00:01:44.000]  進入在埃及的人當中
[00:01:44.000 --> 00:01:46.000]  使歪謬的靈
[00:01:46.000 --> 00:01:48.000]  進入在埃及的人當中
[00:01:48.000 --> 00:01:50.000]  使歪謬的靈
[00:01:50.000 --> 00:01:52.000]  好像醉酒的人嘔吐的時候
[00:01:52.000 --> 00:01:54.000]  好像醉酒的人嘔吐的時候
[00:01:54.000 --> 00:01:56.000]  東倒西歪一樣
[00:01:56.000 --> 00:01:58.000]  這句說話挺特別的
[00:01:58.000 --> 00:02:00.000]  這句說話挺特別的
[00:02:00.000 --> 00:02:02.000]  通常在舊約裏面
[00:02:02.000 --> 00:02:04.000]  去說一些人做一些很壞的事
[00:02:04.000 --> 00:02:06.000]  或者做一些很不對的事
[00:02:06.000 --> 00:02:08.000]  或者做一些很不對的事
[00:02:08.000 --> 00:02:10.000]  例如我們最簡單的想法
[00:02:10.000 --> 00:02:12.000]  你看出埃及記
[00:02:12.000 --> 00:02:14.000]  法老王
[00:02:14.000 --> 00:02:16.000]  很奇怪的
[00:02:16.000 --> 00:02:18.000]  耶和華使他的心剛硬
[00:02:18.000 --> 00:02:20.000]  這句說話和耶和華
[00:02:20.000 --> 00:02:22.000]  在法老的心剛硬差不多
[00:02:22.000 --> 00:02:24.000]  意思是在舊約裏面
[00:02:24.000 --> 00:02:26.000]  所有君王
[00:02:26.000 --> 00:02:28.000]  所有外邦的君王
[00:02:28.000 --> 00:02:30.000]  所做的錯事
[00:02:30.000 --> 00:02:32.000]  都好像彷彿
[00:02:32.000 --> 00:02:34.000]  萬軍耶和華
[00:02:34.000 --> 00:02:36.000]  去使他做
[00:02:36.000 --> 00:02:38.000]  再說多一個例子
[00:02:38.000 --> 00:02:40.000]  再說多一個例子
[00:02:40.000 --> 00:02:42.000]  例如以斯拉紀
[00:02:42.000 --> 00:02:44.000]  尼希米紀等等
[00:02:44.000 --> 00:02:46.000]  說到古列元王的心
[00:02:46.000 --> 00:02:48.000]  說到古列元王的心
[00:02:48.000 --> 00:02:50.000]  是上帝使他軟化下來
[00:02:50.000 --> 00:02:52.000]  是上帝使他軟化下來
[00:02:52.000 --> 00:02:54.000]  以至他放一些以色列人
[00:02:54.000 --> 00:02:56.000]  回到耶路撒冷
[00:02:56.000 --> 00:02:58.000]  還要將那時候被擄在聖殿裏面
[00:02:58.000 --> 00:03:00.000]  一切聖殿用的杯
[00:03:00.000 --> 00:03:02.000]  一切聖殿用的杯
[00:03:02.000 --> 00:03:04.000]  碟 器皿
[00:03:04.000 --> 00:03:06.000]  都一次過還給
[00:03:06.000 --> 00:03:08.000]  以色列人去耶路撒冷
[00:03:08.000 --> 00:03:10.000]  所以在舊約裏面
[00:03:10.000 --> 00:03:12.000]  很特別的
[00:03:12.000 --> 00:03:14.000]  Y某的零
[00:03:14.000 --> 00:03:16.000]  我們不要譯它做
[00:03:16.000 --> 00:03:18.000]  Fusion
[00:03:18.000 --> 00:03:20.000]  我們譯它做193D
[00:03:20.000 --> 00:03:22.000]  就是Spirit of Error
[00:03:22.000 --> 00:03:26.000]  Spirit of Error
[00:03:26.000 --> 00:03:28.000]  其實這個字是對的
[00:03:28.000 --> 00:03:30.000]  希伯的字也可以這樣譯
[00:03:30.000 --> 00:03:32.000]  我們今天嘗試
[00:03:32.000 --> 00:03:34.000]  Focus一下什麼是Spirit of Error
[00:03:34.000 --> 00:03:36.000]  一個錯的零
[00:03:36.000 --> 00:03:38.000]  一個Y某的零
[00:03:38.000 --> 00:03:40.000]  或者一個古怪的Spirit
[00:03:40.000 --> 00:03:42.000]  正如剛才所說
[00:03:42.000 --> 00:03:44.000]  在舊約的聖經裏面
[00:03:44.000 --> 00:03:46.000]  很多
[00:03:46.000 --> 00:03:48.000]  外邦的王做了很多錯事的時候
[00:03:48.000 --> 00:03:50.000]  聖經描述
[00:03:50.000 --> 00:03:52.000]  神要將他們
[00:03:52.000 --> 00:03:54.000]  神要將
[00:03:54.000 --> 00:03:56.000]  Spirit of Error放在他們裏面
[00:03:56.000 --> 00:03:58.000]  這個大約是
[00:03:58.000 --> 00:04:00.000]  舊聖經裏面
[00:04:00.000 --> 00:04:02.000]  去詮釋
[00:04:02.000 --> 00:04:04.000]  什麼叫外邦君王
[00:04:04.000 --> 00:04:06.000]  都是在上帝掌控裏面的意思
[00:04:06.000 --> 00:04:08.000]  但在新約的時候
[00:04:08.000 --> 00:04:10.000]  不是
[00:04:10.000 --> 00:04:12.000]  新約的時候
[00:04:12.000 --> 00:04:14.000]  因為文化的關係
[00:04:14.000 --> 00:04:16.000]  歷史背景不同
[00:04:16.000 --> 00:04:18.000]  當時人對神的理解
[00:04:18.000 --> 00:04:20.000]  和認知不再一樣
[00:04:20.000 --> 00:04:22.000]  所以去到
[00:04:22.000 --> 00:04:24.000]  新約的時候
[00:04:24.000 --> 00:04:26.000]  Spirit of Error是另一個說法
[00:04:26.000 --> 00:04:28.000]  我們看看
[00:04:28.000 --> 00:04:30.000]  下一章
[00:04:30.000 --> 00:04:32.000]  提摩太前書四章一至二節
[00:04:32.000 --> 00:04:34.000]  聖靈明說
[00:04:34.000 --> 00:04:36.000]  後來的時候
[00:04:36.000 --> 00:04:38.000]  必有人離棄真道
[00:04:38.000 --> 00:04:40.000]  聽從那誘惑人的邪靈
[00:04:40.000 --> 00:04:42.000]  和鬼魔的道理
[00:04:42.000 --> 00:04:44.000]  因為說方知人的假冒
[00:04:44.000 --> 00:04:46.000]  這的人的良心
[00:04:46.000 --> 00:04:48.000]  好像熱的鐵
[00:04:48.000 --> 00:04:50.000]  落灌了一半
[00:04:50.000 --> 00:04:52.000]  來到這裏的時候
[00:04:52.000 --> 00:04:54.000]  我們留意邪靈這兩個字
[00:04:54.000 --> 00:04:56.000]  邪靈這兩個字
[00:04:56.000 --> 00:04:58.000]  其實是兩個
[00:04:58.000 --> 00:05:00.000]  希臘文的兩個字
[00:05:00.000 --> 00:05:02.000]  其實大約的意思
[00:05:02.000 --> 00:05:04.000]  也是解Spirit of Error
[00:05:04.000 --> 00:05:06.000]  的意思
[00:05:06.000 --> 00:05:08.000]  你可以說193是很高
[00:05:08.000 --> 00:05:10.000]  肥仔是很肥
[00:05:10.000 --> 00:05:12.000]  你可以想像
[00:05:12.000 --> 00:05:14.000]  舊約的形式
[00:05:14.000 --> 00:05:16.000]  叫Spirit of Error
[00:05:16.000 --> 00:05:18.000]  和新約裏面
[00:05:18.000 --> 00:05:20.000]  說的Spirit of Error不一樣
[00:05:20.000 --> 00:05:22.000]  在這裏說的Spirit of Error
[00:05:22.000 --> 00:05:24.000]  不同的地方是
[00:05:24.000 --> 00:05:26.000]  不是上帝
[00:05:26.000 --> 00:05:28.000]  將一個
[00:05:28.000 --> 00:05:30.000]  人的心
[00:05:30.000 --> 00:05:32.000]  好像變了很邪惡
[00:05:32.000 --> 00:05:34.000]  和舊約的說法不一樣
[00:05:34.000 --> 00:05:36.000]  新約的說法
[00:05:36.000 --> 00:05:38.000]  是說這是鬼魔的道理
[00:05:38.000 --> 00:05:40.000]  這是說方知人的假冒
[00:05:40.000 --> 00:05:42.000]  有些說方的人
[00:05:42.000 --> 00:05:44.000]  說一些東西
