
[00:00:00.000 --> 00:00:02.000]  (字幕提供:Sky Vision Media)
[00:00:03.000 --> 00:00:05.000]  各位電視姊妹,大家好
[00:00:05.000 --> 00:00:09.000]  很高興我們可以來到第四堂的主一課
[00:00:09.000 --> 00:00:11.000]  我是高明軒
[00:00:11.000 --> 00:00:13.000]  好繼續地為大家講解
[00:00:13.000 --> 00:00:17.000]  微塵和一片雲霧的智慧
[00:00:17.000 --> 00:00:19.000]  我們一起有個期待
[00:00:19.000 --> 00:00:21.000]  慈悲人愛的天父
[00:00:21.000 --> 00:00:24.000]  多謝你讓我們今天在這個晚上
[00:00:24.000 --> 00:00:27.000]  能夠去到一起看雅各書
[00:00:27.000 --> 00:00:31.000]  我們真的很想看一個新約的智慧文學
[00:00:31.000 --> 00:00:34.000]  怎樣幫助我們離開試探
[00:00:34.000 --> 00:00:36.000]  引致的犯罪
[00:00:36.000 --> 00:00:40.000]  並且離開成為偽善者的一種心念
[00:00:40.000 --> 00:00:43.000]  求主你幫助孩子講解清楚
[00:00:43.000 --> 00:00:47.000]  和明白我們同心一同去領受
[00:00:47.000 --> 00:00:51.000]  祈禱,祈福耶穌基督的靈魂,阿們
[00:00:51.000 --> 00:00:56.000]  今天我們正式進入雅各書
[00:00:56.000 --> 00:00:58.000]  我們很想處理的經文
[00:00:58.000 --> 00:01:02.000]  是來自雅各書的第一章和第二章的經文
[00:01:02.000 --> 00:01:07.000]  第一章的經文主要是和大家講解
[00:01:07.000 --> 00:01:10.000]  當我們面對試探的時候
[00:01:10.000 --> 00:01:14.000]  我們人生的取態應該是怎樣
[00:01:14.000 --> 00:01:16.000]  第二章是來自第二章
[00:01:16.000 --> 00:01:21.000]  是講述信心沒有行為就是死的那一段
[00:01:21.000 --> 00:01:26.000]  怎樣能夠離開假冒為善的偽善者
[00:01:26.000 --> 00:01:29.000]  所以我們就事不宜遲
[00:01:29.000 --> 00:01:33.000]  和大家看看內容到底是怎樣
[00:01:33.000 --> 00:01:40.000]  首先我們將焦點放在第一章第十二到第十八節
[00:01:40.000 --> 00:01:43.000]  當我們未看經文之前
[00:01:43.000 --> 00:01:47.000]  我們稍微進行一個分段
[00:01:47.000 --> 00:01:51.000]  這個分段我們就可以由言文看來
[00:01:51.000 --> 00:01:55.000]  我們就明白在雅各書第一章第十五節
[00:01:55.000 --> 00:01:58.000]  裏面有一個字就是「生出」
[00:01:58.000 --> 00:02:03.000]  然後第十八節同樣地也有「生出」這個字
[00:02:03.000 --> 00:02:05.000]  特別是甚麼呢?
[00:02:05.000 --> 00:02:09.000]  十五節是講生出罪惡
[00:02:09.000 --> 00:02:13.000]  罪忌長成就生出死亡
[00:02:13.000 --> 00:02:16.000]  這兩個字出現了兩次
[00:02:16.000 --> 00:02:19.000]  就在第十五節的那裏
[00:02:19.000 --> 00:02:24.000]  然後第十八節就是神用真道生滅我們
[00:02:24.000 --> 00:02:29.000]  變成了這裏有另外一個「生出」這個字
[00:02:29.000 --> 00:02:33.000]  其實這個字也算是一個普遍的字
[00:02:33.000 --> 00:02:38.000]  因為它的意思就是媽媽生小孩的意思
[00:02:38.000 --> 00:02:44.000]  就好像十月懷胎出世的情況
[00:02:44.000 --> 00:02:49.000]  既然他用了這個字分別放在第十五節和第十八節
[00:02:49.000 --> 00:02:54.000]  我們就可以用這個字作為每一個段落的總結
[00:02:54.000 --> 00:02:56.000]  也就是說第十五節
[00:02:56.000 --> 00:03:01.000]  就是讓我們看到一個犯罪的方向到底是怎樣
[00:03:01.000 --> 00:03:04.000]  然後第十八節就讓我們看到
[00:03:04.000 --> 00:03:09.000]  上帝期望賜下生命的方向到底是怎樣
[00:03:09.000 --> 00:03:13.000]  所以一條是死亡之路
[00:03:13.000 --> 00:03:16.000]  一條是生命之路
[00:03:16.000 --> 00:03:19.000]  這兩條路就成為我們的抉擇
[00:03:19.000 --> 00:03:23.000]  究竟我們是要走死亡的道路
[00:03:23.000 --> 00:03:26.000]  還是我們走生命的道路
[00:03:26.000 --> 00:03:29.000]  所以我們看看那段經文
[00:03:29.000 --> 00:03:32.000]  那段經文就在第十二節那裏
[00:03:32.000 --> 00:03:34.000]  它就這樣說
[00:03:34.000 --> 00:03:38.000]  「忍受試探的人是有福的
[00:03:38.000 --> 00:03:42.000]  因為他經過試驗以後
[00:03:42.000 --> 00:03:45.000]  就必得著生命的冠冕
[00:03:45.000 --> 00:03:50.000]  或者是主應許給那些愛他之人的」
