
[00:00:00.000 --> 00:00:02.000]  (自動翻譯)
[00:00:02.000 --> 00:00:08.000]  各位弟兄姊妹晚安
[00:00:08.000 --> 00:00:10.000]  很快來到最後一課了
[00:00:10.000 --> 00:00:12.000]  首先多謝各位弟兄姊妹
[00:00:12.000 --> 00:00:16.000]  亦多謝中華宣導會有我們課堂的邀請
[00:00:16.000 --> 00:00:20.000]  能夠有機會在四晚的時間和大家分享
[00:00:20.000 --> 00:00:22.000]  亦多謝各位弟兄姊妹
[00:00:22.000 --> 00:00:24.000]  無論在私底下的回應
[00:00:24.000 --> 00:00:27.000]  或者過去這幾個星期
[00:00:27.000 --> 00:00:32.000]  無論是錄影或是直接聽的
[00:00:32.000 --> 00:00:33.000]  都多謝你
[00:00:33.000 --> 00:00:35.000]  很感恩
[00:00:35.000 --> 00:00:37.000]  雖然沒有面談
[00:00:37.000 --> 00:00:39.000]  但亦認識了很多弟兄姊妹
[00:00:39.000 --> 00:00:41.000]  如果你有機會
[00:00:41.000 --> 00:00:44.000]  在這幾課都有聽的話
[00:00:44.000 --> 00:00:46.000]  都呼籲一下
[00:00:46.000 --> 00:00:49.000]  可以在我的Facebook的Message裏面
[00:00:49.000 --> 00:00:51.000]  寫下你的領受
[00:00:51.000 --> 00:00:53.000]  或者你有沒有一些啟發
[00:00:53.000 --> 00:00:57.000]  或者想分享一下的一些感受
[00:00:57.000 --> 00:00:59.000]  都可以在Facebook裏面
[00:00:59.000 --> 00:01:02.000]  和我有些繼續的聯繫
[00:01:02.000 --> 00:01:04.000]  很歡迎弟兄姊妹
[00:01:04.000 --> 00:01:11.000]  最後都會留下一些繼續同行的媒介
[00:01:11.000 --> 00:01:14.000]  希望有很多弟兄姊妹可以繼續
[00:01:14.000 --> 00:01:17.000]  我久不久都會有不同的書卷和大家分享
[00:01:17.000 --> 00:01:22.000]  今日來到第四課
[00:01:22.000 --> 00:01:25.000]  第四課都是一個總結
[00:01:25.000 --> 00:01:27.000]  在我的鋪排裏面
[00:01:27.000 --> 00:01:31.000]  題目是在社會洪流中尋求轉化的照明
[00:01:31.000 --> 00:01:33.000]  希望過去幾課
[00:01:33.000 --> 00:01:37.000]  我們都一直被書卷激勵和提醒
[00:01:37.000 --> 00:01:39.000]  裏面有很多很重要的訊息
[00:01:39.000 --> 00:01:43.000]  這些訊息是歷史的層面
[00:01:43.000 --> 00:01:47.000]  但亦對當下有很多提醒
[00:01:47.000 --> 00:01:51.000]  亦做少少的回應和總結
[00:01:51.000 --> 00:01:57.000]  以致我們能夠再進入今天的主題
[00:01:57.000 --> 00:01:59.000]  轉化為何這麼重要
[00:01:59.000 --> 00:02:01.000]  轉化又是一回甚麼事
[00:02:01.000 --> 00:02:03.000]  最後的結論
[00:02:03.000 --> 00:02:08.000]  我們會再綜合這幾課的分享
[00:02:08.000 --> 00:02:13.000]  如何能夠捉緊上帝透過保羅去勉勵我們
[00:02:13.000 --> 00:02:15.000]  如何在一個壓迫的時代
[00:02:15.000 --> 00:02:17.000]  如何充滿謊言的時代裏
[00:02:17.000 --> 00:02:19.000]  我們能夠活出那份喜樂
[00:02:19.000 --> 00:02:21.000]  那份喜樂又是甚麼
[00:02:21.000 --> 00:02:26.000]  那份喜樂究竟是如何活出來的
[00:02:26.000 --> 00:02:28.000]  這亦是我們今天的目的
[00:02:28.000 --> 00:02:30.000]  首先回應幾個問題
[00:02:30.000 --> 00:02:32.000]  上一課我都預視
[00:02:32.000 --> 00:02:35.000]  可能因為對很多弟兄姊妹來說
[00:02:35.000 --> 00:02:37.000]  都是敏感的題目
[00:02:37.000 --> 00:02:39.000]  當特別提到信服
[00:02:39.000 --> 00:02:41.000]  我相信亦有很多弟兄姊妹
[00:02:41.000 --> 00:02:43.000]  會第一次去了解到
[00:02:43.000 --> 00:02:47.000]  在文字上或是意義上
[00:02:47.000 --> 00:02:49.000]  其實在保羅的使用
[00:02:49.000 --> 00:02:51.000]  縱然中文的翻譯
[00:02:51.000 --> 00:02:53.000]  在不同的地方
[00:02:53.000 --> 00:02:56.000]  包括最大爭議的
[00:02:56.000 --> 00:02:58.000]  在羅馬書十三章裏
[00:02:58.000 --> 00:03:00.000]  中文翻譯都是信服
[00:03:00.000 --> 00:03:02.000]  但在肥立比書裏又是信服
[00:03:02.000 --> 00:03:04.000]  兩個的翻譯如何理解
[00:03:04.000 --> 00:03:06.000]  在現實的層面
[00:03:06.000 --> 00:03:09.000]  我們必然會找到一些張力或矛盾
[00:03:09.000 --> 00:03:12.000]  究竟是當權者和神的旨意
[00:03:12.000 --> 00:03:14.000]  如何可以配合
[00:03:14.000 --> 00:03:16.000]  在上一課我們提及到
[00:03:16.000 --> 00:03:18.000]  亦解釋過兩個字在保羅的使用
[00:03:18.000 --> 00:03:20.000]  是不一樣的
[00:03:20.000 --> 00:03:22.000]  甚至字的含義
[00:03:22.000 --> 00:03:24.000]  不一定理解成為中文翻譯
[00:03:24.000 --> 00:03:26.000]  所謂完全的
[00:03:26.000 --> 00:03:28.000]  深越成服式的
[00:03:28.000 --> 00:03:29.000]  虎服式的信服
[00:03:29.000 --> 00:03:31.000]  特別在羅馬書十三章裏
[00:03:31.000 --> 00:03:34.000]  所以有弟兄姊妹都會提及一些問題
[00:03:34.000 --> 00:03:36.000]  我覺得是相當有意思的
[00:03:36.000 --> 00:03:38.000]  我這裏都直接抄了出來
[00:03:38.000 --> 00:03:39.000]  我沒有改的
[00:03:39.000 --> 00:03:40.000]  包括有一位弟兄
[00:03:40.000 --> 00:03:42.000]  他問了幾個問題
[00:03:42.000 --> 00:03:45.000]  他提及到公義良善正直
[00:03:45.000 --> 00:03:47.000]  為義受苦
[00:03:47.000 --> 00:03:50.000]  他想問的是
[00:03:50.000 --> 00:03:52.000]  究竟當我們要辯別
[00:03:52.000 --> 00:03:54.000]  或者要去
[00:03:54.000 --> 00:03:57.000]  可能我在言談之間都提及過
[00:03:57.000 --> 00:03:59.000]  黑暗的世代 壓迫
[00:03:59.000 --> 00:04:01.000]  這些東西究竟是誰定的
[00:04:01.000 --> 00:04:02.000]  是否我們定的
[00:04:02.000 --> 00:04:04.000]  這個問題問得非常之好
[00:04:04.000 --> 00:04:07.000]  首先我要讓大家記得
[00:04:07.000 --> 00:04:09.000]  在肥立比書的一章
[00:04:09.000 --> 00:04:11.000]  保羅亦提及到
[00:04:11.000 --> 00:04:14.000]  愛是要在知識和見識上
[00:04:14.000 --> 00:04:16.000]  不斷增加
[00:04:16.000 --> 00:04:18.000]  以致我們能夠分辨
[00:04:18.000 --> 00:04:20.000]  是非對錯
[00:04:20.000 --> 00:04:23.000]  這是保羅清楚的照明
[00:04:23.000 --> 00:04:26.000]  當然我們要分清楚
[00:04:26.000 --> 00:04:29.000]  上帝的判斷和我們作為基督徒
[00:04:29.000 --> 00:04:32.000]  對世界或者是非的辯別
[00:04:32.000 --> 00:04:33.000]  是不同層次的
[00:04:33.000 --> 00:04:36.000]  我們當然不能夠像上帝那樣
