code,preacher,bkno,book,chapter,verse,title,date
Kg3cX9_FXZI,,67,,0,,3⧸30⧸18 受苦節崇拜  Good Friday Service,2018-04-01
Z07LUlzvgG0,陳崇基牧師,67,,0,,4⧸8⧸18 主日講道： 基督徒成長12步--#4 探索真理 (陳崇基牧師),2018-04-10
a492NMYDqm0,吳君才牧師,67,,0,,4⧸15⧸18 主日講道： 兩種禱告與生命(吳君才牧師),2018-04-17
OhwVkVNV6k4,,67,,0,,4⧸29⧸18 主日講道： 基督徒成長12步--#5 小組團契,2018-04-30
Y6D4skNOieM,陳崇基牧師,67,,0,,6⧸3⧸18 主日講道： 基督徒成長12步#7 恩賜事奉 (陳崇基牧師),2018-06-11
qSAJBUcq9PQ,,12,以賽亞書,41,41:10,1⧸13⧸2019 2018 年最多人搜尋的聖經 - 2 - 以賽亞書 41_10,2019-01-15
-FsWKr6IpKs,,67,,0,,7⧸1⧸2018 主日講道： 宣教--定意研讀並遵行神的話 (Pastor Kyle Stevens),2019-07-03
MAxHEDY7zDA,吳君才牧師,67,,0,,6⧸30⧸19 主日講道：屬靈的人 (吳君才牧師),2019-07-06
1dt83c6RWRk,,67,,0,,我屋企嘅主人,2019-07-09
ip7wGoUuLe8,陳崇基牧師,27,詩篇,0,,詩篇人生 (1) - 詩篇 73 講道 (陳崇基牧師),2019-07-10
1lBwTIY05FM,,67,,0,,當被壓太重時...,2019-07-13
Qfkef2FSGUk,陳崇基牧師,67,,0,,3⧸17⧸19 主日講道：智取人生 (二) - 陳崇基牧師,2019-07-14
qc2nb-Nb9qc,吳君才牧師,67,,0,,8⧸19⧸18 主日講道： 基督徒的教會觀(吳君才牧師),2019-07-14
TEi-5oJPKrM,張麗仙傳道,67,,0,,11⧸25⧸18 主日講道 真誠親密的感恩 (張麗仙傳道),2019-07-16
NpmOHXaC8DQ,陳崇基牧師,67,,0,,11⧸4⧸18 主日講道：  女子組加油 #2： 顛覆男人世界的聖經女子(陳崇基牧師),2019-07-16
YsIxBX5tTR0,吳君才牧師,67,,0,,6⧸17⧸18 主日講道： 信靠主 (吳君才牧師),2019-07-16
o0LouZaecN0,,67,,0,,7⧸15⧸2018 主日講道： When Should We Pray (Steve Tan),2019-07-16
lgP5-8Xevo8,陳崇基牧師,27,詩篇,0,,詩篇人生 (2) - 詩篇 90 講道 (陳崇基牧師),2019-07-16
5SLOPVCSwvk,,67,,0,,12⧸16⧸18 主日講道： The Meaning of Christmas (Sam Johnson),2019-07-17
J7N4kVhPD7E,張麗仙傳道,67,,0,,6⧸10⧸18 主日講道： 這裏敬拜的是怎樣的人 (張麗仙傳道),2019-07-18
