
[00:00:00.000 --> 00:00:02.680]  各位姐妹早安
[00:00:02.680 --> 00:00:04.900]  前幾天看新聞的時候
[00:00:04.900 --> 00:00:09.240]  我相信大家都感到很難過、很震驚
[00:00:09.240 --> 00:00:15.280]  就是土耳其和敘利亞一帶發生大地震
[00:00:15.280 --> 00:00:22.640]  新聞網上都流傳了一些很感人的照片
[00:00:22.640 --> 00:00:26.600]  其中一幅就講到一個爸爸
[00:00:26.600 --> 00:00:31.600]  一直牽著一個已經死去的女兒的手
[00:00:31.600 --> 00:00:35.640]  可能在地震的時候這個女兒走不及了
[00:00:35.640 --> 00:00:38.320]  所以在床上死了
[00:00:38.320 --> 00:00:42.480]  爸爸去到現場的時候一直牽著她的手
[00:00:42.480 --> 00:00:46.400]  她不肯離開、她不肯離開
[00:00:46.400 --> 00:00:52.080]  另外一幅就講到有一個爸爸被救出來
[00:00:52.080 --> 00:00:56.480]  他在後面又揹著一個小朋友
[00:00:56.480 --> 00:00:59.800]  救出來的時候無論後面的小朋友
[00:00:59.800 --> 00:01:03.720]  或者是他自己都已經死了
[00:01:03.720 --> 00:01:08.320]  不過在他前面還抱著一個BB
[00:01:08.320 --> 00:01:13.120]  這個BB感謝主仍然的生存
[00:01:13.120 --> 00:01:14.800]  但是我們就看到了
[00:01:14.800 --> 00:01:16.560]  在這個危急的裡面
[00:01:16.560 --> 00:01:18.600]  我相信這個爸爸他自己走
[00:01:18.600 --> 00:01:20.960]  不用理會小朋友、BB的時候
[00:01:20.960 --> 00:01:22.960]  他可能走得及的
[00:01:22.960 --> 00:01:27.960]  但是他很想去保護著兩個小朋友
[00:01:27.960 --> 00:01:30.960]  他為了努力保護自己的家人
[00:01:30.960 --> 00:01:33.960]  他都沒有理會自己的生命
[00:01:33.960 --> 00:01:38.040]  在這個詩篇139篇
[00:01:38.040 --> 00:01:41.000]  我們就看到這個詩人大衛
[00:01:41.000 --> 00:01:47.280]  他講到上帝是一個極之仁愛的上帝
[00:01:47.280 --> 00:01:50.040]  是一個很仁慈的上帝
[00:01:50.040 --> 00:01:51.480]  他為什麼會這樣講呢?
[00:01:51.480 --> 00:01:55.240]  在詩篇裡面整個24節裡面
[00:01:55.240 --> 00:01:59.120]  他都講到他很明白每一個人的警惕
[00:01:59.120 --> 00:02:01.120]  他特別用那些字眼
[00:02:01.120 --> 00:02:06.600]  都講到人心裡面的黑暗和污穢
[00:02:06.600 --> 00:02:09.360]  雖然他知道了 他都知道了
[00:02:09.360 --> 00:02:15.560]  但是他仍然想幫助我們、保護我們
[00:02:15.560 --> 00:02:19.160]  以致我們可以從一些的幽暗
