
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美芬)
[00:00:03.000 --> 00:00:05.000]  (主席)十六節至五十三節
[00:00:05.000 --> 00:00:07.000]  請看我讀出
[00:00:07.000 --> 00:00:10.000]  瑪麗亞說:我心尊主為大
[00:00:10.000 --> 00:00:13.000]  我寧以臣我的救主為樂
[00:00:13.000 --> 00:00:18.000]  因為他顧念他事裡的卑微
[00:00:18.000 --> 00:00:22.000]  從今以後萬代要稱我有福
[00:00:22.000 --> 00:00:27.000]  因為乃有權能的為我做了大事
[00:00:27.000 --> 00:00:29.000]  他的名是聖的
[00:00:29.000 --> 00:00:34.000]  他憐憫敬畏他的人直到世世代代
[00:00:34.000 --> 00:00:39.000]  他的傍臂施展大能
[00:00:39.000 --> 00:00:43.000]  他趕散心裡妄想的狂傲人
[00:00:43.000 --> 00:00:49.000]  他叫有權柄的失位叫飛前的升高
[00:00:49.000 --> 00:00:52.000]  他叫飢餓的飽餐未食
[00:00:52.000 --> 00:00:55.000]  叫富足的空手回去
[00:00:55.000 --> 00:00:59.000]  (主席)我們將以下時間交給羅乃暄博士
[00:00:59.000 --> 00:01:03.000]  (羅乃暄)大家早晨
[00:01:03.000 --> 00:01:07.000]  剛才我應該聽錯了,我不是博士
[00:01:07.000 --> 00:01:09.000]  我是師母
[00:01:09.000 --> 00:01:12.000]  我最光榮的身份是師母
[00:01:12.000 --> 00:01:14.000]  我是何志狄牧師的太太
[00:01:14.000 --> 00:01:17.000]  第一次來到加州花園
[00:01:17.000 --> 00:01:19.000]  我來過錦繡很久
[00:01:19.000 --> 00:01:21.000]  誰有手機?
[00:01:21.000 --> 00:01:23.000]  有沒有人手機?
[00:01:23.000 --> 00:01:25.000]  我怕我講得太興奮
[00:01:25.000 --> 00:01:27.000]  掃了你的肌肉給我
[00:01:27.000 --> 00:01:29.000]  大家早晨
[00:01:29.000 --> 00:01:31.000]  也要平安
[00:01:31.000 --> 00:01:34.000]  剛才看你們這裡
[00:01:34.000 --> 00:01:37.000]  教會之體需要祈禱
[00:01:37.000 --> 00:01:39.000]  不少人有病
[00:01:39.000 --> 00:01:41.000]  其實也真的
[00:01:41.000 --> 00:01:43.000]  我剛剛去完多倫多回來
[00:01:43.000 --> 00:01:45.000]  一個星期左右
[00:01:45.000 --> 00:01:46.000]  很感恩
[00:01:46.000 --> 00:01:48.000]  現在都沒有JACK LEG
[00:01:48.000 --> 00:01:50.000]  站在這裡跟你講道
[00:01:50.000 --> 00:01:52.000]  但見到很多朋友
[00:01:52.000 --> 00:01:54.000]  好像我這個年紀
[00:01:54.000 --> 00:01:56.000]  開始有病
[00:01:56.000 --> 00:01:58.000]  有拍金訊
[00:01:58.000 --> 00:01:59.000]  癌症
[00:01:59.000 --> 00:02:03.000]  人生很多苦難是很不容易的
[00:02:03.000 --> 00:02:07.000]  所以我們更要緊靠耶穌
[00:02:07.000 --> 00:02:08.000]  在開始之先
[00:02:08.000 --> 00:02:10.000]  你讓我賣一點廣告
[00:02:10.000 --> 00:02:11.000]  介紹一下我的機構
[00:02:11.000 --> 00:02:13.000]  為什麼我會做一個家庭機構
[00:02:13.000 --> 00:02:15.000]  我一向是做青少年工作
[00:02:15.000 --> 00:02:16.000]  做了16年
[00:02:16.000 --> 00:02:18.000]  但發覺原來很多青少年
[00:02:18.000 --> 00:02:20.000]  現在有些年輕人在這裡
[00:02:20.000 --> 00:02:22.000]  跟父母有關
[00:02:22.000 --> 00:02:24.000]  跟家庭有關
[00:02:24.000 --> 00:02:26.000]  所以要做家庭工作
[00:02:26.000 --> 00:02:29.000]  很記得十多年前的一個講座
[00:02:29.000 --> 00:02:31.000]  我遇到一個媽媽
[00:02:31.000 --> 00:02:32.000]  她走上來
[00:02:32.000 --> 00:02:33.000]  她跟我說
[00:02:33.000 --> 00:02:34.000]  她說
[00:02:34.000 --> 00:02:35.000]  「羅女士」
[00:02:35.000 --> 00:02:37.000]  因為那個不是基督教的講座
[00:02:37.000 --> 00:02:39.000]  「我兒子很不聽話」
[00:02:39.000 --> 00:02:41.000]  「現在升中一了怎麼辦」
[00:02:41.000 --> 00:02:43.000]  我說她為什麼不聽話
[00:02:43.000 --> 00:02:44.000]  她說「這樣這樣這樣」
[00:02:44.000 --> 00:02:46.000]  「免得說了你也明白」
[00:02:46.000 --> 00:02:48.000]  我說你通常用什麼方法
[00:02:48.000 --> 00:02:50.000]  她說「我只有兩種」
[00:02:50.000 --> 00:02:52.000]  「一個是罵」
[00:02:52.000 --> 00:02:53.000]  「然後呢」
[00:02:53.000 --> 00:02:54.000]  「打」
[00:02:54.000 --> 00:02:56.000]  我說不要這樣
[00:02:56.000 --> 00:02:57.000]  「是嗎」
[00:02:57.000 --> 00:02:58.000]  「沒用的」
[00:02:58.000 --> 00:03:00.000]  「你越罵他就更大聲」
[00:03:00.000 --> 00:03:01.000]  「越打他的皮就越厚」
[00:03:01.000 --> 00:03:02.000]  「不行的」
[00:03:02.000 --> 00:03:04.000]  她說「那有什麼方法」
[00:03:04.000 --> 00:03:05.000]  我說「有」
[00:03:05.000 --> 00:03:06.000]  「鼓勵他」
[00:03:06.000 --> 00:03:08.000]  「什麼叫鼓勵」
[00:03:08.000 --> 00:03:10.000]  「拍他的肩膀」
[00:03:10.000 --> 00:03:11.000]  「擁抱他也可以」
[00:03:11.000 --> 00:03:14.000]  「跟他說加油 用心」
[00:03:14.000 --> 00:03:16.000]  「用心」
[00:03:16.000 --> 00:03:17.000]  誰知道
[00:03:17.000 --> 00:03:20.000]  這個媽媽看著我
[00:03:20.000 --> 00:03:23.000]  低頭想著兒子
[00:03:23.000 --> 00:03:25.000]  她說「我很坦白告訴你」
[00:03:25.000 --> 00:03:27.000]  「我這麼大的女兒」
[00:03:27.000 --> 00:03:29.000]  「未被人抱過」
[00:03:29.000 --> 00:03:30.000]  「鬥過」
[00:03:30.000 --> 00:03:31.000]  「擁抱過」
[00:03:31.000 --> 00:03:32.000]  「親過」
[00:03:32.000 --> 00:03:36.000]  「我不知道什麼叫擁抱我的兒子」
[00:03:36.000 --> 00:03:38.000]  在這樣的情形
[00:03:38.000 --> 00:03:39.000]  我跟她說
[00:03:39.000 --> 00:03:42.000]  「你把你的手伸到那裡」
[00:03:42.000 --> 00:03:44.000]  「微曲」
[00:03:44.000 --> 00:03:46.000]  當然不是
[00:03:46.000 --> 00:03:48.000]  我說「你過來」
[00:03:48.000 --> 00:03:50.000]  「你讓我抱你」
[00:03:50.000 --> 00:03:53.000]  一抱她就哭了
[00:03:53.000 --> 00:03:55.000]  當時我很記得
[00:03:55.000 --> 00:03:58.000]  因為有些人排隊問問題
[00:03:58.000 --> 00:03:59.000]  她要被人趕走
[00:03:59.000 --> 00:04:01.000]  她走幾步
[00:04:01.000 --> 00:04:02.000]  「我擁抱你」
[00:04:02.000 --> 00:04:04.000]  「是的 擁抱你」
[00:04:04.000 --> 00:04:06.000]  但我看著的橫額
[00:04:06.000 --> 00:04:07.000]  全部都是教育局
[00:04:07.000 --> 00:04:09.000]  我不能夠說四個字
[00:04:09.000 --> 00:04:11.000]  我知道那個場合我不適合說
[00:04:11.000 --> 00:04:13.000]  但我心裡很想說
[00:04:13.000 --> 00:04:14.000]  「耶穌愛你」
[00:04:14.000 --> 00:04:16.000]  「耶穌可以扭轉你的生命」
[00:04:16.000 --> 00:04:18.000]  「因為祂扭轉了我的生命」
[00:04:18.000 --> 00:04:20.000]  有些人經常跟我說
[00:04:20.000 --> 00:04:21.000]  「師母你很累」
[00:04:21.000 --> 00:04:22.000]  「為什麼你經常去說話」
[00:04:22.000 --> 00:04:24.000]  我不是喜歡說話
[00:04:24.000 --> 00:04:27.000]  而是因為1975年
[00:04:27.000 --> 00:04:30.000]  我和我爸爸發生很大的誤會
[00:04:30.000 --> 00:04:32.000]  我甚至打算死
[00:04:32.000 --> 00:04:34.000]  拿著一瓶滴露想自殺的時候
[00:04:34.000 --> 00:04:36.000]  有個聲音跟我說
[00:04:36.000 --> 00:04:37.000]  「你去找耶穌」
[00:04:37.000 --> 00:04:40.000]  結果我在加拿大多倫多
[00:04:40.000 --> 00:04:42.000]  這次回去就是回到
[00:04:42.000 --> 00:04:45.000]  1975年順著的教會
[00:04:45.000 --> 00:04:47.000]  我站在台上
[00:04:47.000 --> 00:04:49.000]  親愛的弟兄姊妹
[00:04:49.000 --> 00:04:51.000]  1975年多少年前
[00:04:51.000 --> 00:04:54.000]  我都沒有空幫你加減
[00:04:54.000 --> 00:04:56.000]  我相信的那個耶穌
