
[00:00:00.000 --> 00:00:02.000]  我們一起同心禱告
[00:00:02.000 --> 00:00:04.000]  多謝天父的恩典
[00:00:04.000 --> 00:00:07.600]  我們在晚上再次又恢復
[00:00:07.600 --> 00:00:11.200]  可以來到去查考《羅馬書》第四章
[00:00:11.200 --> 00:00:15.500]  很盼望這一份恩順清儀的恩典
[00:00:15.500 --> 00:00:18.000]  我們能夠牢牢地掌握
[00:00:18.000 --> 00:00:21.400]  以及認識我們可以透過主耶穌
[00:00:21.400 --> 00:00:26.300]  與神、與人可以發展一份和好的關係
[00:00:26.300 --> 00:00:28.500]  願神幫助帶領我們
[00:00:28.500 --> 00:00:30.800]  我們晚上不等待在祢的面前
[00:00:30.800 --> 00:00:32.300]  我們這樣禱告
[00:00:32.300 --> 00:00:34.600]  奉耶穌基督的名
[00:00:34.600 --> 00:00:36.600]  阿們
[00:00:36.600 --> 00:00:39.600]  感恩我們再一次來到去
[00:00:39.600 --> 00:00:42.600]  開始我們晚上的查經
[00:00:42.600 --> 00:00:47.400]  上一次我們差不多講到四章的十七節
[00:00:47.400 --> 00:00:51.800]  可以跟大家重溫這個段落
[00:00:51.800 --> 00:00:55.000]  然後我們今天要處理就是
[00:00:55.000 --> 00:00:58.000]  因為加拉太書的第三章
[00:00:58.000 --> 00:01:02.000]  保羅就從一個實際的案例
[00:01:02.000 --> 00:01:04.400]  就是當時加拉太教會
[00:01:04.400 --> 00:01:07.600]  已經有一些接近異端
[00:01:07.600 --> 00:01:13.200]  來衝擊教會的信心、信徒
[00:01:13.200 --> 00:01:15.600]  加拉太教會的信徒
[00:01:15.600 --> 00:01:18.400]  他們那個恩順清儀的信心
[00:01:18.400 --> 00:01:22.400]  就隔閘了要行律法
[00:01:22.400 --> 00:01:24.600]  其中特別是行割禮
[00:01:24.600 --> 00:01:29.000]  所以是很直接對抗著
[00:01:29.000 --> 00:01:35.200]  保羅所講的舊約已經有恩順清儀
[00:01:35.200 --> 00:01:40.400]  阿伯拉罕是一個明顯得到神祝福
[00:01:40.400 --> 00:01:44.200]  而是憑信心去經歷
[00:01:44.200 --> 00:01:48.800]  恩典的一個重要的聖經舊約人物
[00:01:48.800 --> 00:01:52.000]  還要是未有律法頒佈
[00:01:52.000 --> 00:01:55.600]  連摩西也要很多年後才出現
[00:01:55.600 --> 00:01:58.400]  所以是一個很重要的
[00:01:58.400 --> 00:02:02.600]  其實是聖經自己本身的一個印證
[00:02:02.600 --> 00:02:04.800]  就是保羅發現
[00:02:04.800 --> 00:02:07.400]  所以不是保羅去發明的
[00:02:07.400 --> 00:02:13.200]  所以我們今天完結了這一段十七到二十二節
[00:02:13.200 --> 00:02:15.400]  二十五節可以去完
[00:02:15.400 --> 00:02:19.400]  我們就會處理第三章的加拉太書
[00:02:19.400 --> 00:02:22.000]  最後簡單做一個總結
[00:02:22.000 --> 00:02:25.000]  四章這一段經文的總結
[00:02:25.000 --> 00:02:29.200]  保羅為什麼要講阿伯拉罕的清義
[00:02:29.200 --> 00:02:32.000]  當然上個星期我們講過了
[00:02:32.000 --> 00:02:35.200]  就是堅固律法
[00:02:35.200 --> 00:02:37.600]  不是否定律法
[00:02:37.600 --> 00:02:43.000]  更加不是叫人以為是不需要做任何事情
[00:02:43.000 --> 00:02:47.200]  就可以得到神的救恩
[00:02:47.200 --> 00:02:50.600]  其實是希望能夠讓猶太人
[00:02:50.600 --> 00:02:55.800]  不要繼續帶著一份誤解、執著、敵視
[00:02:55.800 --> 00:03:01.800]  來抗拒傳福音和信心的清義
[00:03:01.800 --> 00:03:05.800]  所以很重要第三章的加拉太書
[00:03:05.800 --> 00:03:09.800]  我們就溫習一點
[00:03:09.800 --> 00:03:12.400]  仍然是這個大段落
[00:03:12.400 --> 00:03:15.600]  我們已經差不多處理了這兩個大段落
[00:03:15.600 --> 00:03:18.800]  這個分段是相當重要的
[00:03:18.800 --> 00:03:23.600]  一章的一到十七節就是一個重要的引言
[00:03:23.600 --> 00:03:26.000]  特別是十六、十七節
[00:03:26.000 --> 00:03:29.000]  就是講了信心帶來的
[00:03:29.000 --> 00:03:31.600]  就是跟神的關係和好
[00:03:31.600 --> 00:03:35.600]  這個福音是神的大能
[00:03:35.600 --> 00:03:37.800]  要救一切相信的
[00:03:37.800 --> 00:03:40.800]  猶太人、外邦人
[00:03:40.800 --> 00:03:42.800]  都可以恩信稱義的
[00:03:42.800 --> 00:03:47.800]  所以萬民都是透過信主
[00:03:47.800 --> 00:03:49.800]  來得到神的義
[00:03:49.800 --> 00:03:52.800]  講了答案
[00:03:52.800 --> 00:03:55.800]  但是十八節到三章二十節
[00:03:55.800 --> 00:04:00.800]  就講了需要恩信稱義的原因
[00:04:00.800 --> 00:04:04.800]  就是萬民欠缺神的榮耀
[00:04:04.800 --> 00:04:07.800]  虧缺神的公義
[00:04:07.800 --> 00:04:11.800]  所以萬民都是在神的憤怒
[00:04:11.800 --> 00:04:16.800]  就座之下必須趕快接受
[00:04:16.800 --> 00:04:21.800]  在律法以外的救恩
[00:04:21.800 --> 00:04:24.800]  就是神藉著他的愛子
[00:04:24.800 --> 00:04:27.800]  來為人贖罪
[00:04:27.800 --> 00:04:30.800]  這樣就可以得到無條件的
[00:04:30.800 --> 00:04:34.800]  憑信心去得到的義
[00:04:34.800 --> 00:04:38.800]  所以三章二十一到四章的二十五節
[00:04:38.800 --> 00:04:42.800]  有一個很重要的段落去講解
[00:04:42.800 --> 00:04:45.800]  怎樣可以得到這個義呢?
[00:04:45.800 --> 00:04:47.800]  就是在律法以外
[00:04:47.800 --> 00:04:50.800]  藉著耶穌基督的犧牲
[00:04:50.800 --> 00:04:54.800]  所以是神賜給每一個相信的人
[00:04:54.800 --> 00:04:56.800]  當然了,保羅一而再說
[00:04:56.800 --> 00:04:59.800]  先是猶太人,後是希利利人
[00:04:59.800 --> 00:05:02.800]  就是說其實每個人都是平等的
[00:05:02.800 --> 00:05:05.800]  在造物主這位神的眼中
[00:05:05.800 --> 00:05:09.800]  每個人都是需要信就行了
[00:05:09.800 --> 00:05:14.800]  牽連了可能就是令到猶太人
[00:05:14.800 --> 00:05:17.800]  有一個很大的誤解
[00:05:17.800 --> 00:05:20.800]  就是你們將摩西的律法
[00:05:20.800 --> 00:05:24.800]  我們一直都虔誠地遵守的律法
[00:05:24.800 --> 00:05:26.800]  來到完全的廢掉嗎?
[00:05:26.800 --> 00:05:29.800]  怎樣能夠讓我們猶太人
[00:05:29.800 --> 00:05:32.800]  能夠有一個滿意的解答呢?
[00:05:32.800 --> 00:05:35.800]  到底律法的功用又是怎樣呢?
[00:05:35.800 --> 00:05:39.800]  這些都是往後經文會處理的
[00:05:39.800 --> 00:05:42.800]  關於律法的意義等等
[00:05:42.800 --> 00:05:45.800]  待會我們三章的迦太書
[00:05:45.800 --> 00:05:49.800]  都有提到律法有什麼用呢?
[00:05:49.800 --> 00:05:52.800]  所以我們就要在這個分段上
[00:05:52.800 --> 00:05:56.800]  大家都應該可以很簡單地拿捏到
[00:05:56.800 --> 00:05:59.800]  就變成不會一個十六章的經文
[00:05:59.800 --> 00:06:01.800]  我們就很籠統
[00:06:01.800 --> 00:06:07.800]  你能夠找到很重要的分段的段落的轉折
[00:06:07.800 --> 00:06:10.800]  這些轉折是關鍵的
[00:06:10.800 --> 00:06:13.800]  譬如「但如今」
[00:06:13.800 --> 00:06:17.800]  就是說說完一個需要救恩的原因
[00:06:17.800 --> 00:06:19.800]  就說那個答案
[00:06:19.800 --> 00:06:21.800]  所以一章十六十七
