
[00:00:00.000 --> 00:00:01.560]  我們一起禱告
[00:00:01.560 --> 00:00:03.600]  再一次我們感謝主
[00:00:03.600 --> 00:00:08.000]  賜給我們有言經的空間和時間
[00:00:08.000 --> 00:00:09.360]  我們很感謝祢
[00:00:09.360 --> 00:00:11.240]  盼望我們對約翰福音
[00:00:11.240 --> 00:00:14.200]  越來越有更加透徹的認識
[00:00:14.200 --> 00:00:17.560]  從其中可以得到作者
[00:00:17.560 --> 00:00:19.880]  要給我們後世的人
[00:00:19.880 --> 00:00:21.720]  對耶穌的認識
[00:00:21.720 --> 00:00:23.240]  願主帶領我們
[00:00:23.240 --> 00:00:24.920]  聖靈教導我們
[00:00:24.920 --> 00:00:26.280]  我們這樣禱告
[00:00:26.280 --> 00:00:28.320]  奉耶穌基督的名
[00:00:28.320 --> 00:00:29.640]  阿們
[00:00:29.640 --> 00:00:31.560]  說了兩次了
[00:00:31.560 --> 00:00:32.480]  兩堂
[00:00:32.480 --> 00:00:34.960]  第一個段落
[00:00:34.960 --> 00:00:36.800]  一章一至十八節
[00:00:36.800 --> 00:00:39.200]  某程度上都是要背的
[00:00:39.200 --> 00:00:40.400]  要默想的
[00:00:40.400 --> 00:00:42.680]  因為是整個約翰福音
[00:00:42.680 --> 00:00:43.960]  那個企劃
[00:00:43.960 --> 00:00:45.400]  那個大綱
[00:00:45.400 --> 00:00:46.960]  那個總論
[00:00:46.960 --> 00:00:50.560]  往後會透過不同的例子
[00:00:50.560 --> 00:00:51.520]  故事
[00:00:51.520 --> 00:00:52.520]  神蹟
[00:00:52.520 --> 00:00:56.080]  來將約翰相要表達的
[00:00:56.080 --> 00:00:57.480]  這一位的道
[00:00:57.480 --> 00:00:59.760]  或者說這一位耶穌
[00:00:59.760 --> 00:01:03.440]  祂就是我們猶太人的基督
[00:01:03.440 --> 00:01:04.760]  神的兒子
[00:01:04.760 --> 00:01:06.440]  在往後的經文
[00:01:06.440 --> 00:01:09.000]  就會將這些總論
[00:01:09.000 --> 00:01:10.400]  會再這樣說出來
[00:01:10.400 --> 00:01:11.840]  但是那個總字
[00:01:11.840 --> 00:01:15.840]  一開始已經放在作者的序言上
[00:01:15.840 --> 00:01:18.160]  所以很重要的第一個段落
[00:01:18.160 --> 00:01:19.840]  其中第一個段落
[00:01:19.840 --> 00:01:21.320]  最重要的就是
[00:01:21.320 --> 00:01:24.400]  將這一位道和神的關係
[00:01:24.400 --> 00:01:27.480]  和受造的世界的關係
[00:01:27.480 --> 00:01:29.400]  和人的關係
[00:01:29.400 --> 00:01:31.400]  祂是在世界
[00:01:31.400 --> 00:01:33.040]  世界都是祂所造的
[00:01:33.040 --> 00:01:35.240]  但是世界是不認識祂
[00:01:35.240 --> 00:01:39.640]  這個不認識是一種心靈的隔絕的不認識
[00:01:39.640 --> 00:01:41.280]  那麼更加
