
[00:00:00.000 --> 00:00:02.000]  我們再一次祈禱
[00:00:02.000 --> 00:00:04.000]  很感謝主
[00:00:04.000 --> 00:00:06.000]  我們再一次被焦聚
[00:00:06.000 --> 00:00:08.000]  來到您的殿前
[00:00:08.000 --> 00:00:10.000]  來敬拜您
[00:00:10.000 --> 00:00:12.000]  親近您
[00:00:12.000 --> 00:00:14.000]  聆聽您的教導
[00:00:14.000 --> 00:00:18.000]  感謝您讓我們能夠常常有您的話語
[00:00:18.000 --> 00:00:20.000]  在我們的生命裏
[00:00:20.000 --> 00:00:22.000]  成為我們的光
[00:00:22.000 --> 00:00:24.000]  成為我們的引領
[00:00:24.000 --> 00:00:26.000]  求主施恩
[00:00:26.000 --> 00:00:28.000]  雖然疫情有減緩
[00:00:28.000 --> 00:00:30.000]  但我們知道
[00:00:30.000 --> 00:00:34.000]  我們需要依靠的是神
[00:00:34.000 --> 00:00:38.000]  我們需要有內心的力量
[00:00:38.000 --> 00:00:40.000]  和光明
[00:00:40.000 --> 00:00:44.000]  以致我們能夠走在光中
[00:00:44.000 --> 00:00:46.000]  走在神的真理
[00:00:46.000 --> 00:00:50.000]  更加能夠在眾人都疲累的時候
[00:00:50.000 --> 00:00:52.000]  我們仍然的是有力
[00:00:52.000 --> 00:00:56.000]  去為主作美好的見證
[00:00:56.000 --> 00:01:00.000]  因為我們等候的是這位復活的主
[00:01:00.000 --> 00:01:02.000]  您的復活的大能
[00:01:02.000 --> 00:01:04.000]  可以顯在我們的身上
[00:01:04.000 --> 00:01:07.000]  以致叫人看到的
[00:01:07.000 --> 00:01:12.000]  不是清零這麼簡單的一些物質
[00:01:12.000 --> 00:01:14.000]  世界上的事情
[00:01:14.000 --> 00:01:16.000]  這些不是錯
[00:01:16.000 --> 00:01:20.000]  但是如果我們人沒有永生
[00:01:20.000 --> 00:01:22.000]  沒有耶穌基督的救贖
[00:01:22.000 --> 00:01:25.000]  最終都會去到永恆的滅亡
[00:01:25.000 --> 00:01:27.000]  所以我們很盼望
[00:01:27.000 --> 00:01:30.000]  在這個困難的時候
[00:01:30.000 --> 00:01:33.000]  基督徒正正就是一群
[00:01:33.000 --> 00:01:35.000]  跟隨耶穌
[00:01:35.000 --> 00:01:39.000]  有見證、有盼望、有信心的兒女
[00:01:39.000 --> 00:01:42.000]  我們一起在您面前等候禱告
[00:01:42.000 --> 00:01:45.000]  奉耶穌基督的名
[00:01:45.000 --> 00:01:47.000]  阿們
[00:01:47.000 --> 00:01:50.000]  這段聖經其中第七節
[00:01:50.000 --> 00:01:53.000]  保羅用了一個比喻
[00:01:53.000 --> 00:01:56.000]  第五章又用另外一個比喻
[00:01:56.000 --> 00:02:03.000]  來講述他現在作為傳道者
[00:02:03.000 --> 00:02:05.000]  他蒙了憐憫
[00:02:05.000 --> 00:02:07.000]  在這個積分
[00:02:07.000 --> 00:02:11.000]  當然就是第三章講的這個福音
[00:02:11.000 --> 00:02:13.000]  新約的福音
[00:02:13.000 --> 00:02:16.000]  那個榮耀
[00:02:16.000 --> 00:02:21.000]  第三章他和摩西的榮光
[00:02:21.000 --> 00:02:24.000]  做了一個對照
[00:02:24.000 --> 00:02:27.000]  福音凌駕一切
[00:02:27.000 --> 00:02:29.000]  第四章第一節開始
[00:02:29.000 --> 00:02:32.000]  他說我們既然蒙了憐憫
[00:02:32.000 --> 00:02:34.000]  受了這個積分
[00:02:34.000 --> 00:02:36.000]  就不喪膽
[00:02:36.000 --> 00:02:39.000]  將那些暗昧可恥的事
[00:02:39.000 --> 00:02:40.000]  丟棄它
[00:02:40.000 --> 00:02:41.000]  一路講
[00:02:41.000 --> 00:02:45.000]  是講他在這個人生的傳道裏面
[00:02:45.000 --> 00:02:49.000]  當然有更大的原因
[00:02:49.000 --> 00:02:51.000]  有假的使徒
[00:02:51.000 --> 00:02:53.000]  在哥倫多教會
[00:02:53.000 --> 00:02:57.000]  對信徒的迷惑影響
[00:02:57.000 --> 00:03:00.000]  要他們離開保羅
[00:03:00.000 --> 00:03:04.000]  在這裏去離間他們和保羅的關係
[00:03:04.000 --> 00:03:08.000]  保羅不是為自己去爭辯
[00:03:08.000 --> 00:03:09.000]  而是為福音
[00:03:09.000 --> 00:03:11.000]  為哥倫多教會的人
[00:03:11.000 --> 00:03:13.000]  他們的信心
[00:03:13.000 --> 00:03:14.000]  不要失落
[00:03:14.000 --> 00:03:16.000]  來爭辯
[00:03:16.000 --> 00:03:18.000]  所以第七節
[00:03:18.000 --> 00:03:20.000]  到第十五節
[00:03:20.000 --> 00:03:23.000]  是保羅來講到他自己
[00:03:23.000 --> 00:03:25.000]  和他們一班的傳道者
[00:03:25.000 --> 00:03:29.000]  在侍奉裏面面對的困難
[00:03:29.000 --> 00:03:32.000]  其中重點是第七節
[00:03:32.000 --> 00:03:33.000]  保羅說
[00:03:33.000 --> 00:03:36.000]  有一個寶貝
[00:03:36.000 --> 00:03:38.000]  放在瓦器
[00:03:38.000 --> 00:03:41.000]  這個比喻
[00:03:41.000 --> 00:03:43.000]  嚴格來說
[00:03:43.000 --> 00:03:46.000]  每一個基督徒
[00:03:46.000 --> 00:03:49.000]  在神的面前
[00:03:49.000 --> 00:03:51.000]  我們成為基督徒
[00:03:51.000 --> 00:03:54.000]  就是因為我們有主耶穌在我們的生命裏面
[00:03:54.000 --> 00:03:57.000]  我們就是那個瓦器
[00:03:57.000 --> 00:03:59.000]  當然收窄那個範圍
[00:03:59.000 --> 00:04:01.000]  保羅提到他們侍奉
[00:04:01.000 --> 00:04:05.000]  有一個很重要很重要的原則
[00:04:05.000 --> 00:04:10.000]  那個瓦器不可以蓋過了那個內容的寶貝
[00:04:10.000 --> 00:04:13.000]  不要搞錯了那個方向
[00:04:13.000 --> 00:04:15.000]  所以那些假使徒
[00:04:15.000 --> 00:04:19.000]  保羅在第十一章就很清楚地去譴責他們
[00:04:19.000 --> 00:04:21.000]  提到自己是以色列人
[00:04:21.000 --> 00:04:23.000]  提到自己是第八天受割禮
[00:04:23.000 --> 00:04:25.000]  提到自己是哪一個支派
[00:04:25.000 --> 00:04:28.000]  等等等等的那些誇耀
[00:04:28.000 --> 00:04:29.000]  那些自大
[00:04:29.000 --> 00:04:31.000]  那些自負
[00:04:31.000 --> 00:04:32.000]  保羅說
