
[00:00:00.000 --> 00:00:02.000]  頂姐妹早晨
[00:00:02.000 --> 00:00:04.680]  又能夠在嘉欣這邊
[00:00:04.680 --> 00:00:09.640]  和頂姐妹一同思想神的話語
[00:00:09.640 --> 00:00:12.920]  都是想邀請大家一起有禱告
[00:00:12.920 --> 00:00:15.840]  再一次多謝主
[00:00:15.840 --> 00:00:19.160]  讓我們能夠為主而活
[00:00:19.160 --> 00:00:21.640]  為主而奔跑
[00:00:21.640 --> 00:00:24.520]  為福音齊心努力
[00:00:24.520 --> 00:00:28.040]  我們能夠奉祢的名聚集
[00:00:28.400 --> 00:00:30.800]  這是一個莫大的恩典
[00:00:30.800 --> 00:00:34.160]  我們一班弟兄姊妹更加能夠
[00:00:34.160 --> 00:00:37.080]  來到去示立在祢的面前
[00:00:37.080 --> 00:00:39.080]  來到去侍奉
[00:00:39.080 --> 00:00:42.480]  和帶領著回眾的心靈
[00:00:42.480 --> 00:00:44.560]  去敬拜
[00:00:44.560 --> 00:00:46.560]  用詩歌讚美
[00:00:46.560 --> 00:00:49.000]  這一位造物的主
[00:00:49.000 --> 00:00:52.080]  這一位創造天地的真神
[00:00:52.080 --> 00:00:55.320]  更加我們是一班認識舊恩
[00:00:55.320 --> 00:00:59.440]  已經領受了舊恩的弟兄姊妹
[00:00:59.440 --> 00:01:02.560]  我們就是有份於神的國度
[00:01:02.560 --> 00:01:08.640]  有份於神的將來永恆的賞賜的一班人
[00:01:08.640 --> 00:01:11.120]  所以我們求主幫助
[00:01:11.120 --> 00:01:15.840]  讓我們的人生不是胡亂的奔跑
[00:01:15.840 --> 00:01:17.840]  是有目的的
[00:01:17.840 --> 00:01:20.120]  是有方向的
[00:01:20.120 --> 00:01:22.960]  更加是有差遣的
[00:01:23.240 --> 00:01:25.480]  我們仰望在祢的面前
[00:01:25.480 --> 00:01:29.440]  這樣禱告奉耶穌基督的名
[00:01:29.440 --> 00:01:30.680]  阿們
[00:01:30.680 --> 00:01:34.040]  使徒保羅在第十五節
[00:01:34.040 --> 00:01:35.920]  他引述的
[00:01:35.920 --> 00:01:38.440]  這個皆美的腳蹤
[00:01:38.440 --> 00:01:41.480]  是以塞瓦書的五十二章
[00:01:41.480 --> 00:01:45.640]  那個傳好信息報皆陰的人
[00:01:45.640 --> 00:01:46.840]  登山
[00:01:46.840 --> 00:01:48.640]  去到山上
[00:01:48.640 --> 00:01:50.240]  來到去宣講
[00:01:50.240 --> 00:01:51.760]  大聲的宣講
[00:01:51.880 --> 00:01:53.280]  就是皆美
[00:01:53.280 --> 00:01:56.160]  因為講的背後是那個信息本身
