
[00:00:00.000 --> 00:00:02.000]  各位聽眾平安
[00:00:02.000 --> 00:00:06.000]  今日我有兩個兒子
[00:00:06.000 --> 00:00:10.000]  昨日有住院家長班結業
[00:00:10.000 --> 00:00:12.000]  有一個人是三胞胎
[00:00:12.000 --> 00:00:14.000]  很細個
[00:00:14.000 --> 00:00:16.000]  三個一起上去很得意
[00:00:16.000 --> 00:00:18.000]  現在的人很驚
[00:00:18.000 --> 00:00:20.000]  不敢生多個
[00:00:20.000 --> 00:00:22.000]  何況三個
[00:00:22.000 --> 00:00:24.000]  不知如何大大他
[00:00:24.000 --> 00:00:26.000]  很不容易
[00:00:26.000 --> 00:00:28.000]  今日看兒子功課
[00:00:28.000 --> 00:00:30.000]  相信在座很多為人父母
[00:00:30.000 --> 00:00:32.000]  我們知道養子不教誰知過
[00:00:32.000 --> 00:00:34.000]  今日透過聖經
[00:00:34.000 --> 00:00:36.000]  我們看看神如何教導我們
[00:00:36.000 --> 00:00:38.000]  我們一起祈禱
[00:00:38.000 --> 00:00:40.000]  我們主愛的神
[00:00:40.000 --> 00:00:42.000]  我們滿心感謝你
[00:00:42.000 --> 00:00:44.000]  因著你的話語
[00:00:44.000 --> 00:00:46.000]  去啟示我們
[00:00:46.000 --> 00:00:48.000]  以致我們看到你的恩賢
[00:00:48.000 --> 00:00:50.000]  我們懂得如何按著你的教導
[00:00:50.000 --> 00:00:52.000]  我們可以實踐在家庭裡
[00:00:52.000 --> 00:00:54.000]  將我們的心
[00:00:54.000 --> 00:00:56.000]  每個人的家庭
[00:00:56.000 --> 00:00:58.000]  都由你給予我們
[00:00:58.000 --> 00:01:00.000]  我們都能好好管理
[00:01:00.000 --> 00:01:02.000]  好好有愛在當中陪食
[00:01:02.000 --> 00:01:04.000]  以致令我們家庭充滿溫馨
[00:01:04.000 --> 00:01:06.000]  與主帶領我們
[00:01:06.000 --> 00:01:08.000]  透過經文
[00:01:08.000 --> 00:01:10.000]  給予我們很多提醒
[00:01:10.000 --> 00:01:12.000]  與主親自祝福
[00:01:12.000 --> 00:01:14.000]  親自恩待
[00:01:14.000 --> 00:01:16.000]  親自在我們心裡動功
[00:01:16.000 --> 00:01:18.000]  讓孩子口中的言語
[00:01:18.000 --> 00:01:20.000]  受到祝福
[00:01:20.000 --> 00:01:22.000]  祝福我們
[00:01:22.000 --> 00:01:24.000]  讓孩子口中的言語
[00:01:24.000 --> 00:01:26.000]  心中的意念蒙你如納
[00:01:26.000 --> 00:01:28.000]  奉主耶穌基督的名求
[00:01:28.000 --> 00:01:30.000]  阿們
[00:01:30.000 --> 00:01:56.000]  (小兒子與父親要求分家業)
[00:01:56.000 --> 00:01:58.000]  (如果你是父親)
[00:01:58.000 --> 00:02:00.000]  (如果你是兒子)
[00:02:00.000 --> 00:02:02.000]  (與你去看這件事)
[00:02:02.000 --> 00:02:04.000]  (而你有健在的時候)
[00:02:04.000 --> 00:02:06.000]  (不知道你會有什麼想法)
[00:02:06.000 --> 00:02:08.000]  (但這個爸爸好像很順攤)
[00:02:08.000 --> 00:02:10.000]  (將他應得的那份)
[00:02:10.000 --> 00:02:12.000]  (給了他)
[00:02:12.000 --> 00:02:14.000]  (在經文裡看到)
[00:02:14.000 --> 00:02:16.000]  (按猶太人的規矩)
[00:02:16.000 --> 00:02:18.000]  (小兒子所得的)
[00:02:18.000 --> 00:02:20.000]  (比大兒子少一倍)
[00:02:20.000 --> 00:02:22.000]  (三分之一)
[00:02:22.000 --> 00:02:24.000]  (在新命紀中是這樣記載的)
[00:02:24.000 --> 00:02:26.000]  (但是)
[00:02:26.000 --> 00:02:28.000]  (小兒子穿上後)
[00:02:28.000 --> 00:02:30.000]  (其實可以不用理會)
[00:02:30.000 --> 00:02:32.000]  (但不知道爸爸竟然給了他)
