
[00:00:00.000 --> 00:00:02.000]  各位大兄姊妹平安
[00:00:02.000 --> 00:00:04.000]  在家中看直播的
[00:00:04.000 --> 00:00:06.000]  在這裡向你們問安
[00:00:06.000 --> 00:00:10.000]  我們知道過幾天就是過年
[00:00:10.000 --> 00:00:12.000]  我可以搶先和你們拜年
[00:00:12.000 --> 00:00:14.000]  既然是苦年
[00:00:14.000 --> 00:00:18.000]  祝你們苦盡甘來
[00:00:18.000 --> 00:00:22.000]  常常喜樂 身心康泰 靈情步步升
[00:00:22.000 --> 00:00:24.000]  在我們看神的話語之前
[00:00:24.000 --> 00:00:26.000]  我們一起祈禱
[00:00:26.000 --> 00:00:29.000]  七一恩主我們滿心的感謝你
[00:00:29.000 --> 00:00:31.000]  因為你本身就是愛
[00:00:31.000 --> 00:00:35.000]  我們要怎樣去愛人如己呢?
[00:00:35.000 --> 00:00:38.000]  求你在當中除去我們的障礙
[00:00:38.000 --> 00:00:41.000]  幫助我們有些不夢裡喜悅的
[00:00:41.000 --> 00:00:43.000]  求你挪開
[00:00:43.000 --> 00:00:46.000]  以致我們能夠是全心的
[00:00:46.000 --> 00:00:50.000]  心思意念都歸給你
[00:00:50.000 --> 00:00:52.000]  有願孩子
[00:00:52.000 --> 00:00:55.000]  口中的言語 心中的意念 夢裡如立
[00:00:55.000 --> 00:00:57.000]  奉主耶穌基督名求 阿們
[00:00:57.000 --> 00:01:05.000]  今天我們去講愛的道理
[00:01:05.000 --> 00:01:09.000]  其實相信周圍這方面的資料是很多的
[00:01:09.000 --> 00:01:11.000]  你們聽說過 多得不得了
[00:01:11.000 --> 00:01:13.000]  是很豐富的
[00:01:13.000 --> 00:01:19.000]  有一個比喻就講到大家熟得不得了
[00:01:19.000 --> 00:01:21.000]  就是問男士
[00:01:21.000 --> 00:01:24.000]  如果你老婆和你媽掉進水裡
[00:01:24.000 --> 00:01:26.000]  你救誰呢?
[00:01:26.000 --> 00:01:28.000]  相信你老婆就很想知道
[00:01:28.000 --> 00:01:32.000]  愛在你心中的成份佔多少呢?
[00:01:32.000 --> 00:01:33.000]  但是新的版本
[00:01:33.000 --> 00:01:35.000]  媽媽是很聰明的
[00:01:35.000 --> 00:01:39.000]  都知道兒子大兒子世界
[00:01:39.000 --> 00:01:41.000]  結了婚更加沒有了兒子
[00:01:41.000 --> 00:01:44.000]  所以乾脆自己去學游泳
[00:01:44.000 --> 00:01:48.000]  到時就有條命了
[00:01:48.000 --> 00:01:55.000]  我們今天從經文去看
[00:01:55.000 --> 00:01:58.000]  到底愛的道理是怎樣的呢?
[00:01:58.000 --> 00:02:02.000]  在這十四章裏面是很豐富的
[00:02:02.000 --> 00:02:06.000]  我們講一下當時這群羅馬的教會
[00:02:06.000 --> 00:02:09.000]  其實有來自不同背景的人
[00:02:09.000 --> 00:02:13.000]  他們從不同的地方遷來羅馬
[00:02:13.000 --> 00:02:16.000]  當中有圍盧的 有自主的
[00:02:16.000 --> 00:02:18.000]  有外邦人 有猶太人
[00:02:18.000 --> 00:02:24.000]  其中有些人可能還跟會堂有聯繫
[00:02:24.000 --> 00:02:28.000]  甚至他們爭執甚麼呢?
[00:02:28.000 --> 00:02:33.000]  其實可能是因為觸犯了猶太人的律法
[00:02:33.000 --> 00:02:37.000]  有關十四節和二十節都提到
[00:02:37.000 --> 00:02:39.000]  結證不結證的成物
[00:02:39.000 --> 00:02:43.000]  或者是守安息日的問題
[00:02:43.000 --> 00:02:46.000]  又可能是一些外邦的信徒
[00:02:46.000 --> 00:02:51.000]  他未信之前有些習慣
[00:02:51.000 --> 00:02:53.000]  帶進了這個教會
[00:02:53.000 --> 00:02:56.000]  可能也是成為他們的一個問題
[00:02:56.000 --> 00:02:59.000]  今天好像有些人未信主之前
[00:02:59.000 --> 00:03:02.000]  他也有初一十五都會裝香
[00:03:02.000 --> 00:03:07.000]  到過年的時候他也放不下這些習俗
[00:03:07.000 --> 00:03:14.000]  他很怕不做會觸犯神明的種種問題
[00:03:14.000 --> 00:03:19.000]  我們看看他們發生爭執
[00:03:19.000 --> 00:03:22.000]  而根據約瑟夫記載
[00:03:22.000 --> 00:03:26.000]  當一個猶太人放棄他的律法
[00:03:26.000 --> 00:03:31.000]  也會讓周圍的猶太人很難去接納他
[00:03:31.000 --> 00:03:34.000]  甚至有些外人也會質疑他猶太人的身份
[00:03:34.000 --> 00:03:38.000]  所以對於一個信了主的猶太人
[00:03:38.000 --> 00:03:40.000]  他成為基督徒了
[00:03:40.000 --> 00:03:41.000]  對他來說
[00:03:41.000 --> 00:03:44.000]  這個身份對他來說也是很重要的
[00:03:44.000 --> 00:03:50.000]  所以他可能放不下以前的習慣
[00:03:50.000 --> 00:03:53.000]  他依然遵守了律法
[00:03:53.000 --> 00:03:56.000]  但有些人認為
[00:03:56.000 --> 00:03:59.000]  不要緊,甚麼都可以做
[00:03:59.000 --> 00:04:01.000]  為甚麼還要守著以前的律法呢?
[00:04:01.000 --> 00:04:03.000]  因此在愛的前提上
[00:04:03.000 --> 00:04:10.000]  我們如何令雙方的爭執可以彼此接納呢?
[00:04:10.000 --> 00:04:17.000]  當我們看經文一開始的時候
[00:04:17.000 --> 00:04:20.000]  第一次的標題已經寫著
[00:04:20.000 --> 00:04:22.000]  「不可評斷弟兄」
[00:04:22.000 --> 00:04:25.000]  過去的和核本就是「論斷」
[00:04:25.000 --> 00:04:28.000]  今天的和修本就是「評斷」
[00:04:28.000 --> 00:04:29.000]  這篇經文提到
[00:04:29.000 --> 00:04:31.000]  「信心軟弱的你們要接納」
[00:04:31.000 --> 00:04:34.000]  「不同的意見不要爭論」
[00:04:34.000 --> 00:04:36.000]  接著一連串不同的譯本
[00:04:36.000 --> 00:04:38.000]  都有不同的解釋
[00:04:38.000 --> 00:04:41.000]  在新國際的譯本裏面
[00:04:41.000 --> 00:04:43.000]  是要接納信心軟弱的人
[00:04:43.000 --> 00:04:46.000]  不要論斷或引起爭議的事
[00:04:46.000 --> 00:04:48.000]  而在《欽定本》裏面
[00:04:48.000 --> 00:04:50.000]  是要接納信心軟弱的人
[00:04:50.000 --> 00:04:54.000]  但不要辯論所疑惑的事
[00:04:54.000 --> 00:04:56.000]  而在《費力士》裏面
[00:04:56.000 --> 00:04:58.000]  是要接納信心軟弱的人
[00:04:58.000 --> 00:05:02.000]  但不要爭論他所懷疑的事
[00:05:02.000 --> 00:05:03.000]  不同的譯本
[00:05:03.000 --> 00:05:05.000]  你會看到有些是爭議
[00:05:05.000 --> 00:05:06.000]  有些是疑惑
[00:05:06.000 --> 00:05:08.000]  有些是懷疑
[00:05:08.000 --> 00:05:10.000]  但無論如何
[00:05:10.000 --> 00:05:13.000]  都是要接納信心軟弱的
[00:05:13.000 --> 00:05:17.000]  其實保羅在一章裏面
[00:05:17.000 --> 00:05:22.000]  是將軟弱和信心堅固的人
[00:05:22.000 --> 00:05:24.000]  做一個很大的對比
[00:05:24.000 --> 00:05:29.000]  其實信心軟弱是指甚麼呢?
[00:05:29.000 --> 00:05:32.000]  就是指他們在信靠神的視量裏面
[00:05:32.000 --> 00:05:36.000]  他們未能夠全然依靠神的恩典
[00:05:36.000 --> 00:05:40.000]  而使他們的靈裡可以自由地生活
[00:05:42.000 --> 00:05:45.000]  但在初期教會裏面
[00:05:45.000 --> 00:05:48.000]  其實都影響著一些困擾的問題
[00:05:48.000 --> 00:05:51.000]  影響著一些信了耶穌的猶太人
[00:05:51.000 --> 00:05:55.000]  例如他們對於食物的規條裏面
[00:05:55.000 --> 00:05:57.000]  某些動物是不可以吃的
[00:05:57.000 --> 00:06:00.000]  或者所謂動物的血都不可以吃的
[00:06:00.000 --> 00:06:04.000]  甚至是結症了的動物
[00:06:04.000 --> 00:06:07.000]  都要將牠的血放乾淨
[00:06:07.000 --> 00:06:09.000]  在宰殺的時候
[00:06:09.000 --> 00:06:13.000]  所以他們為了避免一些不是猶太人的
[00:06:13.000 --> 00:06:15.000]  到底他們會不會和我們一樣
[00:06:15.000 --> 00:06:18.000]  對肉的處理是合格呢?
[00:06:18.000 --> 00:06:20.000]  於是他們乾脆
[00:06:20.000 --> 00:06:22.000]  不是猶太人的
[00:06:22.000 --> 00:06:26.000]  和猶太人不會坐在一起去吃東西的
[00:06:26.000 --> 00:06:30.000]  避免了大家觸犯了律法的規條
[00:06:30.000 --> 00:06:34.000]  其實保羅
[00:06:34.000 --> 00:06:38.000]  他對於一些很過分的注意細節的人
[00:06:38.000 --> 00:06:41.000]  稱為信心軟弱的人
[00:06:41.000 --> 00:06:44.000]  他說這些人你要接受他們
[00:06:44.000 --> 00:06:46.000]  你不要和他們爭辯
[00:06:46.000 --> 00:06:49.000]  有些人覺得吃肉是錯的事
[00:06:49.000 --> 00:06:55.000]  保羅覺得他被這個律法束縛了
[00:06:55.000 --> 00:06:58.000]  但你不要過分緊張
[00:06:58.000 --> 00:07:00.000]  你要尊重他的信念
[00:07:00.000 --> 00:07:02.000]  即使和你自己不同
[00:07:02.000 --> 00:07:04.000]  但是信心強的人
[00:07:04.000 --> 00:07:07.000]  他認為他吃的東西
[00:07:07.000 --> 00:07:10.000]  都可以很自由地去吃
[00:07:10.000 --> 00:07:13.000]  良心告訴他可以自由地去吃
[00:07:13.000 --> 00:07:15.000]  他也可以自由地去吃
[00:07:15.000 --> 00:07:17.000]  他的信念是這樣的
[00:07:17.000 --> 00:07:19.000]  而信心軟弱的人就覺得
[00:07:19.000 --> 00:07:21.000]  這些東西是不潔淨的
[00:07:21.000 --> 00:07:23.000]  我不可以吃
[00:07:23.000 --> 00:07:26.000]  於是這些很自由地去吃的人
[00:07:26.000 --> 00:07:30.000]  就不應該去批評這些很謹慎的
[00:07:30.000 --> 00:07:33.000]  覺得這些是律法束縛著的
[00:07:33.000 --> 00:07:34.000]  是不潔淨的
[00:07:34.000 --> 00:07:35.000]  他不可以吃
[00:07:35.000 --> 00:07:37.000]  但是你不要批評他
[00:07:37.000 --> 00:07:39.000]  相反來說
[00:07:39.000 --> 00:07:42.000]  這些很著重肉是不潔淨的
[00:07:42.000 --> 00:07:44.000]  不可以吃的人
[00:07:44.000 --> 00:07:48.000]  你都不可以定這些很自由地去吃的人的罪
[00:07:48.000 --> 00:07:51.000]  兩方面大家都要平衡
[00:07:51.000 --> 00:07:53.000]  所以我們來看看
[00:07:53.000 --> 00:07:59.000]  為什麼我們要接納呢
[00:07:59.000 --> 00:08:01.000]  原來在聖經裡面
[00:08:01.000 --> 00:08:03.000]  在第四節就說到
[00:08:03.000 --> 00:08:05.000]  你是誰呢
[00:08:05.000 --> 00:08:07.000]  竟然論斷別人的僕人
[00:08:07.000 --> 00:08:09.000]  他說站立或跌倒
[00:08:09.000 --> 00:08:11.000]  自有他的主人在
[00:08:11.000 --> 00:08:13.000]  而且他也必會站立
[00:08:13.000 --> 00:08:15.000]  因為主能使他站穩
[00:08:15.000 --> 00:08:17.000]  其實是很自然的
[00:08:17.000 --> 00:08:19.000]  當你有僕人
[00:08:19.000 --> 00:08:21.000]  主僕的關係很自然
[00:08:21.000 --> 00:08:23.000]  就是他一聽到主人的話
[00:08:23.000 --> 00:08:26.000]  不到你去干涉的
[00:08:26.000 --> 00:08:28.000]  你的主人這樣說
[00:08:28.000 --> 00:08:30.000]  他就會按主人的要求去做
[00:08:30.000 --> 00:08:32.000]  這是很自然的事
[00:08:32.000 --> 00:08:34.000]  我們不需要去說他不對
[00:08:34.000 --> 00:08:36.000]  但是這裡引伸著
[00:08:36.000 --> 00:08:38.000]  就是站立或跌倒
[00:08:38.000 --> 00:08:40.000]  其實他引伸著的是
[00:08:40.000 --> 00:08:42.000]  說到神的權柄
[00:08:42.000 --> 00:08:44.000]  只有神會審判人
[00:08:44.000 --> 00:08:46.000]  神會定人的罪
[00:08:46.000 --> 00:08:48.000]  如果一個人可以站穩或跌倒
[00:08:48.000 --> 00:08:50.000]  是神去看著他的
[00:08:50.000 --> 00:08:52.000]  所以我們屬於基督的人
[00:08:52.000 --> 00:08:54.000]  神會去保守你
[00:08:54.000 --> 00:08:56.000]  是不會跌倒的
[00:08:56.000 --> 00:08:58.000]  也不會受刑罰
[00:08:58.000 --> 00:09:00.000]  會讓你面對
[00:09:00.000 --> 00:09:02.000]  將來在神的面前
[00:09:02.000 --> 00:09:04.000]  你能夠站穩
[00:09:04.000 --> 00:09:06.000]  因為你是屬於耶穌基督的
[00:09:06.000 --> 00:09:08.000]  所以出現的問題就是
[00:09:08.000 --> 00:09:10.000]  原來
[00:09:10.000 --> 00:09:12.000]  在第十節
[00:09:12.000 --> 00:09:14.000]  可視你
[00:09:14.000 --> 00:09:16.000]  你為什麼評斷弟兄呢?
[00:09:16.000 --> 00:09:18.000]  你為什麼輕看弟兄呢?
[00:09:18.000 --> 00:09:20.000]  因為我們都要站在神的審判台前
[00:09:20.000 --> 00:09:22.000]  將來我們要站在神的審判台前
[00:09:22.000 --> 00:09:24.000]  將來我們要站在神的審判台前
[00:09:24.000 --> 00:09:26.000]  將來我們要站在神的審判台前
[00:09:26.000 --> 00:09:28.000]  我們說的話
[00:09:28.000 --> 00:09:30.000]  神都要抽清我們
[00:09:30.000 --> 00:09:32.000]  神都要抽清我們
[00:09:32.000 --> 00:09:34.000]  他說
[00:09:34.000 --> 00:09:36.000]  經上寫著
[00:09:36.000 --> 00:09:38.000]  主說:我指著我的永生起誓
[00:09:38.000 --> 00:09:40.000]  萬失必向我跪拜
[00:09:40.000 --> 00:09:42.000]  萬巧必稱眾神
[00:09:42.000 --> 00:09:44.000]  萬失
[00:09:44.000 --> 00:09:46.000]  向我跪拜
[00:09:46.000 --> 00:09:48.000]  萬巧必稱眾神
[00:09:48.000 --> 00:09:50.000]  即是說到全人類都要面對主
[00:09:50.000 --> 00:09:52.000]  再回來的時候的審判
[00:09:54.000 --> 00:09:56.000]  第十二節就說到
[00:09:56.000 --> 00:09:58.000]  這樣看來我們個人一定要把自己的事
[00:09:58.000 --> 00:10:00.000]  在神面前交代
[00:10:00.000 --> 00:10:02.000]  即是說我們要向神交仗
[00:10:02.000 --> 00:10:04.000]  我們不要
[00:10:04.000 --> 00:10:06.000]  隨便亂說話
[00:10:06.000 --> 00:10:08.000]  原來是很重要的
[00:10:08.000 --> 00:10:10.000]  我們要向神交仗
[00:10:10.000 --> 00:10:12.000]  所以強調了
[00:10:12.000 --> 00:10:14.000]  我們既然要
[00:10:14.000 --> 00:10:16.000]  站在神的審判台前
[00:10:16.000 --> 00:10:18.000]  當主回來的時候
[00:10:18.000 --> 00:10:20.000]  我們要面對神
[00:10:20.000 --> 00:10:22.000]  給我們終極的審判
[00:10:22.000 --> 00:10:24.000]  這個審判不是指
[00:10:24.000 --> 00:10:26.000]  我們是否能夠得救
[00:10:26.000 --> 00:10:28.000]  而是指在世的時候
[00:10:28.000 --> 00:10:30.000]  我們的言行舉止
[00:10:30.000 --> 00:10:32.000]  神都要去看我們
[00:10:32.000 --> 00:10:34.000]  所以我們無論做什麼
[00:10:34.000 --> 00:10:36.000]  最重要的是要榮耀我們的天賦
[00:10:36.000 --> 00:10:38.000]  不要忘記
[00:10:38.000 --> 00:10:40.000]  我們每個人做的事
[00:10:40.000 --> 00:10:42.000]  無論好與不好
[00:10:42.000 --> 00:10:44.000]  其實都會影響人的
[00:10:44.000 --> 00:10:46.000]  所以我們要很小心我們的言行舉止
[00:10:50.000 --> 00:10:52.000]  接納者的立場是怎樣呢
[00:10:52.000 --> 00:10:54.000]  這裡說到要心意堅定
[00:10:54.000 --> 00:10:58.000]  在經文第五節
[00:10:58.000 --> 00:11:00.000]  有人看這天比那天強
[00:11:00.000 --> 00:11:02.000]  有人看日日都一樣
[00:11:02.000 --> 00:11:04.000]  我們要
[00:11:04.000 --> 00:11:06.000]  立場要堅定
[00:11:06.000 --> 00:11:08.000]  無論你覺得自己很自由
