
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹平安
[00:00:02.000 --> 00:00:06.280]  我是第一次在佳欣樓跟大家見面
[00:00:06.280 --> 00:00:09.480]  你好 我是Odi
[00:00:09.480 --> 00:00:13.080]  我平時為什麼會沒有來這邊
[00:00:13.080 --> 00:00:15.840]  因為我11點至12點15分
[00:00:15.840 --> 00:00:19.080]  在錦宣那邊就是兒校的開始
[00:00:19.080 --> 00:00:21.480]  就撞了大家的時間
[00:00:21.480 --> 00:00:25.480]  今天很開心可以跟大家一起分享訊息
[00:00:25.480 --> 00:00:27.080]  我們一起有個祈禱吧
[00:00:28.480 --> 00:00:30.480]  差異的主多謝祢
[00:00:30.480 --> 00:00:32.480]  我們很渴慕祢的話語
[00:00:32.480 --> 00:00:34.480]  願祢的聖靈來我們心裡
[00:00:34.480 --> 00:00:36.480]  讓我們得以更生得以滿足
[00:00:36.480 --> 00:00:39.480]  多謝祢 奉耶穌名求 阿們
[00:00:39.480 --> 00:00:44.480]  好 想問大家一個問題
[00:00:44.480 --> 00:00:46.480]  大家可以想想
[00:00:46.480 --> 00:00:49.480]  最影響你生命的一個人
[00:00:49.480 --> 00:00:51.480]  究竟是誰呢
[00:00:51.480 --> 00:00:53.480]  媽媽 是
[00:00:53.480 --> 00:00:55.480]  還有沒有其他答案
[00:00:57.480 --> 00:00:59.480]  想到嗎
[00:00:59.480 --> 00:01:01.480]  父親 是的
[00:01:01.480 --> 00:01:03.480]  爸爸媽媽
[00:01:03.480 --> 00:01:05.480]  在預這篇講章的時候
[00:01:05.480 --> 00:01:07.480]  為了我的例子可以客觀一點
[00:01:07.480 --> 00:01:09.480]  所以我也做了一些功課
[00:01:09.480 --> 00:01:11.480]  最近我在教會以外
[00:01:11.480 --> 00:01:16.480]  認識了一班音樂創作的年青基督徒
[00:01:16.480 --> 00:01:18.480]  我跟他們討論過這些問題
[00:01:18.480 --> 00:01:22.480]  究竟他們的家庭和信仰有沒有什麼關係呢
[00:01:22.480 --> 00:01:25.480]  這班人來自不同的教會
