
[00:00:00.000 --> 00:00:02.000]  我們一起簡單禱告
[00:00:02.000 --> 00:00:04.000]  多謝主給我們晚上
[00:00:04.000 --> 00:00:06.000]  雖然天氣非常炎熱
[00:00:06.000 --> 00:00:10.000]  我們很盼望身體心靈健壯
[00:00:10.000 --> 00:00:13.000]  對於主有認識
[00:00:13.000 --> 00:00:17.000]  特別來到最後的流放講論
[00:00:17.000 --> 00:00:20.000]  讓我們好像在現場
[00:00:20.000 --> 00:00:24.000]  聽到主的安慰和勸勉
[00:00:24.000 --> 00:00:30.000]  和猜險祝福在你復活升天之後
[00:00:30.000 --> 00:00:32.000]  這一班門徒
[00:00:32.000 --> 00:00:35.000]  就成為在聖靈降臨之後
[00:00:35.000 --> 00:00:40.000]  很重要的教會根基和見證人
[00:00:40.000 --> 00:00:45.000]  我們看著主怎樣將他們的生命轉化
[00:00:45.000 --> 00:00:48.000]  這也是我們需要在地上
[00:00:48.000 --> 00:00:51.000]  面對一些重大事情的時候
[00:00:51.000 --> 00:00:54.000]  我們有聖靈的洗滌
[00:00:54.000 --> 00:00:57.000]  在我們的內心增加我們的信心
[00:00:57.000 --> 00:01:02.000]  和讓我們對永恆盼望有明確的掌握
[00:01:02.000 --> 00:01:06.000]  今天晚上我們等候仰望在主的面前
[00:01:06.000 --> 00:01:09.000]  這樣禱告奉耶穌基督的名
[00:01:09.000 --> 00:01:11.000]  阿們
[00:01:11.000 --> 00:01:13.000]  這五章聖經
[00:01:13.000 --> 00:01:16.000]  十三、十四、十五、十六、十七
[00:01:16.000 --> 00:01:18.000]  五章聖經
[00:01:18.000 --> 00:01:20.000]  其中有一個很重要的訊息
[00:01:20.000 --> 00:01:23.000]  或者一個很大的訊息
[00:01:23.000 --> 00:01:25.000]  就是很自然的
[00:01:25.000 --> 00:01:27.000]  耶穌要離開
[00:01:27.000 --> 00:01:29.000]  門徒由不能夠接受
[00:01:29.000 --> 00:01:32.000]  到沒辦法去相信
[00:01:32.000 --> 00:01:35.000]  然後慢慢明白了
[00:01:35.000 --> 00:01:37.000]  要接受
[00:01:37.000 --> 00:01:40.000]  那個過程其實最需要憂慮
[00:01:40.000 --> 00:01:42.000]  最需要難過的是耶穌
[00:01:42.000 --> 00:01:45.000]  但是耶穌就是安慰這十二個
[00:01:45.000 --> 00:01:47.000]  後來就是十一個的門徒
[00:01:47.000 --> 00:01:49.000]  在這個安慰裏面
[00:01:49.000 --> 00:01:52.000]  給他們有一個很重要的盼望
[00:01:52.000 --> 00:01:54.000]  就是聖靈會降臨
[00:01:54.000 --> 00:01:56.000]  住在他們裏面
[00:01:56.000 --> 00:01:58.000]  另外一個大的課題
[00:01:58.000 --> 00:02:03.000]  其實由約翰福音一開始的序言已經說了
[00:02:03.000 --> 00:02:05.000]  在十三到十七章
[00:02:05.000 --> 00:02:08.000]  這個課題上個星期我們都點出過了
[00:02:08.000 --> 00:02:12.000]  就是世界世人
[00:02:12.000 --> 00:02:14.000]  是愛屬自己的人
[00:02:14.000 --> 00:02:17.000]  但是耶穌和這班人說了
[00:02:17.000 --> 00:02:19.000]  這班門徒說了
[00:02:19.000 --> 00:02:22.000]  你們不再屬於這個世界
[00:02:22.000 --> 00:02:27.000]  是我耶穌從世界將你們選召出來
[00:02:27.000 --> 00:02:31.000]  所以現在有一個新的群體
[00:02:31.000 --> 00:02:34.000]  由耶穌這個宣講開始
[00:02:34.000 --> 00:02:36.000]  就正正式式來成立
[00:02:36.000 --> 00:02:40.000]  當然由耶穌出來傳道就已經一路呼召了
[00:02:40.000 --> 00:02:42.000]  一路有門徒跟隨了
[00:02:42.000 --> 00:02:45.000]  但是那些門徒是很甩漏
[00:02:45.000 --> 00:02:46.000]  若即若離
[00:02:46.000 --> 00:02:48.000]  但是現在在樓房上
[00:02:48.000 --> 00:02:50.000]  去到最後的晚餐
[00:02:50.000 --> 00:02:52.000]  這一班的門徒
[00:02:52.000 --> 00:02:55.000]  耶穌沒有因為他們現在的憂愁
[00:02:55.000 --> 00:02:58.000]  或者他們內心還是有很多的忐忑
[00:02:58.000 --> 00:02:59.000]  爭大
[00:02:59.000 --> 00:03:02.000]  就有一個放棄
[00:03:02.000 --> 00:03:04.000]  好像有一個plan B
[00:03:04.000 --> 00:03:07.000]  來到去再另立一班很勁的門徒
[00:03:07.000 --> 00:03:08.000]  耶穌沒有
[00:03:08.000 --> 00:03:12.000]  一而再都是這一班跟隨他幾年
[00:03:12.000 --> 00:03:14.000]  一路跌跌碰碰的門徒
[00:03:14.000 --> 00:03:17.000]  仍然給他們有差遣
[00:03:17.000 --> 00:03:20.000]  仍然給他們有信任
[00:03:20.000 --> 00:03:22.000]  他們就是將來的見證人
[00:03:22.000 --> 00:03:27.000]  所以如果我們看這五章聖經
[00:03:27.000 --> 00:03:33.000]  你沒辦法不得到一個很重要重大的結論
[00:03:33.000 --> 00:03:36.000]  得救的人真的少
[00:03:36.000 --> 00:03:38.000]  可以被神揀選
[00:03:38.000 --> 00:03:40.000]  一直跟隨神
[00:03:40.000 --> 00:03:43.000]  見證神的人的確是少的
[00:03:43.000 --> 00:03:47.000]  因為這是一個很需要付代價的
[00:03:47.000 --> 00:03:49.000]  這一班門徒
[00:03:49.000 --> 00:03:51.000]  他們當時在這個樓房上
[00:03:51.000 --> 00:03:54.000]  他們說不上要付什麼代價
[00:03:54.000 --> 00:03:55.000]  有的
[00:03:55.000 --> 00:03:57.000]  彼得待會就說我要為你
[00:03:57.000 --> 00:03:59.000]  來到去三次
[00:03:59.000 --> 00:04:01.000]  我不會不認你
[00:04:01.000 --> 00:04:04.000]  但是他在樓房當然是這樣說
[00:04:04.000 --> 00:04:06.000]  因為去到現場
[00:04:06.000 --> 00:04:08.000]  去到那些冰釘的面前
[00:04:08.000 --> 00:04:11.000]  去到那個這麼嚴峻的竹拿的時候
