
[00:00:00.000 --> 00:00:02.000]  再一次多謝主
[00:00:02.000 --> 00:00:05.600]  我們能夠有機會研讀聖經
[00:00:05.600 --> 00:00:10.720]  我們很盼望有系統地去讀歸回的歷史書
[00:00:10.720 --> 00:00:15.880]  還有兩卷先知書的時候
[00:00:15.880 --> 00:00:18.480]  都讓我們可以探索
[00:00:18.480 --> 00:00:22.080]  在這個差不多有接近50年的
[00:00:22.080 --> 00:00:24.080]  一個秘魯歸回的歷史
[00:00:24.080 --> 00:00:28.480]  我們可以掌握裡面的一些很重要的神學
[00:00:28.480 --> 00:00:30.480]  因為既然擺在聖經裡面
[00:00:30.480 --> 00:00:33.480]  不單止是給當時代的猶太人
[00:00:33.480 --> 00:00:35.480]  也都是在這個重建
[00:00:35.480 --> 00:00:37.480]  他們回去
[00:00:37.480 --> 00:00:39.480]  不只是硬件的重建
[00:00:39.480 --> 00:00:41.480]  而是聖文
[00:00:41.480 --> 00:00:43.480]  猶太的選民
[00:00:43.480 --> 00:00:45.480]  以色列人
[00:00:45.480 --> 00:00:47.480]  神選民的身份的重建
[00:00:47.480 --> 00:00:50.480]  這個似乎都是以色列記
[00:00:50.480 --> 00:00:52.480]  和尼西米記
[00:00:52.480 --> 00:00:54.480]  比較重要的信息
[00:00:54.480 --> 00:00:56.480]  求主都幫助我們
[00:00:56.480 --> 00:00:58.480]  雖然我們已經過了2400多年
[00:00:58.480 --> 00:01:02.480]  我們能夠透過這些文本的真理
[00:01:02.480 --> 00:01:04.480]  是沒有變的
[00:01:04.480 --> 00:01:06.480]  又讓我們能夠
[00:01:06.480 --> 00:01:08.480]  一方面回到那個時代
[00:01:08.480 --> 00:01:10.480]  他們那個關注
[00:01:10.480 --> 00:01:12.480]  但是當來到我們自己新約
[00:01:12.480 --> 00:01:16.480]  和在我們現在香港的現實
[00:01:16.480 --> 00:01:19.480]  我們能夠怎樣應用這些經文
[00:01:19.480 --> 00:01:21.480]  求主在我們中間帶領我們
[00:01:21.480 --> 00:01:23.480]  我們這樣禱告
[00:01:23.480 --> 00:01:25.480]  奉耶穌基督的名
[00:01:25.480 --> 00:01:27.480]  阿們
[00:01:27.480 --> 00:01:29.480]  我們上一次是去到第九章
[00:01:29.480 --> 00:01:31.480]  是以色列的祈禱
[00:01:31.480 --> 00:01:35.480]  一個個人的凝聚祈禱
[00:01:35.480 --> 00:01:38.480]  引發一個小規模的復興
[00:01:38.480 --> 00:01:40.480]  接著第十章
[00:01:40.480 --> 00:01:42.480]  這個極具爭議
[00:01:42.480 --> 00:01:44.480]  就是他們做出一些
[00:01:44.480 --> 00:01:46.480]  這些領袖
[00:01:46.480 --> 00:01:48.480]  在當時耶路撒冷的領袖
[00:01:48.480 --> 00:01:52.480]  聽以色列的教誨
[00:01:52.480 --> 00:01:54.480]  有什麼行動
[00:01:54.480 --> 00:01:56.480]  那個行動就是
[00:01:56.480 --> 00:02:00.480]  要將所有娶了外邦女子的
[00:02:00.480 --> 00:02:02.480]  全部要休妻
[00:02:02.480 --> 00:02:04.480]  因為有一個很大的關注
[00:02:04.480 --> 00:02:07.480]  所以這個行動本身
[00:02:07.480 --> 00:02:10.480]  就引發兩派的爭議
[00:02:10.480 --> 00:02:13.480]  到底他們這樣做是很衝動
[00:02:13.480 --> 00:02:15.480]  還是神所默許呢
[00:02:15.480 --> 00:02:19.480]  因為他們引用的是生命記的經文
[00:02:19.480 --> 00:02:23.480]  所以這裡就值得我們去思想一下
[00:02:23.480 --> 00:02:25.480]  到了尼希米記
[00:02:25.480 --> 00:02:27.480]  同樣出現了這個
[00:02:27.480 --> 00:02:29.480]  到了第十三章
[00:02:29.480 --> 00:02:31.480]  甚至連他們的梵安昔日
[00:02:31.480 --> 00:02:33.480]  尼希米也干涉
[00:02:33.480 --> 00:02:35.480]  也不准他們買賣
[00:02:35.480 --> 00:02:39.480]  就似乎都相當嚴峻
[00:02:39.480 --> 00:02:42.480]  他們似乎是想這兩位的領袖
[00:02:42.480 --> 00:02:45.480]  一個是祭司
[00:02:45.480 --> 00:02:47.480]  又是先知
[00:02:47.480 --> 00:02:49.480]  但是尼希米
[00:02:49.480 --> 00:02:51.480]  兩者都不是
[00:02:51.480 --> 00:02:53.480]  領袖
[00:02:53.480 --> 00:02:57.480]  在波斯已經做到很高級的一個官員
[00:02:57.480 --> 00:03:00.480]  亞特薩西王的一個酒政
[00:03:00.480 --> 00:03:02.480]  這樣有心
[00:03:02.480 --> 00:03:05.480]  很想回耶路撒冷
[00:03:05.480 --> 00:03:07.480]  做一個重建的工作
[00:03:07.480 --> 00:03:09.480]  建好城牆了
[00:03:09.480 --> 00:03:13.480]  有自己的框
[00:03:13.480 --> 00:03:17.480]  就是說我們這個城牆內
[00:03:17.480 --> 00:03:19.480]  就是我們神的選民
[00:03:19.480 --> 00:03:20.480]  就是聖民
[00:03:20.480 --> 00:03:22.480]  但是發現
[00:03:22.480 --> 00:03:26.480]  只是在這個框裡面的選民
[00:03:26.480 --> 00:03:28.480]  都有問題
[00:03:28.480 --> 00:03:32.480]  所以又進入尼希米記第十章開始
[00:03:32.480 --> 00:03:34.480]  又引發一個
[00:03:34.480 --> 00:03:37.480]  你可以說是一個認罪帶來的復興
[00:03:37.480 --> 00:03:41.480]  所以似乎兩卷書
[00:03:41.480 --> 00:03:44.480]  重點都不是那個硬件的重建
[00:03:44.480 --> 00:03:47.480]  的確一到第六章的以色列記
[00:03:47.480 --> 00:03:48.480]  是很清楚的
[00:03:48.480 --> 00:03:50.480]  是那個聖殿
[00:03:50.480 --> 00:03:51.480]  輾轉
[00:03:51.480 --> 00:03:53.480]  本來回去重建
[00:03:53.480 --> 00:03:56.480]  但是遇了挫折阻礙
[00:03:56.480 --> 00:03:57.480]  就停工
[00:03:57.480 --> 00:03:59.480]  一停就停了十五年
[00:03:59.480 --> 00:04:02.480]  後來就真的有先知的興起
[00:04:02.480 --> 00:04:05.480]  哈蓋和撒加利亞先知的興起
[00:04:05.480 --> 00:04:06.480]  就勉勵他們
[00:04:06.480 --> 00:04:08.480]  他們就重新的去建造
[00:04:08.480 --> 00:04:10.480]  去到第六章其實已經做完的了
[00:04:10.480 --> 00:04:12.480]  但是第七章
[00:04:12.480 --> 00:04:13.480]  以色列就出場了
[00:04:13.480 --> 00:04:16.480]  以色列就是說他自己的背景
[00:04:16.480 --> 00:04:18.480]  尤其是要數他自己的家譜
[00:04:18.480 --> 00:04:21.480]  他是如假包換的
[00:04:21.480 --> 00:04:23.480]  祭司亞倫的後人
