
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安!
[00:00:02.000 --> 00:00:04.000]  新一年的開始
[00:00:04.000 --> 00:00:08.000]  大家聽不聽到後面有閃閃的流水聲
[00:00:08.000 --> 00:00:10.000]  這個背景音樂
[00:00:10.000 --> 00:00:12.000]  其實就是因為下午
[00:00:12.000 --> 00:00:14.000]  孫德堂會在這裡有浸禮
[00:00:14.000 --> 00:00:17.000]  我們又見證著有很多弟兄姊妹
[00:00:17.000 --> 00:00:19.000]  在神的國度裏面
[00:00:19.000 --> 00:00:21.000]  在主裏面來得救
[00:00:21.000 --> 00:00:23.000]  來公開的宣認跟隨耶穌
[00:00:23.000 --> 00:00:25.000]  雖然今天沒有插花
[00:00:25.000 --> 00:00:27.000]  但是有一種缺憾味
[00:00:27.000 --> 00:00:30.000]  讓我們可以很坦誠
[00:00:30.000 --> 00:00:32.000]  大家是沒有就沒有了
[00:00:32.000 --> 00:00:34.000]  當事人就坐在這裏
[00:00:34.000 --> 00:00:38.000]  大家一起在主裏面愛
[00:00:38.000 --> 00:00:41.000]  在主裏面一起同心的去服事
[00:00:41.000 --> 00:00:43.000]  簡單跟大家一個祈禱
[00:00:43.000 --> 00:00:45.000]  多謝主耶穌
[00:00:45.000 --> 00:00:47.000]  讓今早成為美好
[00:00:47.000 --> 00:00:49.000]  因為有你的同在
[00:00:49.000 --> 00:00:53.000]  因為我們知道我們宣認你是我們的主
[00:00:53.000 --> 00:00:55.000]  你是這個世界的王
[00:00:55.000 --> 00:00:58.000]  是將來再要再回來的君王
[00:00:58.000 --> 00:01:01.000]  所以我們能夠有信心等候你
[00:01:01.000 --> 00:01:03.000]  我們面對的新的一年
[00:01:03.000 --> 00:01:05.000]  當然一定有很多我們不知道
[00:01:05.000 --> 00:01:08.000]  甚至乎超過我們能夠承擔
[00:01:08.000 --> 00:01:10.000]  去承載的困難
[00:01:10.000 --> 00:01:11.000]  但是我們知道
[00:01:11.000 --> 00:01:14.000]  我們的主是過去、現在
[00:01:14.000 --> 00:01:17.000]  和將來都是掌管
[00:01:17.000 --> 00:01:21.000]  而且是完全不改變的一位的主
[00:01:21.000 --> 00:01:23.000]  所以我們能夠有信心
[00:01:23.000 --> 00:01:25.000]  有盼望去等候你
[00:01:25.000 --> 00:01:28.000]  今早我們很盼望聖靈的工作
[00:01:28.000 --> 00:01:30.000]  再一次在我們中間
[00:01:30.000 --> 00:01:34.000]  在我們的心靈裏面幫助我們
[00:01:34.000 --> 00:01:36.000]  讓我們真的發現跟隨你
[00:01:36.000 --> 00:01:38.000]  和願意打開我們的心靈
[00:01:38.000 --> 00:01:41.000]  讓聖靈工作是最美好的
[00:01:41.000 --> 00:01:43.000]  我們一起在你面前等候、禱告
[00:01:43.000 --> 00:01:47.000]  奉耶穌基督的名,阿們
[00:01:47.000 --> 00:01:50.000]  這段聖經其實都幾簡單的
[00:01:50.000 --> 00:01:52.000]  因為是講過去是怎樣
[00:01:52.000 --> 00:01:57.000]  和新的有聖靈裏面的生命是應該怎樣
[00:01:57.000 --> 00:02:00.000]  是講得很徹底、很清楚的
[00:02:00.000 --> 00:02:04.000]  要讓我們來想一想提多書
[00:02:04.000 --> 00:02:06.000]  史勞保羅安排提多
[00:02:06.000 --> 00:02:10.000]  在格里特島那裏來做傳道
[00:02:10.000 --> 00:02:13.000]  要他來委派長老執事
[00:02:13.000 --> 00:02:15.000]  其中第一章提到
[00:02:15.000 --> 00:02:17.000]  這個教會裏面
[00:02:17.000 --> 00:02:19.000]  或者這個島裏面
[00:02:19.000 --> 00:02:24.000]  一章的十一節和十二節
[00:02:24.000 --> 00:02:31.000]  就簡單講了當時寫這封信的背景和原因
[00:02:31.000 --> 00:02:35.000]  為甚麼提多要很硬朗在教會裏面
[00:02:35.000 --> 00:02:40.000]  來幫助弟兄姊妹的靈命要更新成長呢?
[00:02:40.000 --> 00:02:42.000]  其中保羅就這樣講
[00:02:42.000 --> 00:02:45.000]  這些人的口是必須堵住的
[00:02:45.000 --> 00:02:47.000]  因為他們貪不義之財
[00:02:47.000 --> 00:02:50.000]  將不該教導的事教導人
[00:02:50.000 --> 00:02:52.000]  敗壞人的全家
[00:02:52.000 --> 00:02:56.000]  十二節保羅就引述一個本地的先知
[00:02:56.000 --> 00:02:57.000]  這樣講
[00:02:57.000 --> 00:02:58.000]  他說克里特人
[00:02:58.000 --> 00:03:00.000]  即格里特島
[00:03:00.000 --> 00:03:03.000]  克里特島這個地方
[00:03:03.000 --> 00:03:05.000]  地中海的一個海島
[00:03:05.000 --> 00:03:08.000]  克里特人中有一個本地先知這樣講
[00:03:08.000 --> 00:03:11.000]  他說克里特人是常常講大話的
[00:03:11.000 --> 00:03:13.000]  是惡獸來的
[00:03:13.000 --> 00:03:15.000]  貪吃濫造
[00:03:15.000 --> 00:03:19.000]  保羅說這個見證是真的
[00:03:19.000 --> 00:03:21.000]  保羅說他提多一聽
[00:03:21.000 --> 00:03:23.000]  這個見證是真的
[00:03:23.000 --> 00:03:26.000]  他引一個本地的先知這樣描述
[00:03:26.000 --> 00:03:28.000]  格里特人有甚麼特徵?
[00:03:28.000 --> 00:03:29.000]  特徵就是講大話
[00:03:29.000 --> 00:03:31.000]  好像惡獸一樣
[00:03:31.000 --> 00:03:32.000]  惡獸
[00:03:32.000 --> 00:03:34.000]  獅子還是老虎呢?
[00:03:34.000 --> 00:03:36.000]  還是豺狼呢?
[00:03:36.000 --> 00:03:39.000]  這樣描述這個島裏面的一般居民
[00:03:39.000 --> 00:03:41.000]  耶穌的居民
[00:03:41.000 --> 00:03:42.000]  所以你就看到
[00:03:42.000 --> 00:03:45.000]  提多一聽在其中來做傳道服事
[00:03:45.000 --> 00:03:47.000]  相當不容易
[00:03:47.000 --> 00:03:49.000]  惡獸還要是貪吃濫造
[00:03:49.000 --> 00:03:52.000]  即是好食濫非這樣一班人
[00:03:52.000 --> 00:03:54.000]  那怎樣來傳?
[00:03:54.000 --> 00:03:56.000]  怎樣在教會裏面服事呢?
[00:03:56.000 --> 00:03:58.000]  所以就有很多的教導
