
[00:00:00.000 --> 00:00:02.000]  我們同心祈禱
[00:00:02.000 --> 00:00:06.000]  多謝天父我們再思想這個題目
[00:00:06.000 --> 00:00:11.000]  盼望一段相當重要和熟悉的經文
[00:00:11.000 --> 00:00:13.000]  26至30節
[00:00:13.000 --> 00:00:15.000]  聖靈的幫助
[00:00:15.000 --> 00:00:17.000]  聖靈讓我們認識
[00:00:17.000 --> 00:00:21.000]  我們的生命從神而來的新生命
[00:00:21.000 --> 00:00:23.000]  是如何運作
[00:00:23.000 --> 00:00:26.000]  幫助我們對聖靈的敏銳
[00:00:26.000 --> 00:00:28.000]  我們可以在生活中
[00:00:28.000 --> 00:00:30.000]  經驗到這一份
[00:00:30.000 --> 00:00:32.000]  超過了我們能夠用言語
[00:00:32.000 --> 00:00:34.000]  所來表達的
[00:00:34.000 --> 00:00:37.000]  這一份內心的嘆息
[00:00:37.000 --> 00:00:39.000]  是神所知道
[00:00:39.000 --> 00:00:42.000]  來去成就的禱告
[00:00:42.000 --> 00:00:43.000]  願主幫助
[00:00:43.000 --> 00:00:47.000]  也真的讓我們去思想天路歷程
[00:00:47.000 --> 00:00:49.000]  我們去看看
[00:00:49.000 --> 00:00:51.000]  檢視一下我們的人生
[00:00:51.000 --> 00:00:54.000]  在走在什麼軌跡上
[00:00:54.000 --> 00:00:58.000]  這樣禱告奉耶穌基督的名
[00:00:58.000 --> 00:01:00.000]  阿們
[00:01:00.000 --> 00:01:03.000]  相信第26節
[00:01:03.000 --> 00:01:07.000]  已經說了一個因為這個字眼
[00:01:07.000 --> 00:01:09.000]  在這段聖經裏面
[00:01:09.000 --> 00:01:13.000]  有強調的是聖靈的幫助
[00:01:13.000 --> 00:01:16.000]  在22、23節
[00:01:16.000 --> 00:01:19.000]  就說到原來凡是眾生
[00:01:19.000 --> 00:01:22.000]  每一個在地上受造之物
[00:01:22.000 --> 00:01:26.000]  都是嘆息勞苦的
[00:01:26.000 --> 00:01:29.000]  所以第22節就說
[00:01:29.000 --> 00:01:32.000]  我們知道一切的受造之物
[00:01:32.000 --> 00:01:35.000]  都是一同嘆息勞苦
[00:01:35.000 --> 00:01:37.000]  一直去到如今
[00:01:37.000 --> 00:01:39.000]  但是有一個盼望
[00:01:39.000 --> 00:01:41.000]  就是將來有一個永恆
[00:01:41.000 --> 00:01:43.000]  是會有一個榮耀
[00:01:43.000 --> 00:01:46.000]  23節保羅就特別強調
[00:01:46.000 --> 00:01:49.000]  就是我們信了主耶穌的基督徒
[00:01:49.000 --> 00:01:51.000]  不但如此
[00:01:51.000 --> 00:01:54.000]  我們這些有聖靈初見果子
[00:01:54.000 --> 00:01:56.000]  即屬於神的人
[00:01:56.000 --> 00:01:59.000]  也是自己心裏嘆息
[00:01:59.000 --> 00:02:02.000]  等候得著兒子的名分
[00:02:02.000 --> 00:02:06.000]  乃是我們的身體得屬
[00:02:06.000 --> 00:02:09.000]  所以已經規範了一個
[00:02:09.000 --> 00:02:12.000]  很重要的範圍
[00:02:12.000 --> 00:02:15.000]  就是第26到30節
[00:02:15.000 --> 00:02:17.000]  特別很清楚強調
[00:02:17.000 --> 00:02:19.000]  哪些人會感受到
[00:02:19.000 --> 00:02:24.000]  經驗到萬事的互相效力
[00:02:24.000 --> 00:02:26.000]  其實講得很清楚
[00:02:26.000 --> 00:02:29.000]  還要用兩節聖經29、30節
[00:02:29.000 --> 00:02:32.000]  來描繪這一類的人
[00:02:32.000 --> 00:02:34.000]  到底是什麼人呢
[00:02:34.000 --> 00:02:39.000]  就是第28節
[00:02:39.000 --> 00:02:44.000]  什麼人會經驗到互相效力呢
[00:02:44.000 --> 00:02:45.000]  28節
[00:02:45.000 --> 00:02:49.000]  我們曉得萬事都互相效力
[00:02:49.000 --> 00:02:51.000]  清楚了
[00:02:51.000 --> 00:02:54.000]  只有愛神的人
[00:02:54.000 --> 00:02:56.000]  這個範圍的人
[00:02:56.000 --> 00:03:02.000]  才可以感受到萬事萬物的互相效力
[00:03:02.000 --> 00:03:09.000]  得到當然是整個生命成長的益處
[00:03:09.000 --> 00:03:11.000]  這裡告訴我們
[00:03:11.000 --> 00:03:15.000]  然後再解釋是什麼人
[00:03:15.000 --> 00:03:20.000]  強調神的很重要的救恩作為
[00:03:20.000 --> 00:03:24.000]  就是按照著神的旨意
[00:03:24.000 --> 00:03:26.000]  來被呼召的人
[00:03:26.000 --> 00:03:28.000]  然後第29、30節
[00:03:28.000 --> 00:03:34.000]  神的愛展現在這個如知如定裏面
[00:03:34.000 --> 00:03:35.000]  29
[00:03:35.000 --> 00:03:38.000]  因為他如先所知道的人
[00:03:38.000 --> 00:03:40.000]  就是我們這些今天
[00:03:40.000 --> 00:03:42.000]  雖然這麼軟弱
[00:03:42.000 --> 00:03:43.000]  不懂祈禱
[00:03:43.000 --> 00:03:46.000]  或者不能用言語祈禱的
[00:03:46.000 --> 00:03:48.000]  可能是困難
[00:03:48.000 --> 00:03:50.000]  內心的困苦
[00:03:50.000 --> 00:03:54.000]  有逼迫而不能夠去面對
[00:03:54.000 --> 00:03:56.000]  這樣的人
[00:03:56.000 --> 00:04:00.000]  在愛神底下的困苦
[00:04:00.000 --> 00:04:03.000]  有神的聖靈
[00:04:03.000 --> 00:04:06.000]  在最深處的心靈裏面幫助
[00:04:06.000 --> 00:04:09.000]  為你向神祈禱
[00:04:09.000 --> 00:04:12.000]  所以監察萬物的神
[00:04:12.000 --> 00:04:16.000]  就能夠知道這樣的祈禱
[00:04:16.000 --> 00:04:18.000]  幫助這樣的人
[00:04:18.000 --> 00:04:20.000]  這樣很戲劇性
[00:04:20.000 --> 00:04:21.000]  怎樣發生呢
[00:04:21.000 --> 00:04:25.000]  本來就不太詳細講運作過程
[00:04:25.000 --> 00:04:31.000]  不過講了什麼是愛神的人
[00:04:31.000 --> 00:04:35.000]  什麼是在這段範圍裏面
[00:04:35.000 --> 00:04:39.000]  聖靈幫助在那個人的心靈裏面
[00:04:39.000 --> 00:04:43.000]  他就講了那個很重要的身份
[00:04:43.000 --> 00:04:45.000]  這個是神做的
[00:04:45.000 --> 00:04:47.000]  不是我們自己可以去
[00:04:47.000 --> 00:04:50.000]  用很重的價錢買到回來的
[00:04:50.000 --> 00:04:52.000]  因為他如先所知道
[00:04:52.000 --> 00:04:54.000]  即是在創世以前
[00:04:54.000 --> 00:04:56.000]  他知道他預定
[00:04:56.000 --> 00:04:58.000]  就預先定下
[00:04:58.000 --> 00:05:01.000]  定下了一個規模
[00:05:01.000 --> 00:05:03.000]  就是原來我們每一個弟兄姊妹
[00:05:03.000 --> 00:05:06.000]  不是那些特別精英的神學院
[00:05:06.000 --> 00:05:08.000]  很高分畢業的才可以
[00:05:08.000 --> 00:05:12.000]  是每一個基督徒都可以去得到
[00:05:12.000 --> 00:05:15.000]  就是每個人都定下了
[00:05:15.000 --> 00:05:19.000]  效法他的兒子的模樣
[00:05:19.000 --> 00:05:22.000]  我們一生從信耶穌開始
[00:05:22.000 --> 00:05:26.000]  我們要像耶穌
[00:05:26.000 --> 00:05:28.000]  主耶穌的
[00:05:28.000 --> 00:05:31.000]  當然不是那些耶穌轉頭髮那些
[00:05:31.000 --> 00:05:34.000]  那些是戲劇明星
[00:05:34.000 --> 00:05:38.000]  真正的主耶穌是很滄桑的
[00:05:38.000 --> 00:05:42.000]  是無階型美容的
[00:05:42.000 --> 00:05:45.000]  他是常經憂患的
[00:05:45.000 --> 00:05:48.000]  是多受痛苦的
[00:05:48.000 --> 00:05:51.000]  那我們學什麼呢?
[00:05:51.000 --> 00:05:53.000]  學他的橫欄?
[00:05:53.000 --> 00:05:55.000]  相信都不是了
