
[00:00:00.000 --> 00:00:02.800]  各位弟兄姊妹 主內平安
[00:00:02.800 --> 00:00:05.800]  在正道之先 我們同心祈禱
[00:00:05.800 --> 00:00:07.800]  親愛的救主耶穌基督
[00:00:07.800 --> 00:00:10.800]  我們很感謝祢 在疫情的裏面
[00:00:10.800 --> 00:00:14.800]  祢仍然保守我們個人在基督裏面的平安
[00:00:14.800 --> 00:00:16.800]  有時我們可以來到神祢的家裏面
[00:00:16.800 --> 00:00:20.800]  一起歌唱讚美我 救主耶穌基督的榮美
[00:00:20.800 --> 00:00:24.800]  有時我們有機會聽到神祢自己的話語
[00:00:24.800 --> 00:00:26.800]  我們為此獻上感謝
[00:00:26.800 --> 00:00:30.800]  我們也將以下一起分享神祢自己聖經裏面的話語的教導
[00:00:30.800 --> 00:00:33.800]  為時間我們恭敬 仰望 教託主
[00:00:33.800 --> 00:00:37.800]  願主祢自己的靈在我們當中啟迪我們
[00:00:37.800 --> 00:00:39.800]  賜我們屬靈的悟性
[00:00:39.800 --> 00:00:41.800]  明白神祢自己的話語
[00:00:41.800 --> 00:00:44.800]  在我們信徒的生活 在日常裏面
[00:00:44.800 --> 00:00:47.800]  是怎樣成為我們腳前的燈 路上的光
[00:00:47.800 --> 00:00:49.800]  帶領我們走每一天
[00:00:49.800 --> 00:00:51.800]  我們多謝主聽我們的祈禱
[00:00:51.800 --> 00:00:54.800]  靠耶穌基督祢得聖的名
[00:00:54.800 --> 00:00:56.800]  對了
[00:00:56.800 --> 00:01:00.800]  帖薩羅尼加
[00:01:00.800 --> 00:01:03.800]  是一個馬其頓皇后的名字
[00:01:03.800 --> 00:01:07.800]  當年大約是主持三百多年的時間
[00:01:07.800 --> 00:01:09.800]  這個馬其頓皇后
[00:01:09.800 --> 00:01:11.800]  Cassandra 她建成了
[00:01:11.800 --> 00:01:13.800]  來到這個美麗的城市
[00:01:13.800 --> 00:01:18.800]  我們看一個PARPON 好像有地圖的
[00:01:18.800 --> 00:01:20.800]  請同工
[00:01:20.800 --> 00:01:23.800]  帖薩羅尼加 大家可以看到右上角那裏
[00:01:23.800 --> 00:01:26.800]  是沿海城市 有山畔那裏就是了
[00:01:26.800 --> 00:01:29.800]  她來到這個很美麗的城市
[00:01:29.800 --> 00:01:31.800]  她就很開心
[00:01:31.800 --> 00:01:32.800]  在這裏建成
[00:01:32.800 --> 00:01:35.800]  就將她自己皇后的名字帖薩羅尼加
[00:01:35.800 --> 00:01:38.800]  為這個城市命名
[00:01:38.800 --> 00:01:42.800]  而帖薩羅尼加本身都是出名門的
[00:01:42.800 --> 00:01:44.800]  她是亞歷山大大帝
[00:01:44.800 --> 00:01:47.800]  同父異母的妹妹
[00:01:47.800 --> 00:01:50.800]  所以帖薩羅尼加和舊約裏面的皇后
[00:01:50.800 --> 00:01:52.800]  以詩帖一樣
[00:01:52.800 --> 00:01:57.800]  她們的名字都成為聖經書其中一卷書卷的名字
[00:01:57.800 --> 00:02:00.800]  今日和大家分享的經文
[00:02:00.800 --> 00:02:03.800]  是帖薩羅尼加前書的第一章
[00:02:03.800 --> 00:02:06.800]  我將會看看這個美麗的城市
[00:02:06.800 --> 00:02:09.800]  在昔日她怎樣回應耶穌基督的福音
[00:02:09.800 --> 00:02:11.800]  並且當中的回應
[00:02:11.800 --> 00:02:17.800]  又怎樣激勵我們持守日常傳福音的熱情
[00:02:17.800 --> 00:02:20.800]  首先我們一開始就看到
[00:02:20.800 --> 00:02:22.800]  保羅西拉提摩泰
[00:02:22.800 --> 00:02:25.800]  寫信給帖薩羅尼加
[00:02:25.800 --> 00:02:28.800]  在附身我主耶穌基督的教會
[00:02:28.800 --> 00:02:33.800]  願因平安歸於你們
[00:02:33.800 --> 00:02:36.800]  這句書上開首的文安語
[00:02:36.800 --> 00:02:40.800]  驟眼看來就好像書上一般的格式
[00:02:40.800 --> 00:02:45.800]  對收信的人是一個很禮貌的稱呼和文安
[00:02:45.800 --> 00:02:48.800]  當我們讀保羅書信的時候
[00:02:48.800 --> 00:02:51.800]  我們知道保羅寫每一封信
[00:02:51.800 --> 00:02:54.800]  都是針對當時教會的處境
[00:02:54.800 --> 00:02:57.800]  是說和教會說話
[00:02:57.800 --> 00:03:01.800]  或者是怨念、篤責和教導
[00:03:01.800 --> 00:03:05.800]  作為新約教會的託方者和目者
[00:03:05.800 --> 00:03:08.800]  保羅自己雖然在最艱難的時候
[00:03:08.800 --> 00:03:11.800]  就是在他坐牢的時候
[00:03:11.800 --> 00:03:14.800]  他仍然寫了四封監獄書信
[00:03:14.800 --> 00:03:20.800]  就是以弗所書、肥勒比書、哥羅西書和肥里門書
[00:03:20.800 --> 00:03:24.800]  保羅寫給教會的十三封書信裏面
[00:03:24.800 --> 00:03:27.800]  都是按照當時每一間教會
[00:03:27.800 --> 00:03:31.800]  在希羅文化和政治的氣氛下
[00:03:31.800 --> 00:03:34.800]  他們面對信仰的挑戰而寫的
[00:03:34.800 --> 00:03:37.800]  帖薩羅尼加教會
[00:03:37.800 --> 00:03:42.800]  是保羅在第二次宣教旅程的時候建立的
[00:03:42.800 --> 00:03:48.800]  保羅和西拉在肥勒比監獄被釋放出來的時候
[00:03:48.800 --> 00:03:52.800]  他們一路走到帖薩羅尼加這麼漂亮的城市
[00:03:52.800 --> 00:03:58.800]  當時帖薩羅尼加是一個商業和政治上戰略性的城市
[00:03:58.800 --> 00:04:01.800]  當保羅進了城之後
[00:04:01.800 --> 00:04:05.800]  他就照常去到猶太人的會堂講道
[00:04:05.800 --> 00:04:08.800]  在那裏連續講了三個星期
[00:04:08.800 --> 00:04:13.800]  那裏的人對耶穌基督的福音都很有正面的回應
[00:04:13.800 --> 00:04:16.800]  不單止當中有猶太人信了耶穌
[00:04:16.800 --> 00:04:20.800]  也有很多希臘的拜偶像的異教徒
[00:04:20.800 --> 00:04:25.800]  和城裏尊貴的婦女都決志信主
[00:04:25.800 --> 00:04:30.800]  按照《使徒行傳》第十七章的記載
[00:04:30.800 --> 00:04:34.800]  保羅因為在帖薩羅尼加傳福音的服事
[00:04:34.800 --> 00:04:36.800]  有很好的果效
[00:04:36.800 --> 00:04:40.800]  他們很快就受到迫不及待和誣告
[00:04:40.800 --> 00:04:42.800]  按照學者的推論
[00:04:42.800 --> 00:04:48.800]  他們大約在帖薩羅尼加城逗留三個月左右的時間
[00:04:48.800 --> 00:04:50.800]  就沒有辦法了
[00:04:50.800 --> 00:04:52.800]  被迫要離開
[00:04:52.800 --> 00:04:55.800]  由於未能在那裏停留一個較長的日子
[00:04:55.800 --> 00:04:59.800]  對教會作出一個牧養、餵養和教導
[00:04:59.800 --> 00:05:02.800]  所以他就寫了帖薩羅尼加書信
[00:05:02.800 --> 00:05:04.800]  勸勉他們提醒他們
[00:05:04.800 --> 00:05:10.800]  要回想他和西拉和信徒來到當中的時候
[00:05:10.800 --> 00:05:12.800]  福音來到這個城市裏面
[00:05:12.800 --> 00:05:14.800]  是如何教導他們的
[00:05:14.800 --> 00:05:17.800]  以及他的行事為人的榜樣
[00:05:17.800 --> 00:05:22.800]  使徒和信徒受迫不及待、受歧視
[00:05:22.800 --> 00:05:25.800]  教會的領袖被迫離開教會
[00:05:25.800 --> 00:05:29.800]  這是新約時期教會發展的常態
[00:05:29.800 --> 00:05:32.800]  按照《使徒行傳》的記載
[00:05:32.800 --> 00:05:36.800]  耶穌基督的福音隨著使徒和信徒的腳踵
[00:05:36.800 --> 00:05:38.800]  隨走隨存
[00:05:38.800 --> 00:05:39.800]  福音就是這樣
[00:05:39.800 --> 00:05:42.800]  在受迫不及待的常態下
[00:05:42.800 --> 00:05:47.800]  由耶路撒冷傳到小亞細亞、希臘和羅馬帝國
[00:05:47.800 --> 00:05:52.800]  使徒和信徒就在人們看為很困苦的困境裏面
[00:05:52.800 --> 00:05:55.800]  實踐了耶穌基督的大使命
[00:05:55.800 --> 00:05:58.800]  就是「去使萬民作我的門徒」
[00:05:58.800 --> 00:06:05.800]  這也是福音在常態下進入洛帖撒羅尼加城
[00:06:05.800 --> 00:06:11.800]  在耶穌基督裏面初生的屬靈的孩子
[00:06:11.800 --> 00:06:16.800]  隨著保羅、西拉和信徒領袖被迫離開之後
[00:06:16.800 --> 00:06:18.800]  整個教會的屬靈的孩子
[00:06:18.800 --> 00:06:21.800]  頓時之間立即變成屬靈的孤兒
[00:06:21.800 --> 00:06:23.800]  我們可以想像得到
[00:06:23.800 --> 00:06:26.800]  屬靈的父親保羅寫信
[00:06:26.800 --> 00:06:30.800]  當我們聽到這個書信在會眾當中讀出
[00:06:30.800 --> 00:06:33.800]  就是「保羅、西拉、提摩泰
