
[00:00:00.000 --> 00:00:02.000]  請姐妹平安
[00:00:02.000 --> 00:00:05.440]  今日會和大家看的經文
[00:00:05.440 --> 00:00:09.240]  除了有剛才由主席所讀出的段落之外
[00:00:09.240 --> 00:00:11.760]  亦會看它的上文
[00:00:11.760 --> 00:00:16.360]  即是第四章一至三十八節
[00:00:16.360 --> 00:00:22.520]  一段是關於撒瑪利亞婦人與耶穌對談的經文
[00:00:22.520 --> 00:00:26.040]  我會帶大家先看一幅更大的圖畫
[00:00:26.040 --> 00:00:29.560]  然後才進入剛才主席讀的經文
[00:00:29.560 --> 00:00:32.760]  一段關於食物和裝甲的經文
[00:00:32.760 --> 00:00:36.160]  讓我們再次做一個祈禱
[00:00:36.160 --> 00:00:39.600]  親愛的天父 求你幫助孩子
[00:00:39.600 --> 00:00:41.760]  讓孩子能夠講得明白
[00:00:41.760 --> 00:00:45.280]  又求主幫助弟子們在家中的時候
[00:00:45.280 --> 00:00:51.120]  能夠專心 用心在你的崇拜當中
[00:00:51.120 --> 00:00:53.560]  我們這樣禱告 奉靠主耶穌基督的聖名
[00:00:53.560 --> 00:00:55.560]  阿們
[00:00:55.560 --> 00:00:59.000]  按照《約翰福音》第四章的記載
[00:00:59.000 --> 00:01:03.320]  當時的耶穌預備離開南部的猶太
[00:01:03.320 --> 00:01:06.320]  回到北部的加利利
[00:01:06.320 --> 00:01:10.440]  途中選擇經過撒瑪利亞人的地區
[00:01:10.440 --> 00:01:15.080]  聖經在第四節形容耶穌是必須經過
[00:01:15.080 --> 00:01:18.480]  必須 必須經過撒瑪利亞
[00:01:18.480 --> 00:01:20.480]  是專門經過的
[00:01:20.480 --> 00:01:21.640]  為甚麼呢?
[00:01:21.640 --> 00:01:23.440]  我們首先要知道
[00:01:23.440 --> 00:01:25.440]  原來耶穌回到加利利
[00:01:25.440 --> 00:01:28.480]  其實有三條路可以讓祂選擇
[00:01:28.480 --> 00:01:31.480]  一條是經過撒瑪利亞
[00:01:31.480 --> 00:01:34.760]  而另外兩條就是繞過它
[00:01:34.760 --> 00:01:37.360]  而猶太人和撒瑪利亞人之間
[00:01:37.360 --> 00:01:39.080]  其實是世仇
[00:01:39.080 --> 00:01:41.080]  所以如非必要
[00:01:41.080 --> 00:01:43.280]  其實是會繞道而行
[00:01:43.280 --> 00:01:45.760]  情況就好像你有個鄰居
[00:01:45.760 --> 00:01:48.160]  每晚都很吵
[00:01:48.160 --> 00:01:50.960]  又經常喜歡轉這裡轉那裡
[00:01:50.960 --> 00:01:52.960]  做得怎麼也做不完
[00:01:52.960 --> 00:01:54.360]  你去跟他談
[00:01:54.360 --> 00:01:55.640]  談不夠兩句
[00:01:55.640 --> 00:01:57.880]  就被他反過來
[00:01:57.880 --> 00:02:00.680]  於是你出入門口
[00:02:00.680 --> 00:02:02.680]  也不會經過他的門口
[00:02:02.680 --> 00:02:04.560]  除非一樣就是
[00:02:04.560 --> 00:02:06.560]  你趕時間
[00:02:06.560 --> 00:02:09.360]  正如從猶太地區去加利利
[00:02:09.360 --> 00:02:13.360]  最短的路線其實就是經過撒瑪利亞
[00:02:13.360 --> 00:02:16.360]  所以耶穌選擇經過撒瑪利亞
