
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹平安
[00:00:02.000 --> 00:00:07.000]  我相信在疫情都嚴重的時候
[00:00:07.000 --> 00:00:09.000]  願上帝保守我們
[00:00:09.000 --> 00:00:12.000]  讓我們不單出入都有平安
[00:00:12.000 --> 00:00:16.000]  讓我們在家居裡都有上帝自己所賜的平安
[00:00:16.000 --> 00:00:18.000]  我相信大家都很熟悉
[00:00:18.000 --> 00:00:22.000]  在聖經裡有一個耶穌基督說的比喻
[00:00:22.000 --> 00:00:25.000]  是那個芥菜種的比喻
[00:00:25.000 --> 00:00:27.000]  經文就告訴我們
[00:00:27.000 --> 00:00:30.000]  這個芥菜種是世界上最小的一粒種子
[00:00:30.000 --> 00:00:33.000]  但是當它種在地圖裡
[00:00:33.000 --> 00:00:36.000]  慢慢地長大
[00:00:36.000 --> 00:00:38.000]  慢慢地結出果實
[00:00:38.000 --> 00:00:41.000]  慢慢地長成一棵很巨大的樹
[00:00:41.000 --> 00:00:44.000]  我們很難見到一個芥菜樹
[00:00:44.000 --> 00:00:48.000]  但是那段經文裡說的是什麼呢
[00:00:48.000 --> 00:00:51.000]  那個最小的芥菜種子
[00:00:51.000 --> 00:00:53.000]  很不顯眼的芥菜種子
[00:00:53.000 --> 00:00:56.000]  別人看不起這麼小的種子
[00:00:56.000 --> 00:00:59.000]  竟然可以長成巨大的一棵
[00:00:59.000 --> 00:01:05.000]  可以讓天下的飛鳥縮在其中的一棵這樣的樹
[00:01:05.000 --> 00:01:09.000]  我相信所有去讀耶穌基督的比喻的
[00:01:09.000 --> 00:01:12.000]  一些學者專家都會告訴我們
[00:01:12.000 --> 00:01:15.000]  那個就是要講到上帝自己的角度
[00:01:15.000 --> 00:01:17.000]  是最不顯眼的
[00:01:17.000 --> 00:01:19.000]  最細微的
[00:01:19.000 --> 00:01:20.000]  人看不起的
[00:01:20.000 --> 00:01:23.000]  個個都認為它是微不足道的
[00:01:23.000 --> 00:01:25.000]  一個小小的芥菜種
[00:01:25.000 --> 00:01:31.000]  但是它可以慢慢地成長成為一棵巨大的樹
[00:01:31.000 --> 00:01:34.000]  我們今天所讀的這段聖經
[00:01:34.000 --> 00:01:37.000]  是記載耶穌基督去到他的家鄉
[00:01:37.000 --> 00:01:41.000]  拿撒勒入會堂裡讀聖經
[00:01:41.000 --> 00:01:43.000]  講解聖經的段落
[00:01:43.000 --> 00:01:46.000]  如果你將芥菜種的那個比喻
[00:01:46.000 --> 00:01:49.000]  放在這段故事的背景後面的話
[00:01:49.000 --> 00:01:52.000]  你會發覺到耶穌出來的時候
[00:01:52.000 --> 00:01:55.000]  進到自己的家鄉
[00:01:55.000 --> 00:01:58.000]  會被人說
[00:01:58.000 --> 00:02:01.000]  在自己家鄉出的才知道
[00:02:01.000 --> 00:02:04.000]  很少是受人尊重的
[00:02:04.000 --> 00:02:05.000]  用我們現今的話來說
[00:02:05.000 --> 00:02:08.000]  就是本地薑不辣
[00:02:08.000 --> 00:02:10.000]  但是當我們讀這段聖經的時候
[00:02:10.000 --> 00:02:12.000]  它提供了我們很多的
[00:02:12.000 --> 00:02:14.000]  很深的一些意思
[00:02:14.000 --> 00:02:15.000]  讓我們能夠思想
[00:02:15.000 --> 00:02:17.000]  讓我們能夠明白
[00:02:17.000 --> 00:02:20.000]  特別是在香港現在疫情這麼厲害的時候
[00:02:20.000 --> 00:02:22.000]  我們的生活作息思維
[00:02:22.000 --> 00:02:26.000]  細微的習慣都被改變
[00:02:26.000 --> 00:02:27.000]  在這些改變中間
[00:02:27.000 --> 00:02:29.000]  很多時候我們會覺得很無奈
[00:02:29.000 --> 00:02:30.000]  我們不知道上帝
[00:02:30.000 --> 00:02:33.000]  祂的心意是什麼呢?
[00:02:33.000 --> 00:02:35.000]  如果祂給我們的教會
[00:02:35.000 --> 00:02:36.000]  給我們所有的基督徒
[00:02:36.000 --> 00:02:39.000]  所有的信徒都平平安安地
[00:02:39.000 --> 00:02:40.000]  可以出入自由地
[00:02:40.000 --> 00:02:42.000]  去到不同的地方
[00:02:42.000 --> 00:02:43.000]  去探病就探病
[00:02:43.000 --> 00:02:44.000]  去到人多的地方
[00:02:44.000 --> 00:02:46.000]  喝茶就喝茶
[00:02:46.000 --> 00:02:48.000]  可以開派對就開派對
[00:02:48.000 --> 00:02:50.000]  我們可以傳揚自己的福音
[00:02:50.000 --> 00:02:51.000]  不是很好嗎?
[00:02:51.000 --> 00:02:52.000]  但是為什麼我們要
[00:02:52.000 --> 00:02:54.000]  屈在自己的家裡
[00:02:54.000 --> 00:02:56.000]  人多的地方又不敢去
[00:02:56.000 --> 00:02:58.000]  去的時候又要戴著口罩
[00:02:58.000 --> 00:03:00.000]  說話又不方便
[00:03:00.000 --> 00:03:02.000]  上帝啊上帝啊上帝啊
[00:03:02.000 --> 00:03:03.000]  我知道在教會裡面
[00:03:03.000 --> 00:03:04.000]  有很多的弟兄姊妹
[00:03:04.000 --> 00:03:06.000]  存著這樣的心
[00:03:06.000 --> 00:03:08.000]  這樣的想法
[00:03:08.000 --> 00:03:11.000]  但是我們深深的知道
[00:03:11.000 --> 00:03:13.000]  如果我們相信我們的上帝
[00:03:13.000 --> 00:03:14.000]  相信上帝自己的話
[00:03:14.000 --> 00:03:16.000]  我們的生命作息
[00:03:16.000 --> 00:03:18.000]  全流都在乎祂
[00:03:18.000 --> 00:03:20.000]  如果是這樣的話
[00:03:20.000 --> 00:03:22.000]  我們的生命在上帝自己的手中
[00:03:22.000 --> 00:03:24.000]  我們的生活作息
[00:03:24.000 --> 00:03:26.000]  都在上帝自己的手中
[00:03:26.000 --> 00:03:28.000]  祂一定有祂自己的心意
[00:03:28.000 --> 00:03:30.000]  我們就算現在不明白
[00:03:30.000 --> 00:03:32.000]  為什麼這麼小的
[00:03:32.000 --> 00:03:34.000]  芥菜種的種子
[00:03:34.000 --> 00:03:36.000]  可以變成這麼大的樹
[00:03:36.000 --> 00:03:38.000]  主耶穌基督
[00:03:38.000 --> 00:03:40.000]  用一個這樣的故事
[00:03:40.000 --> 00:03:42.000]  來形容祂自己的生命
[00:03:42.000 --> 00:03:44.000]  來形容天國的成長
[00:03:44.000 --> 00:03:46.000]  我相信在今天的時間裡面
[00:03:46.000 --> 00:03:48.000]  都幫助我們今天的弟兄姊妹
[00:03:48.000 --> 00:03:50.000]  在我們諸多受限制的時候
[00:03:50.000 --> 00:03:52.000]  仍然能夠有盼望
[00:03:52.000 --> 00:03:54.000]  有希望
[00:03:54.000 --> 00:03:56.000]  看到上帝在我們生命裡面
[00:03:56.000 --> 00:03:58.000]  所做的工作
[00:03:58.000 --> 00:04:00.000]  在《路教福音》第四章裡面
[00:04:00.000 --> 00:04:02.000]  有很多的經文
[00:04:02.000 --> 00:04:04.000]  或者有很多的經節
[00:04:04.000 --> 00:04:06.000]  是我們很多時候
[00:04:06.000 --> 00:04:08.000]  讀經的時候或者我們查經的時候
[00:04:08.000 --> 00:04:10.000]  忽略了我們沒有留意的
[00:04:10.000 --> 00:04:12.000]  但是我們將這些經文
[00:04:12.000 --> 00:04:14.000]  讀的時候你會發覺到
[00:04:14.000 --> 00:04:16.000]  祂給我們今天的信徒
[00:04:16.000 --> 00:04:18.000]  提了一個非常美好的信息
[00:04:18.000 --> 00:04:20.000]  我們今天的經文
[00:04:20.000 --> 00:04:22.000]  是從16節開始讀
[00:04:22.000 --> 00:04:24.000]  16節說耶穌來到拿撒勒
[00:04:24.000 --> 00:04:26.000]  祂自己家鄉的地方
[00:04:26.000 --> 00:04:28.000]  但是前面那裡有給了一個背景給我們
[00:04:28.000 --> 00:04:32.000]  是第十四節那一句
[00:04:32.000 --> 00:04:36.000]  耶穌滿有聖靈的能力
[00:04:36.000 --> 00:04:38.000]  返到加里尼
[00:04:38.000 --> 00:04:40.000]  當我們想到這個的時候
[00:04:40.000 --> 00:04:42.000]  耶穌滿有聖靈的能力
[00:04:42.000 --> 00:04:44.000]  返到加里尼
[00:04:44.000 --> 00:04:46.000]  祂從哪裡回來呢?
[00:04:46.000 --> 00:04:48.000]  我們有一個推想去看
[00:04:48.000 --> 00:04:50.000]  然後推想那一句是
[00:04:50.000 --> 00:04:52.000]  四章第一節那一句
[00:04:52.000 --> 00:04:54.000]  耶穌滿有聖靈的能力
[00:04:54.000 --> 00:04:56.000]  因為祂將祂帶入了曠野
[00:04:56.000 --> 00:04:58.000]  接受魔鬼的施打
[00:04:58.000 --> 00:05:02.000]  當四章第十四節那一句
[00:05:02.000 --> 00:05:04.000]  耶穌滿有能力
[00:05:04.000 --> 00:05:06.000]  返到加里尼
[00:05:06.000 --> 00:05:08.000]  為什麼呢?因為四章第一節告訴我們
[00:05:08.000 --> 00:05:10.000]  聖靈引導祂進入曠野
[00:05:10.000 --> 00:05:12.000]  接受魔鬼的施打
[00:05:12.000 --> 00:05:14.000]  祂勝過魔鬼所有的施打
[00:05:14.000 --> 00:05:16.000]  帶有聖靈的能力
[00:05:16.000 --> 00:05:18.000]  返到加里尼
[00:05:18.000 --> 00:05:20.000]  但是如果我們再推前再看的時候
[00:05:20.000 --> 00:05:22.000]  我們發覺在三章第二十二節
[00:05:22.000 --> 00:05:24.000]  當耶穌基督接受
[00:05:24.000 --> 00:05:26.000]  施洗了祂的洗禮的時候
[00:05:26.000 --> 00:05:28.000]  天上跌開
[00:05:28.000 --> 00:05:30.000]  有聲音說
[00:05:30.000 --> 00:05:32.000]  這是我的愛子
