
[00:00:00.000 --> 00:00:02.000]  各位姐妹早安
[00:00:02.000 --> 00:00:05.000]  我們一起有祈禱
[00:00:05.000 --> 00:00:07.000]  親愛的主
[00:00:07.000 --> 00:00:13.000]  再一次我們等候和說的事立在你的面前
[00:00:13.000 --> 00:00:19.000]  盼望這一段聖經成為我們彼此的眷戀提醒
[00:00:19.000 --> 00:00:22.000]  找到其中寶貴的地方
[00:00:22.000 --> 00:00:27.000]  以致我們可以來到去經歷耶穌基督與我們同在
[00:00:27.000 --> 00:00:31.000]  帶來的生命的改變
[00:00:31.000 --> 00:00:33.000]  生活的力量
[00:00:33.000 --> 00:00:38.000]  我們這樣仰望禱告奉耶穌基督的名
[00:00:38.000 --> 00:00:39.000]  阿門
[00:00:39.000 --> 00:00:44.000]  很感謝主聽到有兩對夫婦今天在我們中間
[00:00:44.000 --> 00:00:46.000]  來到去第一次聚會
[00:00:46.000 --> 00:00:50.000]  很盼望這個地方是能夠讓你遇見神
[00:00:50.000 --> 00:00:54.000]  得到神各樣的豐厚的恩典
[00:00:54.000 --> 00:00:57.000]  當然也有很多我們已經在這裡聚會的
[00:00:57.000 --> 00:01:02.000]  這一段聖經其實不只是馬太福音這一段
[00:01:02.000 --> 00:01:05.000]  說到一個總結
[00:01:05.000 --> 00:01:11.000]  因為九章的35節一開始就已經告訴我們
[00:01:11.000 --> 00:01:13.000]  有一個總結的句
[00:01:13.000 --> 00:01:15.000]  其實四章已經有了
[00:01:15.000 --> 00:01:18.000]  去到第28章又有
[00:01:18.000 --> 00:01:20.000]  九章35節就說
[00:01:20.000 --> 00:01:24.000]  耶穌是走遍各城各鄉
[00:01:24.000 --> 00:01:27.000]  在不同的會堂裡面教導人
[00:01:27.000 --> 00:01:30.000]  宣講的是天國的福音
[00:01:30.000 --> 00:01:33.000]  關乎到永恆
[00:01:33.000 --> 00:01:35.000]  關乎到神的國度
[00:01:35.000 --> 00:01:38.000]  即是說關乎到你的終極
[00:01:38.000 --> 00:01:39.000]  你的人生
[00:01:39.000 --> 00:01:41.000]  你的去哪裡
[00:01:41.000 --> 00:01:43.000]  那個就是天國的福音
[00:01:43.000 --> 00:01:46.000]  不只是生活上
[00:01:46.000 --> 00:01:48.000]  你的物質
[00:01:48.000 --> 00:01:49.000]  工作
[00:01:49.000 --> 00:01:50.000]  家庭
[00:01:50.000 --> 00:01:52.000]  或者你個人健康
[00:01:52.000 --> 00:01:53.000]  這麼簡單
[00:01:53.000 --> 00:01:55.000]  那些有涵蓋的
[00:01:55.000 --> 00:01:57.000]  因為耶穌是醫治疾病
[00:01:57.000 --> 00:01:59.000]  然後告訴我們
[00:01:59.000 --> 00:02:01.000]  第36節
[00:02:01.000 --> 00:02:05.000]  他說他看見一大群的人
[00:02:05.000 --> 00:02:07.000]  就憐憫他們
[00:02:07.000 --> 00:02:09.000]  為什麼要憐憫
[00:02:09.000 --> 00:02:11.000]  有什麼需要你憐憫
[00:02:11.000 --> 00:02:13.000]  這裡如果你看回上文
[00:02:13.000 --> 00:02:15.000]  我們剛才沒有讀的聖經
[00:02:15.000 --> 00:02:17.000]  一連串的人
[00:02:17.000 --> 00:02:20.000]  有差不多很多很多人
[00:02:20.000 --> 00:02:23.000]  來尋求耶穌的幫助
[00:02:23.000 --> 00:02:25.000]  由第八章開始
[00:02:25.000 --> 00:02:29.000]  一直到九章的三十四節
[00:02:29.000 --> 00:02:31.000]  我稍為數過
[00:02:31.000 --> 00:02:34.000]  有三十多人
[00:02:34.000 --> 00:02:37.000]  各種不同的疾病
[00:02:37.000 --> 00:02:39.000]  有些是鬼父
[00:02:39.000 --> 00:02:41.000]  去到耶穌那裡
[00:02:41.000 --> 00:02:43.000]  不同的信心
[00:02:43.000 --> 00:02:45.000]  不同的情況
[00:02:45.000 --> 00:02:46.000]  有男有女
[00:02:46.000 --> 00:02:48.000]  有貴族
[00:02:48.000 --> 00:02:50.000]  有一些白夫長
[00:02:50.000 --> 00:02:52.000]  有些平民百姓
[00:02:52.000 --> 00:02:54.000]  有些是被人厭棄的
[00:02:54.000 --> 00:02:57.000]  例如有一個叫十二年的血流的婦人
[00:02:57.000 --> 00:03:00.000]  即是婦科病患了十二年
[00:03:00.000 --> 00:03:02.000]  一直都不好
[00:03:02.000 --> 00:03:05.000]  去到人群當中
[00:03:05.000 --> 00:03:06.000]  是要告訴別人
[00:03:06.000 --> 00:03:07.000]  我是不潔的
[00:03:07.000 --> 00:03:08.000]  不要靠近我
[00:03:08.000 --> 00:03:09.000]  我是不潔的
[00:03:09.000 --> 00:03:12.000]  這樣的一種狀態
[00:03:12.000 --> 00:03:15.000]  社交的距離完全失去了
[00:03:15.000 --> 00:03:18.000]  一個這樣的情況
[00:03:18.000 --> 00:03:19.000]  一摸到耶穌
[00:03:19.000 --> 00:03:21.000]  立即得到醫治
[00:03:21.000 --> 00:03:23.000]  這裡不斷說
[00:03:23.000 --> 00:03:26.000]  在一個大的群體裡
[00:03:26.000 --> 00:03:29.000]  逐個人得到主耶穌的醫治
[00:03:29.000 --> 00:03:31.000]  所以這裡有一個總結句
[00:03:31.000 --> 00:03:34.000]  都可以說是相當重要
[00:03:34.000 --> 00:03:36.000]  帶出好幾點
[00:03:36.000 --> 00:03:40.000]  今天和大家一起來探討一下
[00:03:40.000 --> 00:03:41.000]  去思想一下
[00:03:41.000 --> 00:03:43.000]  我們的生命
[00:03:43.000 --> 00:03:46.000]  如何去讓主耶穌
[00:03:46.000 --> 00:03:48.000]  來使用
[00:03:48.000 --> 00:03:50.000]  三十六節就是一大群人
[00:03:50.000 --> 00:03:52.000]  他見到之後
[00:03:52.000 --> 00:03:54.000]  正如我剛才上文所說
[00:03:54.000 --> 00:03:56.000]  就憐憫他們
[00:03:56.000 --> 00:03:59.000]  因為看到的是他們不是肉身
[00:03:59.000 --> 00:04:01.000]  不是疾病這麼簡單
[00:04:01.000 --> 00:04:04.000]  看到的是他們困苦無助
[00:04:04.000 --> 00:04:07.000]  心靈裡的困苦
[00:04:07.000 --> 00:04:11.000]  是比起肉身更加難發現的
[00:04:11.000 --> 00:04:14.000]  有苦有時自己知道
[00:04:14.000 --> 00:04:17.000]  家家有本難唸的經
[00:04:17.000 --> 00:04:20.000]  很難告訴別人
[00:04:20.000 --> 00:04:25.000]  也不可以從表面的身光頸靚
[00:04:25.000 --> 00:04:26.000]  事事正正
[00:04:26.000 --> 00:04:28.000]  特別來到禮拜堂
[00:04:28.000 --> 00:04:30.000]  更加要很開心的樣子
[00:04:30.000 --> 00:04:32.000]  但裡面有很多苦水
[00:04:32.000 --> 00:04:35.000]  未必看到的
[00:04:35.000 --> 00:04:37.000]  因為耶穌就看到了
