
[00:00:00.000 --> 00:00:02.000]  我們一起祈禱
[00:00:02.000 --> 00:00:09.600]  多謝主再一次我們可以來去研讀關於約翰福音的教訓
[00:00:09.600 --> 00:00:14.800]  特別是主耶穌在聖殿和當時的群眾
[00:00:14.800 --> 00:00:17.200]  當時的宗教領袖
[00:00:17.200 --> 00:00:22.000]  來去講論你自己就是生命之道
[00:00:22.000 --> 00:00:24.000]  你就是活水
[00:00:24.000 --> 00:00:28.000]  你就是可以賜下聖靈永生
[00:00:28.000 --> 00:00:33.000]  來讓百姓特別是猶太人神的選民
[00:00:33.000 --> 00:00:37.000]  可以得著與神和好的關係
[00:00:37.000 --> 00:00:42.000]  我們很盼望這些是二千年前的作品
[00:00:42.000 --> 00:00:46.000]  讓我們雖然有很多背景時代的轉變
[00:00:46.000 --> 00:00:50.000]  但是神的道是歷久不衰
[00:00:50.000 --> 00:00:52.000]  是生命的道
[00:00:52.000 --> 00:00:57.000]  讓我們能夠掌握裡面的特別是很重要的教訓
[00:00:57.000 --> 00:01:02.000]  使我們對神的真理教義有明白有掌握
[00:01:02.000 --> 00:01:09.000]  帶領我們在今天晚上和我們在往後對主有更深的認識
[00:01:09.000 --> 00:01:13.000]  我們這樣仰望禱告奉耶穌基督的名
[00:01:13.000 --> 00:01:15.000]  阿們
[00:01:15.000 --> 00:01:21.000]  再提一提就是如果你想回來崇拜或者是回來查經班
[00:01:21.000 --> 00:01:23.000]  是可以來實體的
[00:01:23.000 --> 00:01:26.000]  當然查經班大家可能已經習慣了
[00:01:26.000 --> 00:01:29.000]  在家裡甚至更方便
[00:01:29.000 --> 00:01:31.000]  你可以打開聖經
[00:01:31.000 --> 00:01:32.000]  你可以做筆記
[00:01:32.000 --> 00:01:36.000]  按大家的情況來考慮
[00:01:36.000 --> 00:01:40.000]  上一個星期我們就說到第二個段落
[00:01:40.000 --> 00:01:43.000]  分了兩個段落
[00:01:43.000 --> 00:01:48.000]  其實就是第一天的駐彭節和第八天的駐彭節
[00:01:48.000 --> 00:01:50.000]  兩篇的信息
[00:01:50.000 --> 00:01:52.000]  同一班人
[00:01:52.000 --> 00:01:54.000]  對不起,未必是同一班
[00:01:54.000 --> 00:01:56.000]  那裡來講論
[00:01:56.000 --> 00:01:58.000]  現在第二個段落
[00:01:58.000 --> 00:01:59.000]  耶穌就在這裡
[00:01:59.000 --> 00:02:01.000]  我再讀回這段經文
[00:02:01.000 --> 00:02:04.000]  讓大家能夠掌握得更加深
[00:02:04.000 --> 00:02:06.000]  第37節
[00:02:06.000 --> 00:02:10.000]  節期的末日就是最大之日
[00:02:10.000 --> 00:02:12.000]  耶穌站著高聲說
[00:02:12.000 --> 00:02:16.000]  人若學了,可以到我這裡來學
[00:02:16.000 --> 00:02:19.000]  信我的人,就如經上所說
[00:02:19.000 --> 00:02:23.000]  從他腹中要流出活水的江河來
[00:02:23.000 --> 00:02:26.000]  未必真的有一句這樣的經文
[00:02:26.000 --> 00:02:31.000]  而是主耶穌將一些舊約提到應許的活水
[00:02:31.000 --> 00:02:34.000]  提到一個生命的擁日
[00:02:34.000 --> 00:02:36.000]  這樣來濃縮了
[00:02:36.000 --> 00:02:38.000]  可能是好幾段的聖經
[00:02:38.000 --> 00:02:40.000]  有解經家他們可能找到的
[00:02:40.000 --> 00:02:44.000]  例如尼欽米記第八章明顯有一段
[00:02:44.000 --> 00:02:46.000]  上個星期我們最後的時候引述過
[00:02:46.000 --> 00:02:50.000]  這個《以暢亞書》第58章
[00:02:50.000 --> 00:02:53.000]  提到一個僥倖的原子
[00:02:53.000 --> 00:02:55.000]  即是淋滿水
[00:02:55.000 --> 00:02:59.000]  很滋潤的花園
[00:02:59.000 --> 00:03:01.000]  即是剛剛淋完水
[00:03:01.000 --> 00:03:03.000]  很茂盛的
[00:03:03.000 --> 00:03:06.000]  必象僥倖的原子
[00:03:06.000 --> 00:03:09.000]  又象永留不絕的泉源
[00:03:09.000 --> 00:03:11.000]  《以暢亞書》第58章
[00:03:11.000 --> 00:03:14.000]  應該是第11節的那段經文
[00:03:14.000 --> 00:03:17.000]  這裡是第39節
[00:03:17.000 --> 00:03:23.000]  耶穌說:是指著信他之人要受聖靈說的
[00:03:23.000 --> 00:03:25.000]  很清楚的約翰
[00:03:25.000 --> 00:03:33.000]  是他現在回憶耶穌曾經當年在《著彭節》的講論
[00:03:33.000 --> 00:03:36.000]  現在寫書的時候
[00:03:36.000 --> 00:03:41.000]  仕途約翰很清楚是什麼意思
[00:03:41.000 --> 00:03:43.000]  什麼叫做「擁日的活水江河」呢?
[00:03:43.000 --> 00:03:45.000]  由我們的福中
[00:03:45.000 --> 00:03:47.000]  當然福不是那個禱福
[00:03:47.000 --> 00:03:49.000]  而是生命
[00:03:49.000 --> 00:03:52.000]  由內心裡面來擁日
[00:03:52.000 --> 00:03:54.000]  是聖靈
[00:03:54.000 --> 00:03:57.000]  作者要再加一個注釋
[00:03:57.000 --> 00:03:59.000]  他說:那個時候
[00:03:59.000 --> 00:04:01.000]  耶穌說這番話的時候
[00:04:01.000 --> 00:04:03.000]  還沒有賜下聖靈
[00:04:03.000 --> 00:04:06.000]  因為耶穌尚未得著榮耀
[00:04:06.000 --> 00:04:08.000]  這個我們已經一而再說
[00:04:08.000 --> 00:04:11.000]  是約翰福音一個很重要的主題
[00:04:11.000 --> 00:04:14.000]  就是耶穌要在十字架
[00:04:14.000 --> 00:04:16.000]  最後的逾越節
[00:04:16.000 --> 00:04:19.000]  他就是受苦的羔羊
[00:04:19.000 --> 00:04:22.000]  那個時候他被人釘十字架
[00:04:22.000 --> 00:04:26.000]  就是神在他身上得榮耀的時候
[00:04:26.000 --> 00:04:31.000]  又是耶穌履行神旨而得榮耀的時候
[00:04:31.000 --> 00:04:34.000]  所以作者一直朝著這個主題
[00:04:34.000 --> 00:04:38.000]  來鋪陳他的論述
[00:04:38.000 --> 00:04:41.000]  所以我們就要回頭問
[00:04:41.000 --> 00:04:43.000]  耶穌這個的應許
[00:04:43.000 --> 00:04:45.000]  我們是不是已經得著了呢?
[00:04:45.000 --> 00:04:47.000]  我們有聖靈
[00:04:47.000 --> 00:04:52.000]  聖靈在我們內心是否擁日的一個活潑
[00:04:52.000 --> 00:04:53.000]  豐富
[00:04:53.000 --> 00:04:57.000]  好像水源一樣去滋潤其他的人呢?
[00:04:57.000 --> 00:04:59.000]  第四十節
[00:04:59.000 --> 00:05:03.000]  眾人聽見者說:有的說,者真時那先知
[00:05:03.000 --> 00:05:05.000]  有的說,者是基督
[00:05:05.000 --> 00:05:06.000]  所以分化了
[00:05:06.000 --> 00:05:08.000]  這個就是第二個段落
[00:05:08.000 --> 00:05:12.000]  和上一次說的是完全一樣的模式
[00:05:12.000 --> 00:05:15.000]  先是耶穌的教導
[00:05:15.000 --> 00:05:19.000]  接著就是群眾的議論
[00:05:19.000 --> 00:05:22.000]  接著就是官長的捉拿
[00:05:22.000 --> 00:05:25.000]  剛剛分了兩個段落
[00:05:25.000 --> 00:05:27.000]  在第七章這裡
[00:05:27.000 --> 00:05:33.000]  接著就說:但也有的說,基督豈是從加利利出來的魔?
[00:05:33.000 --> 00:05:37.000]  經上豈不是說,基督是大衛的後裔
[00:05:37.000 --> 00:05:41.000]  從大衛本鄉伯利恆出來的魔?
[00:05:41.000 --> 00:05:45.000]  於是眾人因著耶穌起了紛爭
[00:05:45.000 --> 00:05:48.000]  其中有人要捉拿他
[00:05:48.000 --> 00:05:50.000]  只是沒有人下手
[00:05:50.000 --> 00:05:52.000]  不是怕
[00:05:52.000 --> 00:05:55.000]  而是因為更加神學的
[00:05:55.000 --> 00:05:57.000]  就是耶穌的時候未到
[00:05:57.000 --> 00:05:59.000]  接著就是第四十五節
[00:05:59.000 --> 00:06:03.000]  差役回到祭司長和伐利賽人那裡
[00:06:03.000 --> 00:06:07.000]  他們對差役說:你們為什麼沒有帶他來?
[00:06:07.000 --> 00:06:12.000]  差役回答說:從來沒有人像他這樣說話的
[00:06:12.000 --> 00:06:15.000]  伐利賽人說:你們也受了迷惑嗎?
[00:06:15.000 --> 00:06:19.000]  官長或是伐利賽人豈有信他呢?
[00:06:19.000 --> 00:06:23.000]  但這些不明白律法的百姓是被咒詛的
[00:06:23.000 --> 00:06:26.000]  內宗有一個代表
[00:06:26.000 --> 00:06:29.000]  約翰在這裡再提一提
[00:06:29.000 --> 00:06:34.000]  這個曾經夜晚去找耶穌的拉比
[00:06:34.000 --> 00:06:36.000]  這個伐利賽人
[00:06:36.000 --> 00:06:38.000]  這個猶太人的官
[00:06:38.000 --> 00:06:40.000]  這位尼哥底姆
[00:06:40.000 --> 00:06:43.000]  他來到就代表著伐利賽人
[00:06:43.000 --> 00:06:47.000]  來有一個回覆
[00:06:47.000 --> 00:06:51.000]  似乎是幫耶穌解圍的
[00:06:51.000 --> 00:06:54.000]  就是從前去見耶穌的
[00:06:54.000 --> 00:06:58.000]  對他們說:不先聽本人的口供
[00:06:58.000 --> 00:07:00.000]  不知道他所作的事
[00:07:00.000 --> 00:07:04.000]  難道我們的律法還定他的罪嗎?
[00:07:04.000 --> 00:07:07.000]  這番說話即刻帶來的就是
[00:07:07.000 --> 00:07:09.000]  被人嘲笑
[00:07:09.000 --> 00:07:13.000]  他們回答說:你也是出於加利利嗎?
[00:07:13.000 --> 00:07:15.000]  你且去查考
[00:07:15.000 --> 00:07:19.000]  就可知道加利利沒有出過先知
[00:07:19.000 --> 00:07:21.000]  為耶穌說一些說話
[00:07:21.000 --> 00:07:23.000]  公道的說話
[00:07:23.000 --> 00:07:25.000]  招致嘲諷
[00:07:25.000 --> 00:07:27.000]  你是否出於加利利
[00:07:27.000 --> 00:07:29.000]  很大的侮辱
[00:07:29.000 --> 00:07:31.000]  你明明住在港島
[00:07:31.000 --> 00:07:33.000]  住在半山
[00:07:33.000 --> 00:07:35.000]  人們嘲笑你住在秀茂坪
[00:07:35.000 --> 00:07:37.000]  沒有貶義
[00:07:37.000 --> 00:07:40.000]  因為雞寮、秀茂坪、藍田
[00:07:40.000 --> 00:07:43.000]  是一個比較大型的公共屋邨
[00:07:43.000 --> 00:07:45.000]  現在當然不同了
[00:07:45.000 --> 00:07:48.000]  在七十年代是相當窮的地方
[00:07:48.000 --> 00:07:50.000]  你住在慈雲山
[00:07:50.000 --> 00:07:54.000]  類似山頂的木屋區
[00:07:54.000 --> 00:07:57.000]  這樣來罵尼哥底姆
[00:07:57.000 --> 00:08:01.000]  說他是一個猶太人的官
[00:08:01.000 --> 00:08:03.000]  你可想而知
[00:08:03.000 --> 00:08:08.000]  耶穌的說話引發群眾的議論
[00:08:08.000 --> 00:08:12.000]  接著就是官長要來捉拿
[00:08:12.000 --> 00:08:15.000]  你會一直感受到
[00:08:15.000 --> 00:08:18.000]  那個氣氛越來越
[00:08:18.000 --> 00:08:24.000]  要來對耶穌有實質的捉拿
[00:08:24.000 --> 00:08:31.000]  現在在積累耶穌的說話
[00:08:31.000 --> 00:08:33.000]  他們可以入罪
[00:08:33.000 --> 00:08:37.000]  在搜集一些事情
[00:08:37.000 --> 00:08:41.000]  他們要對耶穌所說的話
[00:08:41.000 --> 00:08:43.000]  針對他
[00:08:43.000 --> 00:08:45.000]  所以你可以想像到
[00:08:45.000 --> 00:08:47.000]  面對這樣的氣氛
[00:08:47.000 --> 00:08:53.000]  這是最後一次的主彭節
[00:08:53.000 --> 00:08:56.000]  因為很快到第十章
[00:08:56.000 --> 00:08:59.000]  就是到當時的冬天
[00:08:59.000 --> 00:09:01.000]  十章的二十二節
[00:09:01.000 --> 00:09:05.000]  就是猶太人的修奠節
[00:09:05.000 --> 00:09:07.000]  或者叫做頌光節
[00:09:07.000 --> 00:09:11.000]  那個時候耶穌就在所羅門的廊下
[00:09:11.000 --> 00:09:13.000]  說了一大番話
[00:09:13.000 --> 00:09:15.000]  接著到十二章
[00:09:15.000 --> 00:09:19.000]  就是主耶穌最後一次的逾越節
[00:09:19.000 --> 00:09:22.000]  結束了整個約翰福音
[00:09:22.000 --> 00:09:24.000]  所以你會看到
[00:09:24.000 --> 00:09:27.000]  其實約翰福音都容易讀
[00:09:27.000 --> 00:09:30.000]  就是你根據三個節期
[00:09:30.000 --> 00:09:33.000]  三年的猶太人的逾越節
[00:09:33.000 --> 00:09:35.000]  夾雜的有著彭節
[00:09:35.000 --> 00:09:36.000]  有修奠節
[00:09:36.000 --> 00:09:42.000]  就已經涵蓋了約翰想要度身訂造的材料
[00:09:42.000 --> 00:09:45.000]  告訴當時的修信讀者
[00:09:45.000 --> 00:09:48.000]  尤其是對耶穌產生好奇的
[00:09:48.000 --> 00:09:51.000]  這些進入猶太教的
[00:09:51.000 --> 00:09:52.000]  可能是外邦人
[00:09:52.000 --> 00:09:56.000]  可能已經分散了住在外地的猶太人
[00:09:56.000 --> 00:09:58.000]  他們要問一個問題
[00:09:58.000 --> 00:10:01.000]  到底現在傳說的耶穌
[00:10:01.000 --> 00:10:05.000]  這個福音是不是真實的呢?
[00:10:05.000 --> 00:10:07.000]  所以作者有這個責任
[00:10:07.000 --> 00:10:11.000]  要來將耶穌介紹給人認識
[00:10:11.000 --> 00:10:12.000]  有一個神蹟
[00:10:12.000 --> 00:10:15.000]  但是約翰福音往往告訴我們
[00:10:15.000 --> 00:10:20.000]  神蹟未必帶領到人的信心建立
[00:10:20.000 --> 00:10:24.000]  這是約翰福音很清楚的一個發現
[00:10:24.000 --> 00:10:27.000]  是很需要透過主耶穌的話語
[00:10:27.000 --> 00:10:29.000]  其實就是祂的道
[00:10:29.000 --> 00:10:31.000]  你認信祂
[00:10:31.000 --> 00:10:33.000]  接受祂
[00:10:33.000 --> 00:10:35.000]  祂的道就是在你的生命裏面
[00:10:35.000 --> 00:10:37.000]  產生一種信心
[00:10:37.000 --> 00:10:39.000]  使你能夠越來越對神
[00:10:39.000 --> 00:10:42.000]  有一個認識
[00:10:42.000 --> 00:10:43.000]  還有
[00:10:43.000 --> 00:10:46.000]  這裡是見到耶穌就是見到神
[00:10:46.000 --> 00:10:50.000]  所以約翰福音是很深的一本書
[00:10:50.000 --> 00:10:53.000]  淺白到小朋友都可以數到手指
[00:10:53.000 --> 00:10:56.000]  七個神蹟
[00:10:56.000 --> 00:10:57.000]  深奧到一個地步
[00:10:57.000 --> 00:10:59.000]  神學家都解不明白
[00:10:59.000 --> 00:11:02.000]  怎樣能夠見到耶穌就是見到神
[00:11:02.000 --> 00:11:04.000]  是主耶穌一而再
[00:11:04.000 --> 00:11:06.000]  應許當時的門徒
[00:11:06.000 --> 00:11:09.000]  你見到我就是見到神
[00:11:09.000 --> 00:11:12.000]  為什麼你說你要給神你看呢
[00:11:12.000 --> 00:11:16.000]  這是十四章當時門徒問的
[00:11:16.000 --> 00:11:19.000]  我們看完這個經文
[00:11:19.000 --> 00:11:23.000]  你會看到耶穌在這裡應許他的門徒
[00:11:23.000 --> 00:11:25.000]  信他的人
[00:11:25.000 --> 00:11:27.000]  其實這是一個公開的
[00:11:27.000 --> 00:11:29.000]  好像報道會的呼召
[00:11:29.000 --> 00:11:33.000]  因為主耶穌是大聲在聖殿
[00:11:33.000 --> 00:11:35.000]  這樣來呼喊的
[00:11:35.000 --> 00:11:38.000]  當時是祭司浩浩蕩蕩的
[00:11:38.000 --> 00:11:40.000]  在西羅瓦池打水
[00:11:40.000 --> 00:11:42.000]  就抬上去
[00:11:42.000 --> 00:11:43.000]  擔水應該叫做
[00:11:43.000 --> 00:11:45.000]  擔上去聖殿
[00:11:45.000 --> 00:11:47.000]  他們預備了一個很大
[00:11:47.000 --> 00:11:49.000]  一個鍍金的盤
[00:11:49.000 --> 00:11:51.000]  應該是精金
[00:11:51.000 --> 00:11:54.000]  一個大的器皿
[00:11:54.000 --> 00:11:58.000]  去承載這些西羅瓦打上來的水
[00:11:58.000 --> 00:12:00.000]  這樣象徵著
[00:12:00.000 --> 00:12:02.000]  擁日的豐富
[00:12:02.000 --> 00:12:05.000]  神恩典的眷顧
[00:12:05.000 --> 00:12:07.000]  我們這個民族
[00:12:07.000 --> 00:12:08.000]  因為是鑄盤節
[00:12:08.000 --> 00:12:09.000]  有一些經文
[00:12:09.000 --> 00:12:11.000]  我們上個星期也有揭過一點點的
[00:12:11.000 --> 00:12:14.000]  可能再和大家揭多一兩段
[00:12:14.000 --> 00:12:16.000]  剛才我提過有尼希米記這一段
[00:12:16.000 --> 00:12:18.000]  都相當明顯的
[00:12:18.000 --> 00:12:22.000]  尼希米記就是歸回的歷史書
[00:12:22.000 --> 00:12:26.000]  應該是第八章
[00:12:26.000 --> 00:12:31.000]  第八章
[00:12:31.000 --> 00:12:34.000]  由第一節讀起
[00:12:34.000 --> 00:12:40.000]  尼希米記歸回歷史有三段
[00:12:40.000 --> 00:12:44.000]  所羅巴伯和大祭司約書亞
[00:12:44.000 --> 00:12:46.000]  第一次的回歸
[00:12:46.000 --> 00:12:49.000]  就是重建聖殿
[00:12:49.000 --> 00:12:53.000]  第二次的回歸
[00:12:53.000 --> 00:12:54.000]  隔了一段時間
[00:12:54.000 --> 00:12:58.000]  大概有65年
[00:12:58.000 --> 00:12:59.000]  就是這個叫以斯拉
[00:12:59.000 --> 00:13:01.000]  民事以斯拉
[00:13:01.000 --> 00:13:02.000]  他就回歸
[00:13:02.000 --> 00:13:04.000]  最後一次
[00:13:04.000 --> 00:13:06.000]  其實已經隔了幾代
[00:13:06.000 --> 00:13:08.000]  就是這個尼希米
[00:13:08.000 --> 00:13:10.000]  似乎是距離第一次
[00:13:10.000 --> 00:13:11.000]  一百多年了
[00:13:11.000 --> 00:13:12.000]  一百幾年
[00:13:12.000 --> 00:13:14.000]  大概一百一十幾
[00:13:14.000 --> 00:13:16.000]  還是一百二十年左右
