
[00:00:00.000 --> 00:00:02.140]  各位聽眾晚安
[00:00:02.140 --> 00:00:05.180]  好 和大家有一個簡單的禱告
[00:00:05.180 --> 00:00:08.840]  再一次我們多謝主讓我們在復活節
[00:00:08.840 --> 00:00:12.240]  在今年我們都有不同的教會
[00:00:12.240 --> 00:00:16.980]  有不同的領袖 在特別的節期
[00:00:16.980 --> 00:00:19.840]  我們都能夠可以來到去親近你
[00:00:19.840 --> 00:00:26.760]  還有很近距離的去認識十字架的耶穌基督
[00:00:26.760 --> 00:00:28.760]  和我們的生命關係
[00:00:28.760 --> 00:00:31.460]  同時我們又能夠在復活節
[00:00:31.460 --> 00:00:33.940]  有特別的聖餐的聚會
[00:00:33.940 --> 00:00:37.140]  可以和頂智滿一同的領袖聖餐
[00:00:37.140 --> 00:00:40.520]  和我們在下午都有報道會
[00:00:40.520 --> 00:00:43.340]  都見到神的福音的大能
[00:00:43.340 --> 00:00:44.960]  我們很感謝主
[00:00:44.960 --> 00:00:50.660]  盼望我們在過了復活節之後的平常的日子
[00:00:50.660 --> 00:00:55.280]  我們都能夠想起主豐厚的大愛
[00:00:55.280 --> 00:00:59.180]  我們都能夠繼續有機會去傳福音
[00:00:59.180 --> 00:01:02.400]  來到去把握 求你帶領我們今晚
[00:01:02.400 --> 00:01:07.060]  我們還有好幾個人物要繼續來到討論的時候
[00:01:07.060 --> 00:01:09.600]  求主給我們都是能夠用心
[00:01:09.600 --> 00:01:12.960]  雖然那些名字和我們是相當陌生的
[00:01:12.960 --> 00:01:17.060]  但是都給我們能夠從其中透過保羅的教導
[00:01:17.060 --> 00:01:21.760]  給我們了解當時初期教會他們的情況
[00:01:21.760 --> 00:01:25.320]  他們的生活的形態、聚會的情況等等
[00:01:25.320 --> 00:01:28.920]  願神帶領我們 我們這樣仰望禱告
[00:01:28.920 --> 00:01:32.820]  奉耶穌基督的名 阿們
[00:01:32.820 --> 00:01:35.440]  好 再一次感謝弟兄姊妹
[00:01:35.440 --> 00:01:39.160]  我們又可以 雖然停了都有兩個星期
[00:01:39.160 --> 00:01:43.460]  因為有復活節 還有對上一次都有不方便
[00:01:43.460 --> 00:01:45.640]  所以我們就要恢復
[00:01:45.640 --> 00:01:48.040]  對上一次我們講過
[00:01:48.040 --> 00:01:52.200]  因為提到在《羅馬書》提到
[00:01:52.200 --> 00:01:55.360]  有一位應該很普通的人物
[00:01:55.360 --> 00:01:58.560]  就是保羅對他的文安
[00:01:58.560 --> 00:02:02.680]  這一位為主多受勞苦的瑪利亞
[00:02:02.680 --> 00:02:07.500]  為了你們的緣故多受勞苦
[00:02:07.500 --> 00:02:13.120]  就是第六節的 所以趁機會和大家揭一揭
[00:02:13.120 --> 00:02:16.520]  在聖經裏面 特別是新約聖經裏面
[00:02:16.520 --> 00:02:19.960]  關乎到 特別是在福音書裏面提到
[00:02:19.960 --> 00:02:23.920]  關乎到瑪利亞的 其實有總共六個
[00:02:23.920 --> 00:02:26.740]  我們一路和大家這樣整理了
[00:02:26.740 --> 00:02:30.220]  來到今天最後這個 當然還有一個
