
[00:00:00.000 --> 00:00:02.760]  現在是宣導的時間
[00:00:02.760 --> 00:00:06.120]  宣講的經文是記載在
[00:00:06.120 --> 00:00:12.680]  舊約聖經生命記第30章全章1至20節
[00:00:12.680 --> 00:00:14.440]  當這一切的事
[00:00:14.440 --> 00:00:18.880]  就是我擺在你面前的祝福和奏奏
[00:00:18.880 --> 00:00:20.800]  臨到你的時候
[00:00:20.800 --> 00:00:22.240]  你再耶和華
[00:00:22.240 --> 00:00:26.160]  你神驅逐趕逐你去的萬國中
[00:00:26.160 --> 00:00:28.720]  心裡回想這些事
[00:00:28.720 --> 00:00:33.920]  你和你的子孫若盡心盡性歸向耶和華
[00:00:33.920 --> 00:00:35.040]  你的神
[00:00:35.040 --> 00:00:38.320]  照我今日一切所吩咐你的
[00:00:38.320 --> 00:00:40.400]  聽從他的話
[00:00:40.400 --> 00:00:43.440]  耶和華你的神必憐憫你
[00:00:43.440 --> 00:00:46.600]  使你這被擄的子民歸回
[00:00:46.600 --> 00:00:49.520]  耶和華你的神必轉回
[00:00:49.520 --> 00:00:54.640]  從分散你到的萬民中把你召集回來
[00:00:54.640 --> 00:00:57.920]  你就是被趕逐到天涯
[00:00:57.920 --> 00:01:02.280]  耶和華你的神也必從哪裡召集你
[00:01:02.280 --> 00:01:05.200]  從哪裡領你回來
[00:01:05.200 --> 00:01:10.280]  耶和華你的神必領你進入你列祖所得的地
[00:01:10.280 --> 00:01:13.200]  你必得著這地為業
[00:01:13.200 --> 00:01:16.000]  祂必善待你
[00:01:16.000 --> 00:01:17.480]  使你增多
[00:01:17.480 --> 00:01:20.200]  勝過你的列祖
[00:01:20.200 --> 00:01:25.920]  耶和華你的神要使你的心和你後裔的心受割禮
[00:01:25.920 --> 00:01:30.560]  好叫你盡心盡性愛耶和華你的神
[00:01:30.560 --> 00:01:33.600]  使你可以存活
[00:01:33.600 --> 00:01:37.400]  耶和華你的神必將這一切咒詛
[00:01:37.400 --> 00:01:43.280]  加在你仇敵和恨惡你迫害你的人身上
[00:01:43.280 --> 00:01:46.880]  你必回轉聽從耶和華的話
[00:01:46.880 --> 00:01:49.280]  進行他的一切誡命
[00:01:49.280 --> 00:01:52.800]  就是我今日所吩咐你的
[00:01:52.800 --> 00:01:57.400]  耶和華你的神必使你手裡所做的一切
[00:01:57.400 --> 00:02:00.280]  以及你生所生的
[00:02:00.280 --> 00:02:02.120]  生畜所生的
[00:02:02.120 --> 00:02:03.840]  土地所產的
[00:02:03.840 --> 00:02:05.800]  都豐富有餘
[00:02:05.800 --> 00:02:07.560]  而且順利
[00:02:07.560 --> 00:02:11.160]  耶和華必再喜愛善待你
[00:02:11.160 --> 00:02:14.480]  正如祂喜愛你的列祖一樣
[00:02:14.480 --> 00:02:16.400]  第十節
[00:02:16.400 --> 00:02:18.680]  只要你聽從耶和華
[00:02:18.680 --> 00:02:20.400]  你神的話
[00:02:20.400 --> 00:02:25.120]  耿首這律法書上所寫的誡命律例
[00:02:25.120 --> 00:02:29.040]  盡心盡性歸向耶和華你的神
[00:02:29.040 --> 00:02:31.840]  我今日所吩咐你的誡命
[00:02:31.840 --> 00:02:34.160]  對你並不困難
[00:02:34.160 --> 00:02:36.000]  也不太遠
[00:02:36.000 --> 00:02:37.760]  不是在天上
[00:02:37.760 --> 00:02:39.160]  使你說
[00:02:39.160 --> 00:02:43.720]  誰為我們上天去取來給你們給我們
[00:02:43.720 --> 00:02:46.760]  使我們聽了可以進行呢
[00:02:46.760 --> 00:02:49.280]  也不是在海的那邊
[00:02:49.280 --> 00:02:50.720]  使你說
[00:02:50.720 --> 00:02:53.720]  誰為我們到海到另一邊
[00:02:53.720 --> 00:02:55.720]  去取來給我們
[00:02:55.720 --> 00:02:59.400]  使我們聽了可以進行呢
[00:02:59.400 --> 00:03:02.000]  因者說你來很近
[00:03:02.000 --> 00:03:03.880]  就在你口中
[00:03:03.880 --> 00:03:05.440]  在你心裡
[00:03:05.440 --> 00:03:07.680]  使你可以進行
[00:03:07.680 --> 00:03:08.520]  看
[00:03:08.520 --> 00:03:12.920]  我今日將生死禍福擺在你面前
[00:03:12.920 --> 00:03:15.040]  我今日所吩咐你的
[00:03:15.040 --> 00:03:18.320]  就是要愛耶和華你的神
[00:03:18.320 --> 00:03:20.040]  遵行祂的道
[00:03:20.040 --> 00:03:21.880]  謹守祂的誡命
[00:03:21.880 --> 00:03:22.960]  律例
[00:03:22.960 --> 00:03:24.080]  典章
[00:03:24.080 --> 00:03:25.880]  使你可以存活
[00:03:25.880 --> 00:03:27.160]  增多
[00:03:27.160 --> 00:03:28.080]  而且
[00:03:28.080 --> 00:03:29.680]  耶和華你的神
[00:03:29.680 --> 00:03:33.320]  必在你所要進去得為業的地上
[00:03:33.320 --> 00:03:35.320]  賜福給你
[00:03:35.320 --> 00:03:39.280]  第十七節
[00:03:39.280 --> 00:03:41.680]  倘讓你的心偏離
[00:03:41.680 --> 00:03:43.600]  不肯聽從
[00:03:43.600 --> 00:03:46.200]  卻被引誘去敬拜別神
[00:03:46.200 --> 00:03:47.760]  侍奉他們
[00:03:47.760 --> 00:03:49.760]  我今日向你們聲明
[00:03:49.760 --> 00:03:51.760]  你們必定滅亡
[00:03:51.760 --> 00:03:53.760]  在你過約旦河
[00:03:53.760 --> 00:03:55.760]  進去得為業的地上
[00:03:55.760 --> 00:03:58.760]  你的日子必不長久
[00:03:58.760 --> 00:04:01.360]  我今日呼天喚地
[00:04:01.360 --> 00:04:03.160]  向你作見證
[00:04:03.160 --> 00:04:05.760]  我已經將生與死
[00:04:05.760 --> 00:04:07.560]  祝福與奏坐
[00:04:07.560 --> 00:04:09.360]  擺在你面前
[00:04:09.360 --> 00:04:12.360]  所以你要揀選生命
[00:04:12.360 --> 00:04:16.760]  好使你和你的後裔都得存活
[00:04:16.760 --> 00:04:18.760]  要愛耶和華
[00:04:18.760 --> 00:04:19.760]  你的神
[00:04:19.760 --> 00:04:21.760]  聽從祂的話
[00:04:21.760 --> 00:04:23.760]  緊緊跟隨祂
[00:04:23.760 --> 00:04:26.760]  因為祂是你的生命
[00:04:26.760 --> 00:04:29.760]  必使你的日子得以長久
[00:04:29.760 --> 00:04:32.760]  可以在耶和華向你列祖
[00:04:32.760 --> 00:04:33.760]  阿伯拉罕
[00:04:33.760 --> 00:04:34.760]  以撒
[00:04:34.760 --> 00:04:35.760]  瓦國
[00:04:35.760 --> 00:04:38.760]  起誓要給他們的地上居住
[00:04:38.760 --> 00:04:40.760]  英文讀筆
[00:04:40.760 --> 00:04:42.760]  今日感謝神
[00:04:42.760 --> 00:04:46.760]  在我們當中有陳偉安傳道去證道
[00:04:46.760 --> 00:04:49.760]  陳偉安傳道是本堂的義務傳道
[00:04:49.760 --> 00:04:52.760]  他今日的講題是一代的承傳
[00:04:52.760 --> 00:04:54.760]  恭請陳偉安傳道
[00:04:54.760 --> 00:04:56.760]  弟姐妹平安
[00:04:56.760 --> 00:04:59.760]  今日是2017年最後一日
[00:04:59.760 --> 00:05:03.760]  亦都是錦書專家2017年裏面最後一次的崇拜
[00:05:03.760 --> 00:05:06.760]  到明天就新年
[00:05:06.760 --> 00:05:08.760]  大家將會拿稅
[00:05:08.760 --> 00:05:10.760]  大家都會拿稅
[00:05:10.760 --> 00:05:14.760]  因為我爸爸剛剛65歲
[00:05:14.760 --> 00:05:20.760]  發現原來不用等到出世才可以拿到獎勵卡和優惠
[00:05:20.760 --> 00:05:22.760]  很早就可以拿到
[00:05:22.760 --> 00:05:24.760]  一到18年就可以拿到新的優惠
[00:05:24.760 --> 00:05:26.760]  所以如果大家到65歲
[00:05:26.760 --> 00:05:28.760]  很多優惠已經可以去到
[00:05:28.760 --> 00:05:30.760]  不用等到年輕人
[00:05:30.760 --> 00:05:36.760]  因此今天就是面對最後一日的崇拜
[00:05:36.760 --> 00:05:40.760]  我們今日所簡說的經文都是一段比較當氣回腸
[00:05:40.760 --> 00:05:43.760]  和宏觀一些的經文
[00:05:43.760 --> 00:05:47.760]  我們一起用心命記來反省我們一年
[00:05:47.760 --> 00:05:50.760]  去展望我們的將來
[00:05:50.760 --> 00:05:57.760]  我們花一段時間去了解經文背後的時空
[00:05:57.760 --> 00:06:04.760]  心命記是摩西五經裏面最後一卷的書卷
[00:06:04.760 --> 00:06:06.760]  心命記第三十章
[00:06:06.760 --> 00:06:14.760]  更加是摩西整段在摩亞地裏面講話的最後的總結
[00:06:14.760 --> 00:06:21.760]  年老的摩西在摩亞地裏面對著一班以色列民講話
[00:06:21.760 --> 00:06:25.760]  這段說話其實處於一個很複雜的時空裏面
[00:06:25.760 --> 00:06:27.760]  為何這樣說呢
[00:06:27.760 --> 00:06:29.760]  四十年前
[00:06:29.760 --> 00:06:36.760]  摩西在荷列山裏面領受上帝的律例解命典章
[00:06:36.760 --> 00:06:41.760]  今日再次去面對著站在摩亞平原裏面
[00:06:41.760 --> 00:06:48.760]  一班以色列民坐在那裏聽四十年後年老的摩西去重覆
[00:06:48.760 --> 00:06:51.760]  去重申去講這段說話
[00:06:51.760 --> 00:06:55.760]  四十年足足是兩個很不同的時空
[00:06:55.760 --> 00:06:57.760]  四十年前可以做些甚麼呢
[00:06:57.760 --> 00:06:59.760]  大家可想得到嗎
[00:06:59.760 --> 00:07:01.760]  大家可知道摩羯是在四十年前
