
[00:00:00.000 --> 00:00:02.000]  好,我們一起祈禱
[00:00:02.000 --> 00:00:05.000]  多謝主耶穌讓我們今天晚上
[00:00:05.000 --> 00:00:08.000]  一班弟兄姊妹再一次齊集
[00:00:08.000 --> 00:00:13.000]  有在禮拜堂的,也有在家的網上
[00:00:13.000 --> 00:00:17.000]  來收看和一起研讀
[00:00:17.000 --> 00:00:20.000]  我們再一次去看聖經人物
[00:00:20.000 --> 00:00:24.000]  由伯拉罕一直到他的兒子以撒
[00:00:24.000 --> 00:00:27.000]  現在來到第三代的雅各
[00:00:27.000 --> 00:00:30.000]  也讓我們去認識
[00:00:30.000 --> 00:00:33.000]  神是怎樣在這個民族,在這個家庭
[00:00:33.000 --> 00:00:36.000]  來孕育舊恩
[00:00:36.000 --> 00:00:39.000]  讓神的選民
[00:00:39.000 --> 00:00:42.000]  可以在古代的近東
[00:00:42.000 --> 00:00:46.000]  眾多偶像崇拜的國度
[00:00:46.000 --> 00:00:50.000]  來有一個民族,以色列
[00:00:50.000 --> 00:00:53.000]  他們是拜獨一的真神
[00:00:53.000 --> 00:00:56.000]  求主讓我們今天在香港
[00:00:56.000 --> 00:00:59.000]  我們大家一起去學習聖經的真理
[00:00:59.000 --> 00:01:02.000]  以致我們有一個很堅定
[00:01:02.000 --> 00:01:05.000]  對神的認識和去跟隨
[00:01:05.000 --> 00:01:08.000]  我們今天晚上在你面前等候
[00:01:08.000 --> 00:01:11.000]  求你給我們有足夠的精神,心靈的力量
[00:01:11.000 --> 00:01:13.000]  我們這樣等候禱告
[00:01:13.000 --> 00:01:16.000]  奉耶穌基督的名,阿們
[00:01:16.000 --> 00:01:22.000]  好,我和大家看的是28章的經文創世記
[00:01:22.000 --> 00:01:26.000]  等一下會和大家先揭一揭新約
[00:01:26.000 --> 00:01:28.000]  有好幾段聖經的
[00:01:28.000 --> 00:01:31.000]  關於雅各,聖經也有很多記載的
[00:01:31.000 --> 00:01:36.000]  我們先看創世記那段原本的經文
[00:01:36.000 --> 00:01:40.000]  第28章,上個星期大家都知道
[00:01:40.000 --> 00:01:43.000]  以撒年老的時候
[00:01:43.000 --> 00:01:48.000]  就因為他要來給他的大兒子
[00:01:48.000 --> 00:01:53.000]  有那個長子的祝福
[00:01:53.000 --> 00:01:58.000]  原本是想給這個兒子
[00:01:58.000 --> 00:02:03.000]  但是很可惜就被弟弟雅各和媽媽
[00:02:03.000 --> 00:02:06.000]  這個李伯嘉來欺騙了
[00:02:06.000 --> 00:02:08.000]  上個星期我們特別強調
[00:02:08.000 --> 00:02:10.000]  28章頭那段經文
[00:02:10.000 --> 00:02:13.000]  以撒終於明白
[00:02:13.000 --> 00:02:17.000]  神是要定義祝福他的小兒子雅各
[00:02:17.000 --> 00:02:24.000]  所以以撒打發雅各回到他太太的父家的時候
[00:02:24.000 --> 00:02:28.000]  就將祝福臨到雅各
[00:02:28.000 --> 00:02:34.000]  所以現在雅各我們要留意在我們的腦海裡
[00:02:34.000 --> 00:02:37.000]  雅各現在是第三代蒙福的人
[00:02:37.000 --> 00:02:41.000]  神在吾爾的時候
[00:02:41.000 --> 00:02:43.000]  已經應許了阿伯拉罕
[00:02:43.000 --> 00:02:46.000]  你的子孫會蒙福
[00:02:46.000 --> 00:02:49.000]  其中很具體的就是子孫會多
[00:02:49.000 --> 00:02:52.000]  特別的就是會得到迦南地
[00:02:52.000 --> 00:02:55.000]  這是神給他們的應許之地
[00:02:55.000 --> 00:02:59.000]  所以整個創世記或者整個摩西五經
[00:02:59.000 --> 00:03:02.000]  都強調他們要得到這個地圖
[00:03:02.000 --> 00:03:03.000]  不過就不是現在
[00:03:03.000 --> 00:03:07.000]  是第四代才會得到迦南地
[00:03:07.000 --> 00:03:12.000]  第28章由第十節開始
[00:03:12.000 --> 00:03:17.000]  第十節 雅各出了別氏巴 向哈蘭走去
[00:03:17.000 --> 00:03:21.000]  到了一個地方 因為太陽落了
[00:03:21.000 --> 00:03:26.000]  就在那裡住宿便拾起那地方的一塊石頭
[00:03:26.000 --> 00:03:30.000]  枕在頭下 在那裡躺臥睡了
[00:03:30.000 --> 00:03:33.000]  夢見一個梯子立在地上
[00:03:33.000 --> 00:03:36.000]  阿伯拉罕是見到異象
[00:03:36.000 --> 00:03:38.000]  以撒就比較少
[00:03:38.000 --> 00:03:43.000]  但是雅各在他現在自己來和神
[00:03:43.000 --> 00:03:49.000]  以應許和蒙福身份為分
[00:03:49.000 --> 00:03:52.000]  神很快就給他一個夢
[00:03:52.000 --> 00:03:55.000]  用夢來和他顯現
[00:03:55.000 --> 00:03:58.000]  又是拆開
[00:03:58.000 --> 00:04:06.000]  神的顯現 舊約可以是不同的方式
[00:04:06.000 --> 00:04:12.000]  我們看過的有比米勒王
[00:04:12.000 --> 00:04:15.000]  神在夢裡警告他
[00:04:15.000 --> 00:04:18.000]  也有其他的
[00:04:18.000 --> 00:04:24.000]  現在我們又見到神透過夢向雅各顯現
[00:04:24.000 --> 00:04:27.000]  很顯然當時他很累 躺臥睡著了
[00:04:27.000 --> 00:04:32.000]  他在夢裡見到一個天梯 立在地上
[00:04:32.000 --> 00:04:34.000]  梯子的頭頂著天
[00:04:34.000 --> 00:04:39.000]  有神的使者在梯子上上去下來
[00:04:39.000 --> 00:04:43.000]  拆開講 這段聖經主耶穌是有人的
[00:04:43.000 --> 00:04:47.000]  講他自己的
[00:04:47.000 --> 00:04:51.000]  約翰福第三章
[00:04:51.000 --> 00:04:56.000]  第十三節 耶和華站在梯子上說
[00:04:56.000 --> 00:04:59.000]  我是耶和華李祖阿伯拉罕的神
[00:04:59.000 --> 00:05:01.000]  也是以撒的神
[00:05:01.000 --> 00:05:05.000]  我要將你現在所躺臥之地賜給你
[00:05:05.000 --> 00:05:08.000]  很快就講地圖他們要得到的
[00:05:08.000 --> 00:05:09.000]  和你的後裔
[00:05:09.000 --> 00:05:13.000]  你的後裔必像地上的塵沙那樣多
[00:05:13.000 --> 00:05:17.000]  記得是向阿伯拉罕說的 應許
[00:05:17.000 --> 00:05:19.000]  所以你想想那個應許
[00:05:19.000 --> 00:05:22.000]  由阿爺轉嫁給了爸爸以撒
[00:05:22.000 --> 00:05:25.000]  現在轉嫁給自己
[00:05:25.000 --> 00:05:28.000]  到底雅各在這個時候
[00:05:28.000 --> 00:05:30.000]  他會有什麼心情呢
[00:05:30.000 --> 00:05:32.000]  記住他現在是逃難的
[00:05:32.000 --> 00:05:34.000]  他現在是要逃跑
[00:05:34.000 --> 00:05:39.000]  回到自己外公的家裡
[00:05:39.000 --> 00:05:42.000]  因為哥哥耳掃要追殺他
[00:05:42.000 --> 00:05:46.000]  第十四節 你的後裔必像地上的塵沙那樣多
[00:05:46.000 --> 00:05:49.000]  必向東西南北開展
[00:05:49.000 --> 00:05:53.000]  地上萬族必因你和你的後裔得福
[00:05:53.000 --> 00:05:59.000]  一而再這句聖經是在摩西五經穿插出現的
[00:05:59.000 --> 00:06:02.000]  整個摩西五經這五卷書的主題
[00:06:02.000 --> 00:06:09.000]  就是想講神怎樣將祝福臨到萬國
[00:06:09.000 --> 00:06:13.000]  首先就揀選了阿伯蘭這個家族
[00:06:13.000 --> 00:06:15.000]  或者這個人
[00:06:15.000 --> 00:06:18.000]  而他這個家族成為了蒙福
[00:06:18.000 --> 00:06:23.000]  所以現在神就一代一代將這個祝福延續
[00:06:23.000 --> 00:06:27.000]  所以這個你可以說對阿伯拉罕來說
[00:06:27.000 --> 00:06:28.000]  是一個莫大的福氣
[00:06:28.000 --> 00:06:30.000]  莫大的榮耀
[00:06:30.000 --> 00:06:35.000]  就是你的兒子 你的孫子
[00:06:35.000 --> 00:06:37.000]  跟著你的後代
[00:06:37.000 --> 00:06:40.000]  都會來蒙受自己所得到的
[00:06:40.000 --> 00:06:42.000]  應許的福氣
[00:06:42.000 --> 00:06:46.000]  那你可想而知是多麼的有榮耀呢
[00:06:46.000 --> 00:06:48.000]  不過現在去到第三代
[00:06:48.000 --> 00:06:50.000]  到底這個福氣
[00:06:50.000 --> 00:06:55.000]  還是不是真的配落在他們這些子孫的身上呢
[00:06:55.000 --> 00:06:58.000]  至少我們很快就已經感覺到
[00:06:58.000 --> 00:07:05.000]  雅各他有些手段去騙自己哥哥的祝福
[00:07:05.000 --> 00:07:07.000]  又騙了爸爸
[00:07:07.000 --> 00:07:10.000]  串通媽媽李伯家
[00:07:10.000 --> 00:07:13.000]  來欺騙自己的爸爸
[00:07:13.000 --> 00:07:15.000]  其實是很大的罪
[00:07:15.000 --> 00:07:19.000]  如果爸爸發現爸爸來咒詛
[00:07:19.000 --> 00:07:21.000]  是很嚴重的
[00:07:21.000 --> 00:07:24.000]  至少那次就算是過了
[00:07:24.000 --> 00:07:27.000]  但是我們又見到現在
[00:07:27.000 --> 00:07:30.000]  他要面對的就是哥哥的追殺
[00:07:30.000 --> 00:07:32.000]  我們先看下面
[00:07:32.000 --> 00:07:35.000]  我與你同在
[00:07:35.000 --> 00:07:37.000]  這個就是十五節
[00:07:37.000 --> 00:07:38.000]  很重要了
[00:07:38.000 --> 00:07:42.000]  不單止那些外圍的福氣
[00:07:42.000 --> 00:07:44.000]  地圖 子孫
[00:07:44.000 --> 00:07:46.000]  這些還在說將來
[00:07:46.000 --> 00:07:49.000]  但是更實在的就是
[00:07:49.000 --> 00:07:51.000]  現在你去哪裏 我和你同在
[00:07:51.000 --> 00:07:53.000]  你無論往那裏去
[00:07:53.000 --> 00:07:55.000]  我必保佑你
[00:07:55.000 --> 00:07:57.000]  領你歸回這地
[00:07:57.000 --> 00:07:59.000]  總不離棄你
[00:07:59.000 --> 00:08:02.000]  直到我成全向你所應許的
[00:08:02.000 --> 00:08:04.000]  這一節聖經
