
[00:00:00.000 --> 00:00:02.000]  各位聖誕快樂
[00:00:02.000 --> 00:00:06.000]  很開心在聖誕節的早上一起去敬拜神
[00:00:06.000 --> 00:00:08.000]  還有聽了很美的詩歌
[00:00:08.000 --> 00:00:11.000]  剛才梅頌詩歌裏面說到普天同慶
[00:00:11.000 --> 00:00:14.000]  有時候在準備宣誓的時候
[00:00:14.000 --> 00:00:16.000]  想起這個普天同慶
[00:00:16.000 --> 00:00:20.000]  有時候普天同慶不等於外在環境一定順利
[00:00:20.000 --> 00:00:22.000]  有時候外在環境都可以不順利的時候
[00:00:22.000 --> 00:00:24.000]  仍然可以普天同慶
[00:00:24.000 --> 00:00:27.000]  因為我們有神的愛 神的平安
[00:00:27.000 --> 00:00:30.000]  這次新聞就看到
[00:00:30.000 --> 00:00:36.000]  他們說倫敦十分之一人中招
[00:00:36.000 --> 00:00:41.000]  有些地方的中招率很高
[00:00:41.000 --> 00:00:45.000]  剛才施巴憲唱的一首詩歌
[00:00:45.000 --> 00:00:47.000]  Hallelujah就很美麗
[00:00:47.000 --> 00:00:49.000]  其中一句說話就是
[00:00:49.000 --> 00:00:54.000]  For the Lord God omnipotent reign
[00:00:54.000 --> 00:00:59.000]  即是因為我們的主神是全能者掌權
[00:00:59.000 --> 00:01:01.000]  這句說話也可以說
[00:01:01.000 --> 00:01:04.000]  他不一定是順境的時候的平安
[00:01:04.000 --> 00:01:07.000]  當我們很動盪 很多的擔心
[00:01:07.000 --> 00:01:10.000]  或者個別家庭有困難的時候
[00:01:10.000 --> 00:01:13.000]  我們都可以有份很大的感恩
[00:01:13.000 --> 00:01:15.000]  因為神掌權
[00:01:15.000 --> 00:01:22.000]  其實這幾天我也收到少量的艱難信息
[00:01:22.000 --> 00:01:25.000]  我們有一個在北京
[00:01:25.000 --> 00:01:27.000]  在我看到有好幾年
[00:01:27.000 --> 00:01:30.000]  拿到博士學位的教授 一個牧師
[00:01:30.000 --> 00:01:33.000]  剛剛春節的黃昏過身
[00:01:33.000 --> 00:01:35.000]  我們很突然收到消息
[00:01:35.000 --> 00:01:39.000]  後來他們在北京燕京仇人院教書
[00:01:39.000 --> 00:01:43.000]  我也寫了一封慰問信
[00:01:43.000 --> 00:01:47.000]  他們是仇人院很受歡迎的牧師
[00:01:47.000 --> 00:01:50.000]  所以他們馬上安排一個追思的聚會
[00:01:50.000 --> 00:01:54.000]  我也是寫一封信鼓勵他們
[00:01:54.000 --> 00:02:00.000]  昨天收到一個自己屬教會的執事
[00:02:00.000 --> 00:02:02.000]  他說剛剛驗身
[00:02:02.000 --> 00:02:05.000]  癌症散到全身
[00:02:05.000 --> 00:02:08.000]  有時也有順境與逆境
[00:02:08.000 --> 00:02:12.000]  但好像今天小朋友一起的詩歌
[00:02:12.000 --> 00:02:15.000]  Jesus loves me, this I know
[00:02:15.000 --> 00:02:18.000]  記得神愛我們 我們就有積極
[00:02:18.000 --> 00:02:21.000]  所以今天講到的目標是甚麼呢?
[00:02:21.000 --> 00:02:25.000]  就是希望你從信息裡收到神的一份禮物
[00:02:25.000 --> 00:02:28.000]  然後你向神獻一份禮物
[00:02:28.000 --> 00:02:32.000]  同樣地我們有一個在風浪挑戰的時代
[00:02:32.000 --> 00:02:34.000]  一份積極
[00:02:34.000 --> 00:02:36.000]  就是今天有個立志
[00:02:36.000 --> 00:02:38.000]  今年我要積極
[00:02:38.000 --> 00:02:39.000]  我要開心點
[00:02:39.000 --> 00:02:40.000]  我要侍奉神
[00:02:40.000 --> 00:02:41.000]  三句而已
[00:02:41.000 --> 00:02:43.000]  積極 開心點 侍奉神
[00:02:43.000 --> 00:02:47.000]  今天要積極 開心點 侍奉神
[00:02:47.000 --> 00:02:59.000]  我很喜歡默想耶穌經歷的聖誕
[00:02:59.000 --> 00:03:04.000]  因為我們的聖誕跟耶穌經歷的聖誕其實都頗為懸殊
[00:03:04.000 --> 00:03:07.000]  我自己印象最深
[00:03:07.000 --> 00:03:10.000]  最早的印象聖誕一個小的聚會
[00:03:10.000 --> 00:03:13.000]  就是在我幼稚園時代
[00:03:13.000 --> 00:03:16.000]  我被安排演一些聖誕劇
[00:03:16.000 --> 00:03:18.000]  可能我不英俊 他們不找我做藥室
[00:03:18.000 --> 00:03:20.000]  又不找我做博士
[00:03:20.000 --> 00:03:22.000]  我做羊咩仔
[00:03:22.000 --> 00:03:25.000]  故事全部都很美麗
[00:03:25.000 --> 00:03:28.000]  好像唱馬槽歌
[00:03:28.000 --> 00:03:33.000]  是一個比較寧靜很溫暖的感受
[00:03:33.000 --> 00:03:36.000]  但實際的聖誕 耶穌經歷的聖誕
[00:03:36.000 --> 00:03:39.000]  其實就像聖經的信息一樣
[00:03:39.000 --> 00:03:42.000]  在多艱難的環境裏
[00:03:42.000 --> 00:03:45.000]  神的愛 主權 賴能
[00:03:45.000 --> 00:03:47.000]  給予我們平安
[00:03:47.000 --> 00:03:49.000]  神給予我們喜樂
[00:03:49.000 --> 00:03:51.000]  不等於環境順利
[00:03:51.000 --> 00:03:53.000]  其實耶穌第一個聖誕很艱難
[00:03:53.000 --> 00:03:56.000]  有時如果在外國生活過
[00:03:56.000 --> 00:03:58.000]  他們喜歡在疫情前
[00:03:58.000 --> 00:04:00.000]  就喜歡一些救世軍
[00:04:00.000 --> 00:04:03.000]  搖一些鈴鐺捐錢
[00:04:03.000 --> 00:04:05.000]  人們會等等
[00:04:05.000 --> 00:04:08.000]  我剛好在多倫多
[00:04:08.000 --> 00:04:10.000]  前兩天剛好下雪
[00:04:10.000 --> 00:04:13.000]  他們弄了一張白色聖誕照給我看
[00:04:13.000 --> 00:04:17.000]  但我們都知道現在時代真是艱難
[00:04:17.000 --> 00:04:19.000]  前陣子曾經講過一個例子
[00:04:19.000 --> 00:04:22.000]  就是南非的家庭移民去紐西蘭
[00:04:22.000 --> 00:04:26.000]  太太失常
[00:04:26.000 --> 00:04:28.000]  殺死了她兩個女兒
[00:04:28.000 --> 00:04:30.000]  三個女兒都殺了
[00:04:30.000 --> 00:04:32.000]  兩個媽媽三個女兒 兩歲
[00:04:32.000 --> 00:04:34.000]  第三個大女兒六歲
[00:04:34.000 --> 00:04:38.000]  時代裏有些事我們很難想
[00:04:38.000 --> 00:04:42.000]  香港世界的疫症可能很多年都未完
[00:04:42.000 --> 00:04:44.000]  都不知道何時完
[00:04:44.000 --> 00:04:46.000]  一個奧米卡一個月
[00:04:46.000 --> 00:04:48.000]  已經全世界都爆了
[00:04:48.000 --> 00:04:50.000]  我們都不知道何時
[00:04:50.000 --> 00:04:52.000]  所以很多的難處裏面
[00:04:52.000 --> 00:04:54.000]  我們今天是聖誕節的崇拜
[00:04:54.000 --> 00:04:56.000]  我們去想回耶穌的聖誕
[00:04:56.000 --> 00:05:00.000]  我們會用馬太福音和路加福音的經文
[00:05:00.000 --> 00:05:02.000]  馬太福音裏面特別強調
[00:05:02.000 --> 00:05:04.000]  耶穌的聖誕
[00:05:04.000 --> 00:05:10.000]  其實當時的人不是很溫暖地接待耶穌
[00:05:10.000 --> 00:05:16.000]  希律王聽到一個新生的王
[00:05:16.000 --> 00:05:19.000]  王對王開心還是不開心呢?
[00:05:19.000 --> 00:05:21.000]  可能未必開心
[00:05:21.000 --> 00:05:28.000]  聖經裏面暗暗地問那些識事的人
[00:05:28.000 --> 00:05:30.000]  即是那些文士
[00:05:30.000 --> 00:05:35.000]  那些文士就說是白利恆所生的
[00:05:35.000 --> 00:05:38.000]  暗暗地就叫那些博士
[00:05:38.000 --> 00:05:40.000]  你去找那小孩
[00:05:40.000 --> 00:05:43.000]  找到的時候我去拜祂
[00:05:43.000 --> 00:05:46.000]  請問他是真想拜祂
[00:05:46.000 --> 00:05:49.000]  還是假想拜祂?
[00:05:49.000 --> 00:05:53.000]  最後他找不到之後怎麼辦?
[00:05:53.000 --> 00:05:56.000]  殺光整個白利恆的小孩
[00:05:56.000 --> 00:06:02.000]  請問希律王是真誠的人還是笑臉虎?
[00:06:02.000 --> 00:06:06.000]  是這樣的艱難的環境
[00:06:06.000 --> 00:06:08.000]  而聖經裏面另一幕
[00:06:08.000 --> 00:06:12.000]  說到他們把他們的小孩都殺光
[00:06:12.000 --> 00:06:20.000]  然後我們經常在聖誕節會讀路加福音和馬太福音
[00:06:20.000 --> 00:06:23.000]  其實約翰福音一句話都很有意思
[00:06:23.000 --> 00:06:28.000]  約翰福音第一章十一節
[00:06:28.000 --> 00:06:31.000]  他到自己的地方來
[00:06:31.000 --> 00:06:34.000]  自己的人都不接待他
[00:06:34.000 --> 00:06:37.000]  其實重溫耶穌經歷的聖誕
[00:06:37.000 --> 00:06:41.000]  耶穌的聖誕其實都頗冰冷
[00:06:41.000 --> 00:06:43.000]  他回到自己的鄉下
[00:06:43.000 --> 00:06:49.000]  請問自己鄉下的人有沒有給他租大房間生小孩?
[00:06:49.000 --> 00:06:50.000]  我問一下你
[00:06:50.000 --> 00:06:53.000]  有一個親戚從大陸來的
[00:06:53.000 --> 00:06:58.000]  他好像懷胎八個月九個月要生
[00:06:58.000 --> 00:07:01.000]  他找不到房子住
[00:07:01.000 --> 00:07:07.000]  你肯不肯叫你的子女租一間客房給他住一兩個月讓他生?
[00:07:07.000 --> 00:07:11.000]  有多少人覺得如果有這樣的情況發生在你身上
[00:07:11.000 --> 00:07:14.000]  你租一間房給人家?
[00:07:14.000 --> 00:07:16.000]  可能都有吧?
[00:07:16.000 --> 00:07:24.000]  但當時代耶穌要生在馬槽代表人們接待他還是不接待他?
[00:07:24.000 --> 00:07:31.000]  所以聖經說耶穌的第一個聖誕是一個很絕情、冰冷的聖誕
[00:07:31.000 --> 00:07:33.000]  所以在這個大環境裏
[00:07:33.000 --> 00:07:38.000]  我們再想想詩歌裏的普天同慶、哈利路亞等等的詩歌
[00:07:38.000 --> 00:07:45.000]  就看到聖經裏面在章歷裏面講到神的平安和大喜的訊息
[00:07:45.000 --> 00:07:49.000]  所以有些人在聖誕的很多聚會裏面
[00:07:49.000 --> 00:07:54.000]  就會重溫《二賽書》第九章
[00:07:54.000 --> 00:07:58.000]  講到神賜了一個鷹鞋給我們
[00:07:58.000 --> 00:08:00.000]  第九章的開頭是怎樣說呢?
[00:08:00.000 --> 00:08:02.000]  我們試試讀這兩節經文
[00:08:02.000 --> 00:08:17.000]  (中文)
[00:08:17.000 --> 00:08:23.000]  所以如果這裏是在講耶穌誕生的盼望和喜訊的話
[00:08:23.000 --> 00:08:26.000]  他沒有那個環境是順境的
[00:08:26.000 --> 00:08:32.000]  是一個很大的幽暗、黑暗、痛苦的環境裏面
[00:08:32.000 --> 00:08:35.000]  有很多光照耀他們
[00:08:35.000 --> 00:08:39.000]  聖經裏面從來沒有講過世界是美麗的
[00:08:39.000 --> 00:08:41.000]  因為世界有很多墮落、艱難
[00:08:41.000 --> 00:08:43.000]  有某些美麗的,但不是完全美麗
[00:08:43.000 --> 00:08:49.000]  因為世界有罪惡、有墮落、有很多的絕情、有很多的撕裂、有很多的張力
[00:08:49.000 --> 00:08:51.000]  所以聖經裏面提醒
[00:08:51.000 --> 00:08:54.000]  第一提醒就是我們試試讀讀標題
[00:08:54.000 --> 00:09:02.000]  (中文)
