
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹晚安
[00:00:02.000 --> 00:00:05.500]  我們今晚可以敬拜天父
[00:00:05.500 --> 00:00:08.800]  真是一個很大的恩典
[00:00:08.800 --> 00:00:12.600]  因為在香港的生活裏面
[00:00:12.600 --> 00:00:15.200]  大家都非常忙碌
[00:00:15.200 --> 00:00:18.400]  我們都在繁囂的社會裏面
[00:00:18.400 --> 00:00:22.400]  有時聽到很多不同的聲音、消息
[00:00:22.400 --> 00:00:25.000]  很多事情令到我們的心
[00:00:25.000 --> 00:00:30.500]  有時都會有很多的繁擾在當中
[00:00:30.500 --> 00:00:32.000]  但是很感謝神
[00:00:32.000 --> 00:00:34.800]  我們能夠抽到這段時間
[00:00:34.800 --> 00:00:38.700]  來去親近天父、去敬拜天父
[00:00:38.700 --> 00:00:41.700]  這一刻我的形容
[00:00:41.700 --> 00:00:47.000]  就好像我們進入了一個心靈的綠洲
[00:00:47.000 --> 00:00:48.900]  大家認同嗎?
[00:00:48.900 --> 00:00:56.400]  叫我們心靈裏面可以藉著敬拜天父
[00:00:56.400 --> 00:00:59.200]  讓我們可以重新得力
[00:00:59.200 --> 00:01:00.700]  所以各位弟兄姊妹們
[00:01:00.700 --> 00:01:02.400]  我們能夠敬拜上帝
[00:01:02.400 --> 00:01:04.000]  感不感恩?
[00:01:04.000 --> 00:01:05.700]  很感恩
[00:01:05.700 --> 00:01:09.500]  今晚牧師和大家看的一段聖經
[00:01:09.500 --> 00:01:12.700]  半生熟都未定
[00:01:12.700 --> 00:01:16.600]  熟的原因是因為他是士徒行傳
[00:01:16.600 --> 00:01:19.100]  大家都讀過士徒行傳
[00:01:19.100 --> 00:01:20.400]  三普的地方就是
[00:01:20.400 --> 00:01:23.400]  可能這段經文你曾經立過
[00:01:23.400 --> 00:01:26.900]  但是立完之後就忘記了
[00:01:26.900 --> 00:01:28.900]  好像水過鴨背那樣
[00:01:28.900 --> 00:01:29.600]  為什麼呢?
[00:01:29.600 --> 00:01:32.900]  因為你不覺得有什麼很特別的地方
[00:01:32.900 --> 00:01:35.400]  但是如果我們讀這段聖經
[00:01:35.400 --> 00:01:37.400]  去看下去的時候
[00:01:37.400 --> 00:01:40.900]  你會發覺是有一點點不同的
[00:01:40.900 --> 00:01:42.900]  這段經文
[00:01:42.900 --> 00:01:46.900]  就是陳弟兄幫我們已經讀了
[00:01:46.900 --> 00:01:56.900]  其實這裡說的一個人物叫西門
[00:01:56.900 --> 00:01:57.900]  你記得
[00:01:57.900 --> 00:02:01.400]  此西門不同彼西門
[00:02:01.400 --> 00:02:04.900]  這個並不是耶穌門徒的西門
[00:02:04.900 --> 00:02:06.900]  是另一個西門
[00:02:06.900 --> 00:02:09.400]  這個人住在撒瑪利亞城
[00:02:09.400 --> 00:02:11.900]  所以我們今晚看這段聖經
[00:02:11.900 --> 00:02:13.900]  你就會發現到
[00:02:13.900 --> 00:02:16.900]  其實出現這個人物
[00:02:16.900 --> 00:02:19.900]  可以說是一個小插曲
[00:02:19.900 --> 00:02:23.400]  因為這個背景就是
[00:02:23.400 --> 00:02:27.900]  如果大家印象還是很清晰的話
[00:02:27.900 --> 00:02:34.900]  就知道當史提反被逼迫受害殉道之後
[00:02:34.900 --> 00:02:38.400]  記不記得耶路撒冷這個地方
[00:02:38.400 --> 00:02:42.400]  就起了一個很大的迫害
[00:02:42.400 --> 00:02:46.900]  於是門徒返了教會
[00:02:46.900 --> 00:02:49.900]  或者親近神的人就開始受迫迫了
[00:02:49.900 --> 00:02:51.900]  他們就四散了
[00:02:51.900 --> 00:02:55.400]  其中有一位執事
[00:02:55.400 --> 00:02:58.900]  大家聽過肥力的名字嗎?
[00:02:58.900 --> 00:03:02.900]  肥力被聖靈帶領
[00:03:02.900 --> 00:03:07.900]  就下去一個地方叫撒瑪利亞城
[00:03:07.900 --> 00:03:12.900]  這個城根本是猶太人不喜歡去的
[00:03:12.900 --> 00:03:14.900]  因為這個城裏的人
[00:03:14.900 --> 00:03:17.900]  在猶太人的觀念當中
[00:03:17.900 --> 00:03:21.900]  就覺得這座城裏的人是污煙瘴氣
[00:03:21.900 --> 00:03:27.900]  或者裏面可以說是一個罪惡之城
[00:03:27.900 --> 00:03:30.900]  是很多問題的
[00:03:30.900 --> 00:03:36.900]  猶太人覺得他們不應該進入這座城
[00:03:36.900 --> 00:03:39.900]  就算由南到北
[00:03:39.900 --> 00:03:41.900]  由北向南也好
[00:03:41.900 --> 00:03:45.900]  他們寧願繞路都不進入這座城
[00:03:45.900 --> 00:03:47.900]  但這次很奇妙
[00:03:47.900 --> 00:03:49.900]  有一個突破
[00:03:49.900 --> 00:03:56.900]  就是竟然肥力進入了這座他們討厭的城市
[00:03:56.900 --> 00:03:59.900]  就是撒瑪利亞這個城市
[00:03:59.900 --> 00:04:02.900]  當聖靈引導肥力去的時候
[00:04:02.900 --> 00:04:07.900]  肥力就很信服、很聽話
[00:04:07.900 --> 00:04:09.900]  就按著聖靈的帶領
[00:04:09.900 --> 00:04:12.900]  就踏入了撒瑪利亞城
[00:04:12.900 --> 00:04:13.900]  進入城之後
[00:04:13.900 --> 00:04:16.900]  肥力就做了三件事情
[00:04:16.900 --> 00:04:19.900]  第一 他宣講基督
[00:04:19.900 --> 00:04:21.900]  告訴城裏的人聽
[00:04:21.900 --> 00:04:25.900]  早一段時間在耶路撒冷發生的事情
[00:04:25.900 --> 00:04:29.900]  你們聽到有人被釘十字架
[00:04:29.900 --> 00:04:33.900]  其實這位被釘的那位人物耶穌
[00:04:33.900 --> 00:04:37.900]  就是神所差派來的救世主
[00:04:37.900 --> 00:04:39.900]  就是我們的彌賽
[00:04:39.900 --> 00:04:42.900]  所以肥力宣講基督
[00:04:42.900 --> 00:04:46.900]  將福音傳開去
[00:04:46.900 --> 00:04:49.900]  第二件事情肥力做的是什麼呢
[00:04:49.900 --> 00:04:54.900]  就是他醫治有疾病的人
[00:04:54.900 --> 00:04:57.900]  第三 他做的事情
[00:04:57.900 --> 00:04:59.900]  就是港族污鬼
[00:04:59.900 --> 00:05:02.900]  就是對一些被邪靈、被污鬼
[00:05:02.900 --> 00:05:05.900]  去綑綁的人
[00:05:05.900 --> 00:05:09.900]  肥力就奉耶穌的名港族污鬼
[00:05:09.900 --> 00:05:11.900]  他做了三件事之後
[00:05:11.900 --> 00:05:20.900]  結果整座城就起了一個很顛覆性的表現
[00:05:20.900 --> 00:05:24.900]  原來因為肥力做這三件事的緣故
[00:05:24.900 --> 00:05:33.900]  令到整個城裏的人就開始很有興趣和心
[00:05:33.900 --> 00:05:35.900]  願意去接受耶穌做救主
[00:05:35.900 --> 00:05:39.900]  所以當城裏的人相信主
[00:05:39.900 --> 00:05:41.900]  接受耶穌做救主之後
[00:05:41.900 --> 00:05:46.900]  聖經就記載在城裏的反應是什麼呢
