
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 早安
[00:00:02.000 --> 00:00:03.400]  母親節快樂
[00:00:03.400 --> 00:00:05.400]  跟大家一起有一個祈禱
[00:00:05.400 --> 00:00:07.400]  親愛的主
[00:00:07.400 --> 00:00:10.600]  我們等候仰望在祢的面前
[00:00:10.600 --> 00:00:13.600]  的確是一個特別的日子
[00:00:13.600 --> 00:00:18.000]  紀念我們很多的母親、姊妹
[00:00:18.000 --> 00:00:20.400]  他們在家庭裏的付出
[00:00:20.400 --> 00:00:22.400]  一生的苦苦
[00:00:22.400 --> 00:00:26.000]  孕育我們每一個的弟兄姊妹
[00:00:26.000 --> 00:00:28.000]  能夠健康快樂
[00:00:28.000 --> 00:00:31.000]  尤其是在神的家裏面成長
[00:00:31.000 --> 00:00:35.000]  大家擁有共同的信仰和盼望
[00:00:35.000 --> 00:00:38.000]  今早我們更加感恩
[00:00:38.000 --> 00:00:43.000]  我們能夠有份於神國度的一個差遣
[00:00:43.000 --> 00:00:47.000]  有穎怡宣教士和她的家人
[00:00:47.000 --> 00:00:50.000]  今日都受差遣
[00:00:50.000 --> 00:00:54.000]  來香港有福音工作
[00:00:54.000 --> 00:00:58.000]  天父我們很盼望剛才的經文
[00:00:58.000 --> 00:01:01.000]  我們能夠真正體驗到
[00:01:01.000 --> 00:01:03.000]  聖靈、福音
[00:01:03.000 --> 00:01:07.000]  藉著我們面對困難
[00:01:07.000 --> 00:01:10.000]  仍然我們勉勵的宣講
[00:01:10.000 --> 00:01:13.000]  那個道帶來的生命改變
[00:01:13.000 --> 00:01:15.000]  是意想不到的
[00:01:15.000 --> 00:01:18.000]  是我們需要去體驗的
[00:01:18.000 --> 00:01:22.000]  盼望這段聖經成為我們彼此的提醒
[00:01:22.000 --> 00:01:24.000]  我們帶著的是福音
[00:01:24.000 --> 00:01:25.000]  去不同的地方
[00:01:25.000 --> 00:01:27.000]  在不同的處境
[00:01:27.000 --> 00:01:29.000]  我們務要的去傳道
[00:01:29.000 --> 00:01:31.000]  我們這樣仰望等候禱告
[00:01:31.000 --> 00:01:34.000]  奉耶穌基督的名
[00:01:34.000 --> 00:01:35.000]  阿門
[00:01:35.000 --> 00:01:41.000]  由於待會有一個相當嚴肅和興奮的差遣禮
[00:01:41.000 --> 00:01:45.000]  所以今早只能夠很短的將這段聖經
[00:01:45.000 --> 00:01:47.000]  來做一個好似一個引子
[00:01:47.000 --> 00:01:52.000]  我們今天很開心邀請到孔慶明醫生
[00:01:52.000 --> 00:01:57.000]  他是代表著非洲內地會的香港分會
[00:01:57.000 --> 00:02:04.000]  他會來簡單介紹和講一些他的經歷
[00:02:04.000 --> 00:02:08.000]  讓我們知道這個分會在香港的服事
[00:02:08.000 --> 00:02:10.000]  當然更加重要的是
[00:02:10.000 --> 00:02:12.000]  榮兒、攝師
[00:02:12.000 --> 00:02:14.000]  她待會都要在大家面前
[00:02:14.000 --> 00:02:16.000]  我給了她五分鐘述詞
[00:02:16.000 --> 00:02:20.000]  講一下她為何對非洲人這麼有負擔
[00:02:20.000 --> 00:02:22.000]  待會我們就會看這裏
[00:02:22.000 --> 00:02:25.000]  這段聖經其實很簡單
[00:02:25.000 --> 00:02:27.000]  當然不簡單的地方
[00:02:27.000 --> 00:02:29.000]  這一班猶太人
[00:02:29.000 --> 00:02:35.000]  令到薩瑪利亞人全個城都大有歡喜
[00:02:35.000 --> 00:02:39.000]  甚麼令到這班薩瑪利亞人歡喜呢
[00:02:39.000 --> 00:02:42.000]  是宣講基督
[00:02:42.000 --> 00:02:47.000]  猶太人去到薩瑪利亞城
[00:02:47.000 --> 00:02:50.000]  即是說他們面對逼迫
[00:02:50.000 --> 00:02:54.000]  面對耶路撒冷大規模的逼迫
[00:02:54.000 --> 00:02:56.000]  他們要離開
[00:02:56.000 --> 00:02:59.000]  他們不會選擇性去猶太的地方
[00:02:59.000 --> 00:03:02.000]  不去薩瑪利亞城
[00:03:02.000 --> 00:03:05.000]  他們不同的地方都去
[00:03:05.000 --> 00:03:08.000]  肥利是其中一位的執事
[00:03:08.000 --> 00:03:11.000]  第八章的第三節已經告訴我們
[00:03:11.000 --> 00:03:13.000]  斯提反已經殉道
[00:03:13.000 --> 00:03:15.000]  已經死了
[00:03:15.000 --> 00:03:17.000]  被石頭打死了
[00:03:17.000 --> 00:03:19.000]  但是在恐懼
[00:03:19.000 --> 00:03:21.000]  在徬徨
[00:03:21.000 --> 00:03:26.000]  但是沒有影響到這一班弟兄姊妹
[00:03:26.000 --> 00:03:28.000]  沒有試圖和他們一起
[00:03:28.000 --> 00:03:30.000]  但是他們分散
[00:03:30.000 --> 00:03:33.000]  有秩序地去到不同的地方
[00:03:33.000 --> 00:03:36.000]  能夠腳行的地方
[00:03:36.000 --> 00:03:38.000]  盡量行去到其他地方
[00:03:38.000 --> 00:03:43.000]  暫時沒有耶路撒冷的有組織的逼迫
[00:03:43.000 --> 00:03:45.000]  但是他們帶著的
[00:03:45.000 --> 00:03:48.000]  這個是我們大家真的要去問
[00:03:48.000 --> 00:03:51.000]  帶著什麼離開一個地方呢
[00:03:51.000 --> 00:03:54.000]  有沒有組織地帶著福音
[00:03:54.000 --> 00:03:56.000]  無論面對什麼困難
[00:03:56.000 --> 00:03:58.000]  去到那個地方
[00:03:58.000 --> 00:04:00.000]  見到那個群體
[00:04:00.000 --> 00:04:05.000]  去看這班人是自己的骨肉
[00:04:05.000 --> 00:04:07.000]  當然是神兒女的骨肉
[00:04:07.000 --> 00:04:09.000]  但其實不是的
[00:04:09.000 --> 00:04:11.000]  猶太人看馬尼亞人
[00:04:11.000 --> 00:04:13.000]  是異類
[00:04:13.000 --> 00:04:15.000]  是雜種來的
[00:04:15.000 --> 00:04:17.000]  福音書是很清楚告訴我們
[00:04:17.000 --> 00:04:20.000]  包括這些弟兄姊妹
[00:04:20.000 --> 00:04:22.000]  可能都有這個觀念
[00:04:22.000 --> 00:04:24.000]  已經是很先入為主
[00:04:24.000 --> 00:04:28.000]  但是迫迫沒有令到他們
[00:04:28.000 --> 00:04:33.000]  選擇性地向他們喜歡的群體去做
[00:04:33.000 --> 00:04:36.000]  反而他們去到那個地方
[00:04:36.000 --> 00:04:39.000]  不會覺得馬尼亞人是不需要福音
[00:04:39.000 --> 00:04:43.000]  他們將福音帶給了馬尼亞城
[00:04:43.000 --> 00:04:48.000]  很言簡意黑的作者路加
[00:04:48.000 --> 00:04:52.000]  說只是在那個城裏面宣講基督
[00:04:52.000 --> 00:04:56.000]  那個城就大有喜樂
[00:04:56.000 --> 00:05:01.000]  中間當然是夾雜著很多神蹟奇事
[00:05:01.000 --> 00:05:03.000]  有醫病有趕鬼等等
[00:05:03.000 --> 00:05:10.000]  但是重點仍然是宣講基督帶來的城市的改變
[00:05:10.000 --> 00:05:13.000]  這是很重要的一個元素
[00:05:13.000 --> 00:05:18.000]  這段聖經不可以隨便地引用
[00:05:18.000 --> 00:05:22.000]  因為第四章開始已經是大逼迫的開始
[00:05:22.000 --> 00:05:25.000]  使徒都要被坐牢
[00:05:25.000 --> 00:05:28.000]  監禁甚至要死
[00:05:28.000 --> 00:05:33.000]  但是沒有影響到他們上上下下
[00:05:33.000 --> 00:05:36.000]  三千人信主的五千人信主的
[00:05:36.000 --> 00:05:40.000]  都來到大家共同擁有一個信息
[00:05:40.000 --> 00:05:44.000]  就是福音可以改變生命
[00:05:44.000 --> 00:05:48.000]  福音是每一個民族都需要的
