
[00:00:00.000 --> 00:00:02.000]  現在是正道的時間
[00:00:02.000 --> 00:00:06.000]  今日由本堂的傳道人鄧太康傳道
[00:00:06.000 --> 00:00:08.000]  在我們中間去傳講神的話語
[00:00:08.000 --> 00:00:10.000]  他的講題是
[00:00:10.000 --> 00:00:12.000]  風暴中設下平安的上帝
[00:00:12.000 --> 00:00:16.000]  經文是記載在新約聖經的《仕途行傳》
[00:00:16.000 --> 00:00:20.000]  27章21到36節
[00:00:20.000 --> 00:00:25.000]  眾人已有好幾天沒有吃東西
[00:00:25.000 --> 00:00:28.000]  本來就出來站在他們中間說
[00:00:28.000 --> 00:00:31.000]  諸位,你們本該聽我的話
[00:00:31.000 --> 00:00:33.000]  不離開克里特島
[00:00:33.000 --> 00:00:37.000]  就不致遭到這樣的損失和破壞
[00:00:37.000 --> 00:00:39.000]  現在我勸你們放心
[00:00:39.000 --> 00:00:41.000]  除了損失這條船
[00:00:41.000 --> 00:00:45.000]  你們中間會有一人會喪失性命
[00:00:45.000 --> 00:00:51.000]  因為昨夜我所屬所侍奉的神的使者站在我旁邊
[00:00:51.000 --> 00:00:54.000]  說:保羅,不要害怕
[00:00:54.000 --> 00:00:56.000]  你必定站在凱撒面前
[00:00:56.000 --> 00:01:01.000]  並且神已把安全賜給與你同船的人了
[00:01:01.000 --> 00:01:03.000]  所以,諸位可以放心
[00:01:03.000 --> 00:01:05.000]  我信神這樣對我說
[00:01:05.000 --> 00:01:08.000]  事情也要這樣成就
[00:01:08.000 --> 00:01:12.000]  只是我們必須在一個島上擱淺
[00:01:12.000 --> 00:01:14.000]  到了第十四天夜間
[00:01:14.000 --> 00:01:18.000]  船在亞特里亞海裡飄來飄去
[00:01:18.000 --> 00:01:22.000]  約在半夜,水手以為漸近寒地
[00:01:22.000 --> 00:01:24.000]  就去探測深淺
[00:01:24.000 --> 00:01:26.000]  探得有十二丈
[00:01:26.000 --> 00:01:29.000]  稍往前行,又探深淺
[00:01:29.000 --> 00:01:31.000]  探得有九丈
[00:01:31.000 --> 00:01:33.000]  恐怕我們撞到礁石
[00:01:33.000 --> 00:01:36.000]  他們就從船尾拋下四個鈕
[00:01:36.000 --> 00:01:38.000]  盼望天亮
[00:01:38.000 --> 00:01:40.000]  水手想棄船逃走
[00:01:40.000 --> 00:01:42.000]  把救生艇墜下海裡
[00:01:42.000 --> 00:01:46.000]  假裝要從船頭拋鈕的樣子
[00:01:46.000 --> 00:01:49.000]  保羅對白夫長和士兵說
[00:01:49.000 --> 00:01:51.000]  這些人若不留在船上
[00:01:51.000 --> 00:01:53.000]  你們就不能獲救
[00:01:53.000 --> 00:01:56.000]  於是士兵砍斷救生艇的繩子
[00:01:56.000 --> 00:01:58.000]  由他飄去
[00:01:58.000 --> 00:02:00.000]  天快亮的時候
[00:02:00.000 --> 00:02:02.000]  保羅勸眾人都用餐
[00:02:02.000 --> 00:02:05.000]  說你們一直捱餓等候
[00:02:05.000 --> 00:02:08.000]  不吃什麼已經十四天了
[00:02:08.000 --> 00:02:11.000]  所以我勸你們吃點東西
[00:02:11.000 --> 00:02:14.000]  這是關乎你們獲救的
[00:02:14.000 --> 00:02:17.000]  因為你們各人連一根頭髮
[00:02:17.000 --> 00:02:19.000]  也不至於掉落
[00:02:19.000 --> 00:02:22.000]  保羅說了這話就拿起餅來
[00:02:22.000 --> 00:02:24.000]  在眾人面前祝謝了神
[00:02:24.000 --> 00:02:26.000]  然後張開來吃
[00:02:26.000 --> 00:02:29.000]  於是他們都放心就吃了
[00:02:29.000 --> 00:02:33.000]  經文讀筆現在請鄧全道正道
[00:02:33.000 --> 00:02:44.000]  鄧: 各位節目早安
[00:02:44.000 --> 00:02:47.000]  今天跟大家分享這段經文的時候
[00:02:47.000 --> 00:02:50.000]  我有一個圖畫在腦裡出現
[00:02:50.000 --> 00:02:52.000]  這圖畫出現的是
[00:02:52.000 --> 00:02:57.000]  你覺不覺得保羅在這一刻很帥
[00:02:57.000 --> 00:03:02.000]  一個屬於上帝的人
[00:03:02.000 --> 00:03:04.000]  信得很帥
[00:03:04.000 --> 00:03:09.000]  我覺得這是我們每一個做基督徒的目標
[00:03:09.000 --> 00:03:11.000]  帥到一個地步是什麼呢
[00:03:11.000 --> 00:03:13.000]  如果大家還記得
[00:03:13.000 --> 00:03:17.000]  這幅圖畫一定要和耶穌的一幅圖畫相提並論
[00:03:17.000 --> 00:03:20.000]  就是當耶穌平靜風浪
[00:03:20.000 --> 00:03:22.000]  在船上
[00:03:22.000 --> 00:03:26.000]  說暴風連那群漁夫這麼專業的人
[00:03:26.000 --> 00:03:28.000]  他們都說船快要沉了
[00:03:28.000 --> 00:03:31.000]  夫子你還不起來幫忙
[00:03:31.000 --> 00:03:33.000]  船快要沉了
[00:03:33.000 --> 00:03:35.000]  你不理我們嗎
[00:03:35.000 --> 00:03:36.000]  記得嗎
[00:03:36.000 --> 00:03:38.000]  耶穌怎樣
[00:03:38.000 --> 00:03:40.000]  耶穌也是很帥的
[00:03:40.000 --> 00:03:42.000]  走到船頭
[00:03:42.000 --> 00:03:44.000]  風鑄了白
[00:03:44.000 --> 00:03:46.000]  靜了白
[00:03:46.000 --> 00:03:48.000]  之後靜了
[00:03:48.000 --> 00:03:51.000]  他回頭和那群門徒說
[00:03:51.000 --> 00:03:54.000]  難道你們還沒有信心
[00:03:54.000 --> 00:03:56.000]  你們還怕死
[00:03:56.000 --> 00:04:00.000]  其實保羅有點像這樣的處境
[00:04:00.000 --> 00:04:04.000]  我想說他的型並不是他這動作
[00:04:04.000 --> 00:04:05.000]  舉個例子
[00:04:05.000 --> 00:04:08.000]  如果我現在站在這裡做這樣的動作
[00:04:08.000 --> 00:04:09.000]  你說我傻吧
[00:04:09.000 --> 00:04:11.000]  不是那個處境
[00:04:11.000 --> 00:04:13.000]  但是保羅
[00:04:13.000 --> 00:04:17.000]  他在這裡的處境是非常重要的
[00:04:17.000 --> 00:04:21.000]  我想強調的是他有一種很大的逆轉
[00:04:21.000 --> 00:04:25.000]  因為他原本的身份在船上
[00:04:25.000 --> 00:04:27.000]  是一個囚犯
[00:04:27.000 --> 00:04:31.000]  他預備要被押去羅馬
[00:04:31.000 --> 00:04:34.000]  他在船上
[00:04:34.000 --> 00:04:35.000]  某程度上
[00:04:35.000 --> 00:04:37.000]  他沒有話可以說
[00:04:37.000 --> 00:04:38.000]  因為他是囚犯
[00:04:38.000 --> 00:04:40.000]  但是到了後來的時候
[00:04:40.000 --> 00:04:42.000]  不知道大家有沒有發覺這段經文很短
[00:04:42.000 --> 00:04:43.000]  到了後來的時候
[00:04:43.000 --> 00:04:47.000]  他變成了一個領袖
[00:04:47.000 --> 00:04:49.000]  他叫人們怎麼做
[00:04:49.000 --> 00:04:51.000]  人們就聽怎麼做
[00:04:51.000 --> 00:04:54.000]  所以就得著救贖
[00:04:54.000 --> 00:04:56.000]  我想透過這段經文
[00:04:56.000 --> 00:04:58.000]  讓大家看到一件事
[00:04:58.000 --> 00:05:02.000]  原來今天當我們在我們生命當中
[00:05:02.000 --> 00:05:04.000]  在我們的環境裡面
[00:05:04.000 --> 00:05:07.000]  你遇見一個困難
[00:05:07.000 --> 00:05:08.000]  一個絕景
[00:05:08.000 --> 00:05:11.000]  你不需要擔心
[00:05:11.000 --> 00:05:12.000]  問的問題是
[00:05:12.000 --> 00:05:18.000]  究竟你今天有沒有保羅對上帝的這份信
[00:05:18.000 --> 00:05:20.000]  當你有這份信的時候
[00:05:20.000 --> 00:05:24.000]  無論環境變成怎樣
[00:05:24.000 --> 00:05:28.000]  其實我們是可以一樣的認
[00:05:28.000 --> 00:05:33.000]  這也是給我們和不信的人一個很大的分別
[00:05:33.000 --> 00:05:34.000]  大家知道嗎
[00:05:34.000 --> 00:05:35.000]  我經常問的
[00:05:35.000 --> 00:05:36.000]  我們信耶穌
[00:05:36.000 --> 00:05:37.000]  信耶穌
[00:05:37.000 --> 00:05:39.000]  信來幹嘛
[00:05:39.000 --> 00:05:42.000]  坦白說我是一個很現實的人
[00:05:42.000 --> 00:05:46.000]  如果我信耶穌和不信耶穌是沒有分別的話
[00:05:46.000 --> 00:05:47.000]  你信來幹嘛
[00:05:47.000 --> 00:05:49.000]  特別我做傳道人
[00:05:49.000 --> 00:05:50.000]  如果說真的
[00:05:50.000 --> 00:05:52.000]  信了不影響我生命的時候
[00:05:52.000 --> 00:05:53.000]  我還可以告訴大家
[00:05:53.000 --> 00:05:56.000]  站在上面的凳子上只是騙飯吃
[00:05:56.000 --> 00:05:59.000]  我每一次按照教會安排
[00:05:59.000 --> 00:06:02.000]  每次就去講一篇聖經
[00:06:02.000 --> 00:06:03.000]  講故事
[00:06:03.000 --> 00:06:04.000]  講完之後
[00:06:04.000 --> 00:06:05.000]  最好像以前那樣講
[00:06:05.000 --> 00:06:07.000]  講一些大家喜歡聽的聖經
[00:06:07.000 --> 00:06:09.000]  然後大家很開心
[00:06:09.000 --> 00:06:12.000]  過個星期就很開心地離開
[00:06:12.000 --> 00:06:15.000]  之後我又每個星期繼續繳我的工資
[00:06:15.000 --> 00:06:16.000]  不是很複雜
[00:06:16.000 --> 00:06:18.000]  但反過來不是
[00:06:18.000 --> 00:06:20.000]  我經常提到我自己一樣的
[00:06:20.000 --> 00:06:21.000]  我是傳道人
[00:06:21.000 --> 00:06:22.000]  什麼叫傳道人
[00:06:22.000 --> 00:06:24.000]  傳道人有沒有道可傳
[00:06:24.000 --> 00:06:26.000]  而那個道不是聖經的道
[00:06:26.000 --> 00:06:27.000]  大家弄清楚
[00:06:27.000 --> 00:06:29.000]  不是單單是聖經的道
[00:06:29.000 --> 00:06:33.000]  是你生命裡面會被這些道影響你
[00:06:33.000 --> 00:06:34.000]  我舉個例子
[00:06:34.000 --> 00:06:36.000]  譬如我去到醫院
[00:06:36.000 --> 00:06:38.000]  我去探病很多次
[00:06:38.000 --> 00:06:39.000]  我想問大家
[00:06:39.000 --> 00:06:41.000]  大家有沒有試過病的經歷
[00:06:41.000 --> 00:06:42.000]  有吧
[00:06:42.000 --> 00:06:44.000]  有沒有試過有些無論是教會的牧者
[00:06:44.000 --> 00:06:46.000]  或者是縣牧來探你
[00:06:46.000 --> 00:06:47.000]  有沒有試過
[00:06:47.000 --> 00:06:48.000]  如果沒有
[00:06:48.000 --> 00:06:49.000]  下次記得主院的時候
