
[00:00:00.000 --> 00:00:02.000]  各位姐妹早晨
[00:00:02.000 --> 00:00:06.500]  見我戴著口罩 大家就知道我有點感冒
[00:00:06.500 --> 00:00:12.000]  我昨晚的團期
[00:00:12.000 --> 00:00:14.500]  因為上星期那位姐妹去做主席
[00:00:14.500 --> 00:00:17.500]  我跟她說 你記不記得上次我們在五堂講道
[00:00:17.500 --> 00:00:20.500]  之後我就在旁邊說 待會你找我祈禱
[00:00:20.500 --> 00:00:23.500]  不過也是一個見證時刻的時候
[00:00:23.500 --> 00:00:25.500]  因為每次都咳到脫肺
[00:00:25.500 --> 00:00:27.500]  講道那段時間是不咳的
[00:00:27.500 --> 00:00:31.500]  所以每次曾牧師編我回來五堂講道我都咳的
[00:00:31.500 --> 00:00:35.500]  曾牧師考慮一下
[00:00:35.500 --> 00:00:39.500]  今天跟大家分享這段經文
[00:00:39.500 --> 00:00:42.500]  為什麼叫傳道者的心
[00:00:42.500 --> 00:00:45.500]  其實如果大家知道在哥倫多後書
[00:00:45.500 --> 00:00:50.500]  如果大家都明白 大家讀過一些上過主要學
[00:00:50.500 --> 00:00:53.500]  你會知道原來哥倫多的書信是有四卷的
[00:00:53.500 --> 00:00:55.500]  有1、2、3、4
[00:00:55.500 --> 00:00:57.500]  現在我們看的前書是第二卷
[00:00:57.500 --> 00:00:59.500]  我們的後書是第四卷
[00:00:59.500 --> 00:01:02.500]  所以你會發覺去到第四卷的時候
[00:01:02.500 --> 00:01:05.500]  其實保羅在之前跟我們處理了很多問題
[00:01:05.500 --> 00:01:07.500]  關心了很多事情
[00:01:07.500 --> 00:01:09.500]  其實去到第四卷的時候
[00:01:09.500 --> 00:01:13.500]  保羅其實是跟這班人
[00:01:13.500 --> 00:01:15.500]  你可以說是一個很真誠的表白
[00:01:15.500 --> 00:01:19.500]  因為當時有一個信徒懷疑他的誠信
[00:01:19.500 --> 00:01:23.500]  懷疑這個人所做的事
[00:01:23.500 --> 00:01:25.500]  所以他在裡面說了很多很多
[00:01:25.500 --> 00:01:27.500]  所以去到這一章的時候
