
[00:00:00.000 --> 00:00:02.240]  弟兄姊妹平安
[00:00:02.240 --> 00:00:04.960]  按照教會的安排
[00:00:04.960 --> 00:00:09.200]  我們將會有幾次講彼得後書
[00:00:09.200 --> 00:00:12.160]  今天是我第一次來講
[00:00:12.160 --> 00:00:17.360]  彼得後書是彼得寫信給初期教會的信徒
[00:00:17.360 --> 00:00:19.680]  因為當時他們面對一些異端
[00:00:19.680 --> 00:00:22.480]  面對假教師
[00:00:22.480 --> 00:00:27.960]  他們不承認主耶穌基督的救贖
[00:00:27.960 --> 00:00:31.240]  他們也不承認主會再來
[00:00:31.240 --> 00:00:36.080]  所以彼得一定要和一班信徒講清講楚
[00:00:36.080 --> 00:00:38.280]  他也提醒那班信徒
[00:00:38.280 --> 00:00:40.480]  因為當時社會的風氣
[00:00:40.480 --> 00:00:44.800]  有一些很卑鄙的行為
[00:00:44.800 --> 00:00:46.280]  貪錢
[00:00:46.280 --> 00:00:48.800]  又喜歡去中傷人
[00:00:48.800 --> 00:00:50.080]  陷害人
[00:00:50.080 --> 00:00:52.320]  所以彼得就勸他們
[00:00:52.320 --> 00:00:54.360]  千萬不要跟風
[00:00:54.360 --> 00:00:58.080]  要在信仰上不斷努力
[00:00:58.080 --> 00:01:01.520]  不斷去追求
[00:01:01.520 --> 00:01:04.600]  我們今天就從彼得後書
[00:01:04.600 --> 00:01:06.960]  第一章第三至十一節
[00:01:06.960 --> 00:01:10.520]  和大家彼此面對
[00:01:10.520 --> 00:01:13.480]  我記得在某一個星期日
[00:01:13.480 --> 00:01:17.440]  我們全家人在家裡吃飯
[00:01:17.440 --> 00:01:18.720]  我的姪女
[00:01:18.720 --> 00:01:19.560]  是嬰兒
[00:01:19.560 --> 00:01:20.920]  很小的時候
[00:01:20.920 --> 00:01:24.520]  在地上爬著爬著地走
[00:01:24.520 --> 00:01:25.200]  我們看著
[00:01:25.200 --> 00:01:26.040]  很可愛
[00:01:26.040 --> 00:01:27.600]  她那天爬得
[00:01:27.600 --> 00:01:29.720]  原來她不知道為什麼
[00:01:29.720 --> 00:01:31.840]  很想站起來
[00:01:31.840 --> 00:01:34.960]  之前她也在爬著爬著
[00:01:34.960 --> 00:01:37.840]  但是她就想站起來
[00:01:37.840 --> 00:01:40.160]  我們很怕嚇怕她
[00:01:40.160 --> 00:01:41.800]  所以大家都不出聲
[00:01:41.800 --> 00:01:45.000]  就定定定地看著她
[00:01:45.000 --> 00:01:48.040]  她真的自己挖挖挖
[00:01:48.040 --> 00:01:50.640]  就可以站在那裡
[00:01:50.640 --> 00:01:52.480]  當她站穩了之後
[00:01:52.480 --> 00:01:54.960]  我弟夫就站在她前面
[00:01:54.960 --> 00:01:56.200]  就跟她說
[00:01:56.200 --> 00:01:58.280]  「喂,BB,走過來」
[00:01:58.280 --> 00:02:00.280]  「走過來媽媽那裡」
[00:02:00.280 --> 00:02:02.200]  她又站穩了
[00:02:02.200 --> 00:02:03.520]  挖挖挖
[00:02:03.520 --> 00:02:05.400]  試試一步兩步
[00:02:05.400 --> 00:02:06.360]  「啪啪聲」
[00:02:06.360 --> 00:02:07.840]  走了幾步
[00:02:07.840 --> 00:02:10.120]  就撲過去媽媽那裡
[00:02:10.120 --> 00:02:11.600]  於是我們周圍的人
[00:02:11.600 --> 00:02:12.400]  很興奮
[00:02:12.400 --> 00:02:13.480]  很開心
[00:02:13.480 --> 00:02:16.200]  因為之前她在爬地
[00:02:16.200 --> 00:02:18.480]  然後就站起來
[00:02:18.480 --> 00:02:21.640]  又可以走四五步
[00:02:21.640 --> 00:02:24.720]  我弟弟又站在另一邊
[00:02:24.720 --> 00:02:25.920]  又叫她
[00:02:25.920 --> 00:02:27.440]  「喂,BB,走過來」
[00:02:27.440 --> 00:02:30.240]  「走過來媽媽那裡」
[00:02:30.240 --> 00:02:32.320]  她又很開心了
[00:02:32.320 --> 00:02:33.880]  於是又慢慢
