
[00:00:00.000 --> 00:00:01.520]  各位電影姐妹早安
[00:00:01.520 --> 00:00:03.440]  你好嗎
[00:00:03.440 --> 00:00:05.760]  好 感恩
[00:00:05.760 --> 00:00:08.080]  那為什麼我這樣問呢
[00:00:08.080 --> 00:00:09.360]  我先自首一下
[00:00:09.360 --> 00:00:10.880]  我沒有
[00:00:10.880 --> 00:00:12.600]  我不是患新冠
[00:00:12.600 --> 00:00:14.000]  不過咳得很厲害
[00:00:14.000 --> 00:00:16.120]  應該是氣管敏感
[00:00:16.120 --> 00:00:18.120]  那再說幾句我就會咳了
[00:00:18.120 --> 00:00:19.280]  那如果一會兒我咳了
[00:00:19.280 --> 00:00:21.280]  大家不用擔心了
[00:00:21.280 --> 00:00:23.000]  都是這個緣故的
[00:00:23.000 --> 00:00:26.240]  所以我還是戴著口罩比較好
[00:00:26.800 --> 00:00:30.720]  免得大家覺得有點害怕
[00:00:30.720 --> 00:00:36.080]  第二樣我覺得很需要說一句
[00:00:36.080 --> 00:00:38.560]  其實是我們對繼光弟兄不主
[00:00:38.560 --> 00:00:42.400]  我們應該早一點跟繼光弟兄說清楚
[00:00:42.400 --> 00:00:43.920]  我們的程序是怎樣
[00:00:43.920 --> 00:00:46.440]  免得一上來的時候
[00:00:46.440 --> 00:00:50.960]  因為繼光弟兄主要應該是監流聚會
[00:00:50.960 --> 00:00:51.960]  (繼次弟兄)
[00:00:51.960 --> 00:00:53.520]  對不起 繼次弟兄
[00:00:53.520 --> 00:00:57.080]  所以就有一點點
[00:00:57.080 --> 00:01:00.200]  跟我們這裡的程序有一點點不同
[00:01:00.200 --> 00:01:01.880]  大家不用介意
[00:01:01.880 --> 00:01:05.480]  我們大家都是宣道會錦繡堂的電影姐妹
[00:01:05.480 --> 00:01:08.920]  我們以後會學習做好一點
[00:01:08.920 --> 00:01:10.320]  我們一起祈禱
[00:01:10.320 --> 00:01:13.680]  親愛的天父上帝
[00:01:13.680 --> 00:01:15.040]  我們來到你的面前
[00:01:15.040 --> 00:01:17.920]  最後我們很想你賜給我們恩典
[00:01:17.920 --> 00:01:19.520]  賜給我們智慧
[00:01:19.520 --> 00:01:21.480]  讓我們能夠明白你的話語
[00:01:21.480 --> 00:01:25.600]  還有賜給我們的恩典和看顧
[00:01:25.600 --> 00:01:27.760]  讓我們能夠明白你的話語之後
[00:01:27.760 --> 00:01:29.120]  我們能夠學習去做
[00:01:29.120 --> 00:01:30.120]  求主幫助
[00:01:30.120 --> 00:01:31.400]  我們祈禱仰望你
[00:01:31.400 --> 00:01:32.880]  奉主耶穌基督的聖名
[00:01:32.880 --> 00:01:33.560]  阿門
[00:01:33.560 --> 00:01:37.080]  今天我們說的題目
[00:01:37.080 --> 00:01:40.560]  怎樣去誇口呢
[00:01:40.560 --> 00:01:42.760]  剛才讀了一段經文
[00:01:42.760 --> 00:01:46.320]  保羅說到一些事情
[00:01:46.320 --> 00:01:48.160]  有些事情就是
[00:01:48.280 --> 00:01:50.680]  他覺得一些法利賽人
[00:01:50.680 --> 00:01:54.040]  做了一些不適當的誇口
[00:01:54.040 --> 00:01:55.560]  我想問一下
[00:01:55.560 --> 00:01:58.440]  我們會不會誇口
[00:01:58.440 --> 00:02:00.400]  有沒有誇口
[00:02:00.400 --> 00:02:04.880]  你會為什麼事情去誇口呢
[00:02:04.880 --> 00:02:11.480]  其實有些事情可能大家都會覺得是很好的
[00:02:11.480 --> 00:02:14.440]  我讀了整本聖經《新舊約》
[00:02:14.440 --> 00:02:16.880]  或者我讀了《新舊約》聖經多少次了
[00:02:17.880 --> 00:02:20.760]  我很記得每一首詩歌
[00:02:20.760 --> 00:02:23.120]  第幾首呢
[00:02:23.120 --> 00:02:25.720]  《生命聖詩》的第四首就是什麼了
[00:02:25.720 --> 00:02:29.920]  或者我們有可能誇口其他的事情
[00:02:29.920 --> 00:02:32.360]  會不會誇口
[00:02:32.360 --> 00:02:35.400]  我們的學歷呢
