
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹平安
[00:00:02.000 --> 00:00:04.000]  我們一起有個祈禱
[00:00:04.000 --> 00:00:08.000]  親愛的主 多謝你
[00:00:08.000 --> 00:00:10.000]  你很愛我們
[00:00:10.000 --> 00:00:12.000]  我們很渴望你的話語
[00:00:12.000 --> 00:00:14.000]  願你的話語親自
[00:00:14.000 --> 00:00:16.000]  更新我們
[00:00:16.000 --> 00:00:18.000]  滿足我們 多謝主 奉耶穌名求
[00:00:18.000 --> 00:00:20.000]  阿們
[00:00:20.000 --> 00:00:25.000]  想問問大家當中
[00:00:25.000 --> 00:00:27.000]  有沒有父母
[00:00:27.000 --> 00:00:29.000]  是信耶穌的呢
[00:00:29.000 --> 00:00:31.000]  舉手來看看
[00:00:31.000 --> 00:00:33.000]  都有很多
[00:00:33.000 --> 00:00:35.000]  縱然大家
[00:00:35.000 --> 00:00:37.000]  年紀不小
[00:00:37.000 --> 00:00:39.000]  但原來大家的父母
[00:00:39.000 --> 00:00:41.000]  都信耶穌
[00:00:41.000 --> 00:00:43.000]  將大家帶到當中
[00:00:43.000 --> 00:00:49.000]  我想問問
[00:00:49.000 --> 00:00:51.000]  你的父母影響你所信
[00:00:51.000 --> 00:00:53.000]  有沒有影響到你所信呢
[00:00:53.000 --> 00:00:57.000]  你的神又是一位怎樣的神呢
[00:00:57.000 --> 00:00:59.000]  經歷了這麼多年之後
[00:00:59.000 --> 00:01:01.000]  究竟這一位神
[00:01:01.000 --> 00:01:03.000]  在你心裏面
[00:01:03.000 --> 00:01:05.000]  有沒有什麼改變呢
[00:01:05.000 --> 00:01:07.000]  還是其實是
[00:01:07.000 --> 00:01:09.000]  父母要求的
[00:01:09.000 --> 00:01:11.000]  從小時候你已經回教會
[00:01:11.000 --> 00:01:13.000]  去到今天
[00:01:13.000 --> 00:01:15.000]  你是否真的
[00:01:15.000 --> 00:01:17.000]  去相信這一位神呢
[00:01:17.000 --> 00:01:21.000]  當我們去看舊約聖經的時候
[00:01:21.000 --> 00:01:23.000]  很多時候我們都見到
[00:01:23.000 --> 00:01:25.000]  耶和華這樣介紹自己
[00:01:25.000 --> 00:01:27.000]  我是亞伯拉罕的神
[00:01:27.000 --> 00:01:29.000]  以撒的神
[00:01:29.000 --> 00:01:31.000]  雅各的神
[00:01:31.000 --> 00:01:33.000]  但其實聖經提到
[00:01:33.000 --> 00:01:35.000]  以撒的生命
[00:01:35.000 --> 00:01:37.000]  只用了五章
[00:01:37.000 --> 00:01:39.000]  基述亞伯拉罕
[00:01:39.000 --> 00:01:41.000]  是以撒的三倍
[00:01:41.000 --> 00:01:43.000]  即是十四、十五章
[00:01:43.000 --> 00:01:45.000]  都是講亞伯拉罕的生命
[00:01:45.000 --> 00:01:51.000]  但基述雅各的孫子
[00:01:51.000 --> 00:01:53.000]  竟然是四倍
[00:01:53.000 --> 00:01:55.000]  即是二十章
[00:01:55.000 --> 00:01:57.000]  這麼多
[00:01:57.000 --> 00:01:59.000]  坊間的裏面
[00:01:59.000 --> 00:02:01.000]  有很多書都是講
[00:02:01.000 --> 00:02:03.000]  亞伯拉罕和雅各的
[00:02:03.000 --> 00:02:05.000]  但偏偏
[00:02:05.000 --> 00:02:07.000]  真的很難找到關於以撒的書
[00:02:07.000 --> 00:02:09.000]  一個這麼特別
[00:02:09.000 --> 00:02:11.000]  乖巧的生命
[00:02:11.000 --> 00:02:13.000]  好像在人的眼中
[00:02:13.000 --> 00:02:15.000]  沒有什麼特別之處
[00:02:15.000 --> 00:02:17.000]  他整個生命都好像在複製
[00:02:17.000 --> 00:02:19.000]  重複他爸爸的生命
[00:02:19.000 --> 00:02:21.000]  好的壞的
[00:02:21.000 --> 00:02:23.000]  他都學
[00:02:23.000 --> 00:02:25.000]  我們一起來看看
[00:02:25.000 --> 00:02:31.000]  他們都是亞伯拉罕和以撒
[00:02:31.000 --> 00:02:33.000]  都曾經做過同樣的事情
[00:02:33.000 --> 00:02:37.000]  就是不承認自己的妻子
[00:02:37.000 --> 00:02:39.000]  因為他們的妻子都太漂亮
[00:02:39.000 --> 00:02:41.000]  他們很怕你來殺身之禍
[00:02:41.000 --> 00:02:43.000]  於是
[00:02:43.000 --> 00:02:45.000]  只說對方
[00:02:45.000 --> 00:02:47.000]  是我的妹妹
[00:02:47.000 --> 00:02:49.000]  但怎知
[00:02:49.000 --> 00:02:51.000]  都是惹來大禍
[00:02:51.000 --> 00:02:53.000]  令到
[00:02:53.000 --> 00:02:55.000]  當地的人很生氣
[00:02:55.000 --> 00:02:57.000]  第二件事
[00:02:57.000 --> 00:02:59.000]  就是和亞比米勒結盟
[00:02:59.000 --> 00:03:01.000]  亞比米勒和
[00:03:01.000 --> 00:03:03.000]  亞伯拉罕結盟的時候
[00:03:03.000 --> 00:03:05.000]  恩爵覺得
[00:03:05.000 --> 00:03:07.000]  你是被神祝福的
[00:03:07.000 --> 00:03:09.000]  後來他也和他的兒子結盟
[00:03:09.000 --> 00:03:11.000]  以撒結盟
[00:03:11.000 --> 00:03:13.000]  都是因為一樣
[00:03:13.000 --> 00:03:15.000]  讓大家都
[00:03:15.000 --> 00:03:17.000]  不要互不相害
[00:03:17.000 --> 00:03:19.000]  第三
[00:03:19.000 --> 00:03:21.000]  就是掘井
[00:03:21.000 --> 00:03:23.000]  以撒將他爸爸亞伯拉罕
[00:03:23.000 --> 00:03:25.000]  掘的井重新掘出來
[00:03:25.000 --> 00:03:27.000]  再
[00:03:27.000 --> 00:03:29.000]  以爸爸的
[00:03:29.000 --> 00:03:31.000]  所做的去改名字
[00:03:31.000 --> 00:03:35.000]  雖然以撒和他爸爸
[00:03:35.000 --> 00:03:37.000]  有著差不多的經歷
[00:03:37.000 --> 00:03:39.000]  但他們的生命
[00:03:39.000 --> 00:03:41.000]  截然不同
[00:03:41.000 --> 00:03:43.000]  因為亞伯拉罕是多國之父
[00:03:43.000 --> 00:03:45.000]  而以撒是兒子
[00:03:45.000 --> 00:03:47.000]  他擁有兒子的生命
[00:03:47.000 --> 00:03:49.000]  雖然
[00:03:49.000 --> 00:03:51.000]  篇章記錄的不多
[00:03:51.000 --> 00:03:53.000]  但以撒的生命
[00:03:53.000 --> 00:03:55.000]  其實都很值得我們去學習
[00:03:55.000 --> 00:03:57.000]  亞伯拉罕的神
[00:03:57.000 --> 00:03:59.000]  究竟怎樣成為以撒的神呢
[00:03:59.000 --> 00:04:01.000]  今天
[00:04:01.000 --> 00:04:03.000]  我們都會去看
[00:04:03.000 --> 00:04:05.000]  這五章的聖經
[00:04:05.000 --> 00:04:07.000]  看看以撒的生命
[00:04:07.000 --> 00:04:09.000]  讓我們可以從中學習一下
[00:04:09.000 --> 00:04:13.000]  第一點想和大家
[00:04:13.000 --> 00:04:15.000]  分享的是
[00:04:15.000 --> 00:04:17.000]  以撒有兒子
[00:04:17.000 --> 00:04:19.000]  完全接受
[00:04:19.000 --> 00:04:21.000]  恩典的心
[00:04:21.000 --> 00:04:23.000]  讓我們去重溫一下
[00:04:23.000 --> 00:04:25.000]  他爸爸
[00:04:25.000 --> 00:04:27.000]  和他一起
[00:04:27.000 --> 00:04:29.000]  經歷的事情
[00:04:29.000 --> 00:04:35.000]  我們先看這段經文
[00:04:35.000 --> 00:04:37.000]  是《創世紀》26章
[00:04:37.000 --> 00:04:39.000]  3至5節
[00:04:39.000 --> 00:04:41.000]  這是耶和華
[00:04:41.000 --> 00:04:43.000]  祝福以撒
[00:04:43.000 --> 00:04:45.000]  祝福的
[00:04:45.000 --> 00:04:47.000]  就好像祝福亞伯拉罕一樣
[00:04:47.000 --> 00:04:49.000]  他重申
[00:04:49.000 --> 00:04:51.000]  要堅固
[00:04:51.000 --> 00:04:53.000]  他那裏說
[00:04:53.000 --> 00:04:55.000]  我要堅固我向你父親
[00:04:55.000 --> 00:04:57.000]  亞伯拉罕所起的誓
[00:04:57.000 --> 00:04:59.000]  我要使你的後裔增多
[00:04:59.000 --> 00:05:01.000]  好像天上的星
[00:05:01.000 --> 00:05:03.000]  又要將這一切的地
[00:05:03.000 --> 00:05:05.000]  賜給你的後裔
[00:05:05.000 --> 00:05:07.000]  並且地上的萬國
[00:05:07.000 --> 00:05:09.000]  都必因你的後裔得福
[00:05:09.000 --> 00:05:11.000]  因為亞伯拉罕聽從我的話
[00:05:11.000 --> 00:05:17.000]  因為亞伯拉罕聽從我的話
[00:05:17.000 --> 00:05:19.000]  聽從我的吩咐
[00:05:19.000 --> 00:05:21.000]  誡命
[00:05:21.000 --> 00:05:23.000]  律例和教導
[00:05:23.000 --> 00:05:25.000]  所以原來
[00:05:25.000 --> 00:05:27.000]  以撒得的福
[00:05:27.000 --> 00:05:29.000]  是因著他的爸爸亞伯拉罕
[00:05:29.000 --> 00:05:33.000]  他和爸爸的關係
[00:05:33.000 --> 00:05:35.000]  其實是盛載
[00:05:35.000 --> 00:05:37.000]  繼承爸爸的遺產產業
[00:05:37.000 --> 00:05:39.000]  和神的關係
[00:05:39.000 --> 00:05:41.000]  是得到
[00:05:41.000 --> 00:05:43.000]  耶和華的祝福
[00:05:43.000 --> 00:05:45.000]  因著亞伯拉罕的緣故
[00:05:45.000 --> 00:05:47.000]  他得到這些祝福
[00:05:47.000 --> 00:05:49.000]  所以無論原來和爸爸的關係
[00:05:49.000 --> 00:05:51.000]  還是和神的關係
[00:05:51.000 --> 00:05:53.000]  以撒的身份
[00:05:53.000 --> 00:05:55.000]  都是一個富二代
[00:05:55.000 --> 00:05:57.000]  信二代
[00:05:57.000 --> 00:05:59.000]  以及萬千寵愛在一身
[00:05:59.000 --> 00:06:01.000]  但是以撒
[00:06:01.000 --> 00:06:03.000]  其實不一定要接受
[00:06:03.000 --> 00:06:05.000]  爸爸的產業
[00:06:05.000 --> 00:06:07.000]  他未必一定要
[00:06:07.000 --> 00:06:09.000]  承繼爸爸的產業
[00:06:09.000 --> 00:06:11.000]  他要有足夠的容量
[00:06:11.000 --> 00:06:13.000]  才可以承擔
[00:06:13.000 --> 00:06:15.000]  那麼多的祝福
[00:06:15.000 --> 00:06:17.000]  以撒自己
[00:06:17.000 --> 00:06:19.000]  其實是一個承繼
[00:06:19.000 --> 00:06:21.000]  和接受恩典的人
[00:06:21.000 --> 00:06:23.000]  恩典不是每個人
[00:06:23.000 --> 00:06:25.000]  都因而接受恩典
[00:06:25.000 --> 00:06:27.000]  曾經我有一位朋友
[00:06:27.000 --> 00:06:29.000]  這樣和我說
[00:06:29.000 --> 00:06:31.000]  他說他的媽媽
[00:06:31.000 --> 00:06:33.000]  教導他不可以受到
[00:06:33.000 --> 00:06:35.000]  別人的恩惠
[00:06:35.000 --> 00:06:37.000]  不可以欠了別人
[00:06:37.000 --> 00:06:39.000]  所以他只可以做付出的那一位
[00:06:39.000 --> 00:06:41.000]  因此他遇到問題
[00:06:41.000 --> 00:06:43.000]  事情的時候
[00:06:43.000 --> 00:06:45.000]  都不找人去幫忙
[00:06:45.000 --> 00:06:47.000]  他自己一個很辛苦
[00:06:47.000 --> 00:06:49.000]  當我聽到的時候
[00:06:49.000 --> 00:06:51.000]  我就覺得
[00:06:51.000 --> 00:06:53.000]  很奇怪
[00:06:53.000 --> 00:06:55.000]  於是我就告訴他
[00:06:55.000 --> 00:06:57.000]  但是我相信的神
[00:06:57.000 --> 00:06:59.000]  是調動萬有的神
[00:06:59.000 --> 00:07:01.000]  祂會供給我一切的需要
[00:07:01.000 --> 00:07:03.000]  那些需要
[00:07:03.000 --> 00:07:05.000]  可能是透過我的朋友的幫助
[00:07:05.000 --> 00:07:07.000]  所以我是一個
[00:07:07.000 --> 00:07:09.000]  非常樂意接受人幫助的人
[00:07:09.000 --> 00:07:11.000]  原來
[00:07:11.000 --> 00:07:13.000]  真的不是每一個人
[00:07:13.000 --> 00:07:15.000]  都是那麼樂意
[00:07:15.000 --> 00:07:17.000]  接受人的幫助
[00:07:17.000 --> 00:07:19.000]  和接受恩典的
[00:07:19.000 --> 00:07:21.000]  而且有一些老人家
[00:07:21.000 --> 00:07:23.000]  他可能覺得不想麻煩別人
[00:07:23.000 --> 00:07:25.000]  不想別人幫忙
[00:07:25.000 --> 00:07:27.000]  不想別人去探望他
[00:07:27.000 --> 00:07:29.000]  但其實原來當他有需要的時候
[00:07:29.000 --> 00:07:31.000]  是必須學習
[00:07:31.000 --> 00:07:33.000]  接受別人的幫助
[00:07:33.000 --> 00:07:35.000]  因為接受幫助
[00:07:35.000 --> 00:07:37.000]  不代表你是軟弱
[00:07:37.000 --> 00:07:39.000]  不代表你是內弱
[00:07:39.000 --> 00:07:41.000]  他是因為你有
[00:07:41.000 --> 00:07:43.000]  更廣闊的勝在能力
[00:07:43.000 --> 00:07:45.000]  認知到這是神的恩典
[00:07:45.000 --> 00:07:47.000]  接受了
[00:07:47.000 --> 00:07:49.000]  然後感謝神
[00:07:49.000 --> 00:07:51.000]  感謝別人為你的付出
[00:07:51.000 --> 00:07:53.000]  讓神的恩典
[00:07:53.000 --> 00:07:55.000]  可以流動
[00:07:57.000 --> 00:07:59.000]  所以我們要學習
[00:07:59.000 --> 00:08:01.000]  以撒兒子的這一份
[00:08:01.000 --> 00:08:03.000]  接受勝在恩典的心
[00:08:03.000 --> 00:08:05.000]  接受地上
