
[00:00:00.000 --> 00:00:01.600]  一起同心祈禱
[00:00:01.600 --> 00:00:04.540]  感恩天父再一次給我們有機會
[00:00:04.540 --> 00:00:09.580]  可以在羅馬書上深入研讀
[00:00:09.580 --> 00:00:13.300]  盼望我們能夠對每一段的講解
[00:00:13.300 --> 00:00:15.300]  上下文的處理
[00:00:15.300 --> 00:00:19.480]  和保羅要帶出的神學教訓
[00:00:19.480 --> 00:00:21.200]  我們都能夠掌握
[00:00:21.200 --> 00:00:22.600]  更加重要的是
[00:00:22.600 --> 00:00:25.820]  我們可以透過聖經的啟示
[00:00:25.820 --> 00:00:28.200]  去認識同神的關係
[00:00:28.200 --> 00:00:32.120]  以及如何在我們有生之年
[00:00:32.120 --> 00:00:35.440]  成為一個活祭
[00:00:35.440 --> 00:00:37.440]  呈獻給基督
[00:00:37.440 --> 00:00:39.940]  在地上為主作見證
[00:00:39.940 --> 00:00:41.940]  求主幫助帶領我們
[00:00:41.940 --> 00:00:44.480]  有些艱深難明的
[00:00:44.480 --> 00:00:47.340]  求祢都讓我們大家一起同心
[00:00:47.340 --> 00:00:49.980]  一起願意虛心地學習
[00:00:49.980 --> 00:00:52.320]  一起思想、討論
[00:00:52.320 --> 00:00:54.320]  我們仰望感恩禱告
[00:00:54.320 --> 00:00:56.700]  奉耶穌基督的名
[00:00:56.700 --> 00:00:58.700]  阿門
[00:00:58.700 --> 00:01:02.480]  好,我先開大Power Point
[00:01:02.480 --> 00:01:06.480]  來到第六講
[00:01:06.480 --> 00:01:11.800]  其實我們才真正進入神的義的討論
[00:01:11.800 --> 00:01:15.080]  你可以想像到一個很大的課題
[00:01:15.080 --> 00:01:18.080]  如果你再用比較闊一點
[00:01:18.080 --> 00:01:20.940]  其實是由一章的十八節
[00:01:20.940 --> 00:01:24.940]  其實應該延伸到第五章的結尾
[00:01:24.940 --> 00:01:27.620]  都是在講這個分題
[00:01:27.620 --> 00:01:29.620]  就是神的義
[00:01:29.620 --> 00:01:35.020]  當然第五章有兩個大段落
[00:01:35.020 --> 00:01:38.100]  第一個段落一到第十一節
[00:01:38.100 --> 00:01:41.900]  應該是講關於我們信了主
[00:01:41.900 --> 00:01:43.340]  恩順清義的人
[00:01:43.340 --> 00:01:49.440]  享受甚麼身份帶來的福樂
[00:01:49.440 --> 00:01:52.680]  但突然間第十二節
[00:01:52.680 --> 00:01:54.680]  去到第五章的結束
[00:01:54.680 --> 00:01:55.800]  突然間講述了
[00:01:55.800 --> 00:02:00.500]  阿當與耶穌基督的關係的對比
[00:02:00.500 --> 00:02:03.000]  是很特別的經文
[00:02:03.000 --> 00:02:07.480]  所以到時我們再去到那些經文再探討
[00:02:07.480 --> 00:02:10.100]  所以我們是由第十八節一章
[00:02:10.100 --> 00:02:13.380]  一直在講神的義的分題
[00:02:13.380 --> 00:02:16.980]  當然總的寫作動機
[00:02:16.980 --> 00:02:20.880]  就是保羅很想羅馬教會
[00:02:20.880 --> 00:02:23.820]  特別是一個首都的教會
[00:02:23.820 --> 00:02:29.080]  能夠支持他們向萬民宣教
[00:02:29.080 --> 00:02:34.960]  很感恩昨晚我們三堂的兄姊妹同工
[00:02:34.960 --> 00:02:36.480]  一起在線
[00:02:36.480 --> 00:02:40.160]  有Chris 余建峰弟兄
[00:02:40.160 --> 00:02:45.440]  和Mustafa這一位伊朗的宣教士
[00:02:45.440 --> 00:02:47.160]  因為他已經被囚禁了
[00:02:47.160 --> 00:02:50.900]  他的太太在線上分享
[00:02:50.900 --> 00:02:53.180]  他們這幾個月的遭遇等等
[00:02:53.180 --> 00:02:55.180]  都是一件很美麗的事
[00:02:55.180 --> 00:02:57.960]  我們一起在線上透過Zoom
[00:02:57.960 --> 00:02:59.960]  可以一起連線
[00:02:59.960 --> 00:03:02.360]  可以聽到消息
[00:03:02.360 --> 00:03:04.160]  在土耳其的現場
[00:03:04.160 --> 00:03:07.480]  他們透過Zoom分享他們的近況
[00:03:07.480 --> 00:03:08.980]  是很感恩的
[00:03:08.980 --> 00:03:13.480]  都是我們對宣教的事公的支持
[00:03:13.480 --> 00:03:18.520]  所以保羅很想羅馬教會
[00:03:18.520 --> 00:03:23.220]  所以第十四十五章
[00:03:23.220 --> 00:03:26.720]  就是教會的必須合一
[00:03:26.720 --> 00:03:28.600]  限制很大
[00:03:28.600 --> 00:03:30.000]  因為有猶太人
[00:03:30.000 --> 00:03:31.500]  有外邦人
[00:03:31.500 --> 00:03:33.800]  有來自不同的想法
[00:03:33.800 --> 00:03:36.200]  不同的一些傳統
[00:03:36.200 --> 00:03:40.400]  有守聖日
[00:03:40.400 --> 00:03:42.200]  守安息日
[00:03:42.200 --> 00:03:44.000]  有些說不用守的
[00:03:44.000 --> 00:03:46.800]  有些是吃一般的食物
[00:03:46.800 --> 00:03:52.200]  有些猶太人不潔不可以吃
[00:03:52.200 --> 00:03:53.900]  有很多限制
[00:03:53.900 --> 00:03:59.600]  但是在更大的神的角度
[00:03:59.600 --> 00:04:01.600]  宣教的事業
[00:04:01.600 --> 00:04:03.400]  這一切都要放下
[00:04:03.400 --> 00:04:06.400]  所以保羅說一定要教會要合一
[00:04:06.400 --> 00:04:10.800]  才能夠支持宣教士保羅
[00:04:10.800 --> 00:04:12.400]  他們去傳福音
[00:04:12.400 --> 00:04:14.400]  所以你可以看到
[00:04:14.400 --> 00:04:19.000]  宣教是一個最大的羅馬書課題
[00:04:19.000 --> 00:04:22.000]  是一個總綱
[00:04:22.000 --> 00:04:23.800]  在這個總綱下
[00:04:23.800 --> 00:04:26.600]  我們再思想怎樣信耶穌
[00:04:26.600 --> 00:04:29.000]  為何要信耶穌
[00:04:29.000 --> 00:04:31.800]  甚麼人是信不到耶穌
[00:04:31.800 --> 00:04:34.000]  有很多這些討論
[00:04:34.000 --> 00:04:37.200]  在這個救恩裏面
[00:04:37.200 --> 00:04:41.000]  我們怎樣看自己舊有的舊人呢
[00:04:41.000 --> 00:04:44.300]  第六、第七章也有涵蓋
[00:04:44.300 --> 00:04:46.600]  第八章也是釋放
[00:04:46.600 --> 00:04:49.100]  生命、聖靈的律
[00:04:49.100 --> 00:04:50.900]  住在我們裏面
[00:04:50.900 --> 00:04:53.900]  所以每一個環節
[00:04:53.900 --> 00:04:58.300]  都是緊扣著福音要向萬民宣講
[00:04:58.300 --> 00:05:04.500]  所以我們千萬不要在這麼大的書卷裏迷失
[00:05:04.500 --> 00:05:06.700]  所以大家一定要多讀
[00:05:06.700 --> 00:05:10.500]  多對聖經的經文掌握
[00:05:10.500 --> 00:05:12.100]  串通它
[00:05:12.100 --> 00:05:16.900]  你就可以慢慢浮現一個很重要的
[00:05:16.900 --> 00:05:19.900]  整個脈絡的圖畫
[00:05:19.900 --> 00:05:23.100]  我們回來看這個分段
[00:05:23.100 --> 00:05:25.500]  一個小的分段就是
[00:05:25.500 --> 00:05:28.100]  一章十八至三章二十節
[00:05:28.100 --> 00:05:32.500]  就是萬民在神的憤怒之中
[00:05:32.500 --> 00:05:34.500]  必須透過耶穌
[00:05:34.500 --> 00:05:37.100]  才可以得到神的義
[00:05:37.100 --> 00:05:38.900]  或者叫做「恩順清義」
[00:05:38.900 --> 00:05:41.300]  所以由一章十八節
[00:05:41.300 --> 00:05:43.100]  到三章二十節
[00:05:43.100 --> 00:05:45.700]  都是在講神的憤怒
[00:05:45.700 --> 00:05:49.500]  在類似三類的人當中
[00:05:49.500 --> 00:05:53.100]  我們上個星期提過
[00:05:53.100 --> 00:05:56.300]  一章十八節全章
[00:05:56.300 --> 00:06:01.500]  是講一些故意以為自己是無神的人
[00:06:01.500 --> 00:06:03.500]  因為拒絕神
[00:06:03.500 --> 00:06:05.700]  不承認祂的存在
[00:06:05.700 --> 00:06:08.500]  不尊崇祂等等
[00:06:08.500 --> 00:06:12.300]  所以神就有三個淫膨
[00:06:12.300 --> 00:06:15.100]  這是我們上個星期也講過
[00:06:15.100 --> 00:06:17.900]  作為一個印證
[00:06:17.900 --> 00:06:19.900]  這些以為沒有神
[00:06:19.900 --> 00:06:24.300]  活在一個不信神的世界
[00:06:24.300 --> 00:06:26.300]  心靈裏面的人
[00:06:26.300 --> 00:06:31.500]  他們不斷降低自己的靈性
[00:06:31.500 --> 00:06:34.300]  出賣自己給偶像
[00:06:34.300 --> 00:06:37.100]  去拜偶像等等
[00:06:37.100 --> 00:06:40.900]  所以這也是萬民的寫照
[00:06:40.900 --> 00:06:45.300]  很難不拜偶像
[00:06:45.300 --> 00:06:47.700]  本身又很好
[00:06:47.700 --> 00:06:50.900]  第二章剛剛也是探討這個問題
[00:06:50.900 --> 00:06:54.300]  真的不是去拜偶像的人怎麼辦呢?
[00:06:54.300 --> 00:06:56.900]  所以第二章我們今天就涵蓋
[00:06:56.900 --> 00:06:59.300]  在當時希羅的世界
[00:06:59.300 --> 00:07:01.500]  希臘羅馬的世界
[00:07:01.500 --> 00:07:03.100]  一些哲學家
[00:07:03.100 --> 00:07:05.300]  一些哲學的導師
[00:07:05.300 --> 00:07:07.500]  都是相當流行
[00:07:07.500 --> 00:07:10.100]  其中有一派叫斯多瓦
[00:07:10.100 --> 00:07:11.900]  或者斯多葛
