
[00:00:00.000 --> 00:00:02.000]  各位姐妹早安
[00:00:02.000 --> 00:00:04.000]  很感謝敏玲
[00:00:04.000 --> 00:00:08.440]  因為剛才那段經文有很多很難記的人名
[00:00:08.440 --> 00:00:10.080]  很難記地名
[00:00:10.080 --> 00:00:14.600]  但感謝敏玲幫我們很清楚地讀出整段經文
[00:00:14.600 --> 00:00:19.840]  今天是農曆年之前的最後一個崇拜
[00:00:19.840 --> 00:00:22.040]  在這裡我先祝福大家
[00:00:22.040 --> 00:00:25.840]  在這個主裡面大家都恩典滿滿
[00:00:25.840 --> 00:00:29.680]  在主裡面我們每個人都身心靈康泰
[00:00:29.680 --> 00:00:32.680]  在去年7月的時候
[00:00:32.680 --> 00:00:36.680]  大家都被這個疫情困得很辛苦
[00:00:36.680 --> 00:00:39.680]  但突然間傳來了一些好消息
[00:00:39.680 --> 00:00:42.680]  就是香港運動員張家朗
[00:00:42.680 --> 00:00:49.680]  他在東京奧運會裡面得到了男子花劍的個人金牌
[00:00:49.680 --> 00:00:52.680]  說全香港都很開心
[00:00:52.680 --> 00:00:55.680]  當中有記者訪問他
[00:00:55.680 --> 00:00:58.680]  在整個過程裡面是怎樣呢
[00:00:58.680 --> 00:01:01.680]  他說了其中一場裡面
[00:01:01.680 --> 00:01:04.680]  當他進入了八強
[00:01:04.680 --> 00:01:07.680]  要打入四強的時候
[00:01:07.680 --> 00:01:10.680]  這個對手就是俄羅斯的運動員
[00:01:10.680 --> 00:01:13.680]  打到是9比14
[00:01:13.680 --> 00:01:16.680]  他就差了五分
[00:01:16.680 --> 00:01:17.680]  他輸了五分
[00:01:17.680 --> 00:01:20.680]  他知道在很短的時間裡面
[00:01:20.680 --> 00:01:23.680]  他一定要多拿六分
[00:01:23.680 --> 00:01:26.680]  然後才可以進入四強
[00:01:26.680 --> 00:01:29.680]  他覺得沒有可能的
[00:01:29.680 --> 00:01:35.680]  因為他覺得俄羅斯的運動員出手果斷硬朗
[00:01:35.680 --> 00:01:37.680]  他打到都不知道怎麼打
[00:01:37.680 --> 00:01:41.680]  他覺得向前的時候他又未必得到對方
