
[00:00:00.000 --> 00:00:02.000]  我們一起祈禱吧
[00:00:02.000 --> 00:00:05.240]  感謝天父的恩典
[00:00:05.240 --> 00:00:09.400]  我們可以再一次在晚上安靜的環境
[00:00:09.400 --> 00:00:12.060]  也都是在家中、在線上
[00:00:12.060 --> 00:00:14.540]  我們可以學習聖經的真理
[00:00:14.540 --> 00:00:18.600]  我們很盼望我們看的這些神學的論述
[00:00:18.600 --> 00:00:20.780]  關乎到千禧年
[00:00:20.780 --> 00:00:24.000]  我們都能夠掌握相關的經文
[00:00:24.000 --> 00:00:27.420]  提出這些見解的神學家
[00:00:27.420 --> 00:00:30.240]  都是有他們的心意
[00:00:30.240 --> 00:00:34.120]  都是用心去研讀
[00:00:34.120 --> 00:00:36.580]  但都讓我們能夠對經文
[00:00:36.580 --> 00:00:40.280]  我們有一個全面和客觀的分析
[00:00:40.280 --> 00:00:44.220]  以致我們不會將自己的心意
[00:00:44.220 --> 00:00:46.900]  讀入聖經裏面的時候
[00:00:46.900 --> 00:00:50.860]  就會將聖經有少許的扭曲
[00:00:50.860 --> 00:00:52.700]  願神幫助我們
[00:00:52.700 --> 00:00:55.120]  今天晚上我們再一次等候
[00:00:55.120 --> 00:00:58.380]  求主給我們身體、心靈都建壯
[00:00:58.380 --> 00:01:02.600]  更加我們盼望在線上
[00:01:02.600 --> 00:01:06.160]  成為了錄音的檔案
[00:01:06.160 --> 00:01:10.640]  可以有更加多人有興趣去聽一下
[00:01:10.640 --> 00:01:14.240]  因為都是大量看很多聖經的時候
[00:01:14.240 --> 00:01:17.340]  對聖經就不知不覺都有一份熟悉
[00:01:17.340 --> 00:01:21.600]  以致都能夠有一個對神的渴慕
[00:01:21.600 --> 00:01:22.920]  願主幫助
[00:01:22.920 --> 00:01:24.400]  我們這樣祈禱
[00:01:24.400 --> 00:01:26.820]  奉耶穌基督的名
[00:01:26.820 --> 00:01:28.440]  阿們
[00:01:28.440 --> 00:01:30.560]  上星期我們都有第二次
[00:01:30.560 --> 00:01:33.480]  講到關於這個毛遷熙年
[00:01:33.480 --> 00:01:37.700]  他們的主張大概有六個方面
[00:01:37.700 --> 00:01:40.640]  都跟大家講了
[00:01:40.640 --> 00:01:42.000]  那就不重複了
[00:01:42.000 --> 00:01:45.360]  我們就看第二個
[00:01:45.360 --> 00:01:47.040]  就是侯遷熙年
[00:01:47.040 --> 00:01:50.840]  所以我們最後才會看遷熙年
[00:01:50.840 --> 00:01:54.120]  遷熙年和毛遷熙年
[00:01:54.120 --> 00:01:56.600]  其實是剛剛的一個對比
[00:01:56.600 --> 00:02:00.200]  那侯遷為什麼又會有遷熙年呢?
[00:02:00.200 --> 00:02:04.080]  那侯遷和前遷到底有什麼分別呢?
[00:02:04.080 --> 00:02:06.480]  那個根本的分別
[00:02:06.480 --> 00:02:08.800]  最簡單的定義
[00:02:08.800 --> 00:02:11.240]  就是遷熙年的前派
[00:02:11.240 --> 00:02:14.040]  就是說主耶穌降臨
[00:02:14.040 --> 00:02:15.960]  接著就開始遷熙年
[00:02:15.960 --> 00:02:17.680]  主耶穌降臨
[00:02:17.680 --> 00:02:22.360]  就是撒旦被捆綁在無底坑一千年
[00:02:22.360 --> 00:02:25.520]  復活的聖徒
[00:02:25.520 --> 00:02:28.400]  就是說未信不信的人
[00:02:28.400 --> 00:02:29.720]  是不會復活的
[00:02:29.720 --> 00:02:33.840]  這個是有遷熙年的主張
[00:02:33.840 --> 00:02:37.360]  就是不是所有的人都復活的
[00:02:37.360 --> 00:02:40.520]  這個就是最根本的分別
[00:02:40.520 --> 00:02:42.120]  但是侯遷呢
[00:02:42.120 --> 00:02:44.280]  我再補充多一點
[00:02:44.280 --> 00:02:47.600]  就是有遷熙年
[00:02:47.600 --> 00:02:50.560]  就是一個悲觀的世界觀
[00:02:50.560 --> 00:02:52.960]  但是侯遷熙年
[00:02:52.960 --> 00:02:55.520]  就是一個樂觀的世界觀
[00:02:55.520 --> 00:02:58.600]  這是一個根本性的分別
[00:02:58.600 --> 00:03:03.280]  接著一路去到一千年完結
[00:03:03.280 --> 00:03:07.120]  就是主耶穌真正的第二次降臨
[00:03:07.120 --> 00:03:08.680]  就是說第一次降臨
[00:03:08.680 --> 00:03:10.960]  就是已經是釘十字架那一次了
[00:03:10.960 --> 00:03:13.040]  第二次就是
[00:03:13.040 --> 00:03:16.240]  耶穌在天上回來
[00:03:16.240 --> 00:03:19.640]  接著就是新天新地了
[00:03:19.640 --> 00:03:21.600]  這個就是侯遷
[00:03:21.600 --> 00:03:24.720]  所以其實都容易去界分的
[00:03:24.720 --> 00:03:29.440]  但是無遷就根本不會再跟你算一千年
[00:03:29.440 --> 00:03:31.560]  當然困難的地方就是
