
[00:00:00.000 --> 00:00:02.000]  請姐妹平安
[00:00:02.000 --> 00:00:06.400]  我們看看這幅圖像
[00:00:06.400 --> 00:00:08.900]  有一隻黑色杯
[00:00:08.900 --> 00:00:12.000]  但這不是一隻普通的杯
[00:00:12.000 --> 00:00:14.800]  因為加水之後
[00:00:14.800 --> 00:00:19.100]  它可以變出一個彩色繽紛的
[00:00:19.100 --> 00:00:24.000]  滿佈星球的畫面
[00:00:24.000 --> 00:00:27.400]  但不是加任何水都可以的
[00:00:27.400 --> 00:00:30.800]  加冷水就不會變了
[00:00:30.800 --> 00:00:34.500]  唯有加熱水的時候
[00:00:34.500 --> 00:00:37.900]  它才會變的
[00:00:37.900 --> 00:00:43.500]  有不同的杯就變出不同的圖案
[00:00:43.500 --> 00:00:47.500]  當上帝創造人類的時候
[00:00:47.500 --> 00:00:50.300]  他就按照他的形象去做人
[00:00:50.300 --> 00:00:55.200]  所以每一個人應該很有朝氣
[00:00:55.200 --> 00:00:58.200]  很有力量、很有光彩的
[00:00:58.200 --> 00:01:03.600]  亦都人與人之間相處是和平、和諧的
[00:01:03.600 --> 00:01:06.400]  但當人犯了罪之後
[00:01:06.400 --> 00:01:09.800]  生命就變得烏煙瘴氣
[00:01:09.800 --> 00:01:15.800]  但怎樣能夠回到上帝創造我們的時候的情況呢?
[00:01:15.800 --> 00:01:19.000]  只有我們回到上帝的面前
[00:01:19.000 --> 00:01:20.800]  上帝工作的時候
[00:01:20.800 --> 00:01:28.400]  會恢復我們原本生命的光彩、和平
[00:01:28.400 --> 00:01:30.400]  但我們要找上帝
[00:01:30.400 --> 00:01:35.700]  也不是隨便隨地找一個不知道什麼的上帝來填補
[00:01:35.700 --> 00:01:42.700]  我們一定需要找到那位唯一的、獨一的上帝
[00:01:42.700 --> 00:01:44.200]  就是耶穌基督
[00:01:44.200 --> 00:01:51.000]  祂才能夠化解我們裡面的污濁的生命
[00:01:51.000 --> 00:01:56.400]  我們就用撒該這一段經文來彼此勉勵
[00:01:56.400 --> 00:02:03.600]  耶穌基督進入耶利哥城
[00:02:03.600 --> 00:02:06.600]  然後進入耶利哥城
[00:02:06.600 --> 00:02:10.200]  然後祂就會出去耶路撒冷
[00:02:10.200 --> 00:02:15.200]  就開始踏上十字架的道路
[00:02:15.200 --> 00:02:18.400]  祂故意進入耶利哥城
[00:02:18.400 --> 00:02:20.600]  其實祂有些事情要做的
[00:02:20.600 --> 00:02:23.800]  祂就要去找撒該
[00:02:23.800 --> 00:02:27.000]  幫助撒該的
[00:02:27.000 --> 00:02:29.600]  我們認識一下這個撒該
[00:02:29.600 --> 00:02:32.800]  撒該這個名字就是聖潔
[00:02:32.800 --> 00:02:35.400]  撒該這個名字是聖潔
[00:02:35.400 --> 00:02:39.200]  不過他的生命就一點都不乾淨
[00:02:39.200 --> 00:02:44.800]  因為他所賺的錢全部都是骯髒的
[00:02:44.800 --> 00:02:48.600]  因為他是一個稅吏長
[00:02:48.600 --> 00:02:54.000]  為什麼一個稅吏長說他賺的錢是骯髒的呢?
[00:02:54.000 --> 00:02:58.400]  因為當時羅馬政府統治猶太地的時候
[00:02:58.400 --> 00:03:02.800]  就採取一種形式叫做「包稅制」
[00:03:02.800 --> 00:03:08.600]  就是將他管治的地方分成一區一區的
[00:03:08.600 --> 00:03:14.600]  這個區裡面哪個可以負責做收稅呢?
[00:03:14.600 --> 00:03:18.000]  他就不是去因財來找人的
[00:03:18.000 --> 00:03:22.000]  而是他就將這個位置來做拍賣
[00:03:22.000 --> 00:03:24.000]  價高者得
[00:03:24.000 --> 00:03:28.000]  得到出得最高錢的人
[00:03:28.000 --> 00:03:32.000]  他就可以做稅吏長了
[00:03:32.000 --> 00:03:35.000]  稅吏長拿了這個位置之後
[00:03:35.000 --> 00:03:37.000]  他就沒有人工了
[00:03:37.000 --> 00:03:40.000]  那他怎樣可以賺取到金錢呢?
[00:03:40.000 --> 00:03:42.400]  這個羅馬政府有規定
[00:03:42.400 --> 00:03:47.200]  每一年裡面每一個人要收多少稅
[00:03:47.200 --> 00:03:50.200]  假設收100元
[00:03:50.200 --> 00:03:55.200]  但這個稅吏長在他自己管轄的地方
[00:03:55.200 --> 00:03:58.800]  他可以在100元以上去加的
[00:03:58.800 --> 00:04:02.000]  你喜歡加到每人收300元也行
[00:04:02.000 --> 00:04:05.200]  900元也行 2000元也行
[00:04:05.200 --> 00:04:09.800]  但只要你是每年將那個人的100元
[00:04:09.800 --> 00:04:11.800]  就交了給羅馬政府
[00:04:11.800 --> 00:04:18.800]  那其他剩下來的稅吏長就可以代代平安的
[00:04:18.800 --> 00:04:23.800]  薩戈在耶利哥城裡面做這個稅吏長
[00:04:23.800 --> 00:04:27.800]  經文特別說他是一個財主
[00:04:27.800 --> 00:04:32.400]  在聖經裡面很多時候說財主都是一些負面的
[00:04:32.400 --> 00:04:34.400]  說他是不好的
[00:04:34.400 --> 00:04:38.400]  但現實生活裡面不是每個人有錢都是不好的
[00:04:38.400 --> 00:04:42.400]  不過在聖經裡面是專門說到某一些人
[00:04:42.400 --> 00:04:46.400]  他賺的錢是一些不是很好的途徑
[00:04:46.400 --> 00:04:54.400]  其實這個薩戈剝削了很多猶太同胞的錢
[00:04:54.400 --> 00:04:59.400]  所以這個薩戈雖然是有權有勢
[00:04:59.400 --> 00:05:02.400]  他又有這個地位
[00:05:02.400 --> 00:05:05.400]  而且羅馬政府會給一些兵他們的
[00:05:05.400 --> 00:05:08.400]  跟著他來保護他們的
[00:05:08.400 --> 00:05:11.400]  所以說他真的是一個很威風的人物
[00:05:11.400 --> 00:05:14.400]  但他一點都不快樂
[00:05:14.400 --> 00:05:16.400]  而且他因為太過討人厭了
[00:05:16.400 --> 00:05:20.400]  沒有人喜歡跟他做朋友 他沒有朋友的
[00:05:20.400 --> 00:05:26.400]  特別那些猶太人對他恨之入骨
[00:05:26.400 --> 00:05:29.400]  因為覺得說他是羅馬人的走狗
[00:05:29.400 --> 00:05:32.400]  是賣國賊 是罪人
[00:05:32.400 --> 00:05:40.400]  因為薩戈在耶利哥城那裡完全不被接納
[00:05:40.400 --> 00:05:48.400]  再多一重慘就是薩戈是一個矮子
[00:05:48.400 --> 00:05:53.400]  所以去到哪裡他都要把腳挾高去看東西
[00:05:53.400 --> 00:05:59.400]  看到他整個無論外在還是裡面
[00:05:59.400 --> 00:06:02.400]  他都是一個很慘的人
[00:06:02.400 --> 00:06:08.400]  他外表很風光 有錢 有權勢 有地位
[00:06:08.400 --> 00:06:11.400]  他這個地位又高人一截
[00:06:11.400 --> 00:06:17.400]  但是在裡面他是孤單的 是寂寞的
[00:06:17.400 --> 00:06:23.400]  是不感到生命有什麼好的東西的
[00:06:23.400 --> 00:06:26.400]  有些心理學者就說
[00:06:26.400 --> 00:06:31.400]  每一個人在裡面都有一個小孩
[00:06:31.400 --> 00:06:33.400]  他叫Inner Child
[00:06:33.400 --> 00:06:35.400]  每一個人裡面都有一個小孩
[00:06:35.400 --> 00:06:41.400]  但當人在這個童年 或者當他一直長大的時候
[00:06:41.400 --> 00:06:46.400]  如果他經歷一些不如意的事情
[00:06:46.400 --> 00:06:49.400]  或者當他一直長大的時候
[00:06:49.400 --> 00:06:56.400]  被人看不起 或者被人排斥 被人討厭的時候
[00:06:56.400 --> 00:07:01.400]  他整個生命就是一個創傷的生命
[00:07:01.400 --> 00:07:07.400]  他一定要去看怎麼樣去被醫治
[00:07:07.400 --> 00:07:10.400]  這些心理學者就說
[00:07:10.400 --> 00:07:14.400]  人又要學習接受自己每一個人
[00:07:14.400 --> 00:07:21.400]  在裡面或多或少都會有一個不完全的小孩
[00:07:21.400 --> 00:07:25.400]  一個曾經受傷的小孩
[00:07:25.400 --> 00:07:28.400]  但是我們以信徒來說
[00:07:28.400 --> 00:07:34.400]  我們需要 唯有耶穌基督在我們裡面的時候
[00:07:34.400 --> 00:07:40.400]  才可以將我們這個受傷的小孩去醫治他
[00:07:40.400 --> 00:07:44.400]  再一次讓這個受傷的小孩
[00:07:44.400 --> 00:07:49.400]  可以能夠得到生命
[00:07:49.400 --> 00:07:52.400]  我們知道這個薩蓋裡面
[00:07:52.400 --> 00:07:55.400]  他做了這個瑞利獎之後
[00:07:55.400 --> 00:07:58.400]  一直都被人排斥 被人拒絕
[00:07:58.400 --> 00:08:02.400]  被人罵他是賣國賊
[00:08:02.400 --> 00:08:07.400]  再加上一個男子漢在那裡
[00:08:07.400 --> 00:08:11.400]  他真的很自卑
[00:08:11.400 --> 00:08:16.400]  他需要找耶穌 需要找耶穌來幫他
[00:08:16.400 --> 00:08:20.400]  在這個曾經有一段很長的日子
[00:08:20.400 --> 00:08:22.400]  不知道有多少年了 我都不知道
[00:08:22.400 --> 00:08:26.400]  我發覺到我自己每一天起床的時候
[00:08:26.400 --> 00:08:31.400]  我就會有一種莫名其妙的憂傷
[00:08:31.400 --> 00:08:34.400]  是很難過 很想哭的
[00:08:34.400 --> 00:08:38.400]  這種情緒有時候會很短
[00:08:38.400 --> 00:08:41.400]  做完事 吃完早餐就沒有了
[00:08:41.400 --> 00:08:44.400]  但是有時候又會很長
[00:08:44.400 --> 00:08:48.400]  長到當我出門上班的時候又不想上班
[00:08:48.400 --> 00:08:52.400]  又想著 糟了 回去一會兒可能要帶茶經
[00:08:52.400 --> 00:08:53.400]  或者要開會
[00:08:53.400 --> 00:08:57.400]  我覺得我很沒有力量 我很不想去做
[00:08:57.400 --> 00:09:00.400]  這些情緒 我又不知道為什麼
[00:09:00.400 --> 00:09:05.400]  但是我覺得有時候很辛苦
[00:09:05.400 --> 00:09:09.400]  這兩年在杜豐山讀一個靈修寺的課程的時候
[00:09:09.400 --> 00:09:14.400]  每一年我都要見八次我們的導師
[00:09:14.400 --> 00:09:16.400]  有一次我就和導師說
[00:09:16.400 --> 00:09:20.400]  我有這樣的經歷 其實困擾了我好幾年
[00:09:20.400 --> 00:09:26.400]  其實很影響我的情緒和工作
[00:09:26.400 --> 00:09:29.400]  他就為我祈禱
[00:09:29.400 --> 00:09:32.400]  當他為我祈禱的時候
[00:09:32.400 --> 00:09:36.400]  我就想起我曾經在讀五年級的時候
[00:09:36.400 --> 00:09:38.400]  我一個的情景
[00:09:38.400 --> 00:09:42.400]  當時在家裡 我哥哥在那裡
[00:09:42.400 --> 00:09:45.400]  我姐姐在那裡 我的弟弟都在那裡
[00:09:45.400 --> 00:09:48.400]  我小時候告訴你 我很容易哭的
[00:09:48.400 --> 00:09:53.400]  所以我哥哥就和我的姐姐的哥哥說
[00:09:53.400 --> 00:09:55.400]  他說他是精一大罐的
[00:09:55.400 --> 00:10:00.400]  我只要數一二三 他就會哭了
[00:10:00.400 --> 00:10:04.400]  我覺得豈有此理 這樣說我
[00:10:04.400 --> 00:10:08.400]  不過當我哥哥一數一二三
[00:10:08.400 --> 00:10:11.400]  我接著就哭了一聲
[00:10:11.400 --> 00:10:13.400]  我覺得他在欺負我
[00:10:13.400 --> 00:10:17.400]  為什麼無端端說我是哭鬼呢
[00:10:17.400 --> 00:10:21.400]  我在那個情景裡面
[00:10:21.400 --> 00:10:23.400]  我看到哥哥在那裡大笑
[00:10:23.400 --> 00:10:26.400]  因為成功了 他說我是哭鬼
[00:10:26.400 --> 00:10:28.400]  他說一二三我就哭了
[00:10:28.400 --> 00:10:31.400]  他在那裡大笑
[00:10:31.400 --> 00:10:34.400]  我看到我的姐姐和弟弟
[00:10:34.400 --> 00:10:37.400]  又一起在那裡笑 哭鬼來的
[00:10:37.400 --> 00:10:41.400]  我看到我自己當時覺得我很醜
[00:10:41.400 --> 00:10:45.400]  為什麼哥哥說一兩句
[00:10:45.400 --> 00:10:49.400]  我就哭了 我覺得自己很沒用
[00:10:49.400 --> 00:10:51.400]  我覺得我很生氣
[00:10:51.400 --> 00:10:58.400]  為什麼弟弟和姐姐都在那裡一起笑我
[00:10:58.400 --> 00:11:01.400]  我又覺得我很無助
[00:11:01.400 --> 00:11:04.400]  為什麼沒有人幫我呢
[00:11:04.400 --> 00:11:10.400]  沒有人出來幫我罵一下我哥哥呢
[00:11:10.400 --> 00:11:14.400]  接著我的老師就叫我
[00:11:14.400 --> 00:11:19.400]  你看看 看耶穌在不在
[00:11:19.400 --> 00:11:21.400]  我安靜了一會之後
[00:11:21.400 --> 00:11:24.400]  我又感覺在那個五年級的我那裡
[00:11:24.400 --> 00:11:28.400]  我看到我伏在飯桌上哭
[00:11:28.400 --> 00:11:30.400]  看到耶穌站在我旁邊
[00:11:30.400 --> 00:11:32.400]  祂很高的
[00:11:32.400 --> 00:11:35.400]  祂就拍我的頭
[00:11:35.400 --> 00:11:37.400]  祂就好像在跟我說
[00:11:37.400 --> 00:11:39.400]  傻丫頭來的
[00:11:39.400 --> 00:11:42.400]  很小的事來的
[00:11:42.400 --> 00:11:45.400]  如果人告訴我很小的事
[00:11:45.400 --> 00:11:46.400]  我就可能罵他
[00:11:46.400 --> 00:11:48.400]  你又覺得很小的事
[00:11:48.400 --> 00:11:49.400]  我又不知道為什麼
[00:11:49.400 --> 00:11:52.400]  當耶穌這樣跟我說很小的事的時候
[00:11:52.400 --> 00:11:57.400]  我又覺得 也不是很大件的事
[00:11:57.400 --> 00:11:59.400]  接著我又看了
[00:11:59.400 --> 00:12:04.400]  其實那些姐姐 那些弟弟
[00:12:04.400 --> 00:12:07.400]  他們沒有人在笑我
[00:12:07.400 --> 00:12:12.400]  他們只是用一些很不值得的眼神
[00:12:12.400 --> 00:12:16.400]  看我哥哥 為什麼又哭了
[00:12:16.400 --> 00:12:20.400]  然後他們個個都在自己做功課
[00:12:20.400 --> 00:12:23.400]  我突然間去想到
[00:12:23.400 --> 00:12:27.400]  感覺到 原來其實
[00:12:27.400 --> 00:12:31.400]  我的哥哥 姐姐 弟弟他們支持我的
[00:12:31.400 --> 00:12:34.400]  不過免得跟我哥哥吵架
[00:12:34.400 --> 00:12:38.400]  我又覺得 耶穌提醒我一件事
[00:12:38.400 --> 00:12:43.400]  這麼小的事情 做什麼 生氣這麼久了
[00:12:43.400 --> 00:12:46.400]  原來 我不知道怎樣
[00:12:46.400 --> 00:12:49.400]  是將那天的場景
[00:12:49.400 --> 00:12:51.400]  我覺得我很委屈
[00:12:51.400 --> 00:12:54.400]  我覺得我被人欺負這種感覺
[00:12:54.400 --> 00:12:58.400]  就進入了我的腦 進入了我的心
[00:12:58.400 --> 00:13:02.400]  所以我不知道怎樣一直影響著
[00:13:02.400 --> 00:13:04.400]  我在早上起來的時候
[00:13:04.400 --> 00:13:06.400]  我就覺得不開心
[00:13:06.400 --> 00:13:08.400]  我就覺得很無力
[00:13:08.400 --> 00:13:10.400]  我覺得很冤屈
[00:13:10.400 --> 00:13:12.400]  但不知道怎麼說
[00:13:12.400 --> 00:13:16.400]  但在那次當我感覺到
[00:13:16.400 --> 00:13:18.400]  耶穌站在我旁邊
[00:13:18.400 --> 00:13:20.400]  祂又拍我的頭的時候
[00:13:20.400 --> 00:13:23.400]  我覺得祂在支持我
[00:13:23.400 --> 00:13:27.400]  再去說很小的事的時候
[00:13:27.400 --> 00:13:29.400]  我就好像一個個提醒
[00:13:29.400 --> 00:13:32.400]  我自己將一件很小的事情
[00:13:32.400 --> 00:13:34.400]  就化成很大的事情
[00:13:34.400 --> 00:13:38.400]  影響到我一直的長大
[00:13:38.400 --> 00:13:41.400]  我覺得有什麼事
[00:13:41.400 --> 00:13:46.400]  是令到我自己這麼委屈呢
[00:13:46.400 --> 00:13:48.400]  這麼小的事
[00:13:48.400 --> 00:13:50.400]  我就在上帝的面前
[00:13:50.400 --> 00:13:52.400]  求祂幫助我
[00:13:52.400 --> 00:13:56.400]  從這些自己覺得很委屈
[00:13:56.400 --> 00:13:58.400]  很冤屈的感受
[00:13:58.400 --> 00:14:01.400]  跳出來
[00:14:01.400 --> 00:14:05.400]  很奇妙 經過那次之後
[00:14:05.400 --> 00:14:06.400]  我每一次醒來
[00:14:06.400 --> 00:14:10.400]  那種莫名其妙的憂傷
[00:14:10.400 --> 00:14:12.400]  就沒有了
[00:14:12.400 --> 00:14:14.400]  所以現在過了一年多
[00:14:14.400 --> 00:14:17.400]  我記得只是出現過兩三次
[00:14:17.400 --> 00:14:21.400]  但很快就消失了
[00:14:21.400 --> 00:14:24.400]  我相信那次那位牧師
