
[00:00:00.000 --> 00:00:02.000]  各位聽眾平安
[00:00:02.000 --> 00:00:09.000]  見到大家能夠一齊回來敬拜上帝
[00:00:09.000 --> 00:00:16.000]  我們說敬拜上帝是我們基督徒生命中一件非常重要的事
[00:00:16.000 --> 00:00:23.000]  千百年以來我們說信了耶穌基督的人在這個世界裏面
[00:00:23.000 --> 00:00:27.000]  除了我們要敬拜我們的上帝之外
[00:00:27.000 --> 00:00:30.000]  我們還要以上帝為樂
[00:00:30.000 --> 00:00:38.000]  我們每天都能夠歡喜高興地過著一個依照信仰指導我們的生活
[00:00:38.000 --> 00:00:43.000]  但是在我們的生命中很多時候我們都發覺到力不從心
[00:00:43.000 --> 00:00:51.000]  而我們很多時候將力不從心這個感覺當成為基督徒的日常生活
[00:00:51.000 --> 00:00:53.000]  就是這樣了
[00:00:53.000 --> 00:00:56.000]  面對著罪惡我們勝過不過它
[00:00:56.000 --> 00:01:00.000]  面對著一個依靠上帝
[00:01:00.000 --> 00:01:02.000]  我們上帝生命而行的生活
[00:01:02.000 --> 00:01:04.000]  似乎我們無能為力
[00:01:04.000 --> 00:01:07.000]  我們就好像經常保羅所說的
[00:01:07.000 --> 00:01:09.000]  我真是苦呀
[00:01:09.000 --> 00:01:13.000]  我們在兩極之間到底我們要怎樣做呢
[00:01:13.000 --> 00:01:17.000]  我不想過著一個這樣被罪惡克制我的生活
[00:01:17.000 --> 00:01:23.000]  次次所思所想所做的都是被罪惡來影響的
[00:01:23.000 --> 00:01:24.000]  我不想這樣
[00:01:24.000 --> 00:01:27.000]  但我沒有能力去抗拒它
[00:01:27.000 --> 00:01:31.000]  《四經》裡面教導我們很多正面的道理
[00:01:31.000 --> 00:01:33.000]  我們要彼此相愛
[00:01:33.000 --> 00:01:35.000]  要愛我們的仇敵
[00:01:35.000 --> 00:01:38.000]  在世生活怎樣將榮耀歸給上帝
[00:01:38.000 --> 00:01:41.000]  讓我們好行為讓不信的人看到
[00:01:41.000 --> 00:01:43.000]  就能歸榮耀給上帝
[00:01:43.000 --> 00:01:47.000]  我們似乎沒有能力過這樣的生活
[00:01:47.000 --> 00:01:50.000]  但我們每個星期都回來教會聚會
[00:01:50.000 --> 00:01:53.000]  我們每個星期都聽這樣的道理
[00:01:53.000 --> 00:01:55.000]  所以在我成長的過程裡
[00:01:55.000 --> 00:01:57.000]  我有些矛盾
[00:01:57.000 --> 00:02:01.000]  我相信這個矛盾是我們很多基督徒的矛盾
[00:02:01.000 --> 00:02:03.000]  而矛盾慣了之後
[00:02:03.000 --> 00:02:06.000]  我們就當成這種矛盾的生活
[00:02:06.000 --> 00:02:09.000]  就是基督徒的正常生活
[00:02:09.000 --> 00:02:16.000]  到底我們在這個世界裡怎樣生活
[00:02:16.000 --> 00:02:19.000]  怎樣過著一個能勝過罪惡的生活
[00:02:19.000 --> 00:02:24.000]  到底勝過罪惡是不是很正常呢
[00:02:24.000 --> 00:02:27.000]  或者是一個不切實際的想法呢
[00:02:27.000 --> 00:02:30.000]  如果你說不切實際的話
[00:02:30.000 --> 00:02:32.000]  為什麼《四經》裡面有這麼多的篇幅
[00:02:32.000 --> 00:02:35.000]  要告訴我們不要愛世界
[00:02:35.000 --> 00:02:37.000]  我們在這個世界裡不愛世界
[00:02:37.000 --> 00:02:39.000]  怎樣過活呢
[00:02:39.000 --> 00:02:41.000]  為什麼《四經》說得這麼絕對
[00:02:41.000 --> 00:02:42.000]  不要愛世界
[00:02:42.000 --> 00:02:44.000]  人要愛世界
[00:02:44.000 --> 00:02:46.000]  愛天父的心就不再貪慮
[00:02:46.000 --> 00:02:48.000]  我們就在兩極之間
[00:02:48.000 --> 00:02:51.000]  每天的生活和世界脫離不了關係
[00:02:51.000 --> 00:02:52.000]  《四經》這裡說
[00:02:52.000 --> 00:02:53.000]  你不可以愛世界
[00:02:53.000 --> 00:02:54.000]  愛世界
[00:02:54.000 --> 00:02:56.000]  愛父的心不在裡面
[00:02:56.000 --> 00:02:58.000]  我們就將這種兩極生活
[00:02:58.000 --> 00:03:00.000]  變成慣性地
[00:03:00.000 --> 00:03:02.000]  就是這樣了
[00:03:02.000 --> 00:03:04.000]  人怎可以脫離這個世界呢
[00:03:04.000 --> 00:03:06.000]  《四經》是這麼說的
[00:03:06.000 --> 00:03:08.000]  我們很多時候就將《四經》的道理
[00:03:08.000 --> 00:03:10.000]  越說越低
[00:03:10.000 --> 00:03:11.000]  越說越低
[00:03:11.000 --> 00:03:12.000]  越說越低
[00:03:12.000 --> 00:03:14.000]  低到每個人相信就行了
[00:03:14.000 --> 00:03:16.000]  低到每個人以為信耶穌
[00:03:16.000 --> 00:03:18.000]  很容易就行了
[00:03:18.000 --> 00:03:21.000]  原來當我們讀《聖經》讀久了之後
[00:03:21.000 --> 00:03:22.000]  我們就發覺到
[00:03:22.000 --> 00:03:26.000]  原來信耶穌是很艱難的一件事
[00:03:26.000 --> 00:03:30.000]  而我們在我們日常的生活裡面
[00:03:30.000 --> 00:03:32.000]  將這種不艱難
[00:03:32.000 --> 00:03:34.000]  變成生活裡面的正常
[00:03:34.000 --> 00:03:36.000]  克服罪惡
[00:03:36.000 --> 00:03:37.000]  克服不了
[00:03:37.000 --> 00:03:38.000]  就是這樣了
[00:03:38.000 --> 00:03:39.000]  就是這樣了
[00:03:39.000 --> 00:03:40.000]  克服不了
[00:03:40.000 --> 00:03:41.000]  就是這樣了
[00:03:41.000 --> 00:03:43.000]  在成長的過程裡
[00:03:43.000 --> 00:03:45.000]  有些話
[00:03:45.000 --> 00:03:47.000]  令我
[00:03:47.000 --> 00:03:49.000]  剛才說的很矛盾
[00:03:49.000 --> 00:03:51.000]  在我們上一代或上兩代
[00:03:51.000 --> 00:03:53.000]  有個報道家叫葛培尼
[00:03:53.000 --> 00:03:55.000]  可能很多人都不認識他
[00:03:55.000 --> 00:03:57.000]  已經過世很多年了
[00:03:57.000 --> 00:04:01.000]  他是被世界上很多的信徒
[00:04:01.000 --> 00:04:04.000]  公認為一個很可信的牧師
[00:04:04.000 --> 00:04:05.000]  這個對我們牧師來說
[00:04:05.000 --> 00:04:07.000]  真的很忌諱
[00:04:07.000 --> 00:04:08.000]  好像只有他可信
[00:04:08.000 --> 00:04:10.000]  其他牧師都不可信
[00:04:10.000 --> 00:04:14.000]  他在世界裡面被公認
[00:04:14.000 --> 00:04:16.000]  是一個講老實話的人
[00:04:16.000 --> 00:04:18.000]  所以當美國總統
[00:04:18.000 --> 00:04:19.000]  很多時候就職的時候
[00:04:19.000 --> 00:04:21.000]  都找他坐在那裡
[00:04:21.000 --> 00:04:24.000]  不管他到底真的要找他做些什麼
[00:04:24.000 --> 00:04:26.000]  找他出來做他的招牌
[00:04:26.000 --> 00:04:28.000]  不管他那麼多
[00:04:28.000 --> 00:04:29.000]  但在他的講章裡
[00:04:29.000 --> 00:04:31.000]  他曾經說過一件事
[00:04:31.000 --> 00:04:34.000]  他說在我們每一個基督徒的生活中
[00:04:34.000 --> 00:04:35.000]  在我們的生活裡面
[00:04:35.000 --> 00:04:37.000]  我們每一個人都有棵樹
[00:04:37.000 --> 00:04:38.000]  有棵小植物
[00:04:38.000 --> 00:04:40.000]  這棵小植物
[00:04:40.000 --> 00:04:41.000]  我們每個星期天都會回來
[00:04:41.000 --> 00:04:43.000]  讓它澆水
[00:04:43.000 --> 00:04:46.000]  當我看了這段之後
[00:04:46.000 --> 00:04:48.000]  我就說這棵小植物是什麼呢
[00:04:48.000 --> 00:04:51.000]  要麼就是獅人杖
[00:04:51.000 --> 00:04:54.000]  獅人杖可以長過一個星期不澆水
[00:04:54.000 --> 00:04:56.000]  要麼就像蘭花一樣
[00:04:56.000 --> 00:04:59.000]  一個星期不澆水都可以
[00:04:59.000 --> 00:05:01.000]  原來他說的意思是說
[00:05:01.000 --> 00:05:03.000]  我們每一個基督徒
[00:05:03.000 --> 00:05:05.000]  心裡面都有一棵小植物
[00:05:05.000 --> 00:05:07.000]  我們每個星期都要回來澆水
[00:05:07.000 --> 00:05:09.000]  不回來的話又不安心
[00:05:09.000 --> 00:05:10.000]  又怕它死了
[00:05:10.000 --> 00:05:12.000]  所以回來的時候
[00:05:12.000 --> 00:05:13.000]  又是這樣
[00:05:13.000 --> 00:05:14.000]  不澆水
[00:05:14.000 --> 00:05:15.000]  澆少一點水
[00:05:15.000 --> 00:05:16.000]  它照樣活的
[00:05:16.000 --> 00:05:18.000]  所以每個星期都回來澆水
[00:05:18.000 --> 00:05:20.000]  回來的時候又很安心
[00:05:20.000 --> 00:05:23.000]  當我在年輕的時候看到這句話
[00:05:23.000 --> 00:05:25.000]  我說你為什麼會這樣說呢
[00:05:25.000 --> 00:05:28.000]  我們不是全心全意愛上帝
[00:05:28.000 --> 00:05:30.000]  我們全心全意跟隨他嗎
[00:05:30.000 --> 00:05:33.000]  為什麼一個星期才回來澆水呢
[00:05:33.000 --> 00:05:36.000]  但是到慢慢長大的時候
[00:05:36.000 --> 00:05:38.000]  就發覺到
[00:05:38.000 --> 00:05:41.000]  又有另一個世界了
[00:05:41.000 --> 00:05:43.000]  我用我最近看到一段話
[00:05:43.000 --> 00:05:45.000]  來跟大家說
[00:05:45.000 --> 00:05:47.000]  有一個牧師
[00:05:47.000 --> 00:05:51.000]  設計了一條問題
