
[00:00:00.000 --> 00:00:02.000]  祈禱
[00:00:02.000 --> 00:00:30.000]  主耶穌基督的名
[00:00:30.000 --> 00:00:42.000]  主席
[00:00:42.000 --> 00:01:10.000]  主席
[00:01:10.000 --> 00:01:30.000]  羅德索爾
[00:01:30.000 --> 00:01:53.000]  主席
[00:01:53.000 --> 00:02:21.000]  主席
[00:02:21.000 --> 00:02:49.000]  主席
[00:02:49.000 --> 00:02:50.000]  主席
[00:02:50.000 --> 00:02:51.000]  主席
[00:02:51.000 --> 00:02:52.000]  主席
[00:02:52.000 --> 00:03:21.000]  主席
[00:03:21.000 --> 00:03:50.000]  主席
[00:03:50.000 --> 00:03:51.000]  主席
[00:03:51.000 --> 00:04:13.000]  主席
[00:04:13.000 --> 00:04:42.000]  主席
[00:04:42.000 --> 00:05:10.000]  主席
[00:05:10.000 --> 00:05:16.000]  主席
[00:05:16.000 --> 00:05:45.000]  主席
[00:05:45.000 --> 00:06:13.000]  主席
[00:06:13.000 --> 00:06:39.000]  主席
[00:06:39.000 --> 00:06:41.000]  第五節
[00:06:41.000 --> 00:07:09.000]  主席
[00:07:09.000 --> 00:07:35.000]  主席
[00:07:35.000 --> 00:07:57.000]  主席
[00:07:57.000 --> 00:08:05.000]  主席
[00:08:05.000 --> 00:08:06.000]  第十節
[00:08:06.000 --> 00:08:35.000]  主席
[00:08:35.000 --> 00:09:04.000]  主席
[00:09:04.000 --> 00:09:05.000]  主席
[00:09:05.000 --> 00:09:06.000]  主席
[00:09:06.000 --> 00:09:07.000]  主席
[00:09:07.000 --> 00:09:08.000]  主席
[00:09:09.000 --> 00:09:10.000]  主席
[00:09:10.000 --> 00:09:39.000]  主席
[00:09:39.000 --> 00:09:40.000]  主席
[00:09:41.000 --> 00:09:42.000]  主席
[00:09:42.000 --> 00:10:08.000]  主席
[00:10:08.000 --> 00:10:22.000]  主席
[00:10:22.000 --> 00:10:51.000]  主席
[00:10:51.000 --> 00:10:52.000]  主席
[00:10:52.000 --> 00:10:53.000]  主席
[00:10:54.000 --> 00:10:55.000]  主席
[00:10:56.000 --> 00:10:57.000]  主席
[00:10:57.000 --> 00:11:26.000]  主席
[00:11:26.000 --> 00:11:27.000]  主席
[00:11:27.000 --> 00:11:56.000]  主席
[00:11:56.000 --> 00:11:57.000]  主席
[00:11:57.000 --> 00:12:25.000]  主席
[00:12:25.000 --> 00:12:26.000]  主席
[00:12:26.000 --> 00:12:27.000]  主席
[00:12:27.000 --> 00:12:31.200]  我們知道一個向東走的人就是離開神的了
[00:12:31.200 --> 00:12:33.200]  他們彼此分離了
[00:12:33.200 --> 00:12:35.200]  其實不單止是和叔叔分離
[00:12:35.200 --> 00:12:37.200]  其實是和神分離了
[00:12:37.200 --> 00:12:40.000]  這個是羅德的後果
[00:12:40.000 --> 00:12:42.720]  然後亞伯蘭住在迦南地
[00:12:42.720 --> 00:12:45.400]  羅德住在平原的城邑
[00:12:45.400 --> 00:12:47.400]  漸漸就來而他的帳篷
[00:12:47.400 --> 00:12:51.600]  因為再沒有淑寧的影響力了
[00:12:51.600 --> 00:12:55.400]  他對神的認識越來越模糊了
[00:12:55.400 --> 00:12:59.000]  可能一年一次回去探望叔叔的時候
[00:12:59.000 --> 00:13:00.200]  都會祈禱
[00:13:00.200 --> 00:13:03.400]  平時已經忘記了靈修讀經了
[00:13:03.400 --> 00:13:06.400]  亦都開始靠近迦南人
[00:13:06.400 --> 00:13:08.400]  迦南人又接受我
[00:13:08.400 --> 00:13:10.400]  和我叔叔不同
[00:13:10.400 --> 00:13:15.800]  他們現在都准我繼續參與他們的議會
[00:13:15.800 --> 00:13:21.400]  在城門口做一些審判的事情
[00:13:21.400 --> 00:13:26.000]  開始當我們這個家族是自己人
[00:13:26.000 --> 00:13:28.000]  這個是你想的
[00:13:28.000 --> 00:13:33.400]  又告訴我們有一個天城和地上的城
[00:13:33.400 --> 00:13:36.400]  天城就是亞伯蘭所尋求的
[00:13:36.400 --> 00:13:39.000]  希伯來書就講得更加清楚
[00:13:39.000 --> 00:13:43.400]  地上的城就是索多瑪和摩拉作為代表
[00:13:43.400 --> 00:13:46.200]  你就看到一路聖經已經告訴我們
[00:13:46.200 --> 00:13:48.400]  有平衡的世界在發生
[00:13:48.400 --> 00:13:50.000]  屬靈的世界
[00:13:50.000 --> 00:13:52.400]  地上很實在的世界
[00:13:52.400 --> 00:13:54.600]  一個大平原
[00:13:54.600 --> 00:13:56.400]  有很好的滋潤
[00:13:56.400 --> 00:13:57.400]  有水
[00:13:57.400 --> 00:13:59.400]  亦都有那個富樹
[00:13:59.400 --> 00:14:01.400]  這樣分離之後
[00:14:01.400 --> 00:14:02.600]  直到索多瑪
[00:14:02.600 --> 00:14:04.400]  然後第十三節
[00:14:04.400 --> 00:14:05.400]  作者又很想說
[00:14:05.400 --> 00:14:09.400]  你快點要知道索多瑪
[00:14:09.400 --> 00:14:10.800]  甚麼叫索多瑪
[00:14:10.800 --> 00:14:12.800]  十三章十三節
[00:14:12.800 --> 00:14:15.000]  索多瑪人在耶和華面前
[00:14:15.000 --> 00:14:16.400]  罪大惡極
[00:14:16.400 --> 00:14:18.400]  羅德知不知道呢
[00:14:18.400 --> 00:14:20.400]  索多瑪人知不知道呢
[00:14:20.400 --> 00:14:23.000]  迦南人知不知道呢
[00:14:23.000 --> 00:14:27.200]  但是在亞伯蘭的心裏面他知道
[00:14:27.200 --> 00:14:29.000]  我們就很後期才知道
[00:14:29.000 --> 00:14:33.600]  因為我們現在讀這些經文是三千五百年前的
[00:14:33.600 --> 00:14:34.400]  好了
[00:14:34.400 --> 00:14:35.400]  第十四節
[00:14:35.400 --> 00:14:37.800]  羅德離別亞伯蘭之後
[00:14:37.800 --> 00:14:39.800]  耶和華對亞伯蘭說
[00:14:39.800 --> 00:14:42.400]  第三個pattern出現了
[00:14:42.400 --> 00:14:44.600]  開始記載敬虔的
[00:14:44.600 --> 00:14:45.800]  屬神的兒女
[00:14:45.800 --> 00:14:47.200]  神介入了
[00:14:47.200 --> 00:14:49.400]  所以上一個pattern就是
[00:14:49.400 --> 00:14:51.800]  閃的後代記載下面
[00:14:51.800 --> 00:14:54.200]  就是那個分開
[00:14:54.200 --> 00:14:55.600]  去到巴別
[00:14:55.600 --> 00:14:57.200]  去到神的審判
[00:14:57.200 --> 00:14:59.400]  然後有另外一條線的人
[00:14:59.400 --> 00:15:00.400]  屬靈的
[00:15:00.400 --> 00:15:02.600]  或者天上的神的人
[00:15:02.600 --> 00:15:04.000]  有這個信心
[00:15:04.000 --> 00:15:05.800]  等候神國的人
[00:15:05.800 --> 00:15:07.800]  就是亞伯蘭做單位
[00:15:07.800 --> 00:15:11.400]  現在更加是神直接向亞伯蘭顯現
[00:15:11.400 --> 00:15:14.200]  神沒有禁止羅德離開
[00:15:14.200 --> 00:15:16.600]  因為信仰是個人的
[00:15:16.600 --> 00:15:22.000]  他自己要為自己的選擇去付代價的
[00:15:22.000 --> 00:15:24.000]  亞伯蘭可以為他祈禱
[00:15:24.000 --> 00:15:25.400]  所以十九章
[00:15:25.400 --> 00:15:28.400]  亞伯蘭又為索多瑪祈禱
[00:15:28.400 --> 00:15:29.600]  誰知奇了奇了
[00:15:29.600 --> 00:15:32.000]  原來神要藉著亞伯蘭的祈禱
[00:15:32.000 --> 00:15:34.600]  去拯救羅德一家
[00:15:34.600 --> 00:15:36.200]  所以你又會見到
[00:15:36.200 --> 00:15:38.200]  一個屬神的人
[00:15:38.200 --> 00:15:43.800]  未必他很需要全心全意介入那些政治
[00:15:43.800 --> 00:15:45.800]  介入那些國家的事
[00:15:45.800 --> 00:15:48.600]  但是他可以在山上祈禱
[00:15:48.600 --> 00:15:50.800]  神可以藉著他的祈禱
[00:15:50.800 --> 00:15:55.000]  來挽救在城裏面的敬虔的人
[00:15:55.000 --> 00:15:58.400]  或者羅德這一家人
[00:15:58.400 --> 00:16:02.800]  第十四節很重要的啟示
[00:16:02.800 --> 00:16:05.200]  羅德離別亞伯蘭以後
[00:16:05.200 --> 00:16:07.400]  耶和華對亞伯蘭說
[00:16:07.400 --> 00:16:09.200]  從你所在的地方
[00:16:09.200 --> 00:16:12.000]  你舉目向東西南北觀看
[00:16:12.000 --> 00:16:14.000]  凡你所看見的一切地
[00:16:14.000 --> 00:16:18.000]  我都要賜給你和你的後裔直到永遠
[00:16:18.000 --> 00:16:19.800]  我也要使到你的後裔
[00:16:19.800 --> 00:16:22.400]  如同地上的塵沙那樣多
