
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 早安
[00:00:02.000 --> 00:00:03.000]  早安
[00:00:03.000 --> 00:00:07.000]  今天非常感恩榮幸
[00:00:07.000 --> 00:00:11.000]  可以來到錦繡堂和大家一起分享
[00:00:11.000 --> 00:00:15.000]  我從小已經在宣道會成長
[00:00:15.000 --> 00:00:19.000]  所以對宣道會的教會也有一些認識
[00:00:19.000 --> 00:00:21.000]  當然我還是很小的時候
[00:00:21.000 --> 00:00:26.000]  錦繡堂也是我聽聞很慈福的一間教會
[00:00:26.000 --> 00:00:30.000]  今天有幸到此 為大家感恩
[00:00:30.000 --> 00:00:36.000]  我也跟教會說 今年我只是出去一次廣道
[00:00:36.000 --> 00:00:41.000]  我只是來這裡 我大病之後一段時間休息
[00:00:41.000 --> 00:00:47.000]  所以這次也是我大病之後第一次出去廣道
[00:00:47.000 --> 00:00:50.000]  我一來到的時候 我很感應得到
[00:00:50.000 --> 00:00:53.000]  心裡面體會到神那份恩典
[00:00:53.000 --> 00:00:56.000]  透過電樂進唱
[00:00:56.000 --> 00:00:59.000]  我們的敬拜 小朋友的歌聲
[00:00:59.000 --> 00:01:07.000]  還有那些 還有那個什麼教導
[00:01:07.000 --> 00:01:10.000]  我覺得很好
[00:01:10.000 --> 00:01:15.000]  待會你們父親節 子女做給爸爸
[00:01:15.000 --> 00:01:19.000]  這個就是令你心歡喜
[00:01:19.000 --> 00:01:25.000]  謝謝你賜我快樂 教導
[00:01:25.000 --> 00:01:29.000]  有時候我們中國人 尤其是男性
[00:01:29.000 --> 00:01:31.000]  母親節就大張旗鼓
[00:01:31.000 --> 00:01:35.000]  又賣花 又唱歌 又跳舞 跳火圈
[00:01:35.000 --> 00:01:39.000]  但是一到父親節 我們就變成了沉默的男人
[00:01:39.000 --> 00:01:45.000]  心領了 明白了 怎樣了
[00:01:45.000 --> 00:01:50.000]  行了 不用那麼噁心了 行了
[00:01:50.000 --> 00:01:54.000]  我記得我爸爸還在的時候
[00:01:54.000 --> 00:01:57.000]  我現在回想起來很後悔
[00:01:57.000 --> 00:01:59.000]  我還是覺得他說行了
[00:01:59.000 --> 00:02:01.000]  有時候做些事給他 說些事給他
[00:02:01.000 --> 00:02:03.000]  他都沒有什麼反應
[00:02:03.000 --> 00:02:05.000]  但是當我爸爸離開了
[00:02:05.000 --> 00:02:08.000]  或者我自己一年多月越大的時候
[00:02:08.000 --> 00:02:12.000]  我就明白 其實這些動作
[00:02:12.000 --> 00:02:16.000]  做多些是不會令人做噩夢的
[00:02:16.000 --> 00:02:21.000]  你真心去做 你真的想讓他歡喜
[00:02:21.000 --> 00:02:23.000]  你真的多謝他教導
[00:02:23.000 --> 00:02:25.000]  你真心去做 好像小孩那樣
[00:02:25.000 --> 00:02:30.000]  你是開心 你意會到的
[00:02:30.000 --> 00:02:35.000]  跟他說句多謝 好像很難開口
[00:02:35.000 --> 00:02:39.000]  但實際上 爸爸到某個年紀
[00:02:39.000 --> 00:02:42.000]  某個時刻某個處境 他記得起來
[00:02:42.000 --> 00:02:46.000]  回憶起來 可能對他是無價的
