
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹早安
[00:00:02.000 --> 00:00:06.500]  午安,原來過了12點
[00:00:06.500 --> 00:00:09.000]  多謝上帝,亦多謝大家的邀請
[00:00:09.000 --> 00:00:14.000]  讓我今日有機會第一次來到大家當中一起崇拜
[00:00:14.000 --> 00:00:16.000]  亦都做港獨服侍
[00:00:16.000 --> 00:00:21.000]  剛才稍稍,你們叫富哥是嗎?
[00:00:21.000 --> 00:00:23.000]  Ricky就帶我走了一圈
[00:00:23.000 --> 00:00:28.000]  這個教會很特別,很多thing out of the box的設置
[00:00:28.000 --> 00:00:31.000]  我都是第一次坐在沙發崇拜
[00:00:31.000 --> 00:00:37.000]  非常欣賞,因為有時我們真的要用珠胖的智慧去傳揚福音
[00:00:37.000 --> 00:00:44.000]  在港獨儀仙都容許我代表信義忠誠學院一眾師生同工向各位問安
[00:00:44.000 --> 00:00:47.000]  願因為平安,從我們的父上帝並主耶穌基督
[00:00:47.000 --> 00:00:50.000]  閨譽參與崇拜的每一位
[00:00:50.000 --> 00:00:55.000]  剛才敬拜隊都表達今天是五秦節
[00:00:55.000 --> 00:00:58.000]  或者教會稱為聖靈降臨節
[00:00:58.000 --> 00:01:01.000]  就是復活主日之後的第五十日
[00:01:01.000 --> 00:01:04.000]  紀念聖靈的降臨
[00:01:04.000 --> 00:01:09.000]  所以今日都特別選了一個題目叫聖靈充滿的教會
[00:01:09.000 --> 00:01:12.000]  亦都選了一段聖靈降臨的經文
[00:01:12.000 --> 00:01:19.000]  就是剛剛敬拜隊的主令讀了的經文
[00:01:19.000 --> 00:01:23.000]  就是《使徒行傳》二章一到二十一節
[00:01:23.000 --> 00:01:28.000]  這段經文其實就是主耶穌在受難和升天的時候
[00:01:28.000 --> 00:01:30.000]  向門徒所應許的聖靈
[00:01:30.000 --> 00:01:34.000]  在五秦節那天降臨在門徒身上
[00:01:34.000 --> 00:01:36.000]  而這段經文之後
[00:01:36.000 --> 00:01:39.000]  使徒行傳亦都一步一步記載
[00:01:39.000 --> 00:01:42.000]  這些被聖靈充滿的門徒
[00:01:42.000 --> 00:01:45.000]  後來被稱為教會的這一班人
[00:01:45.000 --> 00:01:48.000]  如何將福音從耶路撒冷開始
[00:01:48.000 --> 00:01:51.000]  一直傳到不同的地方
[00:01:51.000 --> 00:01:54.000]  當然耶穌所應許的
[00:01:54.000 --> 00:01:56.000]  被聖靈充滿的這個應許
[00:01:56.000 --> 00:01:59.000]  並不是單單給第一代的信徒
[00:01:59.000 --> 00:02:02.000]  或者初期教會的信徒
[00:02:02.000 --> 00:02:07.000]  主是應許給我們歷世歷代跟隨基督的人
[00:02:07.000 --> 00:02:10.000]  即是包括你包括我
[00:02:10.000 --> 00:02:13.000]  不過一個被聖靈充滿的基督徒
[00:02:13.000 --> 00:02:16.000]  或者一個被聖靈充滿的教會
[00:02:16.000 --> 00:02:18.000]  是一個怎樣的經驗呢?
[00:02:18.000 --> 00:02:22.000]  曾經有一位青年人問過我
[00:02:22.000 --> 00:02:26.000]  因為他有朋友回靈恩派的教會
[00:02:26.000 --> 00:02:29.000]  都有跟他朋友回他的教會經驗一下
[00:02:29.000 --> 00:02:32.000]  他就發覺那些聚會有些人會講方言
[00:02:32.000 --> 00:02:34.000]  有些人會講聖靈激導
[00:02:34.000 --> 00:02:37.000]  會講神蹟醫治等等
[00:02:37.000 --> 00:02:42.000]  這些很奇妙的超自然的聖靈工作經驗
[00:02:42.000 --> 00:02:47.000]  不過在香港其實大部份的教會
[00:02:47.000 --> 00:02:50.000]  包括我自己所服侍的教會
[00:02:50.000 --> 00:02:55.000]  都是比較少提及這些很特別的聖靈充滿的經驗
[00:02:55.000 --> 00:02:59.000]  如果在這些教會的信徒在那裏聚會
[00:02:59.000 --> 00:03:01.000]  在那裏侍奉的信徒
[00:03:01.000 --> 00:03:04.000]  沒有這些特別的聖靈充滿的經驗
[00:03:04.000 --> 00:03:09.000]  那麼這個聖靈充滿的體驗究竟是怎樣的一回事呢?
[00:03:09.000 --> 00:03:12.000]  是不是我們沒有聖靈的同在呢?
[00:03:12.000 --> 00:03:15.000]  我相信大家都明白不是的
[00:03:15.000 --> 00:03:19.000]  當我們去信耶穌,當我們去洗禮的時候
[00:03:19.000 --> 00:03:24.000]  上帝就應許了有聖靈成為我們的引經帶領著我們
[00:03:24.000 --> 00:03:28.000]  如果是這樣的話,我們都是一班有聖靈的基督徒
[00:03:28.000 --> 00:03:31.000]  我們都是一個聖靈充滿的教會
[00:03:31.000 --> 00:03:33.000]  那麼究竟應該的體驗是怎樣的呢?
[00:03:33.000 --> 00:03:38.000]  或者我們可以透過今天這個《使徒行傳2章》1到21節
[00:03:38.000 --> 00:03:40.000]  我們去描述一下這份經驗
[00:03:40.000 --> 00:03:44.000]  那麼繼續講下去,我們先祈求聖靈的幫助好嗎?
[00:03:44.000 --> 00:03:46.000]  我們一起動心祈禱
[00:03:46.000 --> 00:03:52.000]  天父上帝多謝你讓我們有機會聚集在這裏一起去敬拜
[00:03:52.000 --> 00:03:54.000]  一起去聽你的話語
[00:03:54.000 --> 00:03:58.000]  父啊求你,差遣聖靈臨到我們當中
[00:03:58.000 --> 00:04:00.000]  使無論孩子口中的言語
[00:04:00.000 --> 00:04:03.000]  弟兄姊妹的心懷意念都蒙你的閱立和引導
[00:04:03.000 --> 00:04:05.000]  奉耶穌基督的聖名
[00:04:05.000 --> 00:04:12.000]  一個聖靈充滿的教會會是一個怎樣的體驗呢?
[00:04:12.000 --> 00:04:17.000]  今天就著《使徒行傳》和大家分享三樣
[00:04:17.000 --> 00:04:21.000]  第一,被聖靈充滿的教會
[00:04:21.000 --> 00:04:24.000]  他們是會得著從上頭而來的能力
[00:04:24.000 --> 00:04:27.000]  他們是會得著從上頭而來的能力
[00:04:27.000 --> 00:04:30.000]  今天的經文第一節開始
[00:04:30.000 --> 00:04:32.000]  他說五秦節都一到
[00:04:32.000 --> 00:04:34.000]  他們門徒聚集在一處
[00:04:34.000 --> 00:04:38.000]  忽然間有響聲從天上下來
[00:04:38.000 --> 00:04:40.000]  好像一陣大風吹過
[00:04:40.000 --> 00:04:43.000]  充滿他們所坐的整座屋子
[00:04:43.000 --> 00:04:46.000]  又有蝕頭如火焰向他們顯現
[00:04:46.000 --> 00:04:49.000]  分開落在他們每個人身上
[00:04:49.000 --> 00:04:51.000]  他們都被聖靈充滿
[00:04:51.000 --> 00:04:56.000]  按著聖靈所賜的口才說起別國的話來
[00:04:56.000 --> 00:04:59.000]  經文中被聖靈充滿的門徒
[00:04:59.000 --> 00:05:04.000]  獲賜了說起別國的話來的能力
[00:05:04.000 --> 00:05:08.000]  他們突然間懂得用不同的香壇
[00:05:08.000 --> 00:05:11.000]  向帕提亞人、馬代人、以蘭人等等
[00:05:11.000 --> 00:05:15.000]  十五個地區的人講論上帝的大作為
[00:05:15.000 --> 00:05:17.000]  而這種聖靈而來的能力
[00:05:17.000 --> 00:05:21.000]  是一種可以令人感到詫異驚奇的能力
[00:05:21.000 --> 00:05:23.000]  就好像經文描述
[00:05:23.000 --> 00:05:25.000]  那些從各地各方來的人
[00:05:25.000 --> 00:05:30.000]  為著門徒有這個能力而感到詫異驚奇困惑
[00:05:30.000 --> 00:05:33.000]  當我每一次讀到這段經文的時候
[00:05:33.000 --> 00:05:36.000]  我心裏都很想上帝賜給我
[00:05:36.000 --> 00:05:41.000]  這個說起別國的話來的屬靈的恩賜
[00:05:41.000 --> 00:05:44.000]  如果大家認識信義中神學院
[00:05:44.000 --> 00:05:48.000]  我們這個神學院和其他神學院有少少不一樣
[00:05:48.000 --> 00:05:53.000]  我們的老師、同學其實都不只是本地香港人
[00:05:53.000 --> 00:05:55.000]  我們有來自東南亞國家的
[00:05:55.000 --> 00:05:57.000]  有來自歐洲的
[00:05:57.000 --> 00:05:59.000]  有來自美國的
[00:05:59.000 --> 00:06:01.000]  也有來自內地
[00:06:01.000 --> 00:06:02.000]  老師群體是這樣
[00:06:02.000 --> 00:06:05.000]  同學群體都是來自不同的地方
[00:06:05.000 --> 00:06:11.000]  所以我們神學院的生活和教學都是兩文三語
[00:06:11.000 --> 00:06:15.000]  我在那裏侍奉自然都需要兩文三語
[00:06:15.000 --> 00:06:19.000]  對於我覺得自己有些語文不是很厲害
[00:06:19.000 --> 00:06:21.000]  其實有些障礙
[00:06:21.000 --> 00:06:22.000]  嚴格來說
[00:06:22.000 --> 00:06:24.000]  有些語文障礙的人來說
[00:06:24.000 --> 00:06:27.000]  要用兩文三語在那裏生活和侍奉
[00:06:27.000 --> 00:06:30.000]  其實有時都頗挑戰的
[00:06:30.000 --> 00:06:36.000]  所以更加很想上帝賜我這個說起別國的話來的恩賜
[00:06:36.000 --> 00:06:39.000]  當然我既然說得很想
[00:06:39.000 --> 00:06:41.000]  即是還沒有
[00:06:41.000 --> 00:06:43.000]  還沒有這個恩賜
[00:06:43.000 --> 00:06:48.000]  我仍然都不是說能夠兩文三語
[00:06:48.000 --> 00:06:53.000]  這樣非常流利和學院的同工同學一起生活
[00:06:53.000 --> 00:06:55.000]  不過話說回來
[00:06:55.000 --> 00:06:57.000]  相信大家都明白
[00:06:57.000 --> 00:07:00.000]  聖靈所帶給人的能力
[00:07:00.000 --> 00:07:02.000]  帶給信徒的能力
[00:07:02.000 --> 00:07:05.000]  不是每個人都說起別國的話來
[00:07:05.000 --> 00:07:08.000]  聖靈是會給不同的信徒
[00:07:08.000 --> 00:07:11.000]  有不同的恩賜和能力
[00:07:11.000 --> 00:07:13.000]  哥林多前書十二章
[00:07:13.000 --> 00:07:15.000]  他告訴我們
[00:07:15.000 --> 00:07:18.000]  聖靈是按著他的心意
[00:07:18.000 --> 00:07:21.000]  賜給不同的基督徒
[00:07:21.000 --> 00:07:23.000]  有不同的恩賜和能力
[00:07:23.000 --> 00:07:24.000]  經文說
[00:07:24.000 --> 00:07:25.000]  恩賜有很多種
[00:07:25.000 --> 00:07:27.000]  不過是同一位聖靈所賜
[00:07:27.000 --> 00:07:29.000]  侍奉有很多種
[00:07:29.000 --> 00:07:30.000]  卻是侍奉同一位主
[00:07:30.000 --> 00:07:32.000]  工作有很多種
[00:07:32.000 --> 00:07:36.000]  卻是同一位上帝在萬人中運行萬事
[00:07:36.000 --> 00:07:38.000]  聖靈彰顯在個人身上
[00:07:38.000 --> 00:07:40.000]  是要叫人得益處
[00:07:40.000 --> 00:07:42.000]  有人得到智慧的言語
[00:07:42.000 --> 00:07:45.000]  有人得到知識的言語
[00:07:45.000 --> 00:07:47.000]  有人領受信心
[00:07:47.000 --> 00:07:49.000]  有人領受醫病的恩賜
[00:07:49.000 --> 00:07:50.000]  有人作先知
[00:07:50.000 --> 00:07:53.000]  有人能夠辨別諸靈等等
[00:07:53.000 --> 00:07:57.000]  全部都是同一位聖靈所持
[00:07:57.000 --> 00:07:58.000]  同一位聖靈運行
[00:07:58.000 --> 00:08:01.000]  隨他的旨意分辨各人
[00:08:01.000 --> 00:08:04.000]  即是說原來一個聖靈充滿的教會
[00:08:04.000 --> 00:08:08.000]  不是每個人都能夠說起別國的話來
[00:08:08.000 --> 00:08:09.000]  相反
[00:08:09.000 --> 00:08:12.000]  聖靈會按著他的心意
[00:08:12.000 --> 00:08:14.000]  賜給每一位信徒
[00:08:14.000 --> 00:08:17.000]  有不同的恩賜和能力
[00:08:17.000 --> 00:08:19.000]  而不同的恩賜能力
[00:08:19.000 --> 00:08:21.000]  其實有一個目標
[00:08:21.000 --> 00:08:22.000]  目標是甚麼?
[00:08:22.000 --> 00:08:25.000]  是要使人得益處
[00:08:25.000 --> 00:08:28.000]  接著如果我們再看下去
[00:08:28.000 --> 00:08:30.000]  哥林多前書十二章的時候
[00:08:30.000 --> 00:08:33.000]  保羅在最後的時候就說
