
[00:00:00.000 --> 00:00:02.000]  今日是父親節
[00:00:02.000 --> 00:00:10.000]  今日我散的題目就不算是正常的父親節會選的題目
[00:00:10.000 --> 00:00:12.000]  通常聖經裏面有些父親
[00:00:12.000 --> 00:00:15.000]  好像浪子的父親
[00:00:15.000 --> 00:00:17.000]  他怎樣關心他的兒子
[00:00:17.000 --> 00:00:19.000]  這是一個很好的榜樣
[00:00:19.000 --> 00:00:21.000]  或者舊約的阿伯拉罕
[00:00:21.000 --> 00:00:24.000]  他怎樣將自己的兒子獻上
[00:00:24.000 --> 00:00:27.000]  不過我今日講這個男士
[00:00:27.000 --> 00:00:28.000]  這個白夫長
[00:00:28.000 --> 00:00:31.000]  我覺得作為一個男性
[00:00:31.000 --> 00:00:32.000]  一個領袖
[00:00:32.000 --> 00:00:34.000]  在家裏面
[00:00:34.000 --> 00:00:35.000]  或者在教會裏面
[00:00:35.000 --> 00:00:38.000]  我們有一個好的榜樣
[00:00:38.000 --> 00:00:40.000]  雖然這個榜樣本身
[00:00:40.000 --> 00:00:44.000]  其實都不容易達到
[00:00:44.000 --> 00:00:46.000]  它是一個很理想的
[00:00:46.000 --> 00:00:54.000]  它是一個很理想的一個榜樣
[00:00:54.000 --> 00:00:57.000]  我們看看這段經文
[00:00:57.000 --> 00:01:00.000]  在真實的人生裏面
[00:01:00.000 --> 00:01:05.000]  我們人不一定做到那麼完美
[00:01:05.000 --> 00:01:08.000]  這個故事裏面講的白夫長
[00:01:08.000 --> 00:01:11.000]  其實只有十字經文
[00:01:11.000 --> 00:01:14.000]  其中第九節
[00:01:14.000 --> 00:01:17.000]  他有講過耶穌很稀奇
[00:01:17.000 --> 00:01:20.000]  聽到白夫長講的事情
[00:01:20.000 --> 00:01:22.000]  這段經文大家剛剛讀過
[00:01:22.000 --> 00:01:24.000]  就知道這個白夫長
[00:01:24.000 --> 00:01:26.000]  相信耶穌不用來
[00:01:26.000 --> 00:01:28.000]  都可以醫到他的僕人
[00:01:28.000 --> 00:01:30.000]  這個信心
[00:01:30.000 --> 00:01:32.000]  耶穌很稀奇
[00:01:32.000 --> 00:01:39.000]  稱呼這個人有很大的信心
[00:01:39.000 --> 00:01:42.000]  在以色列人當中很少見
[00:01:42.000 --> 00:01:45.000]  如果我們看聖經故事
[00:01:45.000 --> 00:01:47.000]  耶穌的神蹟
[00:01:47.000 --> 00:01:49.000]  通常耶穌做的神蹟
[00:01:49.000 --> 00:01:53.000]  好像在第五章講到
[00:01:53.000 --> 00:01:57.000]  耶穌的門徒彼得和他的朋友
[00:01:57.000 --> 00:01:58.000]  一起去打魚
[00:01:58.000 --> 00:01:59.000]  打不到
[00:01:59.000 --> 00:02:01.000]  後來耶穌吩咐他們再打
[00:02:01.000 --> 00:02:03.000]  他們就打了很多魚
[00:02:03.000 --> 00:02:05.000]  在這個過程裏面
[00:02:05.000 --> 00:02:09.000]  耶穌的神蹟令到人
[00:02:09.000 --> 00:02:11.000]  本來做不到
[00:02:11.000 --> 00:02:13.000]  多數是周圍的人
[00:02:13.000 --> 00:02:16.000]  或者彼得或者門徒
[00:02:16.000 --> 00:02:18.000]  或者周圍的人
[00:02:18.000 --> 00:02:21.000]  會很驚訝耶穌的神蹟
[00:02:21.000 --> 00:02:23.000]  但這個故事
[00:02:23.000 --> 00:02:25.000]  你可以說是聖經裏面
[00:02:25.000 --> 00:02:27.000]  耶穌的神蹟
[00:02:27.000 --> 00:02:31.000]  一個很獨特的表達手法
[00:02:31.000 --> 00:02:33.000]  因為不是門徒
[00:02:33.000 --> 00:02:36.000]  不是外人驚訝
[00:02:36.000 --> 00:02:40.000]  是有神蹟能力的耶穌
[00:02:40.000 --> 00:02:42.000]  很驚訝
[00:02:42.000 --> 00:02:44.000]  很稀奇
[00:02:44.000 --> 00:02:47.000]  這個白夫長的信心
[00:02:47.000 --> 00:02:49.000]  通常來說
[00:02:49.000 --> 00:02:51.000]  施行神蹟的時候
[00:02:51.000 --> 00:02:55.000]  主角不是病人
[00:02:55.000 --> 00:02:58.000]  或者不是受幫助的人
[00:02:58.000 --> 00:03:00.000]  應該是耶穌我們的主
[00:03:00.000 --> 00:03:02.000]  耶穌施行神蹟
[00:03:02.000 --> 00:03:04.000]  讓所有人
[00:03:04.000 --> 00:03:06.000]  能夠佩服、驚訝
[00:03:06.000 --> 00:03:10.000]  能夠相信我們的神
[00:03:10.000 --> 00:03:12.000]  但這個故事很獨特
[00:03:12.000 --> 00:03:14.000]  你可以說白夫長
[00:03:14.000 --> 00:03:17.000]  是反客為主
[00:03:17.000 --> 00:03:20.000]  本來是他的僕人需要幫助
[00:03:20.000 --> 00:03:23.000]  但因為他的信心
[00:03:23.000 --> 00:03:25.000]  他相信耶穌不用來
[00:03:25.000 --> 00:03:28.000]  也可以治好他的僕人
[00:03:28.000 --> 00:03:30.000]  記住不是耶穌說
[00:03:30.000 --> 00:03:31.000]  我不用來
[00:03:31.000 --> 00:03:33.000]  也可以治好你的僕人
[00:03:33.000 --> 00:03:37.000]  而是白夫長有這個信心
[00:03:37.000 --> 00:03:40.000]  所以施行神蹟的主
[00:03:40.000 --> 00:03:44.000]  是很驚訝這個人有這個信心
[00:03:44.000 --> 00:03:46.000]  所以我們如果
[00:03:46.000 --> 00:03:48.000]  在教會一段時間熟習
[00:03:48.000 --> 00:03:50.000]  稍微對比一下
[00:03:50.000 --> 00:03:52.000]  耶穌做過的神蹟
