
[00:00:00.000 --> 00:00:02.000]  各位聽眾晚安
[00:00:02.000 --> 00:00:09.000]  我們今晚所讀的《已不所書》
[00:00:09.000 --> 00:00:12.000]  在《新教聖經》裏面是一本
[00:00:12.000 --> 00:00:23.000]  非常幫助我們了解保羅的神學的一本書
[00:00:23.000 --> 00:00:25.000]  很多人就說
[00:00:25.000 --> 00:00:27.000]  不是羅馬書嗎?
[00:00:27.000 --> 00:00:29.000]  不是加拿大書嗎?
[00:00:29.000 --> 00:00:33.000]  為甚麼會是《已不所書》呢?
[00:00:33.000 --> 00:00:36.000]  因為如果我們去研讀《已不所書》的話
[00:00:36.000 --> 00:00:38.000]  我們就會發現到
[00:00:38.000 --> 00:00:40.000]  在《已不所書》裏面
[00:00:40.000 --> 00:00:44.000]  大體上將保羅所講的神學裏面的重點
[00:00:44.000 --> 00:00:47.000]  他都勾勒出來的
[00:00:47.000 --> 00:00:50.000]  一個人怎樣信主呢?
[00:00:50.000 --> 00:00:53.000]  信主是由哪裏開始的呢?
[00:00:53.000 --> 00:00:56.000]  他為甚麼會信到耶穌呢?
[00:00:56.000 --> 00:01:01.000]  在《已不所書》第二章第八節那句話
[00:01:01.000 --> 00:01:03.000]  我們得救是本乎甚麼呢?
[00:01:03.000 --> 00:01:04.000]  恩典
[00:01:04.000 --> 00:01:06.000]  也因著信
[00:01:06.000 --> 00:01:11.000]  原來是上帝給我們有恩典
[00:01:11.000 --> 00:01:13.000]  然後我們信
[00:01:13.000 --> 00:01:14.000]  所以就有神學家就說
[00:01:14.000 --> 00:01:16.000]  包括馬丁路德在內
[00:01:16.000 --> 00:01:20.000]  他說原來信心都是上帝給我們的恩典
[00:01:20.000 --> 00:01:23.000]  如果上帝不給信心的話
[00:01:23.000 --> 00:01:25.000]  你是信不到的
[00:01:25.000 --> 00:01:28.000]  所以開始是恩典
[00:01:28.000 --> 00:01:30.000]  終結我們能夠信到耶穌
[00:01:30.000 --> 00:01:32.000]  又是上帝自己的恩典
[00:01:32.000 --> 00:01:36.000]  這些是神學的一個很重要的觀念
[00:01:36.000 --> 00:01:40.000]  但這些觀念不在《已不所書》裏面
[00:01:40.000 --> 00:01:41.000]  讓我們見到
[00:01:41.000 --> 00:01:43.000]  但要去到保羅所寫的
[00:01:43.000 --> 00:01:45.000]  其他的書信裏面
[00:01:45.000 --> 00:01:47.000]  他會詳細演繹的
[00:01:47.000 --> 00:01:49.000]  如果有些人就說
[00:01:49.000 --> 00:01:51.000]  如果我得到上帝自己的恩典
[00:01:51.000 --> 00:01:52.000]  我信到耶穌了
[00:01:52.000 --> 00:01:54.000]  我怎樣過我日常的生活呢?
[00:01:54.000 --> 00:01:58.000]  我發現我的生活裏面充滿了很多的罪惡
[00:01:58.000 --> 00:02:00.000]  犯完又犯,犯完又犯
[00:02:00.000 --> 00:02:03.000]  我可不可以直接多犯些罪
[00:02:03.000 --> 00:02:05.000]  讓上帝給多些恩典呢?
[00:02:05.000 --> 00:02:07.000]  我們去到羅馬書第五章第六章
[00:02:07.000 --> 00:02:08.000]  我們才知道保羅說
[00:02:08.000 --> 00:02:10.000]  No,不可以的
[00:02:10.000 --> 00:02:12.000]  律法是逼著增多
[00:02:12.000 --> 00:02:14.000]  罪惡就是逼著增多
[00:02:14.000 --> 00:02:16.000]  因為沒有律法的時候
[00:02:16.000 --> 00:02:18.000]  人犯了罪都不知道那些是罪
[00:02:18.000 --> 00:02:21.000]  但是律法一出來的時候就告訴他
[00:02:21.000 --> 00:02:23.000]  你這樣做是不可以的
[00:02:23.000 --> 00:02:26.000]  當律法一出現
[00:02:26.000 --> 00:02:27.000]  罪惡就增多
[00:02:27.000 --> 00:02:29.000]  但是當罪惡增多的時候
[00:02:29.000 --> 00:02:32.000]  上帝說我的恩典隨之增多
[00:02:32.000 --> 00:02:33.000]  有些人就說
[00:02:33.000 --> 00:02:35.000]  不如我多犯些罪
[00:02:35.000 --> 00:02:37.000]  我做我的事就多犯些罪
[00:02:37.000 --> 00:02:39.000]  上帝你做你的事就不斷給恩典
[00:02:39.000 --> 00:02:42.000]  這樣大家都好玩
[00:02:42.000 --> 00:02:44.000]  上帝你只會給恩典
[00:02:44.000 --> 00:02:45.000]  我只會犯罪
[00:02:45.000 --> 00:02:46.000]  大家不是犯罪
[00:02:46.000 --> 00:02:47.000]  恩典,法罪,恩典
[00:02:47.000 --> 00:02:48.000]  保羅說不可以
[00:02:48.000 --> 00:02:50.000]  但是這樣的概念
[00:02:50.000 --> 00:02:53.000]  由恩典開始
[00:02:53.000 --> 00:02:54.000]  我們信仰的生活
[00:02:54.000 --> 00:02:56.000]  是由已不所知那一說
[00:02:56.000 --> 00:02:58.000]  給得我們很清楚的
[00:02:58.000 --> 00:03:00.000]  所以今晚跟大家思想
[00:03:00.000 --> 00:03:02.000]  已不所知第一章
[00:03:02.000 --> 00:03:05.000]  第三節一直到第十四節
[00:03:05.000 --> 00:03:07.000]  實際上這一段聖經
[00:03:07.000 --> 00:03:11.000]  是非常長的一個句子
[00:03:11.000 --> 00:03:13.000]  我們中文翻譯
[00:03:13.000 --> 00:03:15.000]  如果不去研讀的話
[00:03:15.000 --> 00:03:17.000]  我們不是很知道
[00:03:17.000 --> 00:03:18.000]  翻譯這一段聖經
[00:03:18.000 --> 00:03:21.000]  是非常困難的
[00:03:21.000 --> 00:03:23.000]  因為它在希臘文裏
[00:03:23.000 --> 00:03:25.000]  只有一個句子
[00:03:25.000 --> 00:03:27.000]  其他不斷的句子
[00:03:27.000 --> 00:03:29.000]  加上去,加上去,加上去,加上去
[00:03:29.000 --> 00:03:32.000]  加到這麼長
[00:03:32.000 --> 00:03:33.000]  但是無論怎樣都好
[00:03:33.000 --> 00:03:35.000]  在裏面我們見到
[00:03:35.000 --> 00:03:37.000]  保羅要在這裏
[00:03:37.000 --> 00:03:40.000]  自己一段長長的句子
[00:03:40.000 --> 00:03:43.000]  說明上帝自己給我們的恩典
[00:03:43.000 --> 00:03:45.000]  我用這樣的一個故事來開始
[00:03:45.000 --> 00:03:48.000]  我們都聽過伊索寓言
[00:03:48.000 --> 00:03:51.000]  我們知道有伊索寓言這件事
[00:03:51.000 --> 00:03:52.000]  伊索寓言裏面有很多
[00:03:52.000 --> 00:03:55.000]  繪籍人偶的故事
[00:03:55.000 --> 00:03:59.000]  比方說三個小豬那些
[00:03:59.000 --> 00:04:02.000]  但是伊索寓言裏面有一個故事
[00:04:02.000 --> 00:04:04.000]  叫做狐狸與烏鴉
[00:04:04.000 --> 00:04:06.000]  有沒有聽過?
[00:04:06.000 --> 00:04:08.000]  如果有人點頭的話
[00:04:08.000 --> 00:04:11.000]  你還記得你幼稚園讀書的時候
[00:04:11.000 --> 00:04:12.000]  學到的東西
[00:04:12.000 --> 00:04:13.000]  狐狸與烏鴉
[00:04:13.000 --> 00:04:19.000]  應該幼稚園的時候聽過的
[00:04:19.000 --> 00:04:22.000]  在那個故事裏面就說
[00:04:22.000 --> 00:04:23.000]  有一隻烏鴉
[00:04:23.000 --> 00:04:27.000]  在森林裏面找到一塊肉
[00:04:27.000 --> 00:04:29.000]  牠就拿著這塊肉
[00:04:29.000 --> 00:04:31.000]  就飛回去窩
[00:04:31.000 --> 00:04:33.000]  想著慢慢來享受
[00:04:33.000 --> 00:04:34.000]  所以牠飛呀飛呀
[00:04:34.000 --> 00:04:35.000]  飛到累的時候
[00:04:35.000 --> 00:04:37.000]  就在樹上休息
[00:04:37.000 --> 00:04:39.000]  剛好,有這麼巧
[00:04:39.000 --> 00:04:40.000]  狐狸在下面見過
[00:04:40.000 --> 00:04:42.000]  見到牠的口裏面拿著一塊肉
[00:04:42.000 --> 00:04:45.000]  我們讀這個故事的人都知道
[00:04:45.000 --> 00:04:46.000]  這個狐狸
[00:04:46.000 --> 00:04:48.000]  奸狡的狐狸
[00:04:48.000 --> 00:04:50.000]  想要什麼東西
[00:04:50.000 --> 00:04:53.000]  我們就會為那個烏鴉擔心
[00:04:53.000 --> 00:04:55.000]  你千萬不要被牠騙到
[00:04:55.000 --> 00:04:58.000]  整個故事裏面最奸就是那個
[00:04:58.000 --> 00:05:00.000]  你不要被牠騙到
[00:05:00.000 --> 00:05:03.000]  但是那個狐狸就會開口跟牠說
[00:05:03.000 --> 00:05:04.000]  烏鴉烏鴉
[00:05:04.000 --> 00:05:06.000]  你的小孩都好嘛
[00:05:06.000 --> 00:05:08.000]  如果有烏鴉就說
[00:05:08.000 --> 00:05:09.000]  好呀
[00:05:09.000 --> 00:05:10.000]  這樣故事就完了
[00:05:10.000 --> 00:05:12.000]  提早完結
[00:05:12.000 --> 00:05:14.000]  那隻烏鴉都幾精靈的
[00:05:14.000 --> 00:05:15.000]  牠不出聲
[00:05:15.000 --> 00:05:16.000]  但是那個狐狸就說
[00:05:16.000 --> 00:05:17.000]  啊
[00:05:17.000 --> 00:05:19.000]  你的小孩好嘛
[00:05:19.000 --> 00:05:21.000]  不出聲
[00:05:21.000 --> 00:05:25.000]  你的毛色真是靚
[00:05:25.000 --> 00:05:28.000]  所有人都知道牠在吹大炮
[00:05:28.000 --> 00:05:31.000]  狐狸
[00:05:31.000 --> 00:05:33.000]  烏鴉只有一隻色
[00:05:33.000 --> 00:05:34.000]  就黑色
[00:05:34.000 --> 00:05:35.000]  只有黑色
[00:05:35.000 --> 00:05:36.000]  除了黑色真是靚
[00:05:36.000 --> 00:05:37.000]  只有一隻色水
[00:05:37.000 --> 00:05:39.000]  所以所有聽到這個故事的人都說
[00:05:39.000 --> 00:05:41.000]  烏鴉你不要那麼蠢
[00:05:41.000 --> 00:05:43.000]  牠騙你的
[00:05:43.000 --> 00:05:44.000]  你以為你真是靚嗎
[00:05:44.000 --> 00:05:46.000]  你真是一隻色水
[00:05:46.000 --> 00:05:50.000]  狐狸就哭了
[00:05:50.000 --> 00:05:54.000]  怎麼可以弄到那塊肉墮口呢
[00:05:54.000 --> 00:05:56.000]  所以牠就繼續說
[00:05:56.000 --> 00:05:58.000]  烏鴉烏鴉
[00:05:58.000 --> 00:06:01.000]  你的聲音真是天拿第一尾聲
